****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    74.265     0.679     0.000     0.507    -3.493    28.251    74.265  1024.080  1346.530    31.371    10.408     0.020    37.132
       220    75.750     0.688     0.000     0.515    -3.508    28.663    75.750  1024.078  1320.125    31.367    10.406     0.020    37.875
       221    77.266     0.696     0.000     0.524    -3.522    29.081    77.266  1024.076  1294.237    31.364    10.404     0.020    38.633
       222    78.811     0.705     0.000     0.532    -3.537    29.504    78.811  1024.074  1268.858    31.361    10.401     0.020    39.406
       223    80.387     0.714     0.000     0.541    -3.552    29.934    80.387  1024.072  1243.976    31.358    10.399     0.020    40.194
       224    81.995     0.724     0.000     0.549    -3.567    30.370    81.995  1024.070  1219.582    31.355    10.396     0.020    40.998
       225    83.635     0.733     0.000     0.558    -3.582    30.812    83.635  1024.068  1195.666    31.352    10.394     0.020    41.818
       226    85.308     0.742     0.000     0.567    -3.597    31.260    85.308  1024.066  1172.219    31.349    10.391     0.020    42.654
       227    87.015     0.752     0.000     0.576    -3.612    31.715    87.015  1024.064  1149.233    31.346    10.389     0.020    43.507
       228    88.755     0.761     0.000     0.585    -3.628    32.176    88.755  1024.062  1126.697    31.343    10.386     0.020    44.378
       229    90.530     0.771     0.000     0.594    -3.643    32.644    90.530  1024.060  1104.603    31.340    10.384     0.020    45.265
       230    92.341     0.781     0.000     0.604    -3.659    33.118    92.341  1024.059  1082.942    31.337    10.381     0.020    46.171
       231    94.188     0.791     0.000     0.613    -3.674    33.599    94.188  1024.057  1061.706    31.335    10.378     0.020    47.094
       232    96.072     0.801     0.000     0.623    -3.690    34.087    96.072  1024.055  1040.887    31.332    10.376     0.020    48.036
       233    97.994     0.812     0.000     0.633    -3.706    34.582    97.994  1024.054  1020.476    31.329    10.373     0.020    48.997
       234    99.954     0.822     0.000     0.642    -3.722    35.084    99.954  1024.052  1000.465    31.327    10.370     0.020    49.977
       235   101.953     0.833     0.000     0.653    -3.738    35.594   101.953  1024.051   980.846    31.324    10.368     0.020    50.976
       236   103.992     0.844     0.000     0.663    -3.754    36.110   103.992  1024.049   961.613    31.322    10.365     0.020    51.996
       237   106.072     0.855     0.000     0.673    -3.770    36.634   106.072  1024.048   942.756    31.320    10.362     0.020    53.036
       238   108.194     0.866     0.000     0.684    -3.787    37.165   108.194  1024.047   924.270    31.317    10.360     0.020    54.097
       239   110.358     0.877     0.000     0.694    -3.803    37.704   110.358  1024.045   906.146    31.315    10.357     0.020    55.179
       240   112.565     0.888     0.000     0.705    -3.820    38.250   112.565  1024.044   888.377    31.313    10.354     0.020    56.282
       241   114.816     0.900     0.000     0.716    -3.836    38.805   114.816  1024.043   870.957    31.310    10.351     0.020    57.408
       242   117.113     0.911     0.000     0.727    -3.853    39.367   117.113  1024.042   853.878    31.308    10.348     0.020    58.556
       243   119.455     0.923     0.000     0.739    -3.870    39.937   119.455  1024.040   837.134    31.306    10.345     0.020    59.728
       244   121.844     0.935     0.000     0.750    -3.886    40.515   121.844  1024.039   820.719    31.304    10.343     0.020    60.922
       245   124.281     0.947     0.000     0.762    -3.903    41.102   124.281  1024.038   804.626    31.302    10.340     0.020    62.141
       246   126.767     0.960     0.000     0.774    -3.920    41.696   126.767  1024.037   788.848    31.300    10.337     0.020    63.384
       247   129.303     0.972     0.000     0.786    -3.938    42.300   129.303  1024.036   773.380    31.298    10.334     0.020    64.651
       248   131.889     0.985     0.000     0.798    -3.955    42.912   131.889  1024.035   758.214    31.296    10.331     0.020    65.944
       249   134.527     0.998     0.000     0.810    -3.972    43.532   134.527  1024.034   743.347    31.294    10.328     0.020    67.263
       250   137.217     1.011     0.000     0.823    -3.989    44.162   137.217  1024.033   728.771    31.292    10.325     0.020    68.609
       251   139.962     1.024     0.000     0.835    -4.007    44.800   139.962  1024.032   714.480    31.291    10.322     0.020    69.981
       252   142.761     1.038     0.000     0.848    -4.024    45.448   142.761  1024.031   700.470    31.289    10.319     0.020    71.381
       253   145.617     1.051     0.000     0.861    -4.042    46.105   145.617  1024.031   686.735    31.287    10.316     0.020    72.808
       254   148.529     1.065     0.000     0.874    -4.060    46.771   148.529  1024.030   673.269    31.285    10.313     0.020    74.264
       255   151.500     1.079     0.000     0.888    -4.077    47.447   151.500  1024.029   660.067    31.284    10.309     0.020    75.750
       256   154.530     1.093     0.000     0.901    -4.095    48.132   154.530  1024.028   647.124    31.282    10.306     0.020    77.265
       257   157.620     1.108     0.000     0.915    -4.113    48.827   157.620  1024.028   634.435    31.280    10.303     0.020    78.810
       258   160.773     1.122     0.000     0.929    -4.131    49.533   160.773  1024.027   621.995    31.279    10.300     0.020    80.387
       259   163.989     1.137     0.000     0.944    -4.149    50.248   163.989  1024.026   609.799    31.277    10.297     0.020    81.994
       260   167.268     1.152     0.000     0.958    -4.167    50.973   167.268  1024.026   597.841    31.276    10.293     0.020    83.634
       261   170.614     1.168     0.000     0.973    -4.185    51.709   170.614  1024.025   586.119    31.274    10.290     0.020    85.307
       262   174.026     1.183     0.000     0.987    -4.203    52.456   174.026  1024.024   574.626    31.273    10.287     0.020    87.013
       263   177.507     1.199     0.000     1.003    -4.222    53.213   177.507  1024.024   563.358    31.271    10.284     0.020    88.753
       264   181.057     1.215     0.000     1.018    -4.240    53.981   181.057  1024.023   552.312    31.270    10.280     0.020    90.529
       265   184.678     1.231     0.000     1.033    -4.258    54.760   184.678  1024.023   541.482    31.269    10.277     0.020    92.339
       266   188.372     1.247     0.000     1.049    -4.277    55.550   188.372  1024.022   530.864    31.267    10.274     0.020    94.186
       267   192.140     1.264     0.000     1.065    -4.295    56.352   192.140  1024.022   520.455    31.266    10.270     0.020    96.070
       268   195.982     1.281     0.000     1.081    -4.314    57.165   195.982  1024.021   510.250    31.265    10.267     0.020    97.991
       269   199.902     1.298     0.000     1.098    -4.332    57.990   199.902  1024.021   500.245    31.263    10.264     0.020    99.951
       270   203.900     1.316     0.000     1.114    -4.351    58.826   203.900  1024.020   490.436    31.262    10.260     0.020   101.950
       271   207.978     1.333     0.000     1.131    -4.369    59.675   207.978  1024.020   480.819    31.261    10.257     0.020   103.989
       272   212.138     1.351     0.000     1.148    -4.388    60.537   212.138  1024.020   471.391    31.260    10.253     0.020   106.069
       273   216.381     1.369     0.000     1.166    -4.406    61.410   216.381  1024.019   462.148    31.259    10.250     0.020   108.190
       274   220.709     1.388     0.000     1.183    -4.425    62.297   220.709  1024.019   453.086    31.257    10.246     0.020   110.354
       275   225.123     1.407     0.000     1.201    -4.444    63.196   225.123  1024.019   444.202    31.256    10.243     0.020   112.561
       276   229.625     1.426     0.000     1.219    -4.462    64.109   229.625  1024.019   435.492    31.255    10.239     0.020   114.813
       277   234.169     1.445     0.000     1.238    -4.481    65.025   234.169  1024.018   427.041    31.254    10.236     0.020   117.085
       278   238.722     1.464     0.000     1.256    -4.499    65.937   238.722  1024.018   418.897    31.253    10.232     0.020   119.361
       279   243.275     1.483     0.000     1.274    -4.517    66.844   243.275  1024.018   411.057    31.252    10.229     0.020   121.638
       280   247.826     1.502     0.000     1.292    -4.534    67.746   247.826  1024.018   403.509    31.251    10.225     0.020   123.913
       281   252.374     1.521     0.000     1.310    -4.551    68.642   252.374  1024.017   396.237    31.250    10.222     0.020   126.187
       282   256.921     1.540     0.000     1.327    -4.568    69.533   256.921  1024.017   389.225    31.249    10.219     0.020   128.460
       283   261.466     1.559     0.000     1.345    -4.585    70.420   261.466  1024.017   382.459    31.249    10.216     0.020   130.733
       284   266.010     1.577     0.000     1.363    -4.601    71.303   266.010  1024.017   375.926    31.248    10.212     0.020   133.005
       285   270.552     1.596     0.000     1.380    -4.617    72.181   270.552  1024.017   369.615    31.247    10.209     0.020   135.276
       286   275.092     1.614     0.000     1.398    -4.632    73.055   275.092  1024.017   363.514    31.246    10.206     0.020   137.546
       287   279.630     1.633     0.000     1.415    -4.648    73.926   279.630  1024.017   357.615    31.245    10.203     0.020   139.815
       288   284.166     1.651     0.000     1.432    -4.663    74.792   284.166  1024.017   351.907    31.245    10.200     0.020   142.083
       289   288.700     1.669     0.000     1.449    -4.677    75.655   288.700  1024.017   346.381    31.244    10.197     0.020   144.350
       290   293.230     1.687     0.000     1.467    -4.692    76.514   293.230  1024.017   341.029    31.243    10.194     0.020   146.615
       291   297.758     1.705     0.000     1.484    -4.706    77.370   297.758  1024.017   335.843    31.243    10.191     0.020   148.879
       292   302.283     1.723     0.000     1.501    -4.720    78.222   302.283  1024.017   330.816    31.242    10.188     0.020   151.141
       293   306.804     1.741     0.000     1.518    -4.733    79.071   306.804  1024.017   325.941    31.241    10.186     0.020   153.402
       294   311.322     1.759     0.000     1.534    -4.747    79.916   311.322  1024.017   321.211    31.241    10.183     0.020   155.661
       295   315.837     1.776     0.000     1.551    -4.760    80.759   315.837  1024.017   316.619    31.240    10.180     0.020   157.918
---------------------------- Plume traps -----------------------------
       296   320.347     1.794     0.000     1.568    -4.773    81.599   320.347  1024.017   312.161    31.240    10.177     0.020   160.174
       297   324.854     1.811     0.000     1.585    -4.786    82.436   324.854  1024.017   307.830    31.239    10.175     0.020   162.427
       298   329.357     1.829     0.000     1.601    -4.798    83.270   329.357  1024.017   303.622    31.239    10.172     0.020   164.679
       299   333.856     1.846     0.000     1.618    -4.811    84.102   333.856  1024.017   299.530    31.238    10.169     0.020   166.928
       300   338.350     1.863     0.000     1.634    -4.823    84.932   338.350  1024.017   295.552    31.237    10.167     0.020   169.175
       301   342.840     1.880     0.000     1.651    -4.834    85.759   342.840  1024.017   291.681    31.237    10.164     0.020   171.420
       302   347.325     1.898     0.000     1.667    -4.846    86.584   347.325  1024.017   287.915    31.237    10.162     0.020   173.663
       303   351.805     1.914     0.000     1.684    -4.858    87.407   351.805  1024.017   284.248    31.236    10.159     0.020   175.903
       304   356.280     1.931     0.000     1.700    -4.869    88.228   356.280  1024.017   280.678    31.236    10.157     0.020   178.140
       305   360.750     1.948     0.000     1.717    -4.880    89.047   360.750  1024.017   277.200    31.235    10.154     0.020   180.375
       306   365.214     1.965     0.000     1.733    -4.891    89.865   365.214  1024.017   273.812    31.235    10.152     0.020   182.607
       307   369.672     1.981     0.000     1.749    -4.901    90.682   369.672  1024.017   270.510    31.234    10.149     0.020   184.836
       308   374.124     1.998     0.000     1.765    -4.912    91.496   374.124  1024.017   267.291    31.234    10.147     0.020   187.062
------------------------- merging happened ---------------------------
       309   378.569     2.014     0.000     1.782    -4.922    92.310   378.569  1024.017   264.152    31.234    10.145     0.020   189.285
       310   382.815     2.031     0.000     1.798    -4.933    93.123   382.815  1024.017   261.223    31.233    10.143     0.020   192.147
       311   387.119     2.048     0.000     1.815    -4.943    93.962   387.119  1024.017   258.319    31.233    10.140     0.020   194.730
       312   391.419     2.066     0.000     1.832    -4.953    94.810   391.419  1024.017   255.480    31.232    10.138     0.020   197.338
       313   395.724     2.084     0.000     1.849    -4.963    95.662   395.724  1024.018   252.701    31.232    10.136     0.020   199.971
       314   400.007     2.103     0.000     1.866    -4.973    96.515   400.007  1024.018   249.995    31.232    10.134     0.020   202.615
       315   404.271     2.122     0.000     1.883    -4.983    97.367   404.271  1024.018   247.359    31.231    10.132     0.020   205.268
       316   408.508     2.141     0.000     1.900    -4.993    98.218   408.508  1024.018   244.793    31.231    10.130     0.020   207.927
       317   412.719     2.161     0.000     1.917    -5.002    99.070   412.719  1024.018   242.296    31.231    10.128     0.020   210.591
       318   416.902     2.180     0.000     1.934    -5.012    99.921   416.902  1024.018   239.865    31.230    10.126     0.020   213.258
       319   421.056     2.200     0.000     1.950    -5.021   100.773   421.056  1024.018   237.498    31.230    10.124     0.020   215.928
       320   425.182     2.220     0.000     1.967    -5.030   101.624   425.182  1024.018   235.194    31.230    10.122     0.020   218.599
       321   429.277     2.240     0.000     1.984    -5.039   102.476   429.277  1024.018   232.950    31.230    10.120     0.020   221.272
       322   433.341     2.260     0.000     2.001    -5.048   103.328   433.341  1024.018   230.765    31.229    10.118     0.020   223.945
       323   437.373     2.280     0.000     2.019    -5.056   104.180   437.373  1024.018   228.638    31.229    10.116     0.020   226.618
       324   441.374     2.300     0.000     2.036    -5.065   105.033   441.374  1024.019   226.565    31.229    10.114     0.020   229.289
       325   445.341     2.320     0.000     2.053    -5.073   105.885   445.341  1024.019   224.547    31.228    10.113     0.020   231.958
       326   449.274     2.341     0.000     2.070    -5.081   106.738   449.274  1024.019   222.581    31.228    10.111     0.020   234.625
       327   453.172     2.361     0.000     2.087    -5.090   107.590   453.172  1024.019   220.667    31.228    10.109     0.020   237.287
       328   457.036     2.381     0.000     2.104    -5.097   108.443   457.036  1024.019   218.801    31.228    10.107     0.020   239.945
       329   460.863     2.401     0.000     2.121    -5.105   109.295   460.863  1024.019   216.984    31.228    10.106     0.020   242.598
       330   464.654     2.421     0.000     2.138    -5.113   110.147   464.654  1024.019   215.214    31.227    10.104     0.020   245.245
       331   468.407     2.442     0.000     2.155    -5.120   110.999   468.407  1024.019   213.490    31.227    10.102     0.020   247.885
       332   472.122     2.462     0.000     2.172    -5.128   111.851   472.122  1024.019   211.810    31.227    10.101     0.020   250.517
       333   475.799     2.482     0.000     2.189    -5.135   112.703   475.799  1024.019   210.173    31.227    10.099     0.020   253.141
       334   479.436     2.502     0.000     2.206    -5.142   113.555   479.436  1024.020   208.578    31.226    10.098     0.020   255.755
       335   483.034     2.522     0.000     2.223    -5.149   114.406   483.034  1024.020   207.025    31.226    10.096     0.020   258.359
       336   486.591     2.541     0.000     2.240    -5.155   115.257   486.591  1024.020   205.511    31.226    10.095     0.020   260.952
       337   490.107     2.561     0.000     2.257    -5.162   116.109   490.107  1024.020   204.037    31.226    10.093     0.020   263.532
       338   493.581     2.581     0.000     2.274    -5.169   116.960   493.581  1024.020   202.601    31.226    10.092     0.020   266.099
       339   497.012     2.600     0.000     2.291    -5.175   117.811   497.012  1024.020   201.202    31.226    10.090     0.020   268.653
       340   500.388     2.619     0.000     2.308    -5.181   118.662   500.388  1024.020   199.845    31.225    10.089     0.020   271.183
       341   503.690     2.638     0.000     2.325    -5.187   119.513   503.690  1024.020   198.535    31.225    10.088     0.020   273.678
       342   506.924     2.657     0.000     2.342    -5.193   120.368   506.924  1024.020   197.268    31.225    10.086     0.020   276.139
       343   510.084     2.675     0.000     2.359    -5.199   121.224   510.084  1024.020   196.046    31.225    10.085     0.020   278.562
       344   513.172     2.694     0.000     2.376    -5.205   122.083   513.172  1024.020   194.867    31.225    10.084     0.020   280.946
       345   516.184     2.712     0.000     2.393    -5.210   122.945   516.184  1024.020   193.729    31.225    10.083     0.020   283.288
       346   519.121     2.729     0.000     2.410    -5.216   123.808   519.121  1024.021   192.633    31.224    10.082     0.020   285.589
       347   521.982     2.746     0.000     2.428    -5.221   124.673   521.982  1024.021   191.577    31.224    10.081     0.020   287.846
       348   524.766     2.763     0.000     2.445    -5.226   125.540   524.766  1024.021   190.561    31.224    10.079     0.020   290.058
       349   527.474     2.780     0.000     2.462    -5.232   126.408   527.474  1024.021   189.583    31.224    10.078     0.020   292.223
       350   530.104     2.796     0.000     2.480    -5.237   127.277   530.104  1024.021   188.642    31.224    10.077     0.020   294.342
       351   532.657     2.812     0.000     2.497    -5.241   128.147   532.657  1024.021   187.738    31.224    10.076     0.020   296.412
       352   535.132     2.827     0.000     2.514    -5.246   129.017   535.132  1024.021   186.870    31.224    10.075     0.020   298.432
       353   537.530     2.843     0.000     2.532    -5.251   129.888   537.530  1024.021   186.036    31.224    10.075     0.020   300.403
       354   539.852     2.857     0.000     2.549    -5.255   130.759   539.852  1024.021   185.236    31.223    10.074     0.020   302.323
       355   542.096     2.872     0.000     2.566    -5.260   131.631   542.096  1024.021   184.469    31.223    10.073     0.020   304.191
       356   544.265     2.886     0.000     2.584    -5.264   132.502   544.265  1024.021   183.734    31.223    10.072     0.020   306.008
       357   546.359     2.899     0.000     2.601    -5.268   133.373   546.359  1024.021   183.030    31.223    10.071     0.020   307.772
       358   548.378     2.912     0.000     2.619    -5.272   134.244   548.378  1024.021   182.356    31.223    10.070     0.020   309.484
       359   550.323     2.925     0.000     2.636    -5.276   135.114   550.323  1024.021   181.711    31.223    10.070     0.020   311.143
       360   552.195     2.938     0.000     2.653    -5.280   135.984   552.195  1024.022   181.095    31.223    10.069     0.020   312.749
       361   553.996     2.950     0.000     2.671    -5.283   136.853   553.996  1024.022   180.507    31.223    10.068     0.020   314.302
       362   555.725     2.961     0.000     2.688    -5.287   137.721   555.725  1024.022   179.945    31.223    10.068     0.020   315.803
       363   557.384     2.972     0.000     2.705    -5.290   138.588   557.384  1024.022   179.410    31.223    10.067     0.020   317.250
       364   558.974     2.983     0.000     2.723    -5.293   139.455   558.974  1024.022   178.899    31.223    10.066     0.020   318.645
       365   560.497     2.993     0.000     2.740    -5.296   140.320   560.497  1024.022   178.413    31.223    10.066     0.020   319.987
       366   561.953     3.003     0.000     2.757    -5.299   141.184   561.953  1024.022   177.951    31.223    10.065     0.020   321.276
       367   563.343     3.013     0.000     2.774    -5.302   142.047   563.343  1024.022   177.512    31.223    10.065     0.020   322.514
       368   564.669     3.022     0.000     2.792    -5.305   142.909   564.669  1024.022   177.095    31.222    10.064     0.020   323.700
       369   565.931     3.031     0.000     2.809    -5.307   143.770   565.931  1024.022   176.700    31.222    10.064     0.020   324.834
       370   567.131     3.040     0.000     2.826    -5.310   144.629   567.131  1024.022   176.326    31.222    10.063     0.020   325.918
       371   568.271     3.048     0.000     2.843    -5.312   145.488   568.271  1024.022   175.972    31.222    10.063     0.020   326.950
       372   569.350     3.055     0.000     2.860    -5.314   146.345   569.350  1024.022   175.639    31.222    10.063     0.020   327.933
       373   570.370     3.063     0.000     2.877    -5.316   147.201   570.370  1024.022   175.325    31.222    10.062     0.020   328.865
       374   571.333     3.069     0.000     2.894    -5.318   148.056   571.333  1024.022   175.029    31.222    10.062     0.020   329.748
       375   572.238     3.076     0.000     2.911    -5.320   148.909   572.238  1024.022   174.752    31.222    10.062     0.020   330.581
       376   573.088     3.082     0.000     2.928    -5.322   149.762   573.088  1024.022   174.493    31.222    10.061     0.020   331.366
       377   573.882     3.088     0.000     2.945    -5.323   150.614   573.882  1024.022   174.252    31.222    10.061     0.020   332.103
       378   574.623     3.093     0.000     2.962    -5.325   151.464   574.623  1024.022   174.027    31.222    10.061     0.020   332.791
       379   575.310     3.098     0.000     2.979    -5.326   152.314   575.310  1024.022   173.819    31.222    10.060     0.020   333.432
       380   575.944     3.103     0.000     2.996    -5.327   153.163   575.944  1024.022   173.628    31.222    10.060     0.020   334.026
       381   576.527     3.107     0.000     3.013    -5.328   154.011   576.527  1024.022   173.453    31.222    10.060     0.020   334.573
       382   577.058     3.111     0.000     3.030    -5.329   154.858   577.058  1024.022   173.293    31.222    10.060     0.020   335.073
       383   577.539     3.115     0.000     3.047    -5.330   155.705   577.539  1024.022   173.148    31.222    10.060     0.020   335.526
       384   577.970     3.118     0.000     3.064    -5.331   156.551   577.970  1024.022   173.019    31.222    10.059     0.020   335.934
       385   578.352     3.121     0.000     3.081    -5.331   157.396   578.352  1024.022   172.905    31.222    10.059     0.020   336.296
       386   578.685     3.123     0.000     3.098    -5.332   158.241   578.685  1024.022   172.806    31.222    10.059     0.020   336.612
       387   578.969     3.126     0.000     3.115    -5.332   159.086   578.969  1024.022   172.721    31.222    10.059     0.020   336.884
       388   579.206     3.127     0.000     3.131    -5.332   159.930   579.206  1024.022   172.650    31.222    10.059     0.020   337.110
       389   579.395     3.129     0.000     3.148    -5.332   160.775   579.395  1024.022   172.594    31.222    10.059     0.020   337.291
       390   579.536     3.130     0.000     3.165    -5.332   161.619   579.536  1024.022   172.552    31.222    10.059     0.020   337.428
---------------------- Local maximum rise or fall --------------------
       391   579.630     3.131     0.000     3.182    -5.332   162.463   579.630  1024.022   172.524    31.222    10.059     0.020   337.519
       392   579.710     3.131     0.000     3.199    -5.332   163.307   579.710  1024.022   172.500    31.222    10.059     0.020   337.590
       393   579.787     3.132     0.000     3.216    -5.332   164.152   579.787  1024.022   172.477    31.222    10.059     0.020   337.650
       394   579.866     3.132     0.000     3.233    -5.331   164.997   579.866  1024.022   172.454    31.222    10.059     0.020   337.704
       395   579.950     3.132     0.000     3.250    -5.331   165.843   579.950  1024.022   172.429    31.222    10.059     0.020   337.754
       396   580.043     3.132     0.000     3.266    -5.330   166.690   580.043  1024.022   172.401    31.222    10.059     0.020   337.804
       397   580.152     3.131     0.000     3.283    -5.329   167.539   580.152  1024.022   172.369    31.222    10.059     0.020   337.860
       398   580.280     3.131     0.000     3.300    -5.328   168.390   580.280  1024.022   172.331    31.222    10.059     0.020   337.924
       399   580.427     3.131     0.000     3.317    -5.327   169.244   580.427  1024.022   172.287    31.222    10.059     0.020   337.998
       400   580.595     3.131     0.000     3.335    -5.326   170.100   580.595  1024.022   172.237    31.222    10.058     0.020   338.080
       401   580.783     3.130     0.000     3.352    -5.325   170.960   580.783  1024.022   172.181    31.222    10.058     0.020   338.173
       402   580.992     3.130     0.000     3.369    -5.323   171.823   580.992  1024.022   172.119    31.222    10.058     0.020   338.276
       403   581.222     3.130     0.000     3.386    -5.322   172.690   581.222  1024.022   172.051    31.222    10.058     0.020   338.391
       404   581.476     3.129     0.000     3.404    -5.320   173.562   581.476  1024.022   171.976    31.222    10.058     0.020   338.516
       405   581.752     3.129     0.000     3.421    -5.318   174.440   581.752  1024.022   171.895    31.222    10.058     0.020   338.654
       406   582.052     3.128     0.000     3.439    -5.316   175.322   582.052  1024.022   171.806    31.222    10.058     0.020   338.805
       407   582.378     3.128     0.000     3.457    -5.314   176.211   582.378  1024.022   171.710    31.222    10.058     0.020   338.970
       408   582.730     3.127     0.000     3.474    -5.312   177.107   582.730  1024.022   171.606    31.222    10.058     0.020   339.150
       409   583.110     3.127     0.000     3.492    -5.309   178.010   583.110  1024.022   171.494    31.222    10.058     0.020   339.345
       410   583.518     3.126     0.000     3.511    -5.307   178.921   583.518  1024.022   171.374    31.222    10.057     0.020   339.557
       411   583.958     3.126     0.000     3.529    -5.304   179.840   583.958  1024.022   171.245    31.222    10.057     0.020   339.787
       412   584.429     3.125     0.000     3.548    -5.301   180.768   584.429  1024.022   171.107    31.222    10.057     0.020   340.036
       413   584.935     3.125     0.000     3.566    -5.298   181.707   584.935  1024.022   170.959    31.222    10.057     0.020   340.306
       414   585.478     3.124     0.000     3.585    -5.295   182.656   585.478  1024.023   170.801    31.222    10.057     0.020   340.599
       415   586.060     3.124     0.000     3.604    -5.292   183.617   586.060  1024.023   170.631    31.222    10.057     0.020   340.917
       416   586.683     3.123     0.000     3.624    -5.288   184.591   586.683  1024.023   170.450    31.222    10.056     0.020   341.261
       417   587.352     3.123     0.000     3.644    -5.285   185.578   587.352  1024.023   170.256    31.222    10.056     0.020   341.635
       418   588.069     3.123     0.000     3.664    -5.281   186.580   588.069  1024.023   170.048    31.222    10.056     0.020   342.040
       419   588.838     3.123     0.000     3.684    -5.276   187.598   588.838  1024.023   169.826    31.222    10.056     0.020   342.481
       420   589.664     3.123     0.000     3.705    -5.272   188.633   589.664  1024.023   169.588    31.222    10.055     0.020   342.961
       421   590.553     3.123     0.000     3.726    -5.267   189.687   590.553  1024.023   169.333    31.221    10.055     0.020   343.483
       422   591.518     3.123     0.000     3.747    -5.263   190.761   591.518  1024.023   169.057    31.221    10.055     0.020   344.059
       423   592.555     3.124     0.000     3.769    -5.258   191.858   592.555  1024.023   168.761    31.221    10.054     0.020   344.686
       424   593.668     3.124     0.000     3.791    -5.252   192.980   593.668  1024.023   168.444    31.221    10.054     0.020   345.368
       425   594.862     3.125     0.000     3.814    -5.247   194.128   594.862  1024.023   168.106    31.221    10.054     0.020   346.107
       426   596.143     3.126     0.000     3.838    -5.241   195.305   596.143  1024.023   167.745    31.221    10.053     0.020   346.910
       427   597.519     3.128     0.000     3.862    -5.234   196.514   597.519  1024.023   167.359    31.221    10.053     0.020   347.781
       428   598.997     3.129     0.000     3.887    -5.228   197.757   598.997  1024.023   166.946    31.221    10.052     0.020   348.727
       429   600.587     3.131     0.000     3.912    -5.220   199.040   600.587  1024.023   166.504    31.221    10.052     0.020   349.756
       430   602.301     3.134     0.000     3.939    -5.213   200.365   602.301  1024.023   166.030    31.221    10.051     0.020   350.877
       431   604.153     3.137     0.000     3.966    -5.205   201.739   604.153  1024.023   165.521    31.221    10.051     0.020   352.102
       432   606.158     3.140     0.000     3.995    -5.197   203.167   606.158  1024.023   164.973    31.221    10.050     0.020   353.443
       433   608.337     3.144     0.000     4.025    -5.187   204.656   608.337  1024.023   164.383    31.221    10.050     0.020   354.915
       434   610.711     3.148     0.000     4.056    -5.178   206.215   610.711  1024.023   163.744    31.221    10.049     0.020   356.538
       435   613.309     3.154     0.000     4.088    -5.167   207.855   613.309  1024.023   163.050    31.221    10.048     0.020   358.335
       436   616.168     3.160     0.000     4.123    -5.156   209.589   616.168  1024.023   162.293    31.221    10.048     0.020   360.334
       437   619.331     3.167     0.000     4.160    -5.144   211.435   619.331  1024.023   161.465    31.220    10.047     0.020   362.573
       438   622.858     3.176     0.000     4.199    -5.130   213.415   622.858  1024.023   160.550    31.220    10.046     0.020   365.100
       439   626.827     3.186     0.000     4.242    -5.115   215.560   626.827  1024.023   159.534    31.220    10.045     0.020   367.978
       440   631.347     3.198     0.000     4.289    -5.098   217.913   631.347  1024.023   158.391    31.220    10.044     0.020   371.298
       441   636.578     3.213     0.000     4.342    -5.079   220.538   636.578  1024.023   157.090    31.220    10.043     0.020   375.192
       442   642.766     3.232     0.000     4.402    -5.057   223.533   642.766  1024.024   155.578    31.220    10.041     0.020   379.861
       443   650.327     3.255     0.000     4.472    -5.031   227.069   650.327  1024.024   153.769    31.220    10.040     0.020   385.650
       444   660.059     3.285     0.000     4.560    -4.997   231.474   660.059  1024.024   151.502    31.219    10.038     0.020   393.210
       445   673.260     3.328     0.000     4.676    -4.952   237.280   673.260  1024.024   148.531    31.219    10.036     0.020   403.639
       446   686.725     3.377     0.000     4.792    -4.908   243.063   686.725  1024.024   145.619    31.218    10.033     0.020   414.764
       447   700.460     3.432     0.000     4.904    -4.865   248.687   700.460  1024.024   142.763    31.218    10.032     0.020   426.583
---------------------------- Plume traps -----------------------------
       448   714.469     3.493     0.000     5.014    -4.824   254.190   714.469  1024.024   139.964    31.218    10.030     0.020   439.178
-------------------- Starting Farfield Calculations --------------------
Farfield dispersion based on wastefield width of :      51.49 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time    Bckgrd     Conc.
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L)
   714.469    51.506     5.014     0.000     0.000   139.964
   714.469    52.168     6.000     0.014     0.000   141.438
   714.469    52.842     7.000     0.028     0.000   141.438
   714.469    53.519     8.000     0.042     0.000   141.438
   714.469    54.199     9.000     0.056     0.000   141.438
   714.471    54.881    10.000     0.070     0.000   141.438
