****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    74.267     0.947     0.000     0.699    -4.546    38.646    74.267  1024.111  1346.498    31.380    10.266     0.020    49.511
       220    75.752     0.969     0.000     0.714    -4.582    39.408    75.752  1024.109  1320.094    31.377    10.261     0.020    50.501
       221    77.267     0.991     0.000     0.729    -4.619    40.190    77.267  1024.107  1294.207    31.373    10.257     0.020    51.512
       222    78.813     1.013     0.000     0.745    -4.657    40.991    78.813  1024.105  1268.828    31.370    10.252     0.020    52.542
       223    80.389     1.036     0.000     0.761    -4.696    41.811    80.389  1024.104  1243.947    31.366    10.248     0.020    53.593
       224    81.997     1.060     0.000     0.778    -4.735    42.652    81.997  1024.102  1219.554    31.363    10.243     0.020    54.665
       225    83.637     1.085     0.000     0.795    -4.775    43.513    83.637  1024.100  1195.639    31.360    10.238     0.020    55.758
       226    85.310     1.110     0.000     0.812    -4.816    44.396    85.310  1024.099  1172.193    31.357    10.233     0.020    56.873
       227    87.017     1.136     0.000     0.830    -4.858    45.301    87.017  1024.097  1149.207    31.354    10.228     0.020    58.011
       228    88.757     1.163     0.000     0.849    -4.901    46.229    88.757  1024.095  1126.672    31.351    10.223     0.020    59.171
       229    90.532     1.190     0.000     0.867    -4.944    47.179    90.532  1024.094  1104.579    31.348    10.218     0.020    60.355
       230    92.343     1.219     0.000     0.887    -4.989    48.154    92.343  1024.093  1082.919    31.345    10.213     0.020    61.562
       231    94.190     1.248     0.000     0.906    -5.034    49.153    94.190  1024.091  1061.684    31.342    10.208     0.020    62.793
       232    96.074     1.278     0.000     0.927    -5.080    50.178    96.074  1024.090  1040.865    31.339    10.202     0.020    64.049
       233    97.995     1.309     0.000     0.948    -5.127    51.229    97.995  1024.089  1020.455    31.337    10.197     0.020    65.330
       234    99.956     1.341     0.000     0.969    -5.175    52.307    99.956  1024.088  1000.445    31.334    10.191     0.020    66.637
       235   101.955     1.374     0.000     0.991    -5.224    53.413   101.955  1024.087   980.827    31.331    10.185     0.020    67.970
       236   103.994     1.409     0.000     1.013    -5.274    54.548   103.994  1024.086   961.595    31.329    10.179     0.020    69.329
       237   106.074     1.444     0.000     1.036    -5.325    55.712   106.074  1024.085   942.739    31.326    10.173     0.020    70.716
       238   108.195     1.481     0.000     1.060    -5.376    56.908   108.195  1024.084   924.253    31.324    10.167     0.020    72.130
       239   110.359     1.519     0.000     1.084    -5.429    58.135   110.359  1024.083   906.130    31.321    10.161     0.020    73.573
       240   112.567     1.558     0.000     1.109    -5.482    59.395   112.567  1024.082   888.362    31.319    10.155     0.020    75.045
       241   114.818     1.599     0.000     1.135    -5.537    60.690   114.818  1024.081   870.942    31.317    10.148     0.020    76.545
       242   117.115     1.641     0.000     1.161    -5.593    62.019   117.115  1024.081   853.864    31.314    10.142     0.020    78.076
       243   119.457     1.686     0.000     1.189    -5.649    63.386   119.457  1024.080   837.121    31.312    10.135     0.020    79.638
       244   121.846     1.731     0.000     1.216    -5.707    64.790   121.846  1024.079   820.707    31.310    10.128     0.020    81.231
       245   124.283     1.779     0.000     1.245    -5.765    66.234   124.283  1024.079   804.614    31.308    10.121     0.020    82.855
       246   126.769     1.829     0.000     1.275    -5.825    67.719   126.769  1024.078   788.837    31.306    10.114     0.020    84.513
       247   129.304     1.881     0.000     1.305    -5.885    69.246   129.304  1024.078   773.369    31.304    10.107     0.020    86.203
       248   131.890     1.935     0.000     1.336    -5.947    70.818   131.890  1024.078   758.205    31.301    10.099     0.020    87.927
       249   134.528     1.992     0.000     1.368    -6.010    72.435   134.528  1024.077   743.338    31.299    10.092     0.020    89.686
       250   137.219     2.052     0.000     1.401    -6.073    74.101   137.219  1024.077   728.762    31.298    10.084     0.020    91.479
       251   139.963     2.114     0.000     1.435    -6.137    75.816   139.963  1024.077   714.473    31.296    10.077     0.020    93.309
       252   142.763     2.180     0.000     1.470    -6.202    77.583   142.763  1024.077   700.463    31.294    10.069     0.020    95.175
---------------------------- Plume traps -----------------------------
       253   145.172     2.249     0.000     1.501    -6.258    79.123   145.172  1024.077   688.836    31.293    10.062     0.020    96.782
       254   147.214     2.318     0.000     1.527    -6.303    80.406   147.214  1024.077   679.282    31.292    10.057     0.020    98.143
       255   148.952     2.385     0.000     1.548    -6.340    81.469   148.952  1024.077   671.358    31.291    10.052     0.020    99.301
       256   150.490     2.448     0.000     1.566    -6.372    82.385   150.490  1024.078   664.494    31.291    10.048     0.020   100.327
       257   151.885     2.509     0.000     1.582    -6.399    83.199   151.885  1024.078   658.392    31.291    10.045     0.020   101.257
       258   153.177     2.567     0.000     1.597    -6.423    83.943   153.177  1024.078   652.839    31.290    10.042     0.020   102.118
       259   154.387     2.623     0.000     1.611    -6.446    84.635   154.387  1024.079   647.721    31.290    10.039     0.020   102.925
       260   155.533     2.678     0.000     1.624    -6.467    85.288   155.533  1024.079   642.952    31.290    10.036     0.020   103.688
       261   156.623     2.731     0.000     1.636    -6.486    85.907   156.623  1024.080   638.476    31.290    10.033     0.020   104.415
       262   157.666     2.783     0.000     1.648    -6.504    86.497   157.666  1024.080   634.251    31.290    10.031     0.020   105.111
       263   158.669     2.835     0.000     1.659    -6.521    87.061   158.669  1024.080   630.242    31.290    10.028     0.020   105.779
       264   159.625     2.885     0.000     1.670    -6.538    87.601   159.625  1024.081   626.467    31.290    10.026     0.020   106.417
       265   160.495     2.935     0.000     1.680    -6.553    88.122   160.495  1024.081   623.073    31.290    10.024     0.020   106.997
       266   161.316     2.983     0.000     1.690    -6.568    88.636   161.316  1024.081   619.901    31.290    10.022     0.020   107.544
       267   162.075     3.030     0.000     1.700    -6.582    89.138   162.075  1024.082   616.999    31.290    10.020     0.020   108.050
       268   162.787     3.077     0.000     1.710    -6.596    89.632   162.787  1024.082   614.300    31.290    10.019     0.020   108.525
       269   163.449     3.122     0.000     1.720    -6.610    90.117   163.449  1024.082   611.813    31.290    10.017     0.020   108.966
       270   164.067     3.167     0.000     1.729    -6.622    90.592   164.067  1024.082   609.506    31.290    10.016     0.020   109.378
       271   164.644     3.211     0.000     1.738    -6.635    91.056   164.644  1024.083   607.371    31.290    10.014     0.020   109.763
       272   165.183     3.254     0.000     1.747    -6.647    91.511   165.183  1024.083   605.391    31.290    10.013     0.020   110.122
       273   165.685     3.296     0.000     1.756    -6.659    91.956   165.685  1024.083   603.554    31.290    10.012     0.020   110.457
       274   166.155     3.338     0.000     1.765    -6.670    92.392   166.155  1024.083   601.847    31.290    10.011     0.020   110.770
       275   166.594     3.379     0.000     1.773    -6.681    92.817   166.594  1024.083   600.260    31.290    10.010     0.020   111.063
       276   167.005     3.420     0.000     1.782    -6.691    93.233   167.005  1024.084   598.783    31.290    10.009     0.020   111.337
       277   167.390     3.460     0.000     1.790    -6.701    93.640   167.390  1024.084   597.406    31.290    10.008     0.020   111.593
       278   167.751     3.499     0.000     1.798    -6.711    94.037   167.751  1024.084   596.122    31.290    10.007     0.020   111.834
       279   168.089     3.538     0.000     1.805    -6.720    94.426   168.089  1024.084   594.921    31.290    10.006     0.020   112.060
       280   168.407     3.577     0.000     1.813    -6.729    94.806   168.407  1024.084   593.799    31.290    10.006     0.020   112.272
       281   168.706     3.615     0.000     1.820    -6.737    95.177   168.706  1024.084   592.747    31.290    10.005     0.020   112.471
       282   168.987     3.652     0.000     1.827    -6.746    95.540   168.987  1024.085   591.760    31.291    10.004     0.020   112.658
       283   169.252     3.689     0.000     1.834    -6.754    95.896   169.252  1024.085   590.833    31.291    10.004     0.020   112.835
       284   169.503     3.725     0.000     1.841    -6.762    96.243   169.503  1024.085   589.962    31.291    10.003     0.020   113.002
       285   169.739     3.761     0.000     1.848    -6.769    96.584   169.739  1024.085   589.141    31.291    10.003     0.020   113.159
       286   169.962     3.797     0.000     1.855    -6.776    96.917   169.962  1024.085   588.368    31.291    10.002     0.020   113.308
       287   170.173     3.832     0.000     1.861    -6.783    97.243   170.173  1024.085   587.637    31.291    10.002     0.020   113.449
       288   170.373     3.867     0.000     1.868    -6.790    97.562   170.373  1024.085   586.947    31.291    10.001     0.020   113.582
       289   170.563     3.901     0.000     1.874    -6.796    97.875   170.563  1024.085   586.294    31.291    10.001     0.020   113.709
       290   170.743     3.935     0.000     1.880    -6.803    98.182   170.743  1024.086   585.676    31.291    10.001     0.020   113.829
       291   170.914     3.969     0.000     1.886    -6.809    98.483   170.914  1024.086   585.090    31.291    10.000     0.020   113.943
       292   171.077     4.002     0.000     1.892    -6.814    98.777   171.077  1024.086   584.533    31.291    10.000     0.020   114.051
       293   171.232     4.035     0.000     1.898    -6.820    99.067   171.232  1024.086   584.004    31.291    10.000     0.020   114.155
       294   171.379     4.068     0.000     1.903    -6.826    99.350   171.379  1024.086   583.501    31.291     9.999     0.020   114.253
       295   171.520     4.100     0.000     1.909    -6.831    99.629   171.520  1024.086   583.022    31.291     9.999     0.020   114.347
       296   171.655     4.132     0.000     1.914    -6.836    99.903   171.655  1024.086   582.565    31.291     9.999     0.020   114.436
       297   171.783     4.164     0.000     1.920    -6.841   100.171   171.783  1024.086   582.129    31.291     9.998     0.020   114.522
       298   171.906     4.195     0.000     1.925    -6.846   100.435   171.906  1024.086   581.713    31.291     9.998     0.020   114.604
       299   172.023     4.226     0.000     1.930    -6.850   100.694   172.023  1024.086   581.316    31.291     9.998     0.020   114.682
       300   172.136     4.257     0.000     1.935    -6.855   100.949   172.136  1024.086   580.936    31.291     9.998     0.020   114.757
       301   172.244     4.287     0.000     1.940    -6.859   101.200   172.244  1024.086   580.572    31.291     9.997     0.020   114.829
       302   172.347     4.317     0.000     1.945    -6.864   101.447   172.347  1024.086   580.224    31.291     9.997     0.020   114.898
       303   172.446     4.347     0.000     1.950    -6.868   101.689   172.446  1024.087   579.890    31.291     9.997     0.020   114.964
       304   172.542     4.377     0.000     1.954    -6.872   101.928   172.542  1024.087   579.570    31.291     9.997     0.020   115.028
       305   172.633     4.406     0.000     1.959    -6.876   102.163   172.633  1024.087   579.263    31.291     9.996     0.020   115.089
       306   172.721     4.435     0.000     1.964    -6.879   102.394   172.721  1024.087   578.968    31.291     9.996     0.020   115.148
       307   172.806     4.463     0.000     1.968    -6.883   102.622   172.806  1024.087   578.684    31.291     9.996     0.020   115.204
       308   172.887     4.492     0.000     1.973    -6.886   102.847   172.887  1024.087   578.411    31.292     9.996     0.020   115.258
       309   172.966     4.520     0.000     1.977    -6.890   103.068   172.966  1024.087   578.149    31.292     9.996     0.020   115.311
       310   173.042     4.547     0.000     1.981    -6.893   103.286   173.042  1024.087   577.896    31.292     9.996     0.020   115.361
       311   173.114     4.575     0.000     1.986    -6.896   103.501   173.114  1024.087   577.653    31.292     9.995     0.020   115.410
       312   173.185     4.602     0.000     1.990    -6.900   103.713   173.185  1024.087   577.418    31.292     9.995     0.020   115.457
       313   173.253     4.629     0.000     1.994    -6.903   103.922   173.253  1024.087   577.192    31.292     9.995     0.020   115.502
       314   173.318     4.655     0.000     1.998    -6.906   104.128   173.318  1024.087   576.974    31.292     9.995     0.020   115.545
       315   173.381     4.682     0.000     2.002    -6.909   104.332   173.381  1024.087   576.763    31.292     9.995     0.020   115.588
       316   173.442     4.708     0.000     2.006    -6.911   104.533   173.442  1024.087   576.560    31.292     9.995     0.020   115.628
       317   173.502     4.733     0.000     2.010    -6.914   104.731   173.502  1024.087   576.364    31.292     9.995     0.020   115.668
       318   173.559     4.759     0.000     2.014    -6.917   104.927   173.559  1024.087   576.174    31.292     9.994     0.020   115.706
       319   173.614     4.784     0.000     2.018    -6.919   105.121   173.614  1024.087   575.991    31.292     9.994     0.020   115.743
       320   173.667     4.809     0.000     2.022    -6.922   105.312   173.667  1024.087   575.813    31.292     9.994     0.020   115.778
       321   173.719     4.833     0.000     2.026    -6.924   105.501   173.719  1024.087   575.642    31.292     9.994     0.020   115.813
       322   173.769     4.858     0.000     2.029    -6.927   105.688   173.769  1024.087   575.476    31.292     9.994     0.020   115.846
       323   173.818     4.882     0.000     2.033    -6.929   105.873   173.818  1024.087   575.315    31.292     9.994     0.020   115.878
       324   173.865     4.905     0.000     2.037    -6.931   106.055   173.865  1024.087   575.160    31.292     9.994     0.020   115.910
       325   173.910     4.929     0.000     2.040    -6.933   106.236   173.910  1024.087   575.009    31.292     9.994     0.020   115.940
       326   173.954     4.952     0.000     2.044    -6.936   106.415   173.954  1024.087   574.863    31.292     9.994     0.020   115.970
       327   173.997     4.975     0.000     2.047    -6.938   106.591   173.997  1024.087   574.722    31.292     9.993     0.020   115.998
       328   174.039     4.998     0.000     2.051    -6.940   106.766   174.039  1024.088   574.585    31.292     9.993     0.020   116.026
       329   174.079     5.020     0.000     2.054    -6.942   106.939   174.079  1024.088   574.452    31.292     9.993     0.020   116.053
       330   174.118     5.042     0.000     2.058    -6.944   107.111   174.118  1024.088   574.323    31.292     9.993     0.020   116.079
       331   174.156     5.064     0.000     2.061    -6.945   107.280   174.156  1024.088   574.198    31.292     9.993     0.020   116.104
       332   174.193     5.085     0.000     2.064    -6.947   107.448   174.193  1024.088   574.076    31.292     9.993     0.020   116.129
       333   174.229     5.106     0.000     2.068    -6.949   107.615   174.229  1024.088   573.959    31.292     9.993     0.020   116.152
       334   174.263     5.127     0.000     2.071    -6.951   107.779   174.263  1024.088   573.844    31.292     9.993     0.020   116.176
       335   174.297     5.148     0.000     2.074    -6.953   107.943   174.297  1024.088   573.733    31.292     9.993     0.020   116.198
       336   174.330     5.168     0.000     2.077    -6.954   108.105   174.330  1024.088   573.626    31.292     9.993     0.020   116.220
       337   174.361     5.189     0.000     2.081    -6.956   108.265   174.361  1024.088   573.521    31.292     9.993     0.020   116.241
       338   174.392     5.208     0.000     2.084    -6.957   108.424   174.392  1024.088   573.420    31.292     9.993     0.020   116.262
       339   174.422     5.228     0.000     2.087    -6.959   108.582   174.422  1024.088   573.321    31.292     9.993     0.020   116.282
       340   174.451     5.247     0.000     2.090    -6.960   108.738   174.451  1024.088   573.226    31.292     9.992     0.020   116.301
       341   174.480     5.266     0.000     2.093    -6.962   108.893   174.480  1024.088   573.133    31.292     9.992     0.020   116.320
       342   174.507     5.285     0.000     2.096    -6.963   109.047   174.507  1024.088   573.042    31.292     9.992     0.020   116.338
       343   174.534     5.303     0.000     2.099    -6.965   109.200   174.534  1024.088   572.955    31.292     9.992     0.020   116.356
       344   174.560     5.321     0.000     2.102    -6.966   109.351   174.560  1024.088   572.869    31.292     9.992     0.020   116.373
       345   174.585     5.339     0.000     2.105    -6.967   109.501   174.585  1024.088   572.786    31.292     9.992     0.020   116.390
       346   174.610     5.357     0.000     2.108    -6.968   109.651   174.610  1024.088   572.706    31.292     9.992     0.020   116.406
       347   174.633     5.374     0.000     2.111    -6.970   109.799   174.633  1024.088   572.628    31.292     9.992     0.020   116.422
       348   174.657     5.391     0.000     2.114    -6.971   109.946   174.657  1024.088   572.552    31.292     9.992     0.020   116.438
       349   174.679     5.408     0.000     2.117    -6.972   110.092   174.679  1024.088   572.478    31.292     9.992     0.020   116.453
       350   174.701     5.424     0.000     2.120    -6.973   110.237   174.701  1024.088   572.406    31.292     9.992     0.020   116.467
       351   174.722     5.440     0.000     2.123    -6.974   110.381   174.722  1024.088   572.337    31.292     9.992     0.020   116.482
       352   174.743     5.456     0.000     2.125    -6.975   110.524   174.743  1024.088   572.269    31.292     9.992     0.020   116.495
       353   174.763     5.471     0.000     2.128    -6.976   110.666   174.763  1024.088   572.203    31.292     9.992     0.020   116.509
       354   174.783     5.487     0.000     2.131    -6.977   110.808   174.783  1024.088   572.140    31.292     9.992     0.020   116.522
       355   174.801     5.502     0.000     2.134    -6.978   110.948   174.801  1024.088   572.078    31.292     9.992     0.020   116.534
       356   174.820     5.516     0.000     2.137    -6.979   111.088   174.820  1024.088   572.018    31.292     9.992     0.020   116.547
       357   174.838     5.531     0.000     2.139    -6.980   111.226   174.838  1024.088   571.959    31.292     9.992     0.020   116.558
       358   174.855     5.545     0.000     2.142    -6.981   111.364   174.855  1024.088   571.902    31.292     9.992     0.020   116.570
       359   174.872     5.559     0.000     2.145    -6.982   111.502   174.872  1024.088   571.847    31.292     9.992     0.020   116.581
       360   174.888     5.572     0.000     2.148    -6.983   111.638   174.888  1024.088   571.794    31.292     9.991     0.020   116.592
       361   174.904     5.585     0.000     2.150    -6.984   111.774   174.904  1024.088   571.742    31.292     9.991     0.020   116.603
       362   174.919     5.598     0.000     2.153    -6.984   111.909   174.919  1024.088   571.692    31.292     9.991     0.020   116.613
       363   174.934     5.611     0.000     2.156    -6.985   112.043   174.934  1024.088   571.643    31.292     9.991     0.020   116.623
       364   174.949     5.623     0.000     2.158    -6.986   112.177   174.949  1024.088   571.596    31.292     9.991     0.020   116.632
       365   174.963     5.635     0.000     2.161    -6.987   112.310   174.963  1024.088   571.550    31.292     9.991     0.020   116.642
       366   174.976     5.647     0.000     2.164    -6.987   112.443   174.976  1024.088   571.506    31.292     9.991     0.020   116.651
       367   174.989     5.658     0.000     2.166    -6.988   112.575   174.989  1024.088   571.463    31.292     9.991     0.020   116.660
       368   175.002     5.670     0.000     2.169    -6.989   112.706   175.002  1024.088   571.422    31.292     9.991     0.020   116.668
       369   175.014     5.680     0.000     2.171    -6.989   112.837   175.014  1024.088   571.382    31.292     9.991     0.020   116.676
       370   175.026     5.691     0.000     2.174    -6.990   112.967   175.026  1024.088   571.343    31.292     9.991     0.020   116.684
       371   175.038     5.701     0.000     2.177    -6.991   113.096   175.038  1024.088   571.306    31.292     9.991     0.020   116.692
       372   175.049     5.711     0.000     2.179    -6.991   113.226   175.049  1024.088   571.269    31.292     9.991     0.020   116.699
       373   175.059     5.721     0.000     2.182    -6.992   113.354   175.059  1024.088   571.234    31.292     9.991     0.020   116.706
       374   175.070     5.730     0.000     2.184    -6.992   113.483   175.070  1024.088   571.201    31.292     9.991     0.020   116.713
       375   175.080     5.740     0.000     2.187    -6.993   113.610   175.080  1024.088   571.168    31.292     9.991     0.020   116.720
       376   175.089     5.748     0.000     2.189    -6.993   113.738   175.089  1024.088   571.137    31.292     9.991     0.020   116.726
       377   175.099     5.757     0.000     2.192    -6.994   113.865   175.099  1024.088   571.107    31.292     9.991     0.020   116.732
       378   175.107     5.765     0.000     2.194    -6.994   113.991   175.107  1024.088   571.078    31.292     9.991     0.020   116.738
       379   175.116     5.773     0.000     2.197    -6.995   114.117   175.116  1024.088   571.050    31.292     9.991     0.020   116.744
       380   175.124     5.781     0.000     2.199    -6.995   114.243   175.124  1024.088   571.024    31.292     9.991     0.020   116.749
       381   175.132     5.788     0.000     2.202    -6.995   114.368   175.132  1024.088   570.998    31.292     9.991     0.020   116.755
       382   175.139     5.795     0.000     2.204    -6.996   114.494   175.139  1024.088   570.974    31.292     9.991     0.020   116.760
       383   175.146     5.802     0.000     2.207    -6.996   114.618   175.146  1024.088   570.951    31.292     9.991     0.020   116.764
       384   175.153     5.808     0.000     2.209    -6.996   114.743   175.153  1024.088   570.928    31.292     9.991     0.020   116.769
       385   175.160     5.814     0.000     2.212    -6.997   114.867   175.160  1024.088   570.907    31.292     9.991     0.020   116.773
       386   175.166     5.820     0.000     2.214    -6.997   114.991   175.166  1024.088   570.887    31.292     9.991     0.020   116.777
       387   175.172     5.826     0.000     2.217    -6.997   115.115   175.172  1024.088   570.868    31.292     9.991     0.020   116.781
       388   175.177     5.831     0.000     2.219    -6.998   115.238   175.177  1024.088   570.850    31.292     9.991     0.020   116.785
       389   175.182     5.836     0.000     2.222    -6.998   115.361   175.182  1024.088   570.833    31.292     9.991     0.020   116.788
       390   175.187     5.841     0.000     2.224    -6.998   115.484   175.187  1024.088   570.817    31.292     9.991     0.020   116.792
       391   175.192     5.845     0.000     2.227    -6.998   115.607   175.192  1024.088   570.802    31.292     9.991     0.020   116.795
       392   175.196     5.849     0.000     2.229    -6.998   115.729   175.196  1024.088   570.789    31.292     9.991     0.020   116.797
       393   175.200     5.853     0.000     2.231    -6.999   115.852   175.200  1024.088   570.776    31.292     9.991     0.020   116.800
       394   175.204     5.856     0.000     2.234    -6.999   115.974   175.204  1024.088   570.764    31.292     9.991     0.020   116.803
       395   175.207     5.860     0.000     2.236    -6.999   116.096   175.207  1024.088   570.753    31.292     9.991     0.020   116.805
       396   175.210     5.862     0.000     2.239    -6.999   116.218   175.210  1024.088   570.743    31.292     9.991     0.020   116.807
       397   175.213     5.865     0.000     2.241    -6.999   116.340   175.213  1024.088   570.734    31.292     9.991     0.020   116.809
       398   175.216     5.867     0.000     2.244    -6.999   116.462   175.216  1024.088   570.726    31.292     9.991     0.020   116.810
       399   175.218     5.869     0.000     2.246    -6.999   116.583   175.218  1024.088   570.719    31.292     9.991     0.020   116.812
       400   175.220     5.871     0.000     2.248    -6.999   116.705   175.220  1024.088   570.713    31.292     9.991     0.020   116.813
       401   175.221     5.872     0.000     2.251    -6.999   116.827   175.221  1024.088   570.707    31.292     9.991     0.020   116.814
       402   175.222     5.873     0.000     2.253    -6.999   116.948   175.222  1024.088   570.703    31.292     9.991     0.020   116.815
       403   175.223     5.874     0.000     2.256    -6.999   117.070   175.223  1024.088   570.700    31.292     9.991     0.020   116.816
---------------------- Local maximum rise or fall --------------------
       404   175.224     5.875     0.000     2.258    -6.999   117.191   175.224  1024.088   570.698    31.292     9.991     0.020   116.816
       405   175.225     5.875     0.000     2.260    -6.999   117.313   175.225  1024.088   570.696    31.292     9.991     0.020   116.816
       406   175.225     5.875     0.000     2.263    -6.999   117.434   175.225  1024.088   570.695    31.292     9.991     0.020   116.817
       407   175.225     5.874     0.000     2.265    -6.999   117.556   175.225  1024.088   570.695    31.292     9.991     0.020   116.817
       408   175.225     5.874     0.000     2.268    -6.999   117.677   175.225  1024.088   570.695    31.292     9.991     0.020   116.817
       409   175.225     5.873     0.000     2.270    -6.999   117.799   175.225  1024.088   570.694    31.292     9.991     0.020   116.817
       410   175.225     5.872     0.000     2.273    -6.999   117.920   175.225  1024.088   570.694    31.292     9.991     0.020   116.817
       411   175.226     5.870     0.000     2.275    -6.999   118.042   175.226  1024.088   570.693    31.292     9.991     0.020   116.817
       412   175.226     5.868     0.000     2.277    -6.999   118.164   175.226  1024.088   570.692    31.292     9.991     0.020   116.817
       413   175.226     5.866     0.000     2.280    -6.998   118.286   175.226  1024.088   570.691    31.292     9.991     0.020   116.817
       414   175.226     5.864     0.000     2.282    -6.998   118.408   175.226  1024.088   570.690    31.292     9.991     0.020   116.818
       415   175.227     5.861     0.000     2.285    -6.998   118.530   175.227  1024.088   570.689    31.292     9.991     0.020   116.818
       416   175.227     5.858     0.000     2.287    -6.998   118.653   175.227  1024.088   570.688    31.292     9.991     0.020   116.818
       417   175.227     5.855     0.000     2.290    -6.998   118.775   175.227  1024.088   570.687    31.292     9.991     0.020   116.818
       418   175.228     5.851     0.000     2.292    -6.997   118.898   175.228  1024.088   570.685    31.292     9.991     0.020   116.819
       419   175.228     5.847     0.000     2.294    -6.997   119.021   175.228  1024.088   570.684    31.292     9.991     0.020   116.819
       420   175.229     5.843     0.000     2.297    -6.997   119.144   175.229  1024.088   570.682    31.292     9.991     0.020   116.819
       421   175.229     5.839     0.000     2.299    -6.996   119.267   175.229  1024.088   570.681    31.292     9.991     0.020   116.820
       422   175.230     5.834     0.000     2.302    -6.996   119.391   175.230  1024.088   570.679    31.292     9.991     0.020   116.820
       423   175.231     5.829     0.000     2.304    -6.996   119.515   175.231  1024.088   570.677    31.292     9.991     0.020   116.820
       424   175.231     5.824     0.000     2.307    -6.995   119.639   175.231  1024.088   570.675    31.292     9.991     0.020   116.821
       425   175.232     5.818     0.000     2.309    -6.995   119.763   175.232  1024.088   570.673    31.292     9.991     0.020   116.821
       426   175.233     5.813     0.000     2.312    -6.995   119.888   175.233  1024.088   570.670    31.292     9.991     0.020   116.822
       427   175.233     5.807     0.000     2.314    -6.994   120.013   175.233  1024.088   570.668    31.292     9.991     0.020   116.822
       428   175.234     5.800     0.000     2.317    -6.994   120.139   175.234  1024.088   570.665    31.292     9.991     0.020   116.823
       429   175.235     5.794     0.000     2.319    -6.993   120.264   175.235  1024.088   570.662    31.292     9.991     0.020   116.823
       430   175.236     5.787     0.000     2.322    -6.993   120.391   175.236  1024.088   570.660    31.292     9.991     0.020   116.824
       431   175.237     5.779     0.000     2.324    -6.992   120.517   175.237  1024.088   570.657    31.292     9.991     0.020   116.824
       432   175.238     5.772     0.000     2.327    -6.992   120.644   175.238  1024.088   570.653    31.292     9.991     0.020   116.825
       433   175.239     5.764     0.000     2.329    -6.991   120.772   175.239  1024.088   570.650    31.292     9.991     0.020   116.826
       434   175.240     5.756     0.000     2.332    -6.991   120.899   175.240  1024.088   570.647    31.292     9.991     0.020   116.827
       435   175.241     5.748     0.000     2.334    -6.990   121.028   175.241  1024.088   570.643    31.292     9.991     0.020   116.827
       436   175.242     5.739     0.000     2.337    -6.990   121.156   175.242  1024.088   570.639    31.292     9.991     0.020   116.828
       437   175.243     5.730     0.000     2.340    -6.989   121.286   175.243  1024.088   570.635    31.292     9.991     0.020   116.829
       438   175.245     5.721     0.000     2.342    -6.988   121.415   175.245  1024.088   570.631    31.292     9.991     0.020   116.830
       439   175.246     5.712     0.000     2.345    -6.988   121.546   175.246  1024.088   570.627    31.292     9.991     0.020   116.831
       440   175.247     5.702     0.000     2.347    -6.987   121.677   175.247  1024.088   570.623    31.292     9.991     0.020   116.831
       441   175.249     5.692     0.000     2.350    -6.986   121.808   175.249  1024.088   570.618    31.292     9.991     0.020   116.832
       442   175.250     5.682     0.000     2.353    -6.986   121.940   175.250  1024.088   570.613    31.292     9.991     0.020   116.833
       443   175.252     5.671     0.000     2.355    -6.985   122.073   175.252  1024.088   570.608    31.292     9.991     0.020   116.834
       444   175.253     5.661     0.000     2.358    -6.984   122.206   175.253  1024.088   570.603    31.292     9.991     0.020   116.836
       445   175.255     5.649     0.000     2.360    -6.983   122.340   175.255  1024.088   570.597    31.292     9.991     0.020   116.837
       446   175.257     5.638     0.000     2.363    -6.982   122.475   175.257  1024.088   570.592    31.292     9.991     0.020   116.838
       447   175.259     5.627     0.000     2.366    -6.981   122.610   175.259  1024.088   570.586    31.292     9.991     0.020   116.839
       448   175.260     5.615     0.000     2.369    -6.981   122.746   175.260  1024.088   570.580    31.292     9.991     0.020   116.840
       449   175.262     5.603     0.000     2.371    -6.980   122.883   175.262  1024.088   570.573    31.292     9.991     0.020   116.842
       450   175.264     5.590     0.000     2.374    -6.979   123.020   175.264  1024.088   570.566    31.292     9.991     0.020   116.843
       451   175.267     5.577     0.000     2.377    -6.978   123.159   175.267  1024.088   570.559    31.292     9.991     0.020   116.844
       452   175.269     5.565     0.000     2.380    -6.977   123.298   175.269  1024.088   570.552    31.292     9.991     0.020   116.846
       453   175.271     5.551     0.000     2.382    -6.976   123.438   175.271  1024.088   570.545    31.292     9.991     0.020   116.847
