****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.40      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       399    74.591     4.600     0.000     2.848    -9.730    97.066    74.591  1024.379  1340.647    31.604     9.696     0.020    37.295
       400    74.592     4.598     0.000     2.851    -9.729    97.186    74.592  1024.379  1340.635    31.604     9.696     0.020    37.296
       401    74.592     4.595     0.000     2.853    -9.729    97.306    74.592  1024.379  1340.623    31.604     9.696     0.020    37.296
       402    74.593     4.593     0.000     2.856    -9.728    97.426    74.593  1024.379  1340.609    31.604     9.696     0.020    37.296
       403    74.594     4.590     0.000     2.859    -9.728    97.547    74.594  1024.379  1340.595    31.604     9.696     0.020    37.297
       404    74.595     4.587     0.000     2.861    -9.727    97.668    74.595  1024.379  1340.580    31.604     9.696     0.020    37.297
       405    74.595     4.585     0.000     2.864    -9.727    97.789    74.595  1024.379  1340.565    31.604     9.696     0.020    37.298
       406    74.596     4.582     0.000     2.867    -9.726    97.911    74.596  1024.379  1340.549    31.604     9.696     0.020    37.298
       407    74.597     4.579     0.000     2.870    -9.726    98.033    74.597  1024.379  1340.532    31.604     9.696     0.020    37.299
       408    74.598     4.575     0.000     2.872    -9.725    98.155    74.598  1024.379  1340.515    31.604     9.696     0.020    37.299
       409    74.599     4.572     0.000     2.875    -9.725    98.278    74.599  1024.379  1340.497    31.604     9.696     0.020    37.300
       410    74.600     4.569     0.000     2.878    -9.724    98.401    74.600  1024.379  1340.478    31.604     9.696     0.020    37.300
       411    74.601     4.565     0.000     2.880    -9.723    98.524    74.601  1024.379  1340.458    31.604     9.696     0.020    37.301
       412    74.603     4.562     0.000     2.883    -9.723    98.648    74.603  1024.379  1340.438    31.604     9.696     0.020    37.301
       413    74.604     4.558     0.000     2.886    -9.722    98.772    74.604  1024.379  1340.416    31.604     9.696     0.020    37.302
       414    74.605     4.554     0.000     2.889    -9.721    98.897    74.605  1024.379  1340.394    31.604     9.696     0.020    37.302
       415    74.606     4.550     0.000     2.892    -9.721    99.022    74.606  1024.379  1340.371    31.604     9.696     0.020    37.303
       416    74.608     4.546     0.000     2.894    -9.720    99.148    74.608  1024.379  1340.347    31.604     9.696     0.020    37.304
       417    74.609     4.542     0.000     2.897    -9.719    99.274    74.609  1024.379  1340.323    31.604     9.696     0.020    37.304
       418    74.610     4.537     0.000     2.900    -9.718    99.401    74.610  1024.379  1340.297    31.604     9.696     0.020    37.305
       419    74.612     4.533     0.000     2.903    -9.717    99.528    74.612  1024.379  1340.270    31.604     9.696     0.020    37.306
       420    74.613     4.529     0.000     2.906    -9.717    99.655    74.613  1024.379  1340.243    31.604     9.696     0.020    37.307
       421    74.615     4.524     0.000     2.908    -9.716    99.784    74.615  1024.379  1340.214    31.604     9.696     0.020    37.307
       422    74.617     4.519     0.000     2.911    -9.715    99.913    74.617  1024.379  1340.184    31.604     9.696     0.020    37.308
       423    74.618     4.514     0.000     2.914    -9.714   100.042    74.618  1024.379  1340.153    31.604     9.696     0.020    37.309
       424    74.620     4.509     0.000     2.917    -9.713   100.172    74.620  1024.379  1340.122    31.604     9.696     0.020    37.310
       425    74.622     4.504     0.000     2.920    -9.712   100.303    74.622  1024.379  1340.089    31.604     9.696     0.020    37.311
       426    74.624     4.499     0.000     2.923    -9.711   100.434    74.624  1024.379  1340.054    31.604     9.696     0.020    37.312
       427    74.626     4.494     0.000     2.926    -9.710   100.566    74.626  1024.379  1340.019    31.604     9.696     0.020    37.313
       428    74.628     4.488     0.000     2.929    -9.709   100.698    74.628  1024.379  1339.982    31.604     9.696     0.020    37.314
       429    74.630     4.483     0.000     2.932    -9.708   100.832    74.630  1024.379  1339.944    31.604     9.696     0.020    37.315
       430    74.632     4.477     0.000     2.935    -9.707   100.966    74.632  1024.379  1339.905    31.604     9.696     0.020    37.316
       431    74.634     4.471     0.000     2.938    -9.705   101.101    74.634  1024.379  1339.864    31.604     9.696     0.020    37.317
       432    74.637     4.466     0.000     2.941    -9.704   101.236    74.637  1024.379  1339.822    31.604     9.696     0.020    37.318
       433    74.639     4.460     0.000     2.944    -9.703   101.372    74.639  1024.379  1339.778    31.604     9.696     0.020    37.320
       434    74.642     4.453     0.000     2.947    -9.702   101.510    74.642  1024.379  1339.733    31.604     9.696     0.020    37.321
       435    74.644     4.447     0.000     2.950    -9.700   101.647    74.644  1024.379  1339.686    31.604     9.696     0.020    37.322
       436    74.647     4.441     0.000     2.953    -9.699   101.786    74.647  1024.379  1339.637    31.604     9.696     0.020    37.324
       437    74.650     4.435     0.000     2.956    -9.698   101.926    74.650  1024.379  1339.587    31.604     9.696     0.020    37.325
       438    74.653     4.428     0.000     2.959    -9.696   102.066    74.653  1024.379  1339.535    31.604     9.696     0.020    37.326
       439    74.656     4.421     0.000     2.962    -9.695   102.208    74.656  1024.379  1339.481    31.604     9.696     0.020    37.328
       440    74.659     4.415     0.000     2.966    -9.694   102.350    74.659  1024.379  1339.425    31.604     9.696     0.020    37.329
       441    74.662     4.408     0.000     2.969    -9.692   102.494    74.662  1024.379  1339.366    31.604     9.696     0.020    37.331
       442    74.666     4.401     0.000     2.972    -9.691   102.638    74.666  1024.379  1339.306    31.604     9.696     0.020    37.333
       443    74.669     4.394     0.000     2.975    -9.689   102.783    74.669  1024.379  1339.244    31.604     9.696     0.020    37.334
       444    74.673     4.386     0.000     2.978    -9.687   102.930    74.673  1024.379  1339.179    31.604     9.696     0.020    37.336
       445    74.676     4.379     0.000     2.982    -9.686   103.077    74.676  1024.379  1339.112    31.604     9.696     0.020    37.338
       446    74.680     4.372     0.000     2.985    -9.684   103.226    74.680  1024.379  1339.043    31.604     9.696     0.020    37.340
       447    74.684     4.364     0.000     2.988    -9.682   103.375    74.684  1024.379  1338.971    31.604     9.696     0.020    37.342
       448    74.688     4.356     0.000     2.992    -9.680   103.526    74.688  1024.379  1338.896    31.604     9.696     0.020    37.344
       449    74.693     4.348     0.000     2.995    -9.679   103.678    74.693  1024.379  1338.819    31.604     9.696     0.020    37.346
       450    74.697     4.341     0.000     2.998    -9.677   103.831    74.697  1024.379  1338.738    31.604     9.696     0.020    37.349
       451    74.702     4.333     0.000     3.002    -9.675   103.986    74.702  1024.379  1338.655    31.604     9.696     0.020    37.351
       452    74.707     4.324     0.000     3.005    -9.673   104.142    74.707  1024.379  1338.568    31.604     9.696     0.020    37.353
       453    74.712     4.316     0.000     3.009    -9.671   104.299    74.712  1024.379  1338.478    31.604     9.696     0.020    37.356
       454    74.717     4.308     0.000     3.012    -9.669   104.457    74.717  1024.379  1338.384    31.604     9.696     0.020    37.358
       455    74.722     4.299     0.000     3.016    -9.667   104.617    74.722  1024.379  1338.287    31.604     9.696     0.020    37.361
       456    74.728     4.291     0.000     3.019    -9.665   104.778    74.728  1024.379  1338.186    31.604     9.696     0.020    37.364
       457    74.734     4.282     0.000     3.023    -9.662   104.941    74.734  1024.379  1338.081    31.604     9.696     0.020    37.367
       458    74.740     4.273     0.000     3.027    -9.660   105.105    74.740  1024.379  1337.972    31.604     9.696     0.020    37.370
       459    74.746     4.264     0.000     3.030    -9.658   105.270    74.746  1024.379  1337.859    31.604     9.696     0.020    37.373
       460    74.753     4.255     0.000     3.034    -9.655   105.438    74.753  1024.379  1337.740    31.604     9.696     0.020    37.376
       461    74.760     4.246     0.000     3.038    -9.653   105.606    74.760  1024.379  1337.618    31.604     9.696     0.020    37.380
       462    74.767     4.237     0.000     3.042    -9.650   105.777    74.767  1024.379  1337.490    31.604     9.696     0.020    37.383
       463    74.774     4.227     0.000     3.046    -9.648   105.949    74.774  1024.379  1337.357    31.604     9.696     0.020    37.387
       464    74.782     4.218     0.000     3.049    -9.645   106.123    74.782  1024.379  1337.218    31.604     9.695     0.020    37.391
       465    74.790     4.208     0.000     3.053    -9.643   106.299    74.790  1024.379  1337.073    31.604     9.695     0.020    37.395
       466    74.799     4.199     0.000     3.057    -9.640   106.476    74.799  1024.379  1336.923    31.604     9.695     0.020    37.399
       467    74.807     4.189     0.000     3.061    -9.637   106.656    74.807  1024.379  1336.766    31.604     9.695     0.020    37.404
       468    74.817     4.179     0.000     3.065    -9.634   106.837    74.817  1024.379  1336.602    31.605     9.695     0.020    37.408
       469    74.826     4.169     0.000     3.069    -9.631   107.020    74.826  1024.379  1336.431    31.605     9.695     0.020    37.413
       470    74.836     4.158     0.000     3.073    -9.628   107.206    74.836  1024.379  1336.253    31.605     9.695     0.020    37.418
       471    74.847     4.148     0.000     3.078    -9.625   107.393    74.847  1024.379  1336.067    31.605     9.695     0.020    37.423
       472    74.857     4.138     0.000     3.082    -9.622   107.583    74.857  1024.379  1335.872    31.605     9.695     0.020    37.429
       473    74.869     4.127     0.000     3.086    -9.618   107.775    74.869  1024.379  1335.669    31.605     9.695     0.020    37.434
       474    74.881     4.117     0.000     3.090    -9.615   107.969    74.881  1024.379  1335.456    31.605     9.695     0.020    37.440
       475    74.893     4.106     0.000     3.095    -9.611   108.166    74.893  1024.379  1335.234    31.605     9.695     0.020    37.447
       476    74.906     4.095     0.000     3.099    -9.608   108.365    74.906  1024.379  1335.001    31.605     9.695     0.020    37.453
       477    74.920     4.084     0.000     3.104    -9.604   108.567    74.920  1024.379  1334.758    31.605     9.695     0.020    37.460
       478    74.934     4.073     0.000     3.108    -9.600   108.771    74.934  1024.379  1334.503    31.605     9.695     0.020    37.467
       479    74.949     4.062     0.000     3.113    -9.597   108.978    74.949  1024.379  1334.235    31.605     9.695     0.020    37.475
       480    74.965     4.050     0.000     3.117    -9.593   109.187    74.965  1024.379  1333.955    31.605     9.695     0.020    37.483
       481    74.982     4.039     0.000     3.122    -9.588   109.400    74.982  1024.379  1333.661    31.605     9.695     0.020    37.491
       482    74.999     4.028     0.000     3.127    -9.584   109.615    74.999  1024.379  1333.353    31.605     9.695     0.020    37.499
       483    75.017     4.016     0.000     3.132    -9.580   109.833    75.017  1024.379  1333.029    31.605     9.695     0.020    37.509
       484    75.036     4.004     0.000     3.137    -9.575   110.055    75.036  1024.380  1332.689    31.605     9.695     0.020    37.518
       485    75.056     3.992     0.000     3.142    -9.571   110.279    75.056  1024.380  1332.331    31.605     9.694     0.020    37.528
       486    75.078     3.981     0.000     3.147    -9.566   110.507    75.078  1024.380  1331.955    31.605     9.694     0.020    37.539
       487    75.100     3.968     0.000     3.152    -9.561   110.738    75.100  1024.380  1331.559    31.605     9.694     0.020    37.550
       488    75.123     3.956     0.000     3.157    -9.556   110.973    75.123  1024.380  1331.143    31.605     9.694     0.020    37.562
       489    75.148     3.944     0.000     3.162    -9.551   111.212    75.148  1024.380  1330.703    31.605     9.694     0.020    37.574
       490    75.174     3.932     0.000     3.168    -9.546   111.454    75.174  1024.380  1330.240    31.605     9.694     0.020    37.587
       491    75.202     3.919     0.000     3.173    -9.540   111.700    75.202  1024.380  1329.752    31.605     9.694     0.020    37.601
       492    75.231     3.907     0.000     3.179    -9.535   111.951    75.231  1024.380  1329.236    31.605     9.694     0.020    37.616
       493    75.262     3.894     0.000     3.184    -9.529   112.205    75.262  1024.380  1328.691    31.605     9.694     0.020    37.631
       494    75.295     3.881     0.000     3.190    -9.523   112.464    75.295  1024.380  1328.115    31.605     9.694     0.020    37.647
       495    75.329     3.869     0.000     3.196    -9.517   112.727    75.329  1024.380  1327.506    31.605     9.693     0.020    37.665
       496    75.366     3.856     0.000     3.202    -9.510   112.995    75.366  1024.380  1326.860    31.605     9.693     0.020    37.683
       497    75.405     3.843     0.000     3.208    -9.504   113.268    75.405  1024.380  1326.176    31.605     9.693     0.020    37.702
       498    75.446     3.830     0.000     3.214    -9.497   113.546    75.446  1024.380  1325.450    31.605     9.693     0.020    37.723
       499    75.490     3.817     0.000     3.221    -9.490   113.830    75.490  1024.380  1324.679    31.606     9.693     0.020    37.745
       500    75.537     3.803     0.000     3.227    -9.483   114.119    75.537  1024.380  1323.860    31.606     9.693     0.020    37.768
       501    75.586     3.790     0.000     3.234    -9.475   114.413    75.586  1024.380  1322.989    31.606     9.693     0.020    37.793
       502    75.639     3.777     0.000     3.240    -9.468   114.714    75.639  1024.381  1322.062    31.606     9.692     0.020    37.820
       503    75.696     3.764     0.000     3.247    -9.460   115.021    75.696  1024.381  1321.073    31.606     9.692     0.020    37.848
       504    75.757     3.750     0.000     3.254    -9.451   115.334    75.757  1024.381  1320.019    31.606     9.692     0.020    37.878
       505    75.821     3.737     0.000     3.261    -9.443   115.655    75.821  1024.381  1318.892    31.606     9.692     0.020    37.911
       506    75.891     3.723     0.000     3.268    -9.434   115.983    75.891  1024.381  1317.687    31.606     9.691     0.020    37.945
       507    75.965     3.710     0.000     3.276    -9.424   116.318    75.965  1024.381  1316.396    31.606     9.691     0.020    37.982
       508    76.045     3.696     0.000     3.283    -9.415   116.661    76.045  1024.381  1315.012    31.606     9.691     0.020    38.022
       509    76.131     3.683     0.000     3.291    -9.405   117.013    76.131  1024.381  1313.525    31.606     9.691     0.020    38.066
       510    76.224     3.669     0.000     3.299    -9.394   117.374    76.224  1024.382  1311.926    31.607     9.690     0.020    38.112
       511    76.324     3.656     0.000     3.307    -9.384   117.744    76.324  1024.382  1310.204    31.607     9.690     0.020    38.162
       512    76.432     3.642     0.000     3.316    -9.372   118.124    76.432  1024.382  1308.345    31.607     9.690     0.020    38.216
       513    76.550     3.629     0.000     3.325    -9.361   118.515    76.550  1024.382  1306.335    31.607     9.689     0.020    38.275
       514    76.678     3.616     0.000     3.333    -9.348   118.918    76.678  1024.382  1304.157    31.607     9.689     0.020    38.339
       515    76.817     3.602     0.000     3.343    -9.336   119.333    76.817  1024.383  1301.792    31.607     9.688     0.020    38.409
       516    76.969     3.589     0.000     3.352    -9.322   119.761    76.969  1024.383  1299.218    31.608     9.688     0.020    38.485
       517    77.136     3.577     0.000     3.362    -9.308   120.203    77.136  1024.383  1296.409    31.608     9.687     0.020    38.568
       518    77.320     3.564     0.000     3.372    -9.293   120.660    77.320  1024.383  1293.333    31.608     9.687     0.020    38.660
       519    77.522     3.552     0.000     3.383    -9.278   121.135    77.522  1024.384  1289.956    31.608     9.686     0.020    38.761
       520    77.746     3.540     0.000     3.393    -9.261   121.627    77.746  1024.384  1286.232    31.609     9.685     0.020    38.873
       521    77.996     3.528     0.000     3.405    -9.244   122.140    77.996  1024.384  1282.109    31.609     9.684     0.020    38.998
       522    78.277     3.517     0.000     3.417    -9.226   122.676    78.277  1024.385  1277.522    31.609     9.683     0.020    39.138
       523    78.592     3.507     0.000     3.429    -9.206   123.237    78.592  1024.385  1272.388    31.610     9.682     0.020    39.296
       524    78.952     3.497     0.000     3.442    -9.186   123.828    78.952  1024.386  1266.600    31.610     9.681     0.020    39.476
       525    79.341     3.489     0.000     3.456    -9.163   124.452    79.341  1024.386  1260.379    31.611     9.680     0.020    39.671
       526    79.755     3.480     0.000     3.470    -9.140   125.104    79.755  1024.387  1253.842    31.611     9.679     0.020    39.877
       527    80.193     3.471     0.000     3.485    -9.115   125.785    80.193  1024.388  1246.989    31.612     9.677     0.020    40.097
       528    80.659     3.463     0.000     3.501    -9.088   126.497    80.659  1024.388  1239.791    31.612     9.676     0.020    40.329
       529    81.154     3.455     0.000     3.517    -9.060   127.243    81.154  1024.389  1232.222    31.613     9.675     0.020    40.577
       530    81.683     3.448     0.000     3.535    -9.030   128.026    81.683  1024.390  1224.251    31.613     9.673     0.020    40.841
       531    82.248     3.441     0.000     3.553    -8.998   128.849    82.248  1024.390  1215.842    31.614     9.671     0.020    41.124
       532    82.853     3.435     0.000     3.572    -8.964   129.718    82.853  1024.391  1206.954    31.615     9.670     0.020    41.427
       533    83.504     3.429     0.000     3.592    -8.927   130.636    83.504  1024.392  1197.541    31.615     9.668     0.020    41.752
       534    84.209     3.424     0.000     3.614    -8.887   131.613    84.209  1024.393  1187.521    31.616     9.666     0.020    42.105
       535    85.016     3.422     0.000     3.638    -8.842   132.715    85.016  1024.394  1176.247    31.617     9.664     0.020    42.508
       536    85.956     3.423     0.000     3.665    -8.789   133.976    85.956  1024.394  1163.387    31.617     9.662     0.020    42.978
       537    87.081     3.428     0.000     3.698    -8.727   135.454    87.081  1024.395  1148.353    31.618     9.659     0.020    43.541
       538    88.507     3.439     0.000     3.738    -8.649   137.265    88.507  1024.397  1129.853    31.619     9.656     0.020    44.254
       539    90.277     3.458     0.000     3.785    -8.555   139.436    90.277  1024.398  1107.700    31.619     9.652     0.020    45.139
       540    92.083     3.481     0.000     3.832    -8.463   141.583    92.083  1024.399  1085.981    31.620     9.648     0.020    46.041
       541    93.924     3.514     0.000     3.878    -8.370   143.725    93.924  1024.399  1064.688    31.620     9.645     0.020    46.962
       542    95.803     3.556     0.000     3.925    -8.280   145.852    95.803  1024.400  1043.812    31.620     9.642     0.020    47.901
       543    97.719     3.608     0.000     3.970    -8.191   147.965    97.719  1024.400  1023.346    31.619     9.639     0.020    48.859
---------------------------- Plume traps -----------------------------
       544    99.673     3.670     0.000     4.016    -8.106   150.070    99.673  1024.400  1003.280    31.619     9.636     0.020    49.837
       545   101.191     3.733     0.000     4.051    -8.042   151.671   101.191  1024.399   988.231    31.618     9.634     0.020    50.595
       546   102.422     3.790     0.000     4.077    -7.994   152.901   102.422  1024.399   976.356    31.617     9.633     0.020    51.211
       547   103.432     3.841     0.000     4.098    -7.956   153.876   103.432  1024.398   966.818    31.616     9.632     0.020    51.716
       548   104.331     3.888     0.000     4.116    -7.925   154.715   104.331  1024.398   958.484    31.615     9.631     0.020    52.166
       549   105.149     3.931     0.000     4.133    -7.897   155.466   105.149  1024.398   951.035    31.615     9.630     0.020    52.574
       550   105.915     3.972     0.000     4.148    -7.872   156.160   105.915  1024.397   944.156    31.614     9.629     0.020    52.957
       551   106.628     4.012     0.000     4.162    -7.849   156.810   106.628  1024.397   937.836    31.613     9.629     0.020    53.314
       552   107.264     4.050     0.000     4.175    -7.827   157.427   107.264  1024.396   932.279    31.613     9.628     0.020    53.632
       553   107.854     4.086     0.000     4.188    -7.807   158.027   107.854  1024.396   927.182    31.612     9.628     0.020    53.927
       554   108.392     4.121     0.000     4.200    -7.787   158.609   108.392  1024.396   922.573    31.612     9.627     0.020    54.196
       555   108.893     4.154     0.000     4.213    -7.768   159.176   108.893  1024.395   918.335    31.611     9.627     0.020    54.446
       556   109.353     4.187     0.000     4.224    -7.750   159.725   109.353  1024.395   914.466    31.611     9.626     0.020    54.677
       557   109.780     4.220     0.000     4.236    -7.733   160.259   109.780  1024.395   910.910    31.610     9.626     0.020    54.890
       558   110.175     4.251     0.000     4.247    -7.716   160.776   110.175  1024.395   907.648    31.610     9.626     0.020    55.087
       559   110.541     4.281     0.000     4.258    -7.700   161.279   110.541  1024.394   904.644    31.609     9.625     0.020    55.270
       560   110.880     4.311     0.000     4.268    -7.685   161.766   110.880  1024.394   901.877    31.609     9.625     0.020    55.440
       561   111.195     4.340     0.000     4.279    -7.671   162.240   111.195  1024.394   899.321    31.609     9.625     0.020    55.598
       562   111.488     4.369     0.000     4.288    -7.657   162.700   111.488  1024.394   896.956    31.608     9.625     0.020    55.744
       563   111.761     4.397     0.000     4.298    -7.644   163.147   111.761  1024.393   894.765    31.608     9.625     0.020    55.881
       564   112.016     4.424     0.000     4.307    -7.632   163.581   112.016  1024.393   892.730    31.608     9.624     0.020    56.008
       565   112.254     4.451     0.000     4.316    -7.619   164.004   112.254  1024.393   890.838    31.608     9.624     0.020    56.127
       566   112.476     4.477     0.000     4.325    -7.608   164.415   112.476  1024.393   889.075    31.607     9.624     0.020    56.238
       567   112.685     4.503     0.000     4.334    -7.597   164.814   112.685  1024.393   887.429    31.607     9.624     0.020    56.343
       568   112.881     4.528     0.000     4.342    -7.586   165.204   112.881  1024.392   885.891    31.607     9.624     0.020    56.440
       569   113.065     4.553     0.000     4.350    -7.576   165.583   113.065  1024.392   884.450    31.607     9.624     0.020    56.532
       570   113.238     4.577     0.000     4.358    -7.566   165.953   113.238  1024.392   883.098    31.606     9.624     0.020    56.619
       571   113.401     4.601     0.000     4.366    -7.557   166.313   113.401  1024.392   881.828    31.606     9.624     0.020    56.700
       572   113.555     4.625     0.000     4.374    -7.548   166.665   113.555  1024.392   880.634    31.606     9.624     0.020    56.777
       573   113.700     4.648     0.000     4.381    -7.539   167.008   113.700  1024.392   879.508    31.606     9.623     0.020    56.850
       574   113.837     4.671     0.000     4.388    -7.531   167.343   113.837  1024.391   878.446    31.606     9.623     0.020    56.919
       575   113.968     4.694     0.000     4.395    -7.523   167.670   113.968  1024.391   877.443    31.605     9.623     0.020    56.984
       576   114.091     4.716     0.000     4.402    -7.515   167.990   114.091  1024.391   876.493    31.605     9.623     0.020    57.045
       577   114.208     4.738     0.000     4.409    -7.507   168.302   114.208  1024.391   875.594    31.605     9.623     0.020    57.104
       578   114.320     4.759     0.000     4.415    -7.500   168.608   114.320  1024.391   874.741    31.605     9.623     0.020    57.160
       579   114.425     4.781     0.000     4.422    -7.493   168.907   114.425  1024.391   873.931    31.605     9.623     0.020    57.213
       580   114.526     4.802     0.000     4.428    -7.487   169.200   114.526  1024.391   873.161    31.605     9.623     0.020    57.263
       581   114.623     4.822     0.000     4.434    -7.480   169.487   114.623  1024.391   872.428    31.604     9.623     0.020    57.311
       582   114.714     4.843     0.000     4.440    -7.474   169.768   114.714  1024.391   871.730    31.604     9.623     0.020    57.357
       583   114.802     4.863     0.000     4.446    -7.468   170.043   114.802  1024.391   871.065    31.604     9.623     0.020    57.401
       584   114.886     4.883     0.000     4.452    -7.462   170.313   114.886  1024.390   870.429    31.604     9.623     0.020    57.443
       585   114.966     4.902     0.000     4.457    -7.456   170.578   114.966  1024.390   869.822    31.604     9.623     0.020    57.483
       586   115.043     4.921     0.000     4.463    -7.451   170.837   115.043  1024.390   869.242    31.604     9.623     0.020    57.521
       587   115.116     4.940     0.000     4.469    -7.446   171.092   115.116  1024.390   868.686    31.604     9.623     0.020    57.558
       588   115.187     4.959     0.000     4.474    -7.440   171.342   115.187  1024.390   868.154    31.604     9.623     0.020    57.593
       589   115.255     4.978     0.000     4.479    -7.436   171.588   115.255  1024.390   867.644    31.604     9.623     0.020    57.627
       590   115.320     4.996     0.000     4.484    -7.431   171.830   115.320  1024.390   867.155    31.604     9.623     0.020    57.660
       591   115.382     5.014     0.000     4.489    -7.426   172.067   115.382  1024.390   866.685    31.603     9.623     0.020    57.691
       592   115.442     5.032     0.000     4.494    -7.422   172.300   115.442  1024.390   866.234    31.603     9.623     0.020    57.721
       593   115.500     5.050     0.000     4.499    -7.417   172.530   115.500  1024.390   865.800    31.603     9.623     0.020    57.750
       594   115.556     5.067     0.000     4.504    -7.413   172.755   115.556  1024.390   865.382    31.603     9.623     0.020    57.778
       595   115.610     5.084     0.000     4.509    -7.409   172.977   115.610  1024.390   864.980    31.603     9.623     0.020    57.805
       596   115.661     5.101     0.000     4.514    -7.405   173.196   115.661  1024.390   864.593    31.603     9.622     0.020    57.831
       597   115.711     5.118     0.000     4.518    -7.401   173.411   115.711  1024.390   864.220    31.603     9.622     0.020    57.856
       598   115.759     5.134     0.000     4.523    -7.397   173.623   115.759  1024.390   863.861    31.603     9.622     0.020    57.880
       599   115.806     5.151     0.000     4.527    -7.394   173.832   115.806  1024.390   863.514    31.603     9.622     0.020    57.903
       600   115.851     5.167     0.000     4.532    -7.390   174.037   115.851  1024.389   863.179    31.603     9.622     0.020    57.925
       601   115.894     5.183     0.000     4.536    -7.387   174.240   115.894  1024.389   862.855    31.603     9.622     0.020    57.947
       602   115.936     5.198     0.000     4.540    -7.383   174.440   115.936  1024.389   862.543    31.603     9.622     0.020    57.968
       603   115.977     5.214     0.000     4.545    -7.380   174.637   115.977  1024.389   862.241    31.603     9.622     0.020    57.988
       604   116.016     5.229     0.000     4.549    -7.377   174.831   116.016  1024.389   861.949    31.603     9.622     0.020    58.008
       605   116.054     5.244     0.000     4.553    -7.374   175.023   116.054  1024.389   861.666    31.602     9.622     0.020    58.027
       606   116.091     5.259     0.000     4.557    -7.371   175.212   116.091  1024.389   861.392    31.602     9.622     0.020    58.046
       607   116.127     5.274     0.000     4.561    -7.368   175.399   116.127  1024.389   861.128    31.602     9.622     0.020    58.063
       608   116.161     5.288     0.000     4.565    -7.365   175.583   116.161  1024.389   860.871    31.602     9.622     0.020    58.081
       609   116.195     5.302     0.000     4.569    -7.363   175.766   116.195  1024.389   860.623    31.602     9.622     0.020    58.097
       610   116.227     5.316     0.000     4.573    -7.360   175.945   116.227  1024.389   860.382    31.602     9.622     0.020    58.114
       611   116.259     5.330     0.000     4.576    -7.357   176.123   116.259  1024.389   860.148    31.602     9.622     0.020    58.129
       612   116.290     5.344     0.000     4.580    -7.355   176.299   116.290  1024.389   859.922    31.602     9.622     0.020    58.145
       613   116.319     5.358     0.000     4.584    -7.352   176.472   116.319  1024.389   859.702    31.602     9.622     0.020    58.160
       614   116.348     5.371     0.000     4.588    -7.350   176.644   116.348  1024.389   859.489    31.602     9.622     0.020    58.174
       615   116.376     5.384     0.000     4.591    -7.348   176.813   116.376  1024.389   859.283    31.602     9.622     0.020    58.188
       616   116.403     5.397     0.000     4.595    -7.345   176.981   116.403  1024.389   859.082    31.602     9.622     0.020    58.202
       617   116.430     5.410     0.000     4.598    -7.343   177.147   116.430  1024.389   858.887    31.602     9.622     0.020    58.215
       618   116.455     5.422     0.000     4.602    -7.341   177.311   116.455  1024.389   858.697    31.602     9.622     0.020    58.228
       619   116.480     5.435     0.000     4.605    -7.339   177.473   116.480  1024.389   858.514    31.602     9.622     0.020    58.240
       620   116.505     5.447     0.000     4.609    -7.337   177.634   116.505  1024.389   858.335    31.602     9.622     0.020    58.252
       621   116.528     5.459     0.000     4.612    -7.335   177.793   116.528  1024.389   858.161    31.602     9.622     0.020    58.264
       622   116.551     5.471     0.000     4.616    -7.333   177.950   116.551  1024.389   857.992    31.602     9.622     0.020    58.276
       623   116.573     5.483     0.000     4.619    -7.331   178.106   116.573  1024.389   857.828    31.602     9.622     0.020    58.287
       624   116.595     5.494     0.000     4.622    -7.329   178.261   116.595  1024.389   857.669    31.602     9.622     0.020    58.298
       625   116.616     5.506     0.000     4.625    -7.327   178.414   116.616  1024.389   857.513    31.602     9.622     0.020    58.308
       626   116.637     5.517     0.000     4.629    -7.326   178.565   116.637  1024.389   857.362    31.602     9.622     0.020    58.318
