****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.40      0.01     25.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
   760.220    73.584   139.000     1.903   132.993     0.000
   768.026    74.339   140.000     1.917   131.166     0.000
   775.859    75.097   141.000     1.931   129.380     0.000
   783.718    75.858   142.000     1.945   127.635     0.000
   791.603    76.621   143.000     1.959   127.635     0.000
   799.515    77.387   144.000     1.973   125.928     0.000
   807.453    78.155   145.000     1.986   124.260     0.000
   815.417    78.926   146.000     2.000   122.627     0.000
   823.407    79.700   147.000     2.014   122.627     0.000
   831.423    80.475   148.000     2.028   121.031     0.000
   839.464    81.254   149.000     2.042   119.468     0.000
   847.532    82.035   150.000     2.056   119.468     0.000
   855.625    82.818   151.000     2.070   117.939     0.000
   863.744    83.604   152.000     2.084   116.442     0.000
   871.888    84.392   153.000     2.098   114.977     0.000
   880.058    85.183   154.000     2.111   114.977     0.000
   888.253    85.976   155.000     2.125   113.542     0.000
   896.473    86.772   156.000     2.139   112.136     0.000
   904.719    87.570   157.000     2.153   110.760     0.000
   912.990    88.371   158.000     2.167   110.760     0.000
   921.285    89.174   159.000     2.181   109.411     0.000
   929.606    89.979   160.000     2.195   108.090     0.000
   937.952    90.787   161.000     2.209   106.795     0.000
   946.322    91.597   162.000     2.223   106.795     0.000
   954.717    92.409   163.000     2.236   105.525     0.000
   963.137    93.224   164.000     2.250   104.281     0.000
   971.582    94.042   165.000     2.264   103.060     0.000
   980.051    94.862   166.000     2.278   103.060     0.000
   988.544    95.684   167.000     2.292   101.864     0.000
   997.062    96.508   168.000     2.306   100.690     0.000
  1005.604    97.335   169.000     2.320    99.539     0.000
  1014.171    98.164   170.000     2.334    99.539     0.000
  1022.761    98.996   171.000     2.348    98.409     0.000
  1031.376    99.829   172.000     2.361    97.301     0.000
  1040.015   100.666   173.000     2.375    96.213     0.000
  1048.678   101.504   174.000     2.389    96.213     0.000
  1057.365   102.345   175.000     2.403    95.146     0.000
  1066.075   103.188   176.000     2.417    94.098     0.000
  1074.810   104.034   177.000     2.431    93.069     0.000
  1083.568   104.881   178.000     2.445    93.069     0.000
  1092.349   105.731   179.000     2.459    92.059     0.000
  1101.155   106.584   180.000     2.473    91.067     0.000
  1109.984   107.438   181.000     2.486    90.092     0.000
  1118.836   108.295   182.000     2.500    90.092     0.000
  1127.712   109.154   183.000     2.514    89.135     0.000
  1136.611   110.015   184.000     2.528    88.195     0.000
  1145.533   110.879   185.000     2.542    88.195     0.000
  1154.479   111.745   186.000     2.556    87.271     0.000
  1163.448   112.613   187.000     2.570    86.363     0.000
  1172.440   113.483   188.000     2.584    85.471     0.000
  1181.455   114.356   189.000     2.598    85.471     0.000
  1190.493   115.231   190.000     2.611    84.594     0.000
  1199.554   116.108   191.000     2.625    83.732     0.000
  1208.637   116.987   192.000     2.639    82.884     0.000
  1217.744   117.868   193.000     2.653    82.884     0.000
  1226.873   118.752   194.000     2.667    82.051     0.000
  1236.025   119.638   195.000     2.681    81.231     0.000
  1245.200   120.526   196.000     2.695    80.426     0.000
  1254.397   121.416   197.000     2.709    80.426     0.000
  1263.617   122.309   198.000     2.723    79.633     0.000
  1272.859   123.203   199.000     2.736    78.853     0.000
  1282.124   124.100   200.000     2.750    78.086     0.000
  1291.411   124.999   201.000     2.764    78.086     0.000
  1300.720   125.900   202.000     2.778    77.331     0.000
  1310.052   126.803   203.000     2.792    76.589     0.000
  1319.406   127.709   204.000     2.806    75.858     0.000
  1328.782   128.616   205.000     2.820    75.858     0.000
  1338.180   129.526   206.000     2.834    75.138     0.000
............................. Reached Chronic Mixing Zone ..........................
  1347.600   130.438   207.000     2.848    74.430     0.000
  1357.042   131.351   208.000     2.861    73.733     0.000
  1366.506   132.268   209.000     2.875    73.733     0.000
  1375.992   133.186   210.000     2.889    73.047     0.000
  1385.500   134.106   211.000     2.903    72.372     0.000
  1395.030   135.028   212.000     2.917    71.706     0.000
  1404.581   135.953   213.000     2.931    71.706     0.000
  1414.154   136.880   214.000     2.945    71.051     0.000
  1423.749   137.808   215.000     2.959    70.406     0.000
  1433.365   138.739   216.000     2.973    69.771     0.000
  1443.003   139.672   217.000     2.986    69.771     0.000
  1452.663   140.607   218.000     3.000    69.145     0.000
  1462.344   141.544   219.000     3.014    68.528     0.000
  1472.046   142.483   220.000     3.028    68.528     0.000
  1481.770   143.424   221.000     3.042    67.920     0.000
  1491.515   144.367   222.000     3.056    67.322     0.000
  1501.281   145.313   223.000     3.070    66.732     0.000
  1511.068   146.260   224.000     3.084    66.732     0.000
  1520.877   147.209   225.000     3.098    66.151     0.000
  1530.707   148.161   226.000     3.111    65.578     0.000
  1540.558   149.114   227.000     3.125    65.013     0.000
  1550.429   150.070   228.000     3.139    65.013     0.000
  1560.322   151.027   229.000     3.153    64.456     0.000
  1570.236   151.987   230.000     3.167    63.908     0.000
  1580.171   152.949   231.000     3.181    63.367     0.000
  1590.127   153.912   232.000     3.195    63.367     0.000
  1600.103   154.878   233.000     3.209    62.833     0.000
  1610.100   155.846   234.000     3.223    62.307     0.000
  1620.118   156.815   235.000     3.236    61.788     0.000
  1630.157   157.787   236.000     3.250    61.788     0.000
  1640.216   158.761   237.000     3.264    61.277     0.000
  1650.296   159.736   238.000     3.278    60.772     0.000
  1660.397   160.714   239.000     3.292    60.275     0.000
  1670.518   161.693   240.000     3.306    60.275     0.000
  1680.659   162.675   241.000     3.320    59.784     0.000
  1690.821   163.659   242.000     3.334    59.300     0.000
  1701.003   164.644   243.000     3.348    58.822     0.000
  1711.206   165.632   244.000     3.361    58.822     0.000
  1721.429   166.621   245.000     3.375    58.351     0.000
  1731.672   167.613   246.000     3.389    57.885     0.000
  1741.936   168.606   247.000     3.403    57.427     0.000
  1752.219   169.602   248.000     3.417    57.427     0.000
  1762.523   170.599   249.000     3.431    56.974     0.000
  1772.847   171.598   250.000     3.445    56.527     0.000
  1783.191   172.599   251.000     3.459    56.085     0.000
  1793.555   173.603   252.000     3.473    56.085     0.000
  1803.940   174.608   253.000     3.486    55.650     0.000
  1814.344   175.615   254.000     3.500    55.220     0.000
  1824.768   176.624   255.000     3.514    55.220     0.000
  1835.211   177.635   256.000     3.528    54.796     0.000
  1845.675   178.647   257.000     3.542    54.377     0.000
  1856.159   179.662   258.000     3.556    53.963     0.000
  1866.662   180.679   259.000     3.570    53.963     0.000
  1877.185   181.697   260.000     3.584    53.555     0.000
  1887.728   182.718   261.000     3.598    53.151     0.000
  1898.290   183.740   262.000     3.611    52.753     0.000
  1908.872   184.764   263.000     3.625    52.753     0.000
  1919.474   185.791   264.000     3.639    52.360     0.000
  1930.095   186.819   265.000     3.653    51.971     0.000
  1940.736   187.849   266.000     3.667    51.588     0.000
  1951.396   188.880   267.000     3.681    51.588     0.000
  1962.076   189.914   268.000     3.695    51.209     0.000
  1972.775   190.950   269.000     3.709    50.834     0.000
  1983.493   191.987   270.000     3.723    50.465     0.000
  1994.231   193.026   271.000     3.736    50.465     0.000
  2004.988   194.068   272.000     3.750    50.099     0.000
  2015.764   195.111   273.000     3.764    49.738     0.000
  2026.560   196.156   274.000     3.778    49.382     0.000
  2037.375   197.202   275.000     3.792    49.382     0.000
  2048.209   198.251   276.000     3.806    49.029     0.000
  2059.062   199.302   277.000     3.820    48.681     0.000
  2069.934   200.354   278.000     3.834    48.337     0.000
  2080.825   201.408   279.000     3.848    48.337     0.000
  2091.736   202.464   280.000     3.861    47.997     0.000
  2102.665   203.522   281.000     3.875    47.661     0.000
  2113.613   204.582   282.000     3.889    47.328     0.000
  2124.580   205.643   283.000     3.903    47.328     0.000
  2135.567   206.707   284.000     3.917    47.000     0.000
  2146.572   207.772   285.000     3.931    46.675     0.000
  2157.595   208.839   286.000     3.945    46.354     0.000
  2168.638   209.908   287.000     3.959    46.354     0.000
  2179.699   210.978   288.000     3.973    46.037     0.000
  2190.780   212.051   289.000     3.986    45.724     0.000
  2201.878   213.125   290.000     4.000    45.724     0.000
  2212.996   214.201   291.000     4.014    45.414     0.000
  2224.132   215.279   292.000     4.028    45.107     0.000
  2235.287   216.359   293.000     4.042    44.804     0.000
  2246.460   217.440   294.000     4.056    44.804     0.000
  2257.652   218.524   295.000     4.070    44.504     0.000
  2268.863   219.609   296.000     4.084    44.208     0.000
  2280.092   220.696   297.000     4.098    43.914     0.000
  2291.339   221.784   298.000     4.111    43.914     0.000
  2302.605   222.875   299.000     4.125    43.624     0.000
  2313.889   223.967   300.000     4.139    43.338     0.000
  2325.192   225.061   301.000     4.153    43.054     0.000
  2336.513   226.157   302.000     4.167    43.054     0.000
  2347.852   227.254   303.000     4.181    42.773     0.000
  2359.210   228.354   304.000     4.195    42.496     0.000
  2370.586   229.455   305.000     4.209    42.221     0.000
  2381.980   230.557   306.000     4.223    42.221     0.000
  2393.392   231.662   307.000     4.236    41.950     0.000
  2404.823   232.768   308.000     4.250    41.681     0.000
  2416.271   233.877   309.000     4.264    41.415     0.000
  2427.738   234.986   310.000     4.278    41.415     0.000
  2439.223   236.098   311.000     4.292    41.152     0.000
  2450.725   237.211   312.000     4.306    40.892     0.000
  2462.246   238.327   313.000     4.320    40.634     0.000
  2473.785   239.443   314.000     4.334    40.634     0.000
  2485.342   240.562   315.000     4.348    40.380     0.000
  2496.917   241.682   316.000     4.361    40.127     0.000
  2508.509   242.805   317.000     4.375    39.878     0.000
  2520.120   243.928   318.000     4.389    39.878     0.000
  2531.748   245.054   319.000     4.403    39.631     0.000
  2543.395   246.181   320.000     4.417    39.386     0.000
  2555.059   247.310   321.000     4.431    39.145     0.000
  2566.741   248.441   322.000     4.445    39.145     0.000
  2578.440   249.573   323.000     4.459    38.905     0.000
  2590.157   250.707   324.000     4.473    38.668     0.000
  2601.892   251.843   325.000     4.486    38.433     0.000
  2613.645   252.981   326.000     4.500    38.433     0.000
  2625.415   254.120   327.000     4.514    38.201     0.000
  2637.203   255.261   328.000     4.528    37.971     0.000
  2649.009   256.404   329.000     4.542    37.971     0.000
  2660.832   257.548   330.000     4.556    37.743     0.000
  2672.673   258.694   331.000     4.570    37.518     0.000
  2684.531   259.842   332.000     4.584    37.295     0.000
  2696.406   260.991   333.000     4.598    37.295     0.000
  2708.299   262.143   334.000     4.611    37.074     0.000
  2720.210   263.295   335.000     4.625    36.855     0.000
  2732.138   264.450   336.000     4.639    36.639     0.000
  2744.083   265.606   337.000     4.653    36.639     0.000
  2756.046   266.764   338.000     4.667    36.424     0.000
  2768.026   267.924   339.000     4.681    36.212     0.000
  2780.023   269.085   340.000     4.695    36.001     0.000
  2792.038   270.248   341.000     4.709    36.001     0.000
  2804.069   271.412   342.000     4.723    35.793     0.000
  2816.119   272.579   343.000     4.736    35.586     0.000
  2828.185   273.747   344.000     4.750    35.382     0.000
  2840.268   274.916   345.000     4.764    35.382     0.000
  2852.369   276.087   346.000     4.778    35.180     0.000
  2864.487   277.260   347.000     4.792    34.979     0.000
  2876.622   278.435   348.000     4.806    34.781     0.000
  2888.774   279.611   349.000     4.820    34.781     0.000
  2900.943   280.789   350.000     4.834    34.584     0.000
  2913.129   281.968   351.000     4.848    34.389     0.000
  2925.332   283.150   352.000     4.861    34.196     0.000
  2937.552   284.332   353.000     4.875    34.196     0.000
  2949.789   285.517   354.000     4.889    34.005     0.000
  2962.043   286.703   355.000     4.903    33.815     0.000
  2974.314   287.891   356.000     4.917    33.627     0.000
  2986.602   289.080   357.000     4.931    33.627     0.000
  2998.906   290.271   358.000     4.945    33.441     0.000
  3011.228   291.464   359.000     4.959    33.257     0.000
  3023.566   292.658   360.000     4.973    33.075     0.000
  3035.922   293.854   361.000     4.986    33.075     0.000
  3048.293   295.051   362.000     5.000    32.894     0.000
  3060.682   296.250   363.000     5.014    32.714     0.000
  3073.088   297.451   364.000     5.028    32.714     0.000
  3085.510   298.653   365.000     5.042    32.537     0.000
  3097.949   299.857   366.000     5.056    32.361     0.000
  3110.404   301.063   367.000     5.070    32.186     0.000
  3122.877   302.270   368.000     5.084    32.186     0.000
  3135.365   303.479   369.000     5.098    32.013     0.000
  3147.871   304.689   370.000     5.111    31.842     0.000
  3160.393   305.902   371.000     5.125    31.672     0.000
  3172.931   307.115   372.000     5.139    31.672     0.000
  3185.486   308.330   373.000     5.153    31.503     0.000
  3198.058   309.547   374.000     5.167    31.337     0.000
  3210.646   310.766   375.000     5.181    31.171     0.000
  3223.251   311.986   376.000     5.195    31.171     0.000
  3235.872   313.207   377.000     5.209    31.007     0.000
  3248.509   314.430   378.000     5.223    30.845     0.000
  3261.163   315.655   379.000     5.236    30.684     0.000
  3273.834   316.882   380.000     5.250    30.684     0.000
  3286.520   318.110   381.000     5.264    30.524     0.000
  3299.223   319.339   382.000     5.278    30.366     0.000
  3311.942   320.570   383.000     5.292    30.209     0.000
  3324.678   321.803   384.000     5.306    30.209     0.000
  3337.430   323.037   385.000     5.320    30.053     0.000
  3350.198   324.273   386.000     5.334    29.899     0.000
  3362.983   325.511   387.000     5.348    29.746     0.000
  3375.783   326.750   388.000     5.361    29.746     0.000
  3388.600   327.990   389.000     5.375    29.594     0.000
  3401.433   329.232   390.000     5.389    29.444     0.000
  3414.282   330.476   391.000     5.403    29.295     0.000
  3427.147   331.721   392.000     5.417    29.295     0.000
  3440.029   332.968   393.000     5.431    29.147     0.000
  3452.926   334.216   394.000     5.445    29.000     0.000
  3465.840   335.466   395.000     5.459    28.855     0.000
  3478.770   336.718   396.000     5.473    28.855     0.000
  3491.715   337.971   397.000     5.486    28.711     0.000
  3504.677   339.225   398.000     5.500    28.568     0.000
  3517.655   340.482   399.000     5.514    28.568     0.000
  3530.649   341.739   400.000     5.528    28.426     0.000
  3543.658   342.998   401.000     5.542    28.285     0.000
  3556.684   344.259   402.000     5.556    28.146     0.000
  3569.725   345.522   403.000     5.570    28.146     0.000
  3582.783   346.785   404.000     5.584    28.007     0.000
  3595.856   348.051   405.000     5.598    27.870     0.000
  3608.945   349.318   406.000     5.611    27.734     0.000
  3622.050   350.586   407.000     5.625    27.734     0.000
  3635.171   351.856   408.000     5.639    27.599     0.000
  3648.308   353.128   409.000     5.653    27.465     0.000
  3661.460   354.401   410.000     5.667    27.332     0.000
  3674.628   355.675   411.000     5.681    27.332     0.000
  3687.812   356.951   412.000     5.695    27.201     0.000
  3701.012   358.229   413.000     5.709    27.070     0.000
  3714.227   359.508   414.000     5.723    26.940     0.000
  3727.458   360.789   415.000     5.736    26.940     0.000
  3740.705   362.071   416.000     5.750    26.812     0.000
  3753.968   363.355   417.000     5.764    26.684     0.000
  3767.246   364.640   418.000     5.778    26.557     0.000
  3780.539   365.927   419.000     5.792    26.557     0.000
  3793.849   367.215   420.000     5.806    26.432     0.000
  3807.173   368.504   421.000     5.820    26.307     0.000
  3820.514   369.796   422.000     5.834    26.184     0.000
  3833.870   371.088   423.000     5.848    26.184     0.000
  3847.241   372.383   424.000     5.861    26.061     0.000
  3860.628   373.678   425.000     5.875    25.939     0.000
  3874.031   374.976   426.000     5.889    25.818     0.000
  3887.449   376.274   427.000     5.903    25.818     0.000
  3900.882   377.575   428.000     5.917    25.699     0.000
  3914.331   378.876   429.000     5.931    25.580     0.000
  3927.795   380.180   430.000     5.945    25.462     0.000
  3941.275   381.484   431.000     5.959    25.462     0.000
  3954.770   382.791   432.000     5.973    25.345     0.000
  3968.281   384.098   433.000     5.986    25.228     0.000
  3981.806   385.407   434.000     6.000    25.228     0.000
  3995.347   386.718   435.000     6.014    25.113     0.000
  4008.904   388.030   436.000     6.028    24.999     0.000
  4022.476   389.344   437.000     6.042    24.885     0.000
  4036.063   390.659   438.000     6.056    24.885     0.000
  4049.665   391.976   439.000     6.070    24.772     0.000
  4063.282   393.294   440.000     6.084    24.661     0.000
  4076.915   394.613   441.000     6.098    24.549     0.000
  4090.563   395.934   442.000     6.111    24.549     0.000
  4104.226   397.257   443.000     6.125    24.439     0.000
  4117.905   398.581   444.000     6.139    24.330     0.000
  4131.598   399.906   445.000     6.153    24.221     0.000
  4145.307   401.233   446.000     6.167    24.221     0.000
  4159.031   402.561   447.000     6.181    24.114     0.000
  4172.770   403.891   448.000     6.195    24.007     0.000
  4186.524   405.222   449.000     6.209    23.901     0.000
  4200.293   406.555   450.000     6.223    23.901     0.000
  4214.077   407.889   451.000     6.236    23.795     0.000
  4227.876   409.225   452.000     6.250    23.691     0.000
  4241.690   410.562   453.000     6.264    23.587     0.000
  4255.519   411.901   454.000     6.278    23.587     0.000
  4269.364   413.241   455.000     6.292    23.484     0.000
  4283.223   414.582   456.000     6.306    23.381     0.000
  4297.097   415.925   457.000     6.320    23.280     0.000
  4310.986   417.269   458.000     6.334    23.280     0.000
  4324.890   418.615   459.000     6.348    23.179     0.000
  4338.809   419.962   460.000     6.361    23.079     0.000
  4352.743   421.311   461.000     6.375    22.979     0.000
  4366.692   422.661   462.000     6.389    22.979     0.000
  4380.655   424.013   463.000     6.403    22.880     0.000
  4394.634   425.366   464.000     6.417    22.782     0.000
  4408.627   426.720   465.000     6.431    22.685     0.000
  4422.635   428.076   466.000     6.445    22.685     0.000
  4436.658   429.433   467.000     6.459    22.589     0.000
  4450.696   430.792   468.000     6.473    22.493     0.000
  4464.748   432.152   469.000     6.486    22.397     0.000
  4478.816   433.514   470.000     6.500    22.397     0.000
  4492.898   434.877   471.000     6.514    22.303     0.000
  4506.994   436.241   472.000     6.528    22.209     0.000
  4521.106   437.607   473.000     6.542    22.209     0.000
  4535.232   438.974   474.000     6.556    22.116     0.000
  4549.373   440.343   475.000     6.570    22.023     0.000
  4563.528   441.713   476.000     6.584    21.931     0.000
  4577.698   443.085   477.000     6.598    21.931     0.000
  4591.883   444.458   478.000     6.611    21.840     0.000
  4606.083   445.832   479.000     6.625    21.749     0.000
  4620.297   447.208   480.000     6.639    21.659     0.000
  4634.525   448.585   481.000     6.653    21.659     0.000
  4648.768   449.964   482.000     6.667    21.569     0.000
  4663.026   451.344   483.000     6.681    21.481     0.000
  4677.298   452.725   484.000     6.695    21.392     0.000
  4691.585   454.108   485.000     6.709    21.392     0.000
  4705.887   455.492   486.000     6.723    21.305     0.000
  4720.202   456.878   487.000     6.736    21.218     0.000
  4734.533   458.265   488.000     6.750    21.131     0.000
  4748.878   459.653   489.000     6.764    21.131     0.000
  4763.237   461.043   490.000     6.778    21.045     0.000
  4777.610   462.434   491.000     6.792    20.960     0.000
  4791.999   463.827   492.000     6.806    20.875     0.000
  4806.401   465.221   493.000     6.820    20.875     0.000
  4820.818   466.617   494.000     6.834    20.791     0.000
  4835.249   468.013   495.000     6.848    20.708     0.000
  4849.695   469.412   496.000     6.861    20.625     0.000
  4864.155   470.811   497.000     6.875    20.625     0.000
  4878.630   472.212   498.000     6.889    20.542     0.000
  4893.118   473.615   499.000     6.903    20.460     0.000
  4907.621   475.018   500.000     6.917    20.379     0.000
  4922.139   476.423   501.000     6.931    20.379     0.000
  4926.496   476.845   501.300     6.935    20.298     0.000
