****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    37.988     2.707     0.000     2.152    -7.321    77.522    37.988  1024.154  2632.388    31.349     9.858     0.020    18.994
       220    38.085     2.722     0.000     2.158    -7.329    77.831    38.085  1024.155  2625.714    31.350     9.857     0.020    19.042
       221    38.177     2.736     0.000     2.165    -7.336    78.136    38.177  1024.155  2619.373    31.350     9.857     0.020    19.089
       222    38.265     2.751     0.000     2.171    -7.343    78.436    38.265  1024.155  2613.343    31.350     9.856     0.020    19.133
       223    38.349     2.765     0.000     2.178    -7.350    78.731    38.349  1024.155  2607.608    31.350     9.855     0.020    19.175
       224    38.430     2.778     0.000     2.184    -7.356    79.021    38.430  1024.155  2602.148    31.350     9.855     0.020    19.215
       225    38.507     2.792     0.000     2.190    -7.363    79.307    38.507  1024.156  2596.947    31.350     9.854     0.020    19.253
       226    38.580     2.805     0.000     2.196    -7.369    79.589    38.580  1024.156  2591.991    31.351     9.854     0.020    19.290
       227    38.651     2.818     0.000     2.202    -7.375    79.866    38.651  1024.156  2587.265    31.351     9.853     0.020    19.325
       228    38.718     2.831     0.000     2.208    -7.381    80.139    38.718  1024.156  2582.754    31.351     9.853     0.020    19.359
       229    38.783     2.844     0.000     2.214    -7.387    80.407    38.783  1024.156  2578.448    31.351     9.852     0.020    19.392
       230    38.845     2.856     0.000     2.220    -7.392    80.672    38.845  1024.157  2574.334    31.351     9.852     0.020    19.423
       231    38.904     2.869     0.000     2.225    -7.398    80.933    38.904  1024.157  2570.401    31.351     9.851     0.020    19.452
       232    38.961     2.881     0.000     2.231    -7.403    81.189    38.961  1024.157  2566.639    31.351     9.851     0.020    19.481
       233    39.016     2.893     0.000     2.236    -7.408    81.442    39.016  1024.157  2563.038    31.351     9.851     0.020    19.508
       234    39.069     2.904     0.000     2.242    -7.413    81.691    39.069  1024.157  2559.589    31.352     9.850     0.020    19.534
       235    39.119     2.916     0.000     2.247    -7.418    81.937    39.119  1024.157  2556.285    31.352     9.850     0.020    19.560
       236    39.168     2.927     0.000     2.252    -7.422    82.179    39.168  1024.157  2553.117    31.352     9.849     0.020    19.584
       237    39.214     2.939     0.000     2.257    -7.427    82.418    39.214  1024.158  2550.078    31.352     9.849     0.020    19.607
       238    39.259     2.950     0.000     2.263    -7.431    82.653    39.259  1024.158  2547.161    31.352     9.849     0.020    19.630
       239    39.303     2.961     0.000     2.268    -7.436    82.885    39.303  1024.158  2544.360    31.352     9.848     0.020    19.651
       240    39.344     2.971     0.000     2.272    -7.440    83.114    39.344  1024.158  2541.668    31.352     9.848     0.020    19.672
       241    39.384     2.982     0.000     2.277    -7.444    83.339    39.384  1024.158  2539.081    31.352     9.848     0.020    19.692
       242    39.423     2.992     0.000     2.282    -7.448    83.562    39.423  1024.158  2536.592    31.352     9.848     0.020    19.711
       243    39.460     3.003     0.000     2.287    -7.451    83.782    39.460  1024.158  2534.197    31.352     9.847     0.020    19.730
       244    39.496     3.013     0.000     2.292    -7.455    83.998    39.496  1024.158  2531.892    31.352     9.847     0.020    19.748
       245    39.531     3.023     0.000     2.296    -7.459    84.212    39.531  1024.159  2529.671    31.353     9.847     0.020    19.765
       246    39.564     3.033     0.000     2.301    -7.462    84.424    39.564  1024.159  2527.531    31.353     9.847     0.020    19.782
       247    39.597     3.042     0.000     2.305    -7.466    84.632    39.597  1024.159  2525.468    31.353     9.846     0.020    19.798
       248    39.628     3.052     0.000     2.310    -7.469    84.838    39.628  1024.159  2523.478    31.353     9.846     0.020    19.814
       249    39.658     3.061     0.000     2.314    -7.472    85.042    39.658  1024.159  2521.558    31.353     9.846     0.020    19.829
       250    39.687     3.070     0.000     2.318    -7.475    85.243    39.687  1024.159  2519.705    31.353     9.846     0.020    19.844
       251    39.715     3.080     0.000     2.323    -7.479    85.442    39.715  1024.159  2517.915    31.353     9.846     0.020    19.858
       252    39.743     3.089     0.000     2.327    -7.482    85.638    39.743  1024.159  2516.187    31.353     9.845     0.020    19.871
       253    39.769     3.098     0.000     2.331    -7.484    85.832    39.769  1024.159  2514.516    31.353     9.845     0.020    19.885
       254    39.795     3.106     0.000     2.335    -7.487    86.024    39.795  1024.159  2512.902    31.353     9.845     0.020    19.897
       255    39.819     3.115     0.000     2.339    -7.490    86.214    39.819  1024.159  2511.340    31.353     9.845     0.020    19.910
       256    39.843     3.123     0.000     2.343    -7.493    86.401    39.843  1024.159  2509.829    31.353     9.845     0.020    19.922
       257    39.867     3.132     0.000     2.347    -7.495    86.587    39.867  1024.160  2508.368    31.353     9.845     0.020    19.933
       258    39.889     3.140     0.000     2.351    -7.498    86.770    39.889  1024.160  2506.953    31.353     9.844     0.020    19.945
       259    39.911     3.148     0.000     2.355    -7.500    86.952    39.911  1024.160  2505.583    31.353     9.844     0.020    19.955
       260    39.932     3.156     0.000     2.359    -7.503    87.132    39.932  1024.160  2504.257    31.353     9.844     0.020    19.966
       261    39.953     3.164     0.000     2.363    -7.505    87.310    39.953  1024.160  2502.972    31.354     9.844     0.020    19.976
       262    39.972     3.172     0.000     2.367    -7.507    87.486    39.972  1024.160  2501.726    31.354     9.844     0.020    19.986
       263    39.992     3.180     0.000     2.371    -7.510    87.661    39.992  1024.160  2500.519    31.354     9.844     0.020    19.996
       264    40.010     3.187     0.000     2.374    -7.512    87.833    40.010  1024.160  2499.349    31.354     9.844     0.020    20.005
       265    40.029     3.194     0.000     2.378    -7.514    88.004    40.029  1024.160  2498.215    31.354     9.843     0.020    20.014
       266    40.046     3.202     0.000     2.382    -7.516    88.174    40.046  1024.160  2497.114    31.354     9.843     0.020    20.023
       267    40.063     3.209     0.000     2.385    -7.518    88.342    40.063  1024.160  2496.047    31.354     9.843     0.020    20.032
       268    40.080     3.216     0.000     2.389    -7.520    88.508    40.080  1024.160  2495.011    31.354     9.843     0.020    20.040
       269    40.096     3.223     0.000     2.392    -7.522    88.673    40.096  1024.160  2494.006    31.354     9.843     0.020    20.048
       270    40.112     3.230     0.000     2.396    -7.524    88.836    40.112  1024.160  2493.031    31.354     9.843     0.020    20.056
       271    40.127     3.237     0.000     2.399    -7.526    88.998    40.127  1024.160  2492.084    31.354     9.843     0.020    20.064
       272    40.142     3.243     0.000     2.403    -7.527    89.159    40.142  1024.160  2491.165    31.354     9.843     0.020    20.071
       273    40.156     3.250     0.000     2.406    -7.529    89.318    40.156  1024.160  2490.273    31.354     9.843     0.020    20.078
       274    40.170     3.256     0.000     2.410    -7.531    89.476    40.170  1024.160  2489.406    31.354     9.842     0.020    20.085
       275    40.184     3.263     0.000     2.413    -7.532    89.633    40.184  1024.160  2488.565    31.354     9.842     0.020    20.092
       276    40.197     3.269     0.000     2.416    -7.534    89.789    40.197  1024.161  2487.747    31.354     9.842     0.020    20.099
       277    40.210     3.275     0.000     2.420    -7.536    89.943    40.210  1024.161  2486.953    31.354     9.842     0.020    20.105
       278    40.222     3.281     0.000     2.423    -7.537    90.096    40.222  1024.161  2486.182    31.354     9.842     0.020    20.111
       279    40.234     3.287     0.000     2.426    -7.539    90.248    40.234  1024.161  2485.433    31.354     9.842     0.020    20.117
       280    40.246     3.293     0.000     2.430    -7.540    90.399    40.246  1024.161  2484.705    31.354     9.842     0.020    20.123
       281    40.258     3.298     0.000     2.433    -7.541    90.549    40.258  1024.161  2483.998    31.354     9.842     0.020    20.129
       282    40.269     3.304     0.000     2.436    -7.543    90.697    40.269  1024.161  2483.311    31.354     9.842     0.020    20.134
       283    40.280     3.309     0.000     2.439    -7.544    90.845    40.280  1024.161  2482.643    31.354     9.842     0.020    20.140
       284    40.290     3.315     0.000     2.442    -7.545    90.992    40.290  1024.161  2481.995    31.354     9.842     0.020    20.145
       285    40.300     3.320     0.000     2.445    -7.547    91.137    40.300  1024.161  2481.365    31.354     9.842     0.020    20.150
       286    40.310     3.325     0.000     2.449    -7.548    91.282    40.310  1024.161  2480.753    31.354     9.841     0.020    20.155
       287    40.320     3.330     0.000     2.452    -7.549    91.426    40.320  1024.161  2480.159    31.354     9.841     0.020    20.160
       288    40.329     3.335     0.000     2.455    -7.550    91.569    40.329  1024.161  2479.582    31.354     9.841     0.020    20.165
       289    40.339     3.340     0.000     2.458    -7.551    91.711    40.339  1024.161  2479.021    31.355     9.841     0.020    20.169
       290    40.347     3.345     0.000     2.461    -7.552    91.852    40.347  1024.161  2478.477    31.355     9.841     0.020    20.174
       291    40.356     3.350     0.000     2.464    -7.553    91.993    40.356  1024.161  2477.948    31.355     9.841     0.020    20.178
       292    40.364     3.354     0.000     2.467    -7.555    92.132    40.364  1024.161  2477.435    31.355     9.841     0.020    20.182
       293    40.372     3.359     0.000     2.470    -7.556    92.271    40.372  1024.161  2476.937    31.355     9.841     0.020    20.186
       294    40.380     3.363     0.000     2.473    -7.557    92.409    40.380  1024.161  2476.453    31.355     9.841     0.020    20.190
       295    40.388     3.367     0.000     2.476    -7.557    92.546    40.388  1024.161  2475.984    31.355     9.841     0.020    20.194
       296    40.395     3.372     0.000     2.479    -7.558    92.683    40.395  1024.161  2475.529    31.355     9.841     0.020    20.198
       297    40.403     3.376     0.000     2.482    -7.559    92.819    40.403  1024.161  2475.088    31.355     9.841     0.020    20.201
       298    40.410     3.380     0.000     2.485    -7.560    92.954    40.410  1024.161  2474.660    31.355     9.841     0.020    20.205
       299    40.416     3.384     0.000     2.488    -7.561    93.089    40.416  1024.161  2474.245    31.355     9.841     0.020    20.208
       300    40.423     3.387     0.000     2.490    -7.562    93.223    40.423  1024.161  2473.843    31.355     9.841     0.020    20.211
       301    40.429     3.391     0.000     2.493    -7.563    93.356    40.429  1024.161  2473.454    31.355     9.841     0.020    20.215
       302    40.435     3.395     0.000     2.496    -7.563    93.489    40.435  1024.161  2473.077    31.355     9.841     0.020    20.218
       303    40.441     3.398     0.000     2.499    -7.564    93.621    40.441  1024.161  2472.712    31.355     9.841     0.020    20.221
       304    40.447     3.402     0.000     2.502    -7.565    93.753    40.447  1024.161  2472.359    31.355     9.840     0.020    20.224
       305    40.453     3.405     0.000     2.505    -7.566    93.884    40.453  1024.161  2472.018    31.355     9.840     0.020    20.226
       306    40.458     3.408     0.000     2.507    -7.566    94.014    40.458  1024.161  2471.688    31.355     9.840     0.020    20.229
       307    40.463     3.411     0.000     2.510    -7.567    94.144    40.463  1024.161  2471.370    31.355     9.840     0.020    20.232
       308    40.468     3.414     0.000     2.513    -7.567    94.274    40.468  1024.161  2471.062    31.355     9.840     0.020    20.234
       309    40.473     3.417     0.000     2.516    -7.568    94.403    40.473  1024.161  2470.766    31.355     9.840     0.020    20.237
       310    40.478     3.420     0.000     2.519    -7.569    94.532    40.478  1024.161  2470.480    31.355     9.840     0.020    20.239
       311    40.482     3.423     0.000     2.521    -7.569    94.660    40.482  1024.161  2470.204    31.355     9.840     0.020    20.241
       312    40.487     3.425     0.000     2.524    -7.570    94.788    40.487  1024.161  2469.939    31.355     9.840     0.020    20.243
       313    40.491     3.428     0.000     2.527    -7.570    94.915    40.491  1024.161  2469.685    31.355     9.840     0.020    20.246
       314    40.495     3.431     0.000     2.530    -7.571    95.042    40.495  1024.161  2469.440    31.355     9.840     0.020    20.248
       315    40.499     3.433     0.000     2.532    -7.571    95.168    40.499  1024.161  2469.205    31.355     9.840     0.020    20.249
       316    40.503     3.435     0.000     2.535    -7.572    95.295    40.503  1024.161  2468.980    31.355     9.840     0.020    20.251
       317    40.506     3.437     0.000     2.538    -7.572    95.421    40.506  1024.161  2468.765    31.355     9.840     0.020    20.253
       318    40.509     3.439     0.000     2.540    -7.572    95.546    40.509  1024.161  2468.559    31.355     9.840     0.020    20.255
       319    40.513     3.441     0.000     2.543    -7.573    95.672    40.513  1024.162  2468.363    31.355     9.840     0.020    20.256
       320    40.516     3.443     0.000     2.546    -7.573    95.797    40.516  1024.162  2468.176    31.355     9.840     0.020    20.258
       321    40.519     3.445     0.000     2.549    -7.574    95.921    40.519  1024.162  2467.998    31.355     9.840     0.020    20.259
       322    40.521     3.447     0.000     2.551    -7.574    96.046    40.521  1024.162  2467.829    31.355     9.840     0.020    20.261
       323    40.524     3.449     0.000     2.554    -7.574    96.170    40.524  1024.162  2467.670    31.355     9.840     0.020    20.262
       324    40.527     3.450     0.000     2.557    -7.574    96.294    40.527  1024.162  2467.519    31.355     9.840     0.020    20.263
       325    40.529     3.452     0.000     2.559    -7.575    96.418    40.529  1024.162  2467.377    31.355     9.840     0.020    20.264
       326    40.531     3.453     0.000     2.562    -7.575    96.541    40.531  1024.162  2467.245    31.355     9.840     0.020    20.266
       327    40.533     3.454     0.000     2.565    -7.575    96.664    40.533  1024.162  2467.120    31.355     9.840     0.020    20.267
       328    40.535     3.455     0.000     2.567    -7.575    96.788    40.535  1024.162  2467.005    31.355     9.840     0.020    20.267
       329    40.537     3.456     0.000     2.570    -7.576    96.910    40.537  1024.162  2466.898    31.355     9.840     0.020    20.268
       330    40.538     3.457     0.000     2.572    -7.576    97.033    40.538  1024.162  2466.799    31.355     9.840     0.020    20.269
       331    40.540     3.458     0.000     2.575    -7.576    97.156    40.540  1024.162  2466.709    31.355     9.840     0.020    20.270
       332    40.541     3.459     0.000     2.578    -7.576    97.279    40.541  1024.162  2466.627    31.355     9.840     0.020    20.271
       333    40.542     3.460     0.000     2.580    -7.576    97.401    40.542  1024.162  2466.554    31.355     9.840     0.020    20.271
       334    40.543     3.460     0.000     2.583    -7.576    97.523    40.543  1024.162  2466.489    31.355     9.840     0.020    20.272
       335    40.544     3.461     0.000     2.586    -7.576    97.646    40.544  1024.162  2466.432    31.355     9.840     0.020    20.272
       336    40.545     3.461     0.000     2.588    -7.576    97.768    40.545  1024.162  2466.384    31.355     9.840     0.020    20.273
       337    40.546     3.462     0.000     2.591    -7.576    97.890    40.546  1024.162  2466.344    31.355     9.840     0.020    20.273
       338    40.546     3.462     0.000     2.594    -7.577    98.012    40.546  1024.162  2466.311    31.355     9.840     0.020    20.273
       339    40.547     3.462     0.000     2.596    -7.577    98.134    40.547  1024.162  2466.287    31.355     9.840     0.020    20.273
---------------------- Local maximum rise or fall --------------------
------------------------- merging happened ---------------------------
       340    40.547     3.462     0.000     2.599    -7.576    98.256    40.547  1024.162  2466.269    31.355     9.840     0.020    20.274
       341    40.547     3.462     0.000     2.601    -7.576    98.378    40.547  1024.162  2466.257    31.355     9.840     0.020    20.274
       342    40.547     3.462     0.000     2.604    -7.576    98.500    40.547  1024.162  2466.251    31.355     9.840     0.020    20.274
       343    40.548     3.462     0.000     2.607    -7.576    98.622    40.548  1024.162  2466.243    31.355     9.840     0.020    20.274
       344    40.548     3.462     0.000     2.609    -7.576    98.744    40.548  1024.162  2466.234    31.355     9.840     0.020    20.274
       345    40.548     3.461     0.000     2.612    -7.576    98.867    40.548  1024.162  2466.223    31.355     9.840     0.020    20.274
       346    40.548     3.461     0.000     2.615    -7.576    98.989    40.548  1024.162  2466.210    31.355     9.840     0.020    20.274
       347    40.548     3.460     0.000     2.617    -7.576    99.111    40.548  1024.162  2466.196    31.355     9.840     0.020    20.274
       348    40.549     3.460     0.000     2.620    -7.576    99.233    40.549  1024.162  2466.180    31.355     9.840     0.020    20.274
       349    40.549     3.459     0.000     2.622    -7.576    99.356    40.549  1024.162  2466.163    31.355     9.840     0.020    20.274
       350    40.549     3.458     0.000     2.625    -7.575    99.479    40.549  1024.162  2466.144    31.355     9.840     0.020    20.275
       351    40.549     3.458     0.000     2.628    -7.575    99.601    40.549  1024.162  2466.122    31.355     9.840     0.020    20.275
       352    40.550     3.457     0.000     2.630    -7.575    99.724    40.550  1024.162  2466.100    31.355     9.840     0.020    20.275
       353    40.550     3.456     0.000     2.633    -7.575    99.847    40.550  1024.162  2466.075    31.355     9.840     0.020    20.275
       354    40.551     3.455     0.000     2.636    -7.574    99.971    40.551  1024.162  2466.048    31.355     9.840     0.020    20.275
       355    40.551     3.453     0.000     2.638    -7.574   100.094    40.551  1024.162  2466.020    31.355     9.840     0.020    20.276
       356    40.552     3.452     0.000     2.641    -7.574   100.218    40.552  1024.162  2465.989    31.355     9.840     0.020    20.276
       357    40.552     3.451     0.000     2.644    -7.573   100.342    40.552  1024.162  2465.957    31.355     9.840     0.020    20.276
       358    40.553     3.449     0.000     2.646    -7.573   100.466    40.553  1024.162  2465.923    31.355     9.840     0.020    20.276
       359    40.553     3.448     0.000     2.649    -7.573   100.591    40.553  1024.162  2465.886    31.355     9.840     0.020    20.277
       360    40.554     3.446     0.000     2.652    -7.572   100.715    40.554  1024.162  2465.848    31.355     9.840     0.020    20.277
       361    40.555     3.444     0.000     2.654    -7.572   100.840    40.555  1024.162  2465.807    31.355     9.840     0.020    20.277
       362    40.555     3.443     0.000     2.657    -7.571   100.966    40.555  1024.162  2465.765    31.355     9.840     0.020    20.278
       363    40.556     3.441     0.000     2.660    -7.571   101.091    40.556  1024.162  2465.720    31.355     9.840     0.020    20.278
       364    40.557     3.439     0.000     2.663    -7.571   101.217    40.557  1024.162  2465.673    31.355     9.840     0.020    20.278
       365    40.558     3.437     0.000     2.665    -7.570   101.344    40.558  1024.162  2465.624    31.355     9.840     0.020    20.279
       366    40.559     3.435     0.000     2.668    -7.570   101.470    40.559  1024.162  2465.572    31.355     9.840     0.020    20.279
       367    40.559     3.433     0.000     2.671    -7.569   101.598    40.559  1024.162  2465.518    31.355     9.840     0.020    20.280
       368    40.560     3.430     0.000     2.673    -7.568   101.725    40.560  1024.162  2465.461    31.355     9.840     0.020    20.280
       369    40.561     3.428     0.000     2.676    -7.568   101.853    40.561  1024.162  2465.402    31.355     9.840     0.020    20.281
       370    40.562     3.426     0.000     2.679    -7.567   101.982    40.562  1024.162  2465.341    31.355     9.840     0.020    20.281
       371    40.563     3.423     0.000     2.682    -7.567   102.111    40.563  1024.162  2465.276    31.355     9.840     0.020    20.282
       372    40.565     3.420     0.000     2.685    -7.566   102.240    40.565  1024.162  2465.209    31.355     9.840     0.020    20.282
       373    40.566     3.418     0.000     2.687    -7.565   102.370    40.566  1024.162  2465.140    31.355     9.840     0.020    20.283
       374    40.567     3.415     0.000     2.690    -7.565   102.500    40.567  1024.162  2465.067    31.355     9.840     0.020    20.283
       375    40.568     3.412     0.000     2.693    -7.564   102.631    40.568  1024.162  2464.991    31.355     9.840     0.020    20.284
       376    40.569     3.409     0.000     2.696    -7.563   102.763    40.569  1024.162  2464.912    31.355     9.840     0.020    20.285
       377    40.571     3.406     0.000     2.699    -7.562   102.895    40.571  1024.162  2464.830    31.355     9.840     0.020    20.285
       378    40.572     3.403     0.000     2.702    -7.562   103.028    40.572  1024.162  2464.745    31.355     9.840     0.020    20.286
       379    40.574     3.400     0.000     2.704    -7.561   103.161    40.574  1024.162  2464.657    31.355     9.840     0.020    20.287
       380    40.575     3.397     0.000     2.707    -7.560   103.295    40.575  1024.162  2464.565    31.355     9.840     0.020    20.288
       381    40.577     3.393     0.000     2.710    -7.559   103.430    40.577  1024.162  2464.469    31.355     9.840     0.020    20.288
       382    40.578     3.390     0.000     2.713    -7.558   103.565    40.578  1024.162  2464.370    31.355     9.840     0.020    20.289
       383    40.580     3.386     0.000     2.716    -7.557   103.701    40.580  1024.162  2464.267    31.355     9.840     0.020    20.290
       384    40.582     3.383     0.000     2.719    -7.556   103.838    40.582  1024.162  2464.160    31.355     9.840     0.020    20.291
       385    40.584     3.379     0.000     2.722    -7.555   103.976    40.584  1024.162  2464.049    31.355     9.840     0.020    20.292
       386    40.586     3.375     0.000     2.725    -7.554   104.114    40.586  1024.162  2463.933    31.355     9.840     0.020    20.293
       387    40.587     3.372     0.000     2.728    -7.553   104.253    40.587  1024.162  2463.814    31.355     9.840     0.020    20.294
       388    40.590     3.368     0.000     2.731    -7.552   104.393    40.590  1024.162  2463.689    31.355     9.839     0.020    20.295
       389    40.592     3.364     0.000     2.734    -7.551   104.534    40.592  1024.162  2463.560    31.355     9.839     0.020    20.296
       390    40.594     3.360     0.000     2.737    -7.550   104.676    40.594  1024.162  2463.426    31.355     9.839     0.020    20.297
       391    40.596     3.355     0.000     2.740    -7.549   104.818    40.596  1024.162  2463.287    31.355     9.839     0.020    20.298
       392    40.599     3.351     0.000     2.743    -7.548   104.962    40.599  1024.162  2463.143    31.355     9.839     0.020    20.299
       393    40.601     3.347     0.000     2.746    -7.546   105.107    40.601  1024.162  2462.993    31.355     9.839     0.020    20.301
       394    40.604     3.342     0.000     2.749    -7.545   105.252    40.604  1024.162  2462.837    31.355     9.839     0.020    20.302
       395    40.606     3.338     0.000     2.753    -7.544   105.399    40.606  1024.162  2462.676    31.355     9.839     0.020    20.303
       396    40.609     3.333     0.000     2.756    -7.543   105.546    40.609  1024.162  2462.508    31.355     9.839     0.020    20.305
       397    40.612     3.329     0.000     2.759    -7.541   105.695    40.612  1024.162  2462.334    31.355     9.839     0.020    20.306
       398    40.615     3.324     0.000     2.762    -7.540   105.845    40.615  1024.162  2462.153    31.355     9.839     0.020    20.307
       399    40.618     3.319     0.000     2.765    -7.538   105.996    40.618  1024.162  2461.964    31.355     9.839     0.020    20.309
       400    40.621     3.314     0.000     2.769    -7.537   106.148    40.621  1024.162  2461.769    31.355     9.839     0.020    20.311
       401    40.625     3.309     0.000     2.772    -7.535   106.302    40.625  1024.162  2461.566    31.355     9.839     0.020    20.312
       402    40.628     3.304     0.000     2.775    -7.534   106.456    40.628  1024.162  2461.355    31.355     9.839     0.020    20.314
       403    40.632     3.299     0.000     2.779    -7.532   106.612    40.632  1024.162  2461.136    31.355     9.839     0.020    20.316
       404    40.635     3.294     0.000     2.782    -7.531   106.770    40.635  1024.162  2460.908    31.355     9.839     0.020    20.318
       405    40.639     3.288     0.000     2.786    -7.529   106.929    40.639  1024.162  2460.671    31.355     9.839     0.020    20.320
       406    40.643     3.283     0.000     2.789    -7.527   107.089    40.643  1024.162  2460.424    31.355     9.839     0.020    20.322
       407    40.648     3.278     0.000     2.792    -7.525   107.250    40.648  1024.162  2460.167    31.355     9.839     0.020    20.324
       408    40.652     3.272     0.000     2.796    -7.524   107.413    40.652  1024.162  2459.900    31.355     9.839     0.020    20.326
       409    40.657     3.266     0.000     2.800    -7.522   107.578    40.657  1024.162  2459.622    31.355     9.839     0.020    20.328
       410    40.661     3.261     0.000     2.803    -7.520   107.744    40.661  1024.162  2459.332    31.355     9.839     0.020    20.331
       411    40.666     3.255     0.000     2.807    -7.518   107.912    40.666  1024.162  2459.030    31.355     9.839     0.020    20.333
       412    40.672     3.249     0.000     2.810    -7.516   108.082    40.672  1024.162  2458.715    31.355     9.839     0.020    20.336
       413    40.677     3.243     0.000     2.814    -7.514   108.254    40.677  1024.162  2458.388    31.355     9.839     0.020    20.339
       414    40.683     3.237     0.000     2.818    -7.511   108.427    40.683  1024.162  2458.046    31.355     9.839     0.020    20.341
       415    40.689     3.231     0.000     2.822    -7.509   108.602    40.689  1024.162  2457.689    31.355     9.839     0.020    20.344
       416    40.695     3.225     0.000     2.825    -7.507   108.779    40.695  1024.162  2457.317    31.355     9.839     0.020    20.347
       417    40.701     3.218     0.000     2.829    -7.505   108.958    40.701  1024.162  2456.928    31.355     9.839     0.020    20.351
       418    40.708     3.212     0.000     2.833    -7.502   109.139    40.708  1024.162  2456.522    31.355     9.839     0.020    20.354
       419    40.715     3.206     0.000     2.837    -7.500   109.322    40.715  1024.162  2456.098    31.355     9.839     0.020    20.357
       420    40.722     3.199     0.000     2.841    -7.497   109.508    40.722  1024.162  2455.655    31.355     9.839     0.020    20.361
       421    40.730     3.193     0.000     2.845    -7.495   109.695    40.730  1024.162  2455.191    31.355     9.839     0.020    20.365
       422    40.738     3.186     0.000     2.849    -7.492   109.885    40.738  1024.162  2454.706    31.356     9.838     0.020    20.369
       423    40.747     3.179     0.000     2.853    -7.489   110.078    40.747  1024.162  2454.198    31.356     9.838     0.020    20.373
       424    40.755     3.172     0.000     2.858    -7.487   110.273    40.755  1024.162  2453.667    31.356     9.838     0.020    20.378
       425    40.765     3.165     0.000     2.862    -7.484   110.470    40.765  1024.162  2453.109    31.356     9.838     0.020    20.382
       426    40.774     3.159     0.000     2.866    -7.481   110.671    40.774  1024.162  2452.525    31.356     9.838     0.020    20.387
       427    40.785     3.152     0.000     2.870    -7.478   110.874    40.785  1024.162  2451.912    31.356     9.838     0.020    20.392
       428    40.795     3.144     0.000     2.875    -7.475   111.080    40.795  1024.162  2451.268    31.356     9.838     0.020    20.398
       429    40.806     3.137     0.000     2.879    -7.471   111.289    40.806  1024.162  2450.592    31.356     9.838     0.020    20.403
       430    40.818     3.130     0.000     2.884    -7.468   111.501    40.818  1024.162  2449.882    31.356     9.838     0.020    20.409
       431    40.831     3.123     0.000     2.889    -7.465   111.716    40.831  1024.162  2449.135    31.356     9.838     0.020    20.415
       432    40.844     3.115     0.000     2.893    -7.461   111.935    40.844  1024.162  2448.349    31.356     9.838     0.020    20.422
       433    40.858     3.108     0.000     2.898    -7.457   112.157    40.858  1024.163  2447.520    31.356     9.838     0.020    20.429
       434    40.872     3.100     0.000     2.903    -7.454   112.383    40.872  1024.163  2446.647    31.356     9.838     0.020    20.436
       435    40.888     3.093     0.000     2.908    -7.450   112.612    40.888  1024.163  2445.727    31.356     9.837     0.020    20.444
       436    40.904     3.085     0.000     2.913    -7.446   112.846    40.904  1024.163  2444.755    31.356     9.837     0.020    20.452
       437    40.921     3.077     0.000     2.918    -7.442   113.083    40.921  1024.163  2443.727    31.356     9.837     0.020    20.461
       438    40.939     3.070     0.000     2.923    -7.437   113.325    40.939  1024.163  2442.641    31.356     9.837     0.020    20.470
       439    40.959     3.062     0.000     2.929    -7.433   113.572    40.959  1024.163  2441.491    31.356     9.837     0.020    20.479
       440    40.979     3.054     0.000     2.934    -7.428   113.823    40.979  1024.163  2440.273    31.356     9.837     0.020    20.490
       441    41.001     3.046     0.000     2.939    -7.424   114.079    41.001  1024.163  2438.981    31.356     9.837     0.020    20.500
       442    41.024     3.038     0.000     2.945    -7.419   114.340    41.024  1024.163  2437.608    31.356     9.837     0.020    20.512
       443    41.048     3.030     0.000     2.951    -7.414   114.607    41.048  1024.163  2436.149    31.356     9.836     0.020    20.524
       444    41.075     3.022     0.000     2.957    -7.409   114.879    41.075  1024.163  2434.596    31.356     9.836     0.020    20.537
       445    41.103     3.014     0.000     2.963    -7.403   115.157    41.103  1024.163  2432.941    31.356     9.836     0.020    20.551
       446    41.132     3.006     0.000     2.969    -7.398   115.442    41.132  1024.163  2431.175    31.356     9.836     0.020    20.566
       447    41.164     2.998     0.000     2.975    -7.392   115.733    41.164  1024.163  2429.287    31.356     9.836     0.020    20.582
       448    41.199     2.990     0.000     2.981    -7.386   116.032    41.199  1024.163  2427.266    31.356     9.835     0.020    20.599
       449    41.235     2.982     0.000     2.988    -7.379   116.338    41.235  1024.164  2425.099    31.357     9.835     0.020    20.618
