****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    37.232     1.805     0.000     1.383    -6.319    65.403    37.232  1024.101  2685.839    31.304     9.964     0.020    18.616
---------------------------- Plume traps -----------------------------
       220    37.883     1.834     0.000     1.401    -6.353    66.304    37.883  1024.101  2639.688    31.303     9.959     0.020    18.942
       221    38.493     1.862     0.000     1.418    -6.384    67.140    38.493  1024.102  2597.846    31.302     9.955     0.020    19.247
       222    39.068     1.889     0.000     1.434    -6.412    67.920    39.068  1024.102  2559.658    31.301     9.950     0.020    19.534
       223    39.612     1.915     0.000     1.448    -6.438    68.654    39.612  1024.102  2524.494    31.301     9.946     0.020    19.806
       224    40.130     1.940     0.000     1.462    -6.462    69.349    40.130  1024.102  2491.872    31.300     9.943     0.020    20.065
       225    40.627     1.965     0.000     1.476    -6.484    70.010    40.627  1024.103  2461.415    31.300     9.939     0.020    20.314
       226    41.104     1.989     0.000     1.489    -6.506    70.642    41.104  1024.103  2432.838    31.300     9.936     0.020    20.552
       227    41.564     2.012     0.000     1.501    -6.526    71.247    41.564  1024.103  2405.911    31.300     9.933     0.020    20.782
       228    42.009     2.035     0.000     1.512    -6.545    71.829    42.009  1024.104  2380.447    31.299     9.930     0.020    21.004
       229    42.440     2.058     0.000     1.524    -6.562    72.388    42.440  1024.104  2356.293    31.299     9.927     0.020    21.220
       230    42.857     2.080     0.000     1.535    -6.579    72.928    42.857  1024.104  2333.317    31.299     9.924     0.020    21.429
       231    43.264     2.102     0.000     1.545    -6.596    73.449    43.264  1024.105  2311.407    31.299     9.921     0.020    21.632
       232    43.659     2.124     0.000     1.555    -6.611    73.954    43.659  1024.105  2290.466    31.299     9.919     0.020    21.830
       233    44.045     2.145     0.000     1.565    -6.626    74.442    44.045  1024.106  2270.409    31.299     9.916     0.020    22.022
       234    44.421     2.166     0.000     1.575    -6.640    74.915    44.421  1024.106  2251.163    31.299     9.914     0.020    22.211
       235    44.790     2.186     0.000     1.584    -6.653    75.375    44.790  1024.106  2232.662    31.299     9.912     0.020    22.395
       236    45.150     2.207     0.000     1.593    -6.666    75.821    45.150  1024.107  2214.847    31.299     9.909     0.020    22.575
       237    45.498     2.227     0.000     1.602    -6.678    76.256    45.498  1024.107  2197.916    31.299     9.907     0.020    22.749
       238    45.827     2.246     0.000     1.610    -6.690    76.682    45.827  1024.108  2182.099    31.299     9.905     0.020    22.914
       239    46.146     2.265     0.000     1.619    -6.702    77.105    46.146  1024.108  2167.023    31.299     9.904     0.020    23.073
       240    46.452     2.284     0.000     1.627    -6.713    77.524    46.452  1024.108  2152.781    31.300     9.902     0.020    23.226
       241    46.746     2.302     0.000     1.636    -6.724    77.941    46.746  1024.109  2139.204    31.300     9.900     0.020    23.373
       242    47.029     2.320     0.000     1.644    -6.735    78.352    47.029  1024.109  2126.351    31.300     9.898     0.020    23.514
       243    47.301     2.337     0.000     1.652    -6.745    78.760    47.301  1024.109  2114.125    31.300     9.897     0.020    23.650
       244    47.562     2.355     0.000     1.660    -6.756    79.163    47.562  1024.110  2102.540    31.300     9.895     0.020    23.781
       245    47.812     2.372     0.000     1.668    -6.766    79.562    47.812  1024.110  2091.532    31.300     9.894     0.020    23.906
       246    48.052     2.388     0.000     1.676    -6.775    79.956    48.052  1024.110  2081.094    31.300     9.893     0.020    24.026
       247    48.282     2.404     0.000     1.684    -6.785    80.345    48.282  1024.111  2071.182    31.300     9.891     0.020    24.141
       248    48.502     2.420     0.000     1.692    -6.794    80.730    48.502  1024.111  2061.776    31.301     9.890     0.020    24.251
       249    48.713     2.436     0.000     1.700    -6.803    81.109    48.713  1024.111  2052.845    31.301     9.889     0.020    24.356
       250    48.915     2.451     0.000     1.707    -6.812    81.484    48.915  1024.112  2044.366    31.301     9.888     0.020    24.457
       251    49.108     2.466     0.000     1.715    -6.820    81.853    49.108  1024.112  2036.313    31.301     9.887     0.020    24.554
       252    49.294     2.481     0.000     1.722    -6.828    82.218    49.294  1024.112  2028.664    31.301     9.886     0.020    24.647
       253    49.471     2.496     0.000     1.729    -6.837    82.577    49.471  1024.112  2021.395    31.301     9.885     0.020    24.735
       254    49.640     2.510     0.000     1.736    -6.844    82.932    49.640  1024.113  2014.486    31.301     9.884     0.020    24.820
       255    49.803     2.524     0.000     1.743    -6.852    83.281    49.803  1024.113  2007.917    31.301     9.883     0.020    24.901
       256    49.958     2.538     0.000     1.750    -6.859    83.626    49.958  1024.113  2001.668    31.302     9.882     0.020    24.979
       257    50.107     2.551     0.000     1.757    -6.866    83.965    50.107  1024.113  1995.723    31.302     9.882     0.020    25.054
       258    50.250     2.564     0.000     1.764    -6.873    84.300    50.250  1024.114  1990.063    31.302     9.881     0.020    25.125
       259    50.386     2.577     0.000     1.771    -6.880    84.630    50.386  1024.114  1984.672    31.302     9.880     0.020    25.193
       260    50.517     2.590     0.000     1.777    -6.887    84.955    50.517  1024.114  1979.536    31.302     9.879     0.020    25.258
       261    50.642     2.603     0.000     1.784    -6.893    85.275    50.642  1024.114  1974.641    31.302     9.879     0.020    25.321
       262    50.762     2.615     0.000     1.790    -6.899    85.591    50.762  1024.114  1969.972    31.302     9.878     0.020    25.381
       263    50.877     2.627     0.000     1.796    -6.905    85.902    50.877  1024.114  1965.517    31.302     9.878     0.020    25.439
       264    50.988     2.639     0.000     1.802    -6.911    86.209    50.988  1024.115  1961.264    31.302     9.877     0.020    25.494
       265    51.093     2.651     0.000     1.809    -6.917    86.511    51.093  1024.115  1957.201    31.303     9.876     0.020    25.547
       266    51.195     2.662     0.000     1.815    -6.922    86.808    51.195  1024.115  1953.319    31.303     9.876     0.020    25.597
       267    51.292     2.674     0.000     1.820    -6.928    87.102    51.292  1024.115  1949.608    31.303     9.875     0.020    25.646
       268    51.386     2.685     0.000     1.826    -6.933    87.391    51.386  1024.115  1946.057    31.303     9.875     0.020    25.693
       269    51.476     2.696     0.000     1.832    -6.938    87.677    51.476  1024.115  1942.659    31.303     9.875     0.020    25.738
       270    51.562     2.707     0.000     1.838    -6.943    87.958    51.562  1024.116  1939.405    31.303     9.874     0.020    25.781
       271    51.645     2.717     0.000     1.843    -6.948    88.235    51.645  1024.116  1936.287    31.303     9.874     0.020    25.823
       272    51.725     2.728     0.000     1.849    -6.953    88.509    51.725  1024.116  1933.298    31.303     9.873     0.020    25.863
       273    51.802     2.738     0.000     1.854    -6.957    88.778    51.802  1024.116  1930.432    31.303     9.873     0.020    25.901
       274    51.876     2.748     0.000     1.860    -6.961    89.044    51.876  1024.116  1927.681    31.303     9.873     0.020    25.938
       275    51.947     2.758     0.000     1.865    -6.966    89.307    51.947  1024.116  1925.041    31.303     9.872     0.020    25.973
       276    52.015     2.768     0.000     1.870    -6.970    89.566    52.015  1024.116  1922.505    31.304     9.872     0.020    26.008
       277    52.081     2.778     0.000     1.875    -6.974    89.822    52.081  1024.116  1920.068    31.304     9.871     0.020    26.041
       278    52.145     2.787     0.000     1.880    -6.978    90.074    52.145  1024.117  1917.725    31.304     9.871     0.020    26.073
       279    52.206     2.797     0.000     1.885    -6.982    90.323    52.206  1024.117  1915.471    31.304     9.871     0.020    26.103
       280    52.266     2.806     0.000     1.890    -6.986    90.569    52.266  1024.117  1913.303    31.304     9.871     0.020    26.133
       281    52.323     2.815     0.000     1.895    -6.989    90.812    52.323  1024.117  1911.215    31.304     9.870     0.020    26.161
       282    52.378     2.824     0.000     1.900    -6.993    91.051    52.378  1024.117  1909.205    31.304     9.870     0.020    26.189
       283    52.431     2.833     0.000     1.905    -6.996    91.288    52.431  1024.117  1907.267    31.304     9.870     0.020    26.216
       284    52.482     2.842     0.000     1.909    -6.999    91.522    52.482  1024.117  1905.400    31.304     9.869     0.020    26.241
       285    52.532     2.850     0.000     1.914    -7.003    91.753    52.532  1024.117  1903.599    31.304     9.869     0.020    26.266
       286    52.580     2.859     0.000     1.919    -7.006    91.982    52.580  1024.117  1901.862    31.304     9.869     0.020    26.290
       287    52.626     2.867     0.000     1.923    -7.009    92.208    52.626  1024.117  1900.186    31.304     9.869     0.020    26.313
       288    52.671     2.875     0.000     1.928    -7.012    92.431    52.671  1024.117  1898.568    31.304     9.869     0.020    26.336
       289    52.715     2.883     0.000     1.932    -7.015    92.652    52.715  1024.118  1897.005    31.304     9.868     0.020    26.357
       290    52.757     2.891     0.000     1.937    -7.018    92.870    52.757  1024.118  1895.495    31.304     9.868     0.020    26.378
       291    52.797     2.899     0.000     1.941    -7.021    93.086    52.797  1024.118  1894.037    31.304     9.868     0.020    26.399
       292    52.837     2.906     0.000     1.945    -7.023    93.300    52.837  1024.118  1892.626    31.304     9.868     0.020    26.418
       293    52.875     2.914     0.000     1.950    -7.026    93.511    52.875  1024.118  1891.263    31.305     9.868     0.020    26.437
       294    52.912     2.921     0.000     1.954    -7.028    93.720    52.912  1024.118  1889.944    31.305     9.867     0.020    26.456
       295    52.947     2.929     0.000     1.958    -7.031    93.927    52.947  1024.118  1888.668    31.305     9.867     0.020    26.474
       296    52.982     2.936     0.000     1.962    -7.033    94.132    52.982  1024.118  1887.433    31.305     9.867     0.020    26.491
       297    53.016     2.943     0.000     1.966    -7.036    94.335    53.016  1024.118  1886.237    31.305     9.867     0.020    26.508
       298    53.048     2.950     0.000     1.970    -7.038    94.536    53.048  1024.118  1885.080    31.305     9.867     0.020    26.524
       299    53.080     2.957     0.000     1.974    -7.040    94.734    53.080  1024.118  1883.959    31.305     9.866     0.020    26.540
       300    53.110     2.964     0.000     1.978    -7.042    94.932    53.110  1024.118  1882.873    31.305     9.866     0.020    26.555
       301    53.140     2.970     0.000     1.982    -7.045    95.127    53.140  1024.118  1881.820    31.305     9.866     0.020    26.570
       302    53.169     2.977     0.000     1.986    -7.047    95.320    53.169  1024.118  1880.801    31.305     9.866     0.020    26.584
       303    53.197     2.983     0.000     1.990    -7.049    95.512    53.197  1024.118  1879.812    31.305     9.866     0.020    26.598
       304    53.224     2.990     0.000     1.994    -7.051    95.702    53.224  1024.118  1878.854    31.305     9.866     0.020    26.612
       305    53.250     2.996     0.000     1.997    -7.053    95.890    53.250  1024.118  1877.925    31.305     9.866     0.020    26.625
       306    53.276     3.002     0.000     2.001    -7.054    96.077    53.276  1024.119  1877.024    31.305     9.866     0.020    26.638
       307    53.301     3.008     0.000     2.005    -7.056    96.262    53.301  1024.119  1876.151    31.305     9.865     0.020    26.650
       308    53.325     3.014     0.000     2.009    -7.058    96.446    53.325  1024.119  1875.303    31.305     9.865     0.020    26.662
       309    53.348     3.020     0.000     2.012    -7.060    96.628    53.348  1024.119  1874.481    31.305     9.865     0.020    26.674
       310    53.371     3.026     0.000     2.016    -7.061    96.808    53.371  1024.119  1873.684    31.305     9.865     0.020    26.685
       311    53.393     3.031     0.000     2.020    -7.063    96.988    53.393  1024.119  1872.910    31.305     9.865     0.020    26.696
       312    53.414     3.037     0.000     2.023    -7.065    97.166    53.414  1024.119  1872.159    31.305     9.865     0.020    26.707
       313    53.435     3.042     0.000     2.027    -7.066    97.342    53.435  1024.119  1871.430    31.305     9.865     0.020    26.718
       314    53.455     3.048     0.000     2.030    -7.068    97.517    53.455  1024.119  1870.723    31.305     9.865     0.020    26.728
       315    53.475     3.053     0.000     2.034    -7.069    97.691    53.475  1024.119  1870.037    31.305     9.865     0.020    26.737
       316    53.494     3.058     0.000     2.037    -7.071    97.864    53.494  1024.119  1869.371    31.305     9.864     0.020    26.747
       317    53.512     3.063     0.000     2.041    -7.072    98.036    53.512  1024.119  1868.724    31.305     9.864     0.020    26.756
       318    53.530     3.068     0.000     2.044    -7.073    98.206    53.530  1024.119  1868.097    31.305     9.864     0.020    26.765
       319    53.548     3.073     0.000     2.048    -7.075    98.376    53.548  1024.119  1867.489    31.305     9.864     0.020    26.774
       320    53.565     3.077     0.000     2.051    -7.076    98.544    53.565  1024.119  1866.898    31.305     9.864     0.020    26.782
       321    53.581     3.082     0.000     2.054    -7.077    98.711    53.581  1024.119  1866.325    31.305     9.864     0.020    26.791
       322    53.597     3.087     0.000     2.058    -7.078    98.877    53.597  1024.119  1865.769    31.305     9.864     0.020    26.799
       323    53.613     3.091     0.000     2.061    -7.080    99.042    53.613  1024.119  1865.230    31.305     9.864     0.020    26.806
       324    53.628     3.095     0.000     2.064    -7.081    99.206    53.628  1024.119  1864.706    31.306     9.864     0.020    26.814
       325    53.642     3.100     0.000     2.068    -7.082    99.369    53.642  1024.119  1864.199    31.306     9.864     0.020    26.821
       326    53.657     3.104     0.000     2.071    -7.083    99.531    53.657  1024.119  1863.707    31.306     9.864     0.020    26.828
       327    53.670     3.108     0.000     2.074    -7.084    99.693    53.670  1024.119  1863.230    31.306     9.864     0.020    26.835
       328    53.684     3.112     0.000     2.077    -7.085    99.853    53.684  1024.119  1862.767    31.306     9.864     0.020    26.842
       329    53.696     3.116     0.000     2.081    -7.086   100.012    53.696  1024.119  1862.319    31.306     9.863     0.020    26.848
       330    53.709     3.120     0.000     2.084    -7.087   100.171    53.709  1024.119  1861.885    31.306     9.863     0.020    26.855
       331    53.721     3.123     0.000     2.087    -7.088   100.329    53.721  1024.119  1861.464    31.306     9.863     0.020    26.861
       332    53.733     3.127     0.000     2.090    -7.089   100.486    53.733  1024.119  1861.057    31.306     9.863     0.020    26.866
       333    53.744     3.130     0.000     2.093    -7.090   100.643    53.744  1024.119  1860.663    31.306     9.863     0.020    26.872
       334    53.755     3.134     0.000     2.096    -7.091   100.798    53.755  1024.119  1860.281    31.306     9.863     0.020    26.878
       335    53.766     3.137     0.000     2.099    -7.091   100.953    53.766  1024.119  1859.912    31.306     9.863     0.020    26.883
       336    53.776     3.140     0.000     2.103    -7.092   101.107    53.776  1024.119  1859.556    31.306     9.863     0.020    26.888
       337    53.786     3.144     0.000     2.106    -7.093   101.261    53.786  1024.119  1859.211    31.306     9.863     0.020    26.893
       338    53.796     3.147     0.000     2.109    -7.094   101.414    53.796  1024.119  1858.878    31.306     9.863     0.020    26.898
       339    53.805     3.150     0.000     2.112    -7.094   101.566    53.805  1024.120  1858.556    31.306     9.863     0.020    26.903
       340    53.814     3.152     0.000     2.115    -7.095   101.718    53.814  1024.120  1858.246    31.306     9.863     0.020    26.907
       341    53.823     3.155     0.000     2.118    -7.096   101.869    53.823  1024.120  1857.947    31.306     9.863     0.020    26.911
       342    53.831     3.158     0.000     2.121    -7.096   102.020    53.831  1024.120  1857.659    31.306     9.863     0.020    26.916
       343    53.839     3.161     0.000     2.124    -7.097   102.170    53.839  1024.120  1857.381    31.306     9.863     0.020    26.920
       344    53.847     3.163     0.000     2.127    -7.098   102.320    53.847  1024.120  1857.115    31.306     9.863     0.020    26.923
       345    53.854     3.166     0.000     2.130    -7.098   102.469    53.854  1024.120  1856.858    31.306     9.863     0.020    26.927
       346    53.862     3.168     0.000     2.133    -7.099   102.617    53.862  1024.120  1856.612    31.306     9.863     0.020    26.931
       347    53.868     3.170     0.000     2.136    -7.099   102.765    53.868  1024.120  1856.376    31.306     9.863     0.020    26.934
       348    53.875     3.172     0.000     2.139    -7.100   102.913    53.875  1024.120  1856.150    31.306     9.863     0.020    26.937
       349    53.881     3.174     0.000     2.142    -7.100   103.060    53.881  1024.120  1855.933    31.306     9.863     0.020    26.941
       350    53.887     3.176     0.000     2.145    -7.101   103.207    53.887  1024.120  1855.726    31.306     9.863     0.020    26.944
       351    53.893     3.178     0.000     2.148    -7.101   103.354    53.893  1024.120  1855.529    31.306     9.862     0.020    26.946
       352    53.898     3.180     0.000     2.151    -7.102   103.500    53.898  1024.120  1855.342    31.306     9.862     0.020    26.949
       353    53.904     3.182     0.000     2.154    -7.102   103.646    53.904  1024.120  1855.163    31.306     9.862     0.020    26.952
       354    53.909     3.184     0.000     2.157    -7.102   103.791    53.909  1024.120  1854.994    31.306     9.862     0.020    26.954
       355    53.913     3.185     0.000     2.160    -7.103   103.936    53.913  1024.120  1854.834    31.306     9.862     0.020    26.957
       356    53.918     3.187     0.000     2.162    -7.103   104.081    53.918  1024.120  1854.682    31.306     9.862     0.020    26.959
       357    53.922     3.188     0.000     2.165    -7.103   104.226    53.922  1024.120  1854.540    31.306     9.862     0.020    26.961
       358    53.926     3.189     0.000     2.168    -7.104   104.370    53.926  1024.120  1854.407    31.306     9.862     0.020    26.963
       359    53.929     3.191     0.000     2.171    -7.104   104.514    53.929  1024.120  1854.282    31.306     9.862     0.020    26.965
       360    53.933     3.192     0.000     2.174    -7.104   104.658    53.933  1024.120  1854.166    31.306     9.862     0.020    26.966
       361    53.936     3.193     0.000     2.177    -7.104   104.801    53.936  1024.120  1854.059    31.306     9.862     0.020    26.968
       362    53.939     3.194     0.000     2.180    -7.104   104.945    53.939  1024.120  1853.960    31.306     9.862     0.020    26.969
       363    53.941     3.195     0.000     2.183    -7.105   105.088    53.941  1024.120  1853.870    31.306     9.862     0.020    26.971
       364    53.944     3.195     0.000     2.186    -7.105   105.231    53.944  1024.120  1853.788    31.306     9.862     0.020    26.972
       365    53.946     3.196     0.000     2.189    -7.105   105.374    53.946  1024.120  1853.715    31.306     9.862     0.020    26.973
       366    53.948     3.197     0.000     2.191    -7.105   105.517    53.948  1024.120  1853.650    31.306     9.862     0.020    26.974
       367    53.949     3.197     0.000     2.194    -7.105   105.660    53.949  1024.120  1853.593    31.306     9.862     0.020    26.975
       368    53.951     3.198     0.000     2.197    -7.105   105.802    53.951  1024.120  1853.544    31.306     9.862     0.020    26.975
       369    53.952     3.198     0.000     2.200    -7.105   105.945    53.952  1024.120  1853.504    31.306     9.862     0.020    26.976
       370    53.953     3.198     0.000     2.203    -7.105   106.087    53.953  1024.120  1853.472    31.306     9.862     0.020    26.976
       371    53.953     3.199     0.000     2.206    -7.105   106.230    53.953  1024.120  1853.448    31.306     9.862     0.020    26.977
---------------------- Local maximum rise or fall --------------------
------------------------- merging happened ---------------------------
       372    53.954     3.199     0.000     2.209    -7.105   106.372    53.954  1024.120  1853.433    31.306     9.862     0.020    26.977
       373    53.954     3.199     0.000     2.212    -7.105   106.515    53.954  1024.120  1853.424    31.306     9.862     0.020    26.977
       374    53.954     3.199     0.000     2.214    -7.105   106.657    53.954  1024.120  1853.420    31.306     9.862     0.020    26.977
       375    53.954     3.198     0.000     2.217    -7.105   106.800    53.954  1024.120  1853.415    31.306     9.862     0.020    26.977
       376    53.955     3.198     0.000     2.220    -7.105   106.942    53.955  1024.120  1853.409    31.306     9.862     0.020    26.977
       377    53.955     3.198     0.000     2.223    -7.105   107.085    53.955  1024.120  1853.400    31.306     9.862     0.020    26.977
       378    53.955     3.198     0.000     2.226    -7.105   107.227    53.955  1024.120  1853.390    31.306     9.862     0.020    26.978
       379    53.956     3.197     0.000     2.229    -7.105   107.370    53.956  1024.120  1853.378    31.306     9.862     0.020    26.978
       380    53.956     3.197     0.000     2.232    -7.105   107.513    53.956  1024.120  1853.363    31.306     9.862     0.020    26.978
       381    53.956     3.196     0.000     2.234    -7.104   107.656    53.956  1024.120  1853.347    31.306     9.862     0.020    26.978
       382    53.957     3.195     0.000     2.237    -7.104   107.799    53.957  1024.120  1853.329    31.306     9.862     0.020    26.978
       383    53.958     3.195     0.000     2.240    -7.104   107.942    53.958  1024.120  1853.309    31.306     9.862     0.020    26.979
       384    53.958     3.194     0.000     2.243    -7.104   108.086    53.958  1024.120  1853.287    31.306     9.862     0.020    26.979
       385    53.959     3.193     0.000     2.246    -7.103   108.229    53.959  1024.120  1853.262    31.306     9.862     0.020    26.979
       386    53.960     3.192     0.000     2.249    -7.103   108.373    53.960  1024.120  1853.236    31.306     9.862     0.020    26.980
       387    53.960     3.191     0.000     2.252    -7.103   108.517    53.960  1024.120  1853.208    31.306     9.862     0.020    26.980
       388    53.961     3.190     0.000     2.255    -7.102   108.662    53.961  1024.120  1853.177    31.306     9.862     0.020    26.981
       389    53.962     3.188     0.000     2.258    -7.102   108.806    53.962  1024.120  1853.144    31.306     9.862     0.020    26.981
       390    53.963     3.187     0.000     2.261    -7.102   108.951    53.963  1024.120  1853.109    31.306     9.862     0.020    26.982
       391    53.964     3.186     0.000     2.264    -7.101   109.097    53.964  1024.120  1853.072    31.306     9.862     0.020    26.982
       392    53.966     3.184     0.000     2.266    -7.101   109.242    53.966  1024.120  1853.032    31.306     9.862     0.020    26.983
       393    53.967     3.183     0.000     2.269    -7.100   109.388    53.967  1024.120  1852.991    31.306     9.862     0.020    26.983
       394    53.968     3.181     0.000     2.272    -7.100   109.535    53.968  1024.120  1852.946    31.306     9.862     0.020    26.984
       395    53.969     3.180     0.000     2.275    -7.099   109.681    53.969  1024.120  1852.900    31.306     9.862     0.020    26.985
       396    53.971     3.178     0.000     2.278    -7.099   109.829    53.971  1024.120  1852.851    31.306     9.862     0.020    26.985
       397    53.972     3.176     0.000     2.281    -7.098   109.976    53.972  1024.120  1852.799    31.306     9.862     0.020    26.986
       398    53.974     3.174     0.000     2.284    -7.098   110.124    53.974  1024.120  1852.745    31.306     9.862     0.020    26.987
       399    53.976     3.172     0.000     2.287    -7.097   110.273    53.976  1024.120  1852.688    31.306     9.862     0.020    26.988
       400    53.977     3.170     0.000     2.290    -7.097   110.422    53.977  1024.120  1852.628    31.306     9.862     0.020    26.989
       401    53.979     3.168     0.000     2.293    -7.096   110.572    53.979  1024.120  1852.565    31.306     9.862     0.020    26.990
       402    53.981     3.166     0.000     2.296    -7.095   110.722    53.981  1024.120  1852.500    31.306     9.862     0.020    26.991
       403    53.983     3.164     0.000     2.299    -7.095   110.873    53.983  1024.120  1852.431    31.306     9.862     0.020    26.992
       404    53.985     3.161     0.000     2.302    -7.094   111.024    53.985  1024.120  1852.360    31.306     9.862     0.020    26.993
       405    53.987     3.159     0.000     2.305    -7.093   111.176    53.987  1024.120  1852.285    31.306     9.862     0.020    26.994
       406    53.990     3.156     0.000     2.308    -7.093   111.329    53.990  1024.120  1852.208    31.306     9.862     0.020    26.995
       407    53.992     3.154     0.000     2.312    -7.092   111.482    53.992  1024.120  1852.126    31.306     9.862     0.020    26.996
       408    53.994     3.151     0.000     2.315    -7.091   111.636    53.994  1024.120  1852.042    31.306     9.862     0.020    26.997
       409    53.997     3.148     0.000     2.318    -7.090   111.791    53.997  1024.120  1851.954    31.306     9.862     0.020    26.999
       410    54.000     3.145     0.000     2.321    -7.089   111.947    54.000  1024.120  1851.862    31.306     9.862     0.020    27.000
       411    54.002     3.143     0.000     2.324    -7.088   112.103    54.002  1024.120  1851.766    31.306     9.862     0.020    27.001
       412    54.005     3.140     0.000     2.327    -7.087   112.260    54.005  1024.120  1851.667    31.306     9.862     0.020    27.003
       413    54.008     3.137     0.000     2.330    -7.087   112.418    54.008  1024.120  1851.563    31.306     9.862     0.020    27.004
       414    54.012     3.134     0.000     2.334    -7.086   112.577    54.012  1024.120  1851.456    31.306     9.862     0.020    27.006
       415    54.015     3.130     0.000     2.337    -7.085   112.737    54.015  1024.120  1851.344    31.306     9.862     0.020    27.007
       416    54.018     3.127     0.000     2.340    -7.084   112.897    54.018  1024.120  1851.227    31.306     9.862     0.020    27.009
       417    54.022     3.124     0.000     2.343    -7.082   113.059    54.022  1024.120  1851.106    31.306     9.862     0.020    27.011
       418    54.025     3.120     0.000     2.347    -7.081   113.222    54.025  1024.120  1850.980    31.306     9.862     0.020    27.013
       419    54.029     3.117     0.000     2.350    -7.080   113.385    54.029  1024.120  1850.849    31.306     9.862     0.020    27.015
       420    54.033     3.113     0.000     2.353    -7.079   113.550    54.033  1024.120  1850.713    31.306     9.862     0.020    27.017
       421    54.037     3.110     0.000     2.357    -7.078   113.716    54.037  1024.120  1850.572    31.306     9.862     0.020    27.019
       422    54.042     3.106     0.000     2.360    -7.077   113.883    54.042  1024.120  1850.425    31.306     9.862     0.020    27.021
       423    54.046     3.102     0.000     2.363    -7.075   114.051    54.046  1024.120  1850.272    31.306     9.862     0.020    27.023
       424    54.051     3.098     0.000     2.367    -7.074   114.220    54.051  1024.120  1850.113    31.306     9.862     0.020    27.025
       425    54.056     3.094     0.000     2.370    -7.073   114.390    54.056  1024.120  1849.947    31.306     9.862     0.020    27.028
       426    54.061     3.090     0.000     2.374    -7.071   114.562    54.061  1024.120  1849.775    31.306     9.862     0.020    27.030
       427    54.066     3.086     0.000     2.377    -7.070   114.735    54.066  1024.120  1849.597    31.306     9.862     0.020    27.033
       428    54.071     3.082     0.000     2.381    -7.068   114.910    54.071  1024.120  1849.411    31.306     9.862     0.020    27.036
       429    54.077     3.078     0.000     2.384    -7.067   115.086    54.077  1024.120  1849.217    31.306     9.862     0.020    27.038
       430    54.083     3.074     0.000     2.388    -7.065   115.263    54.083  1024.120  1849.016    31.306     9.862     0.020    27.041
       431    54.089     3.069     0.000     2.391    -7.064   115.442    54.089  1024.120  1848.806    31.306     9.862     0.020    27.044
       432    54.095     3.065     0.000     2.395    -7.062   115.622    54.095  1024.120  1848.588    31.306     9.861     0.020    27.048
       433    54.102     3.060     0.000     2.399    -7.061   115.804    54.102  1024.120  1848.361    31.306     9.861     0.020    27.051
       434    54.109     3.056     0.000     2.402    -7.059   115.988    54.109  1024.120  1848.125    31.306     9.861     0.020    27.054
       435    54.116     3.051     0.000     2.406    -7.057   116.173    54.116  1024.120  1847.879    31.306     9.861     0.020    27.058
       436    54.124     3.046     0.000     2.410    -7.055   116.360    54.124  1024.120  1847.623    31.306     9.861     0.020    27.062
       437    54.131     3.042     0.000     2.414    -7.053   116.549    54.131  1024.120  1847.356    31.306     9.861     0.020    27.066
       438    54.140     3.037     0.000     2.417    -7.052   116.739    54.140  1024.120  1847.077    31.306     9.861     0.020    27.070
       439    54.148     3.032     0.000     2.421    -7.050   116.932    54.148  1024.120  1846.787    31.306     9.861     0.020    27.074
       440    54.157     3.027     0.000     2.425    -7.048   117.127    54.157  1024.120  1846.484    31.306     9.861     0.020    27.078
       441    54.166     3.022     0.000     2.429    -7.045   117.323    54.166  1024.120  1846.168    31.306     9.861     0.020    27.083
       442    54.176     3.016     0.000     2.433    -7.043   117.522    54.176  1024.120  1845.838    31.306     9.861     0.020    27.088
       443    54.186     3.011     0.000     2.437    -7.041   117.723    54.186  1024.120  1845.493    31.306     9.861     0.020    27.093
       444    54.197     3.006     0.000     2.441    -7.039   117.926    54.197  1024.120  1845.134    31.306     9.861     0.020    27.098
       445    54.208     3.000     0.000     2.446    -7.037   118.132    54.208  1024.120  1844.758    31.306     9.861     0.020    27.104
       446    54.219     2.995     0.000     2.450    -7.034   118.340    54.219  1024.120  1844.364    31.306     9.861     0.020    27.110
       447    54.231     2.990     0.000     2.454    -7.032   118.551    54.231  1024.120  1843.953    31.306     9.861     0.020    27.116
       448    54.244     2.984     0.000     2.458    -7.029   118.764    54.244  1024.120  1843.523    31.306     9.861     0.020    27.122
       449    54.257     2.978     0.000     2.463    -7.027   118.980    54.257  1024.120  1843.072    31.306     9.861     0.020    27.129
