****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.40      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       416    43.684     3.050     0.000     3.684    -7.285   113.952    43.684  1024.147  2289.184    31.340     9.859     0.020    21.842
       417    43.712     3.043     0.000     3.691    -7.280   114.229    43.712  1024.147  2287.706    31.340     9.859     0.020    21.856
       418    43.742     3.036     0.000     3.697    -7.275   114.512    43.742  1024.147  2286.138    31.340     9.859     0.020    21.871
       419    43.774     3.029     0.000     3.704    -7.269   114.801    43.774  1024.147  2284.471    31.341     9.859     0.020    21.887
       420    43.808     3.022     0.000     3.711    -7.263   115.096    43.808  1024.147  2282.698    31.341     9.858     0.020    21.904
       421    43.844     3.015     0.000     3.718    -7.257   115.397    43.844  1024.147  2280.809    31.341     9.858     0.020    21.922
       422    43.883     3.008     0.000     3.726    -7.251   115.706    43.883  1024.148  2278.793    31.341     9.858     0.020    21.941
       423    43.924     3.001     0.000     3.733    -7.245   116.022    43.924  1024.148  2276.638    31.341     9.858     0.020    21.962
       424    43.969     2.994     0.000     3.741    -7.238   116.346    43.969  1024.148  2274.332    31.341     9.857     0.020    21.984
       425    44.017     2.987     0.000     3.749    -7.231   116.678    44.017  1024.148  2271.858    31.341     9.857     0.020    22.008
       426    44.068     2.980     0.000     3.757    -7.224   117.020    44.068  1024.148  2269.200    31.341     9.857     0.020    22.034
       427    44.124     2.974     0.000     3.765    -7.217   117.371    44.124  1024.148  2266.337    31.341     9.856     0.020    22.062
       428    44.184     2.967     0.000     3.774    -7.209   117.732    44.184  1024.148  2263.246    31.341     9.856     0.020    22.092
       429    44.250     2.960     0.000     3.783    -7.201   118.104    44.250  1024.148  2259.901    31.341     9.856     0.020    22.125
       430    44.321     2.954     0.000     3.792    -7.192   118.489    44.321  1024.148  2256.270    31.341     9.855     0.020    22.160
       431    44.399     2.947     0.000     3.801    -7.183   118.887    44.399  1024.149  2252.316    31.341     9.855     0.020    22.199
       432    44.484     2.941     0.000     3.811    -7.174   119.300    44.484  1024.149  2247.993    31.342     9.854     0.020    22.242
       433    44.578     2.935     0.000     3.821    -7.164   119.728    44.578  1024.149  2243.250    31.342     9.854     0.020    22.289
       434    44.682     2.930     0.000     3.832    -7.153   120.174    44.682  1024.149  2238.019    31.342     9.853     0.020    22.341
       435    44.798     2.924     0.000     3.843    -7.142   120.640    44.798  1024.149  2232.219    31.342     9.852     0.020    22.399
       436    44.929     2.919     0.000     3.854    -7.130   121.129    44.929  1024.150  2225.747    31.342     9.852     0.020    22.464
       437    45.076     2.915     0.000     3.866    -7.118   121.644    45.076  1024.150  2218.466    31.342     9.851     0.020    22.538
       438    45.245     2.911     0.000     3.879    -7.104   122.188    45.245  1024.150  2210.198    31.342     9.850     0.020    22.622
       439    45.440     2.909     0.000     3.893    -7.090   122.768    45.440  1024.150  2200.694    31.343     9.849     0.020    22.720
       440    45.659     2.907     0.000     3.908    -7.074   123.392    45.659  1024.151  2190.160    31.343     9.848     0.020    22.829
       441    45.896     2.905     0.000     3.923    -7.057   124.059    45.896  1024.151  2178.856    31.343     9.846     0.020    22.948
       442    46.152     2.904     0.000     3.940    -7.038   124.771    46.152  1024.152  2166.754    31.343     9.845     0.020    23.076
       443    46.431     2.904     0.000     3.958    -7.018   125.536    46.431  1024.152  2153.719    31.343     9.844     0.020    23.216
       444    46.738     2.904     0.000     3.978    -6.996   126.366    46.738  1024.152  2139.577    31.344     9.842     0.020    23.369
       445    47.082     2.906     0.000     3.999    -6.972   127.273    47.082  1024.153  2123.954    31.344     9.840     0.020    23.541
       446    47.477     2.909     0.000     4.023    -6.944   128.284    47.477  1024.153  2106.265    31.344     9.838     0.020    23.739
       447    47.944     2.915     0.000     4.050    -6.913   129.435    47.944  1024.154  2085.749    31.344     9.836     0.020    23.972
       448    48.513     2.924     0.000     4.082    -6.875   130.787    48.513  1024.154  2061.286    31.344     9.833     0.020    24.257
       449    49.239     2.938     0.000     4.120    -6.829   132.448    49.239  1024.155  2030.910    31.344     9.830     0.020    24.620
       450    50.224     2.962     0.000     4.171    -6.768   134.616    50.224  1024.156  1991.090    31.344     9.826     0.020    25.112
       451    51.228     2.987     0.000     4.220    -6.708   136.746    51.228  1024.156  1952.050    31.344     9.822     0.020    25.614
       452    52.253     3.019     0.000     4.269    -6.648   138.861    52.253  1024.157  1913.775    31.344     9.818     0.020    26.126
       453    53.298     3.056     0.000     4.317    -6.591   140.942    53.298  1024.157  1876.250    31.343     9.814     0.020    26.649
       454    54.364     3.100     0.000     4.364    -6.536   142.981    54.364  1024.157  1839.461    31.343     9.811     0.020    27.182
---------------------------- Plume traps -----------------------------
       455    55.325     3.146     0.000     4.405    -6.489   144.747    55.325  1024.157  1807.512    31.342     9.808     0.020    27.662
       456    56.054     3.189     0.000     4.434    -6.456   146.016    56.054  1024.156  1784.008    31.341     9.806     0.020    28.027
       457    56.663     3.225     0.000     4.456    -6.431   146.998    56.663  1024.156  1764.822    31.341     9.804     0.020    28.331
       458    57.184     3.258     0.000     4.475    -6.411   147.801    57.184  1024.156  1748.739    31.340     9.803     0.020    28.592
       459    57.664     3.288     0.000     4.491    -6.393   148.515    57.664  1024.156  1734.198    31.340     9.802     0.020    28.832
       460    58.091     3.315     0.000     4.506    -6.377   149.169    58.091  1024.155  1721.452    31.339     9.801     0.020    29.045
       461    58.480     3.341     0.000     4.520    -6.362   149.799    58.480  1024.155  1709.976    31.339     9.800     0.020    29.240
       462    58.840     3.366     0.000     4.534    -6.348   150.412    58.840  1024.155  1699.521    31.338     9.799     0.020    29.420
       463    59.176     3.389     0.000     4.548    -6.334   151.013    59.176  1024.155  1689.879    31.338     9.798     0.020    29.588
       464    59.489     3.412     0.000     4.561    -6.320   151.598    59.489  1024.155  1680.994    31.337     9.797     0.020    29.744
       465    59.781     3.434     0.000     4.574    -6.307   152.170    59.781  1024.154  1672.779    31.337     9.797     0.020    29.890
       466    60.053     3.455     0.000     4.587    -6.295   152.727    60.053  1024.154  1665.187    31.336     9.796     0.020    30.027
       467    60.308     3.475     0.000     4.599    -6.283   153.270    60.308  1024.154  1658.155    31.336     9.795     0.020    30.154
       468    60.546     3.495     0.000     4.612    -6.272   153.800    60.546  1024.154  1651.635    31.336     9.795     0.020    30.273
       469    60.769     3.514     0.000     4.623    -6.261   154.316    60.769  1024.154  1645.579    31.335     9.794     0.020    30.384
       470    60.978     3.533     0.000     4.635    -6.250   154.820    60.978  1024.153  1639.947    31.335     9.794     0.020    30.489
       471    61.173     3.551     0.000     4.646    -6.240   155.312    61.173  1024.153  1634.698    31.335     9.794     0.020    30.587
       472    61.357     3.569     0.000     4.657    -6.230   155.792    61.357  1024.153  1629.800    31.335     9.793     0.020    30.679
       473    61.530     3.586     0.000     4.667    -6.221   156.260    61.530  1024.153  1625.222    31.334     9.793     0.020    30.765
       474    61.693     3.603     0.000     4.678    -6.212   156.718    61.693  1024.153  1620.937    31.334     9.793     0.020    30.846
       475    61.846     3.619     0.000     4.688    -6.203   157.165    61.846  1024.153  1616.919    31.334     9.792     0.020    30.923
       476    61.991     3.635     0.000     4.698    -6.195   157.603    61.991  1024.153  1613.147    31.334     9.792     0.020    30.995
       477    62.127     3.651     0.000     4.707    -6.187   158.030    62.127  1024.152  1609.600    31.333     9.792     0.020    31.064
       478    62.256     3.666     0.000     4.717    -6.179   158.449    62.256  1024.152  1606.259    31.333     9.791     0.020    31.128
       479    62.379     3.681     0.000     4.726    -6.171   158.858    62.379  1024.152  1603.110    31.333     9.791     0.020    31.189
       480    62.495     3.696     0.000     4.735    -6.164   159.259    62.495  1024.152  1600.136    31.333     9.791     0.020    31.247
       481    62.605     3.710     0.000     4.744    -6.157   159.652    62.605  1024.152  1597.324    31.333     9.791     0.020    31.302
       482    62.709     3.724     0.000     4.753    -6.151   160.037    62.709  1024.152  1594.663    31.332     9.791     0.020    31.355
       483    62.809     3.738     0.000     4.761    -6.144   160.415    62.809  1024.152  1592.141    31.332     9.790     0.020    31.404
       484    62.903     3.751     0.000     4.770    -6.138   160.785    62.903  1024.152  1589.748    31.332     9.790     0.020    31.452
       485    62.993     3.764     0.000     4.778    -6.132   161.148    62.993  1024.152  1587.476    31.332     9.790     0.020    31.497
       486    63.079     3.777     0.000     4.786    -6.126   161.505    63.079  1024.152  1585.314    31.332     9.790     0.020    31.539
       487    63.161     3.790     0.000     4.794    -6.120   161.855    63.161  1024.151  1583.258    31.332     9.790     0.020    31.580
       488    63.239     3.802     0.000     4.802    -6.115   162.199    63.239  1024.151  1581.298    31.331     9.790     0.020    31.620
       489    63.314     3.815     0.000     4.809    -6.109   162.538    63.314  1024.151  1579.429    31.331     9.790     0.020    31.657
       490    63.386     3.827     0.000     4.817    -6.104   162.870    63.386  1024.151  1577.646    31.331     9.789     0.020    31.693
       491    63.454     3.838     0.000     4.824    -6.099   163.197    63.454  1024.151  1575.942    31.331     9.789     0.020    31.727
       492    63.520     3.850     0.000     4.832    -6.094   163.519    63.520  1024.151  1574.313    31.331     9.789     0.020    31.760
       493    63.583     3.861     0.000     4.839    -6.089   163.836    63.583  1024.151  1572.754    31.331     9.789     0.020    31.791
       494    63.643     3.872     0.000     4.846    -6.085   164.147    63.643  1024.151  1571.261    31.331     9.789     0.020    31.822
       495    63.701     3.883     0.000     4.853    -6.081   164.454    63.701  1024.151  1569.831    31.331     9.789     0.020    31.851
       496    63.757     3.894     0.000     4.860    -6.076   164.757    63.757  1024.151  1568.460    31.331     9.789     0.020    31.878
       497    63.810     3.905     0.000     4.866    -6.072   165.055    63.810  1024.151  1567.144    31.330     9.789     0.020    31.905
       498    63.862     3.915     0.000     4.873    -6.068   165.349    63.862  1024.151  1565.880    31.330     9.789     0.020    31.931
       499    63.911     3.925     0.000     4.880    -6.064   165.639    63.911  1024.151  1564.666    31.330     9.789     0.020    31.956
       500    63.959     3.935     0.000     4.886    -6.060   165.925    63.959  1024.151  1563.500    31.330     9.788     0.020    31.980
       501    64.005     3.945     0.000     4.892    -6.057   166.207    64.005  1024.150  1562.378    31.330     9.788     0.020    32.003
       502    64.049     3.955     0.000     4.899    -6.053   166.485    64.049  1024.150  1561.298    31.330     9.788     0.020    32.025
       503    64.092     3.964     0.000     4.905    -6.050   166.760    64.092  1024.150  1560.258    31.330     9.788     0.020    32.046
       504    64.133     3.974     0.000     4.911    -6.046   167.031    64.133  1024.150  1559.257    31.330     9.788     0.020    32.067
       505    64.173     3.983     0.000     4.917    -6.043   167.299    64.173  1024.150  1558.292    31.330     9.788     0.020    32.086
       506    64.211     3.992     0.000     4.923    -6.040   167.564    64.211  1024.150  1557.362    31.330     9.788     0.020    32.106
       507    64.248     4.001     0.000     4.929    -6.037   167.826    64.248  1024.150  1556.464    31.330     9.788     0.020    32.124
       508    64.284     4.009     0.000     4.935    -6.034   168.085    64.284  1024.150  1555.599    31.330     9.788     0.020    32.142
       509    64.318     4.018     0.000     4.940    -6.031   168.340    64.318  1024.150  1554.764    31.329     9.788     0.020    32.159
       510    64.352     4.026     0.000     4.946    -6.028   168.594    64.352  1024.150  1553.957    31.329     9.788     0.020    32.176
       511    64.384     4.035     0.000     4.952    -6.025   168.844    64.384  1024.150  1553.178    31.329     9.788     0.020    32.192
       512    64.415     4.043     0.000     4.957    -6.023   169.092    64.415  1024.150  1552.426    31.329     9.788     0.020    32.208
       513    64.445     4.051     0.000     4.963    -6.020   169.337    64.445  1024.150  1551.699    31.329     9.788     0.020    32.223
       514    64.475     4.059     0.000     4.968    -6.018   169.579    64.475  1024.150  1550.996    31.329     9.788     0.020    32.237
       515    64.503     4.066     0.000     4.974    -6.015   169.820    64.503  1024.150  1550.317    31.329     9.788     0.020    32.251
       516    64.530     4.074     0.000     4.979    -6.013   170.058    64.530  1024.150  1549.660    31.329     9.788     0.020    32.265
       517    64.557     4.081     0.000     4.985    -6.010   170.293    64.557  1024.150  1549.025    31.329     9.787     0.020    32.278
       518    64.582     4.088     0.000     4.990    -6.008   170.527    64.582  1024.150  1548.411    31.329     9.787     0.020    32.291
       519    64.607     4.095     0.000     4.995    -6.006   170.758    64.607  1024.150  1547.816    31.329     9.787     0.020    32.304
       520    64.631     4.102     0.000     5.000    -6.004   170.988    64.631  1024.150  1547.241    31.329     9.787     0.020    32.316
       521    64.654     4.109     0.000     5.005    -6.002   171.215    64.654  1024.150  1546.684    31.329     9.787     0.020    32.327
       522    64.677     4.116     0.000     5.010    -6.000   171.441    64.677  1024.150  1546.146    31.329     9.787     0.020    32.338
       523    64.699     4.123     0.000     5.015    -5.998   171.665    64.699  1024.150  1545.624    31.329     9.787     0.020    32.349
       524    64.720     4.129     0.000     5.020    -5.996   171.886    64.720  1024.150  1545.120    31.329     9.787     0.020    32.360
       525    64.740     4.135     0.000     5.025    -5.994   172.107    64.740  1024.150  1544.631    31.329     9.787     0.020    32.370
       526    64.760     4.141     0.000     5.030    -5.992   172.326    64.760  1024.150  1544.156    31.329     9.787     0.020    32.380
       527    64.780     4.147     0.000     5.035    -5.991   172.544    64.780  1024.150  1543.695    31.329     9.787     0.020    32.390
       528    64.798     4.153     0.000     5.040    -5.989   172.760    64.798  1024.149  1543.247    31.329     9.787     0.020    32.399
       529    64.817     4.159     0.000     5.045    -5.987   172.976    64.817  1024.149  1542.813    31.328     9.787     0.020    32.408
       530    64.834     4.165     0.000     5.050    -5.986   173.191    64.834  1024.149  1542.391    31.328     9.787     0.020    32.417
       531    64.852     4.170     0.000     5.055    -5.984   173.405    64.852  1024.149  1541.982    31.328     9.787     0.020    32.426
       532    64.868     4.176     0.000     5.059    -5.983   173.617    64.868  1024.149  1541.585    31.328     9.787     0.020    32.434
       533    64.885     4.181     0.000     5.064    -5.981   173.829    64.885  1024.149  1541.199    31.328     9.787     0.020    32.442
       534    64.900     4.186     0.000     5.069    -5.980   174.040    64.900  1024.149  1540.826    31.328     9.787     0.020    32.450
       535    64.916     4.191     0.000     5.074    -5.978   174.250    64.916  1024.149  1540.464    31.328     9.787     0.020    32.458
       536    64.930     4.196     0.000     5.078    -5.977   174.459    64.930  1024.149  1540.113    31.328     9.787     0.020    32.465
       537    64.945     4.201     0.000     5.083    -5.976   174.667    64.945  1024.149  1539.773    31.328     9.787     0.020    32.472
       538    64.959     4.205     0.000     5.088    -5.974   174.874    64.959  1024.149  1539.443    31.328     9.787     0.020    32.479
       539    64.972     4.210     0.000     5.092    -5.973   175.081    64.972  1024.149  1539.124    31.328     9.787     0.020    32.486
       540    64.985     4.214     0.000     5.097    -5.972   175.286    64.985  1024.149  1538.816    31.328     9.787     0.020    32.493
       541    64.998     4.218     0.000     5.102    -5.971   175.491    64.998  1024.149  1538.517    31.328     9.787     0.020    32.499
       542    65.010     4.223     0.000     5.106    -5.970   175.696    65.010  1024.149  1538.229    31.328     9.787     0.020    32.505
       543    65.022     4.227     0.000     5.111    -5.969   175.899    65.022  1024.149  1537.950    31.328     9.787     0.020    32.511
       544    65.033     4.231     0.000     5.115    -5.968   176.102    65.033  1024.149  1537.681    31.328     9.787     0.020    32.516
       545    65.044     4.234     0.000     5.120    -5.967   176.304    65.044  1024.149  1537.421    31.328     9.787     0.020    32.522
       546    65.055     4.238     0.000     5.125    -5.966   176.506    65.055  1024.149  1537.171    31.328     9.787     0.020    32.527
       547    65.065     4.242     0.000     5.129    -5.965   176.707    65.065  1024.149  1536.930    31.328     9.787     0.020    32.532
       548    65.075     4.245     0.000     5.134    -5.964   176.907    65.075  1024.149  1536.697    31.328     9.787     0.020    32.537
       549    65.084     4.248     0.000     5.138    -5.963   177.107    65.084  1024.149  1536.474    31.328     9.787     0.020    32.542
       550    65.093     4.251     0.000     5.143    -5.962   177.306    65.093  1024.149  1536.259    31.328     9.787     0.020    32.547
       551    65.102     4.255     0.000     5.147    -5.962   177.505    65.102  1024.149  1536.053    31.328     9.787     0.020    32.551
       552    65.110     4.257     0.000     5.152    -5.961   177.703    65.110  1024.149  1535.856    31.328     9.787     0.020    32.555
       553    65.118     4.260     0.000     5.156    -5.960   177.901    65.118  1024.149  1535.666    31.328     9.787     0.020    32.559
       554    65.126     4.263     0.000     5.160    -5.959   178.098    65.126  1024.149  1535.485    31.328     9.787     0.020    32.563
       555    65.133     4.266     0.000     5.165    -5.959   178.295    65.133  1024.149  1535.312    31.328     9.787     0.020    32.567
       556    65.140     4.268     0.000     5.169    -5.958   178.491    65.140  1024.149  1535.148    31.328     9.787     0.020    32.570
       557    65.147     4.270     0.000     5.174    -5.958   178.687    65.147  1024.149  1534.991    31.328     9.787     0.020    32.573
       558    65.153     4.273     0.000     5.178    -5.957   178.883    65.153  1024.149  1534.842    31.328     9.787     0.020    32.577
       559    65.159     4.275     0.000     5.183    -5.957   179.078    65.159  1024.149  1534.701    31.328     9.787     0.020    32.580
       560    65.165     4.277     0.000     5.187    -5.956   179.273    65.165  1024.149  1534.568    31.328     9.787     0.020    32.582
       561    65.170     4.279     0.000     5.191    -5.956   179.467    65.170  1024.149  1534.442    31.328     9.787     0.020    32.585
       562    65.175     4.280     0.000     5.196    -5.955   179.662    65.175  1024.149  1534.324    31.328     9.787     0.020    32.588
       563    65.180     4.282     0.000     5.200    -5.955   179.856    65.180  1024.149  1534.213    31.328     9.787     0.020    32.590
       564    65.184     4.284     0.000     5.204    -5.954   180.050    65.184  1024.149  1534.110    31.328     9.787     0.020    32.592
       565    65.188     4.285     0.000     5.209    -5.954   180.243    65.188  1024.149  1534.014    31.328     9.787     0.020    32.594
       566    65.192     4.286     0.000     5.213    -5.954   180.436    65.192  1024.149  1533.926    31.328     9.787     0.020    32.596
       567    65.196     4.287     0.000     5.218    -5.954   180.629    65.196  1024.149  1533.845    31.328     9.787     0.020    32.598
       568    65.199     4.288     0.000     5.222    -5.953   180.822    65.199  1024.149  1533.771    31.328     9.787     0.020    32.599
       569    65.202     4.289     0.000     5.226    -5.953   181.015    65.202  1024.149  1533.704    31.328     9.787     0.020    32.601
       570    65.204     4.290     0.000     5.231    -5.953   181.208    65.204  1024.149  1533.644    31.328     9.787     0.020    32.602
       571    65.206     4.291     0.000     5.235    -5.953   181.400    65.206  1024.149  1533.592    31.328     9.787     0.020    32.603
       572    65.208     4.292     0.000     5.239    -5.953   181.593    65.208  1024.149  1533.546    31.328     9.787     0.020    32.604
       573    65.210     4.292     0.000     5.244    -5.953   181.785    65.210  1024.149  1533.507    31.328     9.787     0.020    32.605
       574    65.211     4.292     0.000     5.248    -5.953   181.977    65.211  1024.149  1533.475    31.328     9.787     0.020    32.606
       575    65.213     4.293     0.000     5.252    -5.953   182.169    65.213  1024.149  1533.448    31.328     9.787     0.020    32.606
---------------------- Local maximum rise or fall --------------------
       576    65.213     4.293     0.000     5.257    -5.953   182.362    65.213  1024.149  1533.427    31.328     9.787     0.020    32.607
-------------------- Starting Farfield Calculations --------------------
Farfield dispersion based on wastefield width of :       4.29 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time     Conc.    Bckgrd
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L)
    65.213     4.299     5.257     0.000  1533.427     0.000
    65.213     4.518     6.000     0.011  1537.657     0.000
    65.258     4.819     7.000     0.024  1537.657     0.000
    65.736     5.126     8.000     0.038  1537.657     0.000
    66.957     5.439     9.000     0.052  1537.657     0.000
    68.848     5.759    10.000     0.066  1537.657     0.000
    71.246     6.085    11.000     0.080  1428.276     0.000
    74.019     6.416    12.000     0.094  1428.276     0.000
    77.071     6.754    13.000     0.108  1428.276     0.000
    80.340     7.097    14.000     0.122  1428.276     0.000
    83.781     7.445    15.000     0.136  1428.276     0.000
    87.365     7.800    16.000     0.149  1151.335     0.000
    91.071     8.159    17.000     0.163  1151.335     0.000
    94.883     8.524    18.000     0.177  1151.335     0.000
    98.789     8.895    19.000     0.191  1151.335     0.000
   102.781     9.270    20.000     0.205  1151.335     0.000
   106.852     9.651    21.000     0.219  1151.335     0.000
   110.997    10.037    22.000     0.233   928.996     0.000
   115.212    10.427    23.000     0.247   928.996     0.000
   119.493    10.823    24.000     0.261   928.996     0.000
   123.838    11.224    25.000     0.274   928.996     0.000
   128.244    11.629    26.000     0.288   928.996     0.000
   132.709    12.039    27.000     0.302   765.890     0.000
   137.232    12.454    28.000     0.316   765.890     0.000
   141.811    12.874    29.000     0.330   765.890     0.000
   146.444    13.298    30.000     0.344   765.890     0.000
   151.131    13.727    31.000     0.358   765.890     0.000
   155.871    14.160    32.000     0.372   644.492     0.000
   160.663    14.598    33.000     0.386   644.492     0.000
   165.505    15.040    34.000     0.399   644.492     0.000
   170.398    15.486    35.000     0.413   644.492     0.000
   175.339    15.937    36.000     0.427   644.492     0.000
   180.330    16.392    37.000     0.441   644.492     0.000
   185.368    16.852    38.000     0.455   551.788     0.000
   190.454    17.315    39.000     0.469   551.788     0.000
   195.587    17.783    40.000     0.483   551.788     0.000
   200.766    18.255    41.000     0.497   551.788     0.000
   205.991    18.731    42.000     0.511   551.788     0.000
   211.261    19.211    43.000     0.524   479.252     0.000
   216.576    19.695    44.000     0.538   479.252     0.000
   221.936    20.183    45.000     0.552   479.252     0.000
   227.340    20.675    46.000     0.566   479.252     0.000
   232.788    21.171    47.000     0.580   479.252     0.000
   238.279    21.671    48.000     0.594   421.283     0.000
   243.813    22.175    49.000     0.608   421.283     0.000
   249.389    22.682    50.000     0.622   421.283     0.000
   255.008    23.194    51.000     0.636   421.283     0.000
   260.668    23.709    52.000     0.649   421.283     0.000
   266.371    24.228    53.000     0.663   421.283     0.000
   272.114    24.751    54.000     0.677   374.108     0.000
   277.898    25.277    55.000     0.691   374.108     0.000
   283.723    25.807    56.000     0.705   374.108     0.000
   289.589    26.341    57.000     0.719   374.108     0.000
   295.494    26.878    58.000     0.733   374.108     0.000
   301.439    27.419    59.000     0.747   335.116     0.000
   307.424    27.964    60.000     0.761   335.116     0.000
   313.448    28.512    61.000     0.774   335.116     0.000
   319.511    29.064    62.000     0.788   335.116     0.000
   325.612    29.619    63.000     0.802   335.116     0.000
   331.752    30.178    64.000     0.816   302.453     0.000
   337.930    30.740    65.000     0.830   302.453     0.000
   344.147    31.305    66.000     0.844   302.453     0.000
   350.400    31.874    67.000     0.858   302.453     0.000
   356.692    32.447    68.000     0.872   302.453     0.000
   363.021    33.022    69.000     0.886   302.453     0.000
   369.386    33.602    70.000     0.899   274.769     0.000
   375.789    34.184    71.000     0.913   274.769     0.000
   382.228    34.770    72.000     0.927   274.769     0.000
   388.704    35.359    73.000     0.941   274.769     0.000
   395.216    35.952    74.000     0.955   274.769     0.000
   401.764    36.547    75.000     0.969   251.065     0.000
   408.347    37.146    76.000     0.983   251.065     0.000
   414.967    37.748    77.000     0.997   251.065     0.000
   421.621    38.354    78.000     1.011   251.065     0.000
   428.311    38.963    79.000     1.024   251.065     0.000
   435.036    39.574    80.000     1.038   230.582     0.000
   441.796    40.189    81.000     1.052   230.582     0.000
   448.591    40.807    82.000     1.066   230.582     0.000
   455.420    41.429    83.000     1.080   230.582     0.000
   462.283    42.053    84.000     1.094   230.582     0.000
   469.181    42.681    85.000     1.108   230.582     0.000
   476.112    43.311    86.000     1.122   212.741     0.000
   483.078    43.945    87.000     1.136   212.741     0.000
   490.077    44.582    88.000     1.149   212.741     0.000
   497.109    45.221    89.000     1.163   212.741     0.000
   504.175    45.864    90.000     1.177   212.741     0.000
   511.274    46.510    91.000     1.191   197.087     0.000
   518.406    47.159    92.000     1.205   197.087     0.000
   525.571    47.811    93.000     1.219   197.087     0.000
   532.769    48.465    94.000     1.233   197.087     0.000
   539.999    49.123    95.000     1.247   197.087     0.000
   547.262    49.784    96.000     1.261   183.263     0.000
   554.556    50.447    97.000     1.274   183.263     0.000
   561.884    51.114    98.000     1.288   183.263     0.000
   569.243    51.783    99.000     1.302   183.263     0.000
   576.634    52.456   100.000     1.316   183.263     0.000
   584.056    53.131   101.000     1.330   183.263     0.000
   591.510    53.809   102.000     1.344   170.982     0.000
   598.996    54.490   103.000     1.358   170.982     0.000
   606.513    55.174   104.000     1.372   170.982     0.000
   614.061    55.861   105.000     1.386   170.982     0.000
   621.641    56.550   106.000     1.399   170.982     0.000
   629.251    57.243   107.000     1.413   160.015     0.000
   636.892    57.938   108.000     1.427   160.015     0.000
   644.563    58.636   109.000     1.441   160.015     0.000
   652.266    59.336   110.000     1.455   160.015     0.000
   659.998    60.040   111.000     1.469   160.015     0.000
   667.761    60.746   112.000     1.483   150.171     0.000
   675.555    61.455   113.000     1.497   150.171     0.000
   683.378    62.167   114.000     1.511   150.171     0.000
   691.231    62.881   115.000     1.524   150.171     0.000
   699.114    63.598   116.000     1.538   150.171     0.000
   707.027    64.318   117.000     1.552   150.171     0.000
   714.970    65.040   118.000     1.566   141.298     0.000
   722.942    65.766   119.000     1.580   141.298     0.000
   730.943    66.494   120.000     1.594   141.298     0.000
   738.974    67.224   121.000     1.608   141.298     0.000
   747.034    67.957   122.000     1.622   141.298     0.000
   755.123    68.693   123.000     1.636   133.264     0.000
   763.241    69.432   124.000     1.649   133.264     0.000
   771.388    70.173   125.000     1.663   133.264     0.000
   779.564    70.917   126.000     1.677   133.264     0.000
   787.768    71.663   127.000     1.691   133.264     0.000
   796.001    72.412   128.000     1.705   125.965     0.000
   804.262    73.163   129.000     1.719   125.965     0.000
   812.552    73.918   130.000     1.733   125.965     0.000
   820.870    74.674   131.000     1.747   125.965     0.000
   829.217    75.434   132.000     1.761   125.965     0.000
   837.591    76.195   133.000     1.774   125.965     0.000
   845.994    76.960   134.000     1.788   119.308     0.000
   854.424    77.727   135.000     1.802   119.308     0.000
   862.882    78.496   136.000     1.816   119.308     0.000
   871.368    79.268   137.000     1.830   119.308     0.000
   879.882    80.043   138.000     1.844   119.308     0.000
   888.423    80.820   139.000     1.858   113.218     0.000
   896.991    81.599   140.000     1.872   113.218     0.000
   905.587    82.381   141.000     1.886   113.218     0.000
   914.210    83.165   142.000     1.899   113.218     0.000
   922.861    83.952   143.000     1.913   113.218     0.000
   931.538    84.742   144.000     1.927   107.628     0.000
   940.243    85.534   145.000     1.941   107.628     0.000
   948.974    86.328   146.000     1.955   107.628     0.000
   957.733    87.125   147.000     1.969   107.628     0.000
   966.518    87.924   148.000     1.983   107.628     0.000
   975.330    88.726   149.000     1.997   107.628     0.000
   984.168    89.530   150.000     2.011   102.484     0.000
   993.033    90.336   151.000     2.024   102.484     0.000
