****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
       290    66.630     0.186     0.000     0.400    -2.112    17.423    66.630  1023.880  1500.832    31.164    10.642     0.020    33.315  2918.302  2501.015     8.392     7.431     4.697   187.814     0.000
       291    67.962     0.188     0.000     0.405    -2.114    17.658    67.962  1023.880  1471.402    31.163    10.642     0.020    33.981  2917.943  2500.995     8.391     7.425     4.693   187.314     0.000
       292    69.322     0.190     0.000     0.410    -2.115    17.897    69.322  1023.879  1442.550    31.162    10.642     0.020    34.661  2917.591  2500.976     8.391     7.419     4.689   186.826     0.000
       293    70.708     0.192     0.000     0.414    -2.117    18.140    70.708  1023.878  1414.264    31.161    10.641     0.020    35.354  2917.247  2500.957     8.391     7.413     4.686   186.347     0.000
       294    72.122     0.194     0.000     0.420    -2.118    18.386    72.122  1023.877  1386.532    31.160    10.641     0.020    36.061  2916.908  2500.938     8.390     7.408     4.682   185.879     0.000
       295    73.565     0.196     0.000     0.425    -2.120    18.636    73.565  1023.877  1359.344    31.159    10.641     0.020    36.782  2916.577  2500.919     8.390     7.402     4.679   185.421     0.000
       296    75.036     0.198     0.000     0.430    -2.122    18.890    75.036  1023.876  1332.690    31.158    10.641     0.020    37.518  2916.252  2500.901     8.390     7.397     4.675   184.972     0.000
       297    76.537     0.200     0.000     0.435    -2.123    19.148    76.537  1023.875  1306.558    31.157    10.641     0.020    38.268  2915.933  2500.884     8.389     7.392     4.672   184.533     0.000
       298    78.068     0.202     0.000     0.440    -2.125    19.410    78.068  1023.874  1280.938    31.157    10.641     0.020    39.034  2915.621  2500.866     8.389     7.386     4.668   184.103     0.000
       299    79.629     0.204     0.000     0.446    -2.127    19.676    79.629  1023.874  1255.821    31.156    10.641     0.020    39.815  2915.314  2500.849     8.389     7.381     4.665   183.682     0.000
       300    81.222     0.206     0.000     0.451    -2.129    19.947    81.222  1023.873  1231.196    31.155    10.641     0.020    40.611  2915.014  2500.833     8.388     7.376     4.662   183.270     0.000
       301    82.846     0.208     0.000     0.457    -2.130    20.221    82.846  1023.873  1207.054    31.154    10.640     0.020    41.423  2914.720  2500.816     8.388     7.371     4.659   182.867     0.000
       302    84.503     0.210     0.000     0.463    -2.132    20.500    84.503  1023.872  1183.386    31.153    10.640     0.020    42.252  2914.431  2500.800     8.388     7.367     4.656   182.472     0.000
       303    86.193     0.213     0.000     0.468    -2.134    20.784    86.193  1023.871  1160.182    31.152    10.640     0.020    43.097  2914.148  2500.785     8.387     7.362     4.653   182.086     0.000
       304    87.917     0.215     0.000     0.474    -2.136    21.072    87.917  1023.871  1137.432    31.152    10.640     0.020    43.959  2913.871  2500.769     8.387     7.357     4.650   181.707     0.000
       305    89.676     0.217     0.000     0.480    -2.137    21.364    89.676  1023.870  1115.129    31.151    10.640     0.020    44.838  2913.599  2500.754     8.387     7.353     4.647   181.337     0.000
       306    91.469     0.219     0.000     0.486    -2.139    21.661    91.469  1023.870  1093.263    31.150    10.640     0.020    45.735  2913.332  2500.739     8.387     7.348     4.644   180.974     0.000
       307    93.299     0.221     0.000     0.492    -2.141    21.963    93.299  1023.869  1071.826    31.149    10.639     0.020    46.649  2913.071  2500.725     8.386     7.344     4.642   180.618     0.000
       308    95.165     0.224     0.000     0.499    -2.143    22.270    95.165  1023.869  1050.809    31.149    10.639     0.020    47.582  2912.814  2500.711     8.386     7.340     4.639   180.270     0.000
       309    97.068     0.226     0.000     0.505    -2.145    22.582    97.068  1023.868  1030.205    31.148    10.639     0.020    48.534  2912.563  2500.697     8.386     7.336     4.636   179.930     0.000
       310    99.009     0.228     0.000     0.511    -2.147    22.899    99.009  1023.868  1010.004    31.147    10.639     0.020    49.505  2912.317  2500.683     8.385     7.332     4.634   179.596     0.000
       311   100.990     0.231     0.000     0.518    -2.149    23.222   100.990  1023.867   990.200    31.147    10.639     0.020    50.495  2912.075  2500.670     8.385     7.328     4.631   179.269     0.000
       312   103.010     0.233     0.000     0.524    -2.150    23.549   103.010  1023.867   970.784    31.146    10.638     0.020    51.505  2911.839  2500.657     8.385     7.324     4.629   178.949     0.000
       313   105.070     0.236     0.000     0.531    -2.152    23.882   105.070  1023.866   951.748    31.146    10.638     0.020    52.535  2911.606  2500.644     8.385     7.320     4.626   178.636     0.000
       314   107.171     0.238     0.000     0.538    -2.154    24.221   107.171  1023.866   933.086    31.145    10.638     0.020    53.586  2911.379  2500.631     8.384     7.316     4.624   178.329     0.000
       315   109.315     0.241     0.000     0.545    -2.156    24.565   109.315  1023.866   914.790    31.144    10.638     0.020    54.657  2911.156  2500.619     8.384     7.312     4.621   178.028     0.000
       316   111.501     0.243     0.000     0.552    -2.158    24.915   111.501  1023.865   896.853    31.144    10.637     0.020    55.751  2910.937  2500.607     8.384     7.309     4.619   177.734     0.000
       317   113.731     0.246     0.000     0.559    -2.160    25.271   113.731  1023.865   879.267    31.143    10.637     0.020    56.866  2910.723  2500.595     8.384     7.305     4.617   177.445     0.000
       318   116.006     0.248     0.000     0.567    -2.162    25.632   116.006  1023.864   862.026    31.143    10.637     0.020    58.003  2910.512  2500.583     8.384     7.302     4.615   177.163     0.000
       319   118.326     0.251     0.000     0.574    -2.164    26.000   118.326  1023.864   845.123    31.142    10.637     0.020    59.163  2910.306  2500.572     8.383     7.298     4.612   176.886     0.000
       320   120.692     0.253     0.000     0.582    -2.166    26.375   120.692  1023.864   828.552    31.142    10.636     0.020    60.346  2910.104  2500.560     8.383     7.295     4.610   176.615     0.000
       321   123.106     0.256     0.000     0.589    -2.169    26.756   123.106  1023.863   812.306    31.141    10.636     0.020    61.553  2909.906  2500.549     8.383     7.291     4.608   176.350     0.000
       322   125.569     0.259     0.000     0.597    -2.171    27.143   125.569  1023.863   796.378    31.141    10.636     0.020    62.784  2909.712  2500.539     8.383     7.288     4.606   176.090     0.000
       323   128.080     0.261     0.000     0.605    -2.173    27.537   128.080  1023.863   780.762    31.140    10.636     0.020    64.040  2909.521  2500.528     8.382     7.285     4.604   175.835     0.000
       324   130.642     0.264     0.000     0.613    -2.175    27.938   130.642  1023.862   765.453    31.140    10.635     0.020    65.321  2909.335  2500.518     8.382     7.282     4.602   175.585     0.000
       325   133.254     0.267     0.000     0.622    -2.177    28.346   133.254  1023.862   750.444    31.139    10.635     0.020    66.627  2909.152  2500.508     8.382     7.279     4.600   175.341     0.000
       326   135.920     0.269     0.000     0.630    -2.179    28.762   135.920  1023.862   735.729    31.139    10.635     0.020    67.960  2908.972  2500.498     8.382     7.276     4.598   175.101     0.000
       327   138.638     0.272     0.000     0.639    -2.181    29.184   138.638  1023.862   721.303    31.138    10.634     0.020    69.319  2908.796  2500.488     8.382     7.273     4.596   174.867     0.000
       328   141.411     0.275     0.000     0.647    -2.184    29.615   141.411  1023.861   707.159    31.138    10.634     0.020    70.705  2908.624  2500.478     8.382     7.270     4.595   174.637     0.000
       329   144.239     0.278     0.000     0.656    -2.186    30.053   144.239  1023.861   693.293    31.138    10.634     0.020    72.120  2908.455  2500.469     8.381     7.267     4.593   174.412     0.000
       330   147.124     0.281     0.000     0.665    -2.188    30.499   147.124  1023.861   679.699    31.137    10.634     0.020    73.562  2908.289  2500.460     8.381     7.264     4.591   174.191     0.000
       331   150.066     0.284     0.000     0.674    -2.190    30.954   150.066  1023.861   666.372    31.137    10.633     0.020    75.033  2908.126  2500.451     8.381     7.262     4.589   173.975     0.000
       332   153.068     0.287     0.000     0.684    -2.193    31.417   153.068  1023.860   653.305    31.137    10.633     0.020    76.534  2907.967  2500.442     8.381     7.259     4.588   173.763     0.000
       333   156.129     0.290     0.000     0.693    -2.195    31.888   156.129  1023.860   640.495    31.136    10.633     0.020    78.065  2907.811  2500.433     8.381     7.257     4.586   173.555     0.000
       334   159.252     0.293     0.000     0.703    -2.197    32.369   159.252  1023.860   627.937    31.136    10.632     0.020    79.626  2907.658  2500.425     8.380     7.254     4.584   173.352     0.000
       335   162.437     0.296     0.000     0.713    -2.200    32.858   162.437  1023.860   615.624    31.136    10.632     0.020    81.218  2907.507  2500.416     8.380     7.251     4.583   173.152     0.000
       336   165.686     0.299     0.000     0.723    -2.202    33.358   165.686  1023.860   603.553    31.135    10.632     0.020    82.843  2907.360  2500.408     8.380     7.249     4.581   172.957     0.000
       337   168.999     0.302     0.000     0.733    -2.204    33.866   168.999  1023.859   591.718    31.135    10.631     0.020    84.500  2907.216  2500.400     8.380     7.247     4.580   172.766     0.000
       338   172.379     0.305     0.000     0.744    -2.207    34.385   172.379  1023.859   580.116    31.135    10.631     0.020    86.190  2907.074  2500.392     8.380     7.244     4.578   172.578     0.000
       339   175.827     0.308     0.000     0.754    -2.209    34.914   175.827  1023.859   568.741    31.134    10.630     0.020    87.913  2906.936  2500.385     8.380     7.242     4.577   172.394     0.000
       340   179.344     0.311     0.000     0.765    -2.212    35.454   179.344  1023.859   557.589    31.134    10.630     0.020    89.672  2906.800  2500.377     8.380     7.240     4.575   172.214     0.000
       341   182.930     0.314     0.000     0.776    -2.214    36.004   182.930  1023.859   546.656    31.134    10.630     0.020    91.465  2906.666  2500.370     8.379     7.237     4.574   172.038     0.000
       342   186.589     0.318     0.000     0.787    -2.216    36.566   186.589  1023.859   535.937    31.134    10.629     0.020    93.295  2906.536  2500.363     8.379     7.235     4.572   171.865     0.000
       343   190.321     0.321     0.000     0.799    -2.219    37.139   190.321  1023.859   525.428    31.133    10.629     0.020    95.160  2906.408  2500.355     8.379     7.233     4.571   171.695     0.000
       344   194.127     0.324     0.000     0.811    -2.221    37.725   194.127  1023.858   515.126    31.133    10.629     0.020    97.064  2906.282  2500.348     8.379     7.231     4.570   171.529     0.000
       345   198.010     0.327     0.000     0.823    -2.224    38.323   198.010  1023.858   505.025    31.133    10.628     0.020    99.005  2906.159  2500.342     8.379     7.229     4.568   171.366     0.000
       346   201.970     0.331     0.000     0.835    -2.227    38.933   201.970  1023.858   495.123    31.133    10.628     0.020   100.985  2906.038  2500.335     8.379     7.227     4.567   171.206     0.000
       347   206.009     0.334     0.000     0.848    -2.229    39.557   206.009  1023.858   485.415    31.133    10.627     0.020   103.005  2905.920  2500.328     8.379     7.225     4.566   171.050     0.000
       348   210.130     0.338     0.000     0.861    -2.232    40.195   210.130  1023.858   475.897    31.132    10.627     0.020   105.065  2905.804  2500.322     8.379     7.223     4.565   170.897     0.000
       349   214.332     0.341     0.000     0.874    -2.234    40.848   214.332  1023.858   466.565    31.132    10.626     0.020   107.166  2905.690  2500.316     8.378     7.221     4.564   170.746     0.000
       350   218.619     0.345     0.000     0.887    -2.237    41.515   218.619  1023.858   457.417    31.132    10.626     0.020   109.309  2905.578  2500.309     8.378     7.219     4.562   170.599     0.000
       351   222.991     0.348     0.000     0.901    -2.240    42.198   222.991  1023.858   448.448    31.132    10.626     0.020   111.496  2905.469  2500.303     8.378     7.217     4.561   170.455     0.000
       352   227.451     0.352     0.000     0.915    -2.242    42.897   227.451  1023.858   439.655    31.132    10.625     0.020   113.726  2905.362  2500.297     8.378     7.216     4.560   170.313     0.000
       353   232.000     0.355     0.000     0.929    -2.245    43.613   232.000  1023.858   431.034    31.131    10.625     0.020   116.000  2905.256  2500.292     8.378     7.214     4.559   170.174     0.000
       354   236.640     0.359     0.000     0.944    -2.248    44.347   236.640  1023.858   422.582    31.131    10.624     0.020   118.320  2905.153  2500.286     8.378     7.212     4.558   170.038     0.000
       355   241.373     0.363     0.000     0.959    -2.251    45.099   241.373  1023.858   414.296    31.131    10.624     0.020   120.687  2905.052  2500.280     8.378     7.210     4.557   169.905     0.000
       356   246.201     0.366     0.000     0.975    -2.253    45.870   246.201  1023.858   406.173    31.131    10.623     0.020   123.100  2904.953  2500.275     8.378     7.209     4.556   169.774     0.000
       357   251.125     0.370     0.000     0.991    -2.256    46.661   251.125  1023.858   398.209    31.131    10.623     0.020   125.562  2904.856  2500.269     8.378     7.207     4.555   169.646     0.000
       358   256.147     0.374     0.000     1.007    -2.259    47.474   256.147  1023.858   390.401    31.131    10.622     0.020   128.074  2904.761  2500.264     8.377     7.205     4.554   169.520     0.000
---------------------------- Plume traps -----------------------------
       359   261.270     0.378     0.000     1.024    -2.262    48.309   261.270  1023.858   382.746    31.131    10.622     0.020   130.635  2904.668  2500.259     8.377     7.204     4.553   169.397     0.000
       360   266.495     0.382     0.000     1.041    -2.265    49.168   266.495  1023.858   375.241    31.131    10.622     0.020   133.248  2904.576  2500.254     8.377     7.202     4.552   169.276     0.000
       361   271.825     0.386     0.000     1.059    -2.268    50.052   271.825  1023.858   367.883    31.131    10.621     0.020   135.913  2904.486  2500.249     8.377     7.201     4.551   169.158     0.000
       362   277.262     0.390     0.000     1.077    -2.271    50.962   277.262  1023.858   360.670    31.130    10.621     0.020   138.631  2904.398  2500.244     8.377     7.199     4.550   169.041     0.000
       363   282.807     0.394     0.000     1.096    -2.273    51.901   282.807  1023.858   353.598    31.130    10.620     0.020   141.404  2904.312  2500.239     8.377     7.198     4.549   168.928     0.000
       364   288.463     0.398     0.000     1.116    -2.276    52.869   288.463  1023.858   346.665    31.130    10.620     0.020   144.232  2904.228  2500.234     8.377     7.196     4.548   168.816     0.000
       365   294.232     0.402     0.000     1.136    -2.279    53.870   294.232  1023.858   339.867    31.130    10.619     0.020   147.116  2904.145  2500.230     8.377     7.195     4.547   168.706     0.000
       366   300.117     0.406     0.000     1.156    -2.282    54.904   300.117  1023.858   333.203    31.130    10.619     0.020   150.059  2904.063  2500.225     8.377     7.194     4.546   168.599     0.000
       367   306.119     0.410     0.000     1.178    -2.285    55.976   306.119  1023.858   326.670    31.130    10.618     0.020   153.060  2903.984  2500.221     8.377     7.192     4.545   168.494     0.000
       368   312.242     0.414     0.000     1.200    -2.288    57.087   312.242  1023.858   320.265    31.130    10.617     0.020   156.121  2903.906  2500.217     8.377     7.191     4.544   168.391     0.000
       369   318.487     0.419     0.000     1.224    -2.291    58.242   318.487  1023.858   313.985    31.130    10.617     0.020   159.243  2903.829  2500.212     8.376     7.190     4.544   168.289     0.000
       370   324.856     0.423     0.000     1.248    -2.294    59.444   324.856  1023.858   307.828    31.130    10.616     0.020   162.428  2903.754  2500.208     8.376     7.188     4.543   168.190     0.000
       371   331.353     0.427     0.000     1.273    -2.297    60.698   331.353  1023.858   301.793    31.130    10.616     0.020   165.677  2903.680  2500.204     8.376     7.187     4.542   168.093     0.000
       372   337.980     0.432     0.000     1.299    -2.300    62.008   337.980  1023.858   295.875    31.130    10.615     0.020   168.990  2903.608  2500.200     8.376     7.186     4.541   167.997     0.000
       373   344.740     0.436     0.000     1.327    -2.304    63.383   344.740  1023.858   290.074    31.130    10.615     0.020   172.370  2903.537  2500.196     8.376     7.185     4.540   167.903     0.000
       374   351.635     0.441     0.000     1.356    -2.307    64.829   351.635  1023.858   284.386    31.130    10.614     0.020   175.817  2903.468  2500.192     8.376     7.184     4.540   167.812     0.000
       375   358.667     0.445     0.000     1.386    -2.310    66.356   358.667  1023.859   278.810    31.130    10.614     0.020   179.334  2903.400  2500.189     8.376     7.182     4.539   167.722     0.000
       376   365.841     0.450     0.000     1.419    -2.313    67.975   365.841  1023.859   273.343    31.130    10.613     0.020   182.920  2903.333  2500.185     8.376     7.181     4.538   167.633     0.000
       377   373.157     0.454     0.000     1.454    -2.316    69.703   373.157  1023.859   267.983    31.130    10.613     0.020   186.579  2903.268  2500.181     8.376     7.180     4.538   167.547     0.000
       378   380.621     0.459     0.000     1.491    -2.319    71.557   380.621  1023.859   262.729    31.130    10.612     0.020   190.310  2903.204  2500.178     8.376     7.179     4.537   167.462     0.000
       379   387.907     0.464     0.000     1.530    -2.322    73.480   387.907  1023.859   257.794    31.130    10.611     0.020   193.953  2903.144  2500.174     8.376     7.178     4.536   167.382     0.000
       380   394.727     0.468     0.000     1.568    -2.324    75.407   394.727  1023.859   253.340    31.130    10.611     0.020   197.363  2903.089  2500.171     8.376     7.177     4.536   167.310     0.000
       381   401.035     0.472     0.000     1.607    -2.327    77.334   401.035  1023.859   249.355    31.130    10.610     0.020   200.518  2903.041  2500.169     8.376     7.176     4.535   167.245     0.000
       382   406.801     0.475     0.000     1.646    -2.329    79.259   406.801  1023.859   245.820    31.130    10.610     0.020   203.400  2902.998  2500.166     8.376     7.176     4.535   167.188     0.000
       383   412.007     0.478     0.000     1.684    -2.330    81.182   412.007  1023.859   242.714    31.130    10.610     0.020   206.004  2902.960  2500.164     8.376     7.175     4.534   167.137     0.000
       384   416.640     0.481     0.000     1.723    -2.332    83.104   416.640  1023.859   240.015    31.130    10.609     0.020   208.320  2902.927  2500.162     8.376     7.174     4.534   167.094     0.000
       385   420.689     0.483     0.000     1.761    -2.333    85.025   420.689  1023.860   237.705    31.130    10.609     0.020   210.344  2902.899  2500.161     8.376     7.174     4.534   167.056     0.000
       386   424.143     0.485     0.000     1.800    -2.334    86.945   424.143  1023.860   235.769    31.130    10.609     0.020   212.072  2902.875  2500.159     8.375     7.173     4.533   167.025     0.000
       387   426.996     0.487     0.000     1.838    -2.335    88.864   426.996  1023.860   234.194    31.130    10.609     0.020   213.498  2902.856  2500.158     8.375     7.173     4.533   166.999     0.000
       388   429.239     0.488     0.000     1.877    -2.335    90.784   429.239  1023.860   232.971    31.130    10.608     0.020   214.619  2902.841  2500.158     8.375     7.173     4.533   166.979     0.000
       389   430.867     0.489     0.000     1.915    -2.335    92.703   430.867  1023.860   232.090    31.130    10.608     0.020   215.434  2902.830  2500.157     8.375     7.173     4.533   166.965     0.000
---------------------- Local maximum rise or fall --------------------
       390   431.879     0.490     0.000     1.954    -2.335    94.623   431.879  1023.860   231.546    31.130    10.608     0.020   215.939  2902.824  2500.157     8.375     7.173     4.533   166.956     0.000
       391   432.564     0.490     0.000     1.992    -2.335    96.543   432.564  1023.860   231.180    31.130    10.608     0.020   216.282  2902.819  2500.156     8.375     7.172     4.533   166.950     0.000
       392   433.375     0.491     0.000     2.031    -2.334    98.465   433.375  1023.860   230.747    31.130    10.608     0.020   216.688  2902.814  2500.156     8.375     7.172     4.533   166.944     0.000
       393   434.547     0.491     0.000     2.070    -2.333   100.400   434.547  1023.860   230.125    31.130    10.608     0.020   217.274  2902.806  2500.156     8.375     7.172     4.533   166.934     0.000
       394   436.211     0.492     0.000     2.109    -2.332   102.361   436.211  1023.860   229.247    31.130    10.608     0.020   218.106  2902.796  2500.155     8.375     7.172     4.532   166.919     0.000
       395   438.459     0.494     0.000     2.149    -2.330   104.364   438.459  1023.860   228.072    31.130    10.608     0.020   219.229  2902.781  2500.154     8.375     7.172     4.532   166.901     0.000
       396   441.372     0.495     0.000     2.191    -2.328   106.431   441.372  1023.860   226.566    31.130    10.608     0.020   220.686  2902.763  2500.153     8.375     7.172     4.532   166.876     0.000
       397   445.047     0.497     0.000     2.234    -2.326   108.585   445.047  1023.860   224.695    31.130    10.607     0.020   222.523  2902.740  2500.152     8.375     7.171     4.532   166.846     0.000
       398   449.607     0.500     0.000     2.280    -2.324   110.856   449.607  1023.860   222.416    31.131    10.607     0.020   224.804  2902.712  2500.150     8.375     7.171     4.532   166.810     0.000
       399   455.226     0.503     0.000     2.328    -2.320   113.285   455.226  1023.860   219.671    31.131    10.607     0.020   227.613  2902.679  2500.149     8.375     7.170     4.531   166.766     0.000
       400   462.155     0.506     0.000     2.381    -2.317   115.927   462.155  1023.860   216.377    31.131    10.606     0.020   231.078  2902.639  2500.146     8.375     7.169     4.531   166.713     0.000
       401   470.786     0.511     0.000     2.440    -2.312   118.866   470.786  1023.860   212.411    31.131    10.606     0.020   235.393  2902.590  2500.144     8.375     7.169     4.530   166.650     0.000
       402   480.202     0.516     0.000     2.498    -2.307   121.759   480.202  1023.860   208.246    31.131    10.605     0.020   240.101  2902.540  2500.141     8.375     7.168     4.530   166.583     0.000
       403   489.806     0.521     0.000     2.553    -2.303   124.466   489.806  1023.860   204.162    31.131    10.605     0.020   244.903  2902.490  2500.138     8.375     7.167     4.529   166.518     0.000
       404   499.602     0.526     0.000     2.604    -2.298   127.041   499.602  1023.861   200.159    31.131    10.605     0.020   249.801  2902.441  2500.135     8.375     7.166     4.529   166.455     0.000
       405   509.594     0.531     0.000     2.654    -2.294   129.527   509.594  1023.861   196.235    31.131    10.604     0.020   254.797  2902.393  2500.133     8.375     7.165     4.528   166.392     0.000
       406   519.786     0.537     0.000     2.703    -2.289   131.956   519.786  1023.861   192.387    31.131    10.604     0.020   259.893  2902.346  2500.130     8.375     7.165     4.528   166.331     0.000
       407   530.182     0.542     0.000     2.751    -2.285   134.356   530.182  1023.861   188.615    31.131    10.604     0.020   265.091  2902.300  2500.128     8.375     7.164     4.527   166.272     0.000
       408   540.785     0.547     0.000     2.799    -2.281   136.748   540.785  1023.861   184.916    31.131    10.603     0.020   270.393  2902.255  2500.125     8.375     7.163     4.527   166.213     0.000
       409   551.601     0.553     0.000     2.847    -2.276   139.154   551.601  1023.861   181.290    31.131    10.603     0.020   275.800  2902.211  2500.123     8.375     7.162     4.526   166.156     0.000
---------------------------- Plume traps -----------------------------
       410   562.633     0.558     0.000     2.896    -2.272   141.590   562.633  1023.861   177.736    31.130    10.603     0.020   281.316  2902.167  2500.120     8.375     7.162     4.526   166.100     0.000
-------------------- Starting Farfield Calculations --------------------
Note: Plumes not merged, Brooks method may be overly conservative
Farfield dispersion based on wastefield width of :      48.56 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time    Bckgrd     Conc.        TA       DIC        pH    OmegaC    OmegaA
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L) (mmol/m3) (mmol/m3)   (total)        ()        ()
   562.633    50.430     2.896     0.039     0.000   177.736  2902.167  2500.120     8.375     7.162     4.526
   562.633    50.499     3.000     0.041     0.000   178.276  2902.167  2500.120     8.375     7.162     4.526
   562.633    51.166     4.000     0.055     0.000   178.276  2902.167  2500.120     8.375     7.162     4.526
   562.635    51.835     5.000     0.069     0.000   178.276  2902.167  2500.120     8.375     7.162     4.526
   562.647    52.508     6.000     0.082     0.000   178.272  2902.166  2500.120     8.375     7.162     4.526
   562.692    53.184     7.000     0.096     0.000   178.272  2902.166  2500.120     8.375     7.162     4.526
   562.806    53.862     8.000     0.110     0.000   178.272  2902.166  2500.120     8.375     7.162     4.526
   563.032    54.543     9.000     0.124     0.000   178.160  2902.160  2500.120     8.375     7.162     4.526
   563.416    55.227    10.000     0.138     0.000   178.160  2902.160  2500.120     8.375     7.162     4.526
   563.994    55.914    11.000     0.152     0.000   178.160  2902.160  2500.120     8.375     7.162     4.526
   564.798    56.604    12.000     0.166     0.000   177.627  2902.145  2500.119     8.375     7.161     4.526
   565.849    57.296    13.000     0.180     0.000   177.627  2902.145  2500.119     8.375     7.161     4.526
   567.159    57.992    14.000     0.194     0.000   177.627  2902.145  2500.119     8.375     7.161     4.526
   568.733    58.690    15.000     0.207     0.000   176.429  2902.122  2500.118     8.375     7.161     4.525
   570.570    59.391    16.000     0.221     0.000   176.429  2902.122  2500.118     8.375     7.161     4.525
   572.665    60.094    17.000     0.235     0.000   176.429  2902.122  2500.118     8.375     7.161     4.525
   575.011    60.801    18.000     0.249     0.000   174.533  2902.091  2500.116     8.375     7.161     4.525
   577.597    61.510    19.000     0.263     0.000   174.533  2902.091  2500.116     8.375     7.161     4.525
   580.413    62.222    20.000     0.277     0.000   174.533  2902.091  2500.116     8.375     7.161     4.525
   583.447    62.936    21.000     0.291     0.000   172.037  2902.053  2500.114     8.375     7.160     4.525
   586.686    63.654    22.000     0.305     0.000   172.037  2902.053  2500.114     8.375     7.160     4.525
   590.120    64.374    23.000     0.319     0.000   172.037  2902.053  2500.114     8.375     7.160     4.525
   593.737    65.097    24.000     0.332     0.000   169.076  2902.011  2500.112     8.375     7.159     4.524
   597.526    65.822    25.000     0.346     0.000   169.076  2902.011  2500.112     8.375     7.159     4.524
   601.477    66.550    26.000     0.360     0.000   169.076  2902.011  2500.112     8.375     7.159     4.524
   605.580    67.281    27.000     0.374     0.000   165.787  2901.966  2500.109     8.375     7.158     4.524
   609.827    68.014    28.000     0.388     0.000   165.787  2901.966  2500.109     8.375     7.158     4.524
   614.207    68.750    29.000     0.402     0.000   165.787  2901.966  2500.109     8.375     7.158     4.524
   618.715    69.489    30.000     0.416     0.000   162.280  2901.917  2500.106     8.375     7.158     4.523
   623.341    70.230    31.000     0.430     0.000   162.280  2901.917  2500.106     8.375     7.158     4.523
   628.081    70.974    32.000     0.444     0.000   162.280  2901.917  2500.106     8.375     7.158     4.523
   632.926    71.721    33.000     0.457     0.000   158.646  2901.867  2500.104     8.374     7.157     4.523
   637.872    72.470    34.000     0.471     0.000   158.646  2901.867  2500.104     8.374     7.157     4.523
   642.913    73.222    35.000     0.485     0.000   158.646  2901.867  2500.104     8.374     7.157     4.523
   648.044    73.976    36.000     0.499     0.000   154.952  2901.816  2500.101     8.374     7.156     4.522
   653.260    74.733    37.000     0.513     0.000   154.952  2901.816  2500.101     8.374     7.156     4.522
   658.558    75.492    38.000     0.527     0.000   154.952  2901.816  2500.101     8.374     7.156     4.522
   663.933    76.255    39.000     0.541     0.000   151.248  2901.764  2500.098     8.374     7.155     4.522
   669.381    77.019    40.000     0.555     0.000   151.248  2901.764  2500.098     8.374     7.155     4.522
   674.900    77.786    41.000     0.569     0.000   151.248  2901.764  2500.098     8.374     7.155     4.522
   680.486    78.556    42.000     0.582     0.000   147.572  2901.712  2500.095     8.374     7.154     4.521
   686.136    79.328    43.000     0.596     0.000   147.572  2901.712  2500.095     8.374     7.154     4.521
   691.847    80.103    44.000     0.610     0.000   147.572  2901.712  2500.095     8.374     7.154     4.521
   697.617    80.880    45.000     0.624     0.000   143.950  2901.660  2500.092     8.374     7.153     4.520
   703.444    81.660    46.000     0.638     0.000   143.950  2901.660  2500.092     8.374     7.153     4.520
   709.325    82.442    47.000     0.652     0.000   143.950  2901.660  2500.092     8.374     7.153     4.520
   715.259    83.226    48.000     0.666     0.000   140.401  2901.609  2500.089     8.374     7.152     4.520
   721.243    84.013    49.000     0.680     0.000   140.401  2901.609  2500.089     8.374     7.152     4.520
   727.276    84.803    50.000     0.694     0.000   140.401  2901.609  2500.089     8.374     7.152     4.520
   733.356    85.595    51.000     0.707     0.000   136.937  2901.558  2500.086     8.374     7.152     4.519
   739.481    86.390    52.000     0.721     0.000   136.937  2901.558  2500.086     8.374     7.152     4.519
