****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        () (mmol/m3) (mmol/m3)   (total)        ()        () (umol/hr) (umol/hr)
       256    33.982     0.130     0.000     0.271    -2.065    11.183    33.982  1023.922  2942.764    31.218    10.640     0.020    16.991  3420.869  2501.990     8.833    16.863    10.660  2506.644     0.000
       257    34.661     0.131     0.000     0.274    -2.066    11.327    34.661  1023.920  2885.058    31.215    10.641     0.020    17.331  3410.656  2501.951     8.826    16.665    10.534  2417.637     0.000
       258    35.355     0.133     0.000     0.277    -2.068    11.472    35.355  1023.919  2828.484    31.213    10.641     0.020    17.677  3400.643  2501.913     8.819    16.470    10.411  2332.498     0.000
       259    36.062     0.134     0.000     0.280    -2.069    11.619    36.062  1023.917  2773.019    31.211    10.641     0.020    18.031  3390.827  2501.876     8.812    16.280    10.291  2251.042     0.000
       260    36.783     0.135     0.000     0.284    -2.070    11.769    36.783  1023.915  2718.642    31.209    10.641     0.020    18.392  3381.203  2501.839     8.805    16.093    10.173  2173.094     0.000
       261    37.519     0.137     0.000     0.287    -2.071    11.920    37.519  1023.914  2665.331    31.207    10.641     0.020    18.759  3371.767  2501.803     8.798    15.911    10.057  2098.488     0.000
       262    38.269     0.138     0.000     0.290    -2.072    12.074    38.269  1023.912  2613.065    31.205    10.641     0.020    19.135  3362.517  2501.767     8.792    15.732     9.944  2027.065     0.000
       263    39.035     0.140     0.000     0.293    -2.074    12.230    39.035  1023.911  2561.825    31.203    10.641     0.020    19.517  3353.448  2501.733     8.785    15.557     9.834  1958.677     0.000
       264    39.815     0.141     0.000     0.296    -2.075    12.388    39.815  1023.909  2511.590    31.201    10.642     0.020    19.908  3344.557  2501.699     8.779    15.385     9.725  1893.180     0.000
       265    40.612     0.143     0.000     0.300    -2.076    12.549    40.612  1023.908  2462.339    31.200    10.642     0.020    20.306  3335.840  2501.665     8.772    15.217     9.619  1830.439     0.000
       266    41.424     0.144     0.000     0.303    -2.078    12.712    41.424  1023.906  2414.055    31.198    10.642     0.020    20.712  3327.294  2501.633     8.766    15.053     9.515  1770.325     0.000
       267    42.253     0.146     0.000     0.306    -2.079    12.877    42.253  1023.905  2366.717    31.196    10.642     0.020    21.126  3318.916  2501.601     8.760    14.892     9.413  1712.717     0.000
       268    43.098     0.147     0.000     0.310    -2.080    13.044    43.098  1023.904  2320.308    31.194    10.642     0.020    21.549  3310.702  2501.569     8.754    14.734     9.313  1657.498     0.000
       269    43.960     0.149     0.000     0.313    -2.081    13.214    43.960  1023.902  2274.809    31.193    10.642     0.020    21.980  3302.649  2501.539     8.748    14.580     9.216  1604.559     0.000
       270    44.839     0.151     0.000     0.317    -2.083    13.386    44.839  1023.901  2230.202    31.191    10.642     0.020    22.419  3294.754  2501.508     8.742    14.428     9.120  1553.794     0.000
       271    45.736     0.152     0.000     0.321    -2.084    13.561    45.736  1023.900  2186.470    31.189    10.642     0.020    22.868  3287.013  2501.479     8.736    14.280     9.026  1505.104     0.000
       272    46.651     0.154     0.000     0.324    -2.085    13.739    46.651  1023.898  2143.595    31.188    10.642     0.020    23.325  3279.425  2501.450     8.730    14.135     8.935  1458.394     0.000
       273    47.584     0.155     0.000     0.328    -2.087    13.919    47.584  1023.897  2101.561    31.186    10.642     0.020    23.792  3271.985  2501.421     8.724    13.993     8.845  1413.574     0.000
       274    48.535     0.157     0.000     0.332    -2.088    14.101    48.535  1023.896  2060.352    31.185    10.642     0.020    24.268  3264.691  2501.394     8.719    13.854     8.757  1370.559     0.000
       275    49.506     0.159     0.000     0.336    -2.090    14.287    49.506  1023.895  2019.950    31.183    10.642     0.020    24.753  3257.541  2501.366     8.713    13.718     8.671  1329.268     0.000
       276    50.496     0.160     0.000     0.339    -2.091    14.475    50.496  1023.894  1980.341    31.182    10.642     0.020    25.248  3250.530  2501.339     8.708    13.584     8.586  1289.622     0.000
       277    51.506     0.162     0.000     0.343    -2.092    14.666    51.506  1023.893  1941.509    31.180    10.642     0.020    25.753  3243.657  2501.313     8.702    13.453     8.504  1251.548     0.000
       278    52.537     0.164     0.000     0.347    -2.094    14.859    52.537  1023.892  1903.438    31.179    10.642     0.020    26.268  3236.918  2501.287     8.697    13.325     8.423  1214.976     0.000
       279    53.587     0.165     0.000     0.351    -2.095    15.056    53.587  1023.890  1866.114    31.177    10.642     0.020    26.794  3230.312  2501.262     8.692    13.200     8.343  1179.839     0.000
       280    54.659     0.167     0.000     0.355    -2.097    15.255    54.659  1023.889  1829.522    31.176    10.642     0.020    27.330  3223.836  2501.237     8.686    13.077     8.266  1146.075     0.000
       281    55.752     0.169     0.000     0.360    -2.098    15.458    55.752  1023.888  1793.647    31.175    10.642     0.020    27.876  3217.486  2501.213     8.681    12.957     8.190  1113.622     0.000
       282    56.867     0.171     0.000     0.364    -2.100    15.663    56.867  1023.887  1758.476    31.174    10.642     0.020    28.434  3211.261  2501.189     8.676    12.839     8.115  1082.422     0.000
       283    58.005     0.173     0.000     0.368    -2.101    15.872    58.005  1023.886  1723.994    31.172    10.642     0.020    29.002  3205.157  2501.166     8.671    12.724     8.042  1052.422     0.000
       284    59.165     0.174     0.000     0.372    -2.103    16.084    59.165  1023.886  1690.189    31.171    10.642     0.020    29.582  3199.174  2501.143     8.666    12.611     7.971  1023.569     0.000
       285    60.348     0.176     0.000     0.377    -2.104    16.299    60.348  1023.885  1657.046    31.170    10.642     0.020    30.174  3193.308  2501.121     8.661    12.500     7.901   995.814     0.000
       286    61.555     0.178     0.000     0.381    -2.106    16.517    61.555  1023.884  1624.554    31.169    10.642     0.020    30.778  3187.557  2501.099     8.657    12.392     7.832   969.108     0.000
       287    62.787     0.180     0.000     0.386    -2.107    16.738    62.787  1023.883  1592.698    31.168    10.642     0.020    31.393  3181.918  2501.077     8.652    12.285     7.765   943.407     0.000
       288    64.042     0.182     0.000     0.390    -2.109    16.963    64.042  1023.882  1561.468    31.166    10.642     0.020    32.021  3176.390  2501.056     8.647    12.181     7.699   918.668     0.000
       289    65.323     0.184     0.000     0.395    -2.110    17.191    65.323  1023.881  1530.849    31.165    10.642     0.020    32.662  3170.971  2501.035     8.643    12.080     7.635   894.850     0.000
       290    66.630     0.186     0.000     0.400    -2.112    17.423    66.630  1023.880  1500.832    31.164    10.642     0.020    33.315  3165.658  2501.015     8.638    11.980     7.572   871.914     0.000
       291    67.962     0.188     0.000     0.405    -2.114    17.658    67.962  1023.880  1471.402    31.163    10.642     0.020    33.981  3160.449  2500.995     8.634    11.882     7.510   849.822     0.000
       292    69.322     0.190     0.000     0.410    -2.115    17.897    69.322  1023.879  1442.550    31.162    10.642     0.020    34.661  3155.342  2500.976     8.630    11.786     7.449   828.540     0.000
       293    70.708     0.192     0.000     0.414    -2.117    18.140    70.708  1023.878  1414.264    31.161    10.641     0.020    35.354  3150.335  2500.957     8.625    11.693     7.390   808.033     0.000
       294    72.122     0.194     0.000     0.420    -2.118    18.386    72.122  1023.877  1386.532    31.160    10.641     0.020    36.061  3145.427  2500.938     8.621    11.601     7.332   788.269     0.000
       295    73.565     0.196     0.000     0.425    -2.120    18.636    73.565  1023.877  1359.344    31.159    10.641     0.020    36.782  3140.615  2500.919     8.617    11.511     7.275   769.218     0.000
       296    75.036     0.198     0.000     0.430    -2.122    18.890    75.036  1023.876  1332.690    31.158    10.641     0.020    37.518  3135.897  2500.901     8.613    11.423     7.219   750.849     0.000
       297    76.537     0.200     0.000     0.435    -2.123    19.148    76.537  1023.875  1306.558    31.157    10.641     0.020    38.268  3131.271  2500.884     8.609    11.336     7.165   733.135     0.000
       298    78.068     0.202     0.000     0.440    -2.125    19.410    78.068  1023.874  1280.938    31.157    10.641     0.020    39.034  3126.736  2500.866     8.605    11.252     7.111   716.049     0.000
       299    79.629     0.204     0.000     0.446    -2.127    19.676    79.629  1023.874  1255.821    31.156    10.641     0.020    39.815  3122.291  2500.849     8.601    11.169     7.059   699.565     0.000
       300    81.222     0.206     0.000     0.451    -2.129    19.947    81.222  1023.873  1231.196    31.155    10.641     0.020    40.611  3117.932  2500.833     8.597    11.088     7.008   683.660     0.000
       301    82.846     0.208     0.000     0.457    -2.130    20.221    82.846  1023.873  1207.054    31.154    10.640     0.020    41.423  3113.659  2500.816     8.593    11.008     6.957   668.309     0.000
       302    84.503     0.210     0.000     0.463    -2.132    20.500    84.503  1023.872  1183.386    31.153    10.640     0.020    42.252  3109.469  2500.800     8.589    10.930     6.908   653.491     0.000
       303    86.193     0.213     0.000     0.468    -2.134    20.784    86.193  1023.871  1160.182    31.152    10.640     0.020    43.097  3105.362  2500.785     8.586    10.854     6.860   639.183     0.000
       304    87.917     0.215     0.000     0.474    -2.136    21.072    87.917  1023.871  1137.432    31.152    10.640     0.020    43.959  3101.335  2500.769     8.582    10.779     6.813   625.367     0.000
       305    89.676     0.217     0.000     0.480    -2.137    21.364    89.676  1023.870  1115.129    31.151    10.640     0.020    44.838  3097.388  2500.754     8.578    10.706     6.766   612.022     0.000
       306    91.469     0.219     0.000     0.486    -2.139    21.661    91.469  1023.870  1093.263    31.150    10.640     0.020    45.735  3093.517  2500.739     8.575    10.634     6.721   599.130     0.000
       307    93.299     0.221     0.000     0.492    -2.141    21.963    93.299  1023.869  1071.826    31.149    10.639     0.020    46.649  3089.723  2500.725     8.571    10.564     6.677   586.673     0.000
       308    95.165     0.224     0.000     0.499    -2.143    22.270    95.165  1023.869  1050.809    31.149    10.639     0.020    47.582  3086.003  2500.711     8.568    10.495     6.633   574.634     0.000
       309    97.068     0.226     0.000     0.505    -2.145    22.582    97.068  1023.868  1030.205    31.148    10.639     0.020    48.534  3082.356  2500.697     8.564    10.428     6.590   562.996     0.000
       310    99.009     0.228     0.000     0.511    -2.147    22.899    99.009  1023.868  1010.004    31.147    10.639     0.020    49.505  3078.780  2500.683     8.561    10.362     6.549   551.746     0.000
       311   100.990     0.231     0.000     0.518    -2.149    23.222   100.990  1023.867   990.200    31.147    10.639     0.020    50.495  3075.275  2500.670     8.558    10.297     6.508   540.866     0.000
       312   103.010     0.233     0.000     0.524    -2.150    23.549   103.010  1023.867   970.784    31.146    10.638     0.020    51.505  3071.838  2500.657     8.555    10.233     6.468   530.344     0.000
       313   105.070     0.236     0.000     0.531    -2.152    23.882   105.070  1023.866   951.748    31.146    10.638     0.020    52.535  3068.469  2500.644     8.551    10.171     6.428   520.166     0.000
       314   107.171     0.238     0.000     0.538    -2.154    24.221   107.171  1023.866   933.086    31.145    10.638     0.020    53.586  3065.165  2500.631     8.548    10.110     6.390   510.318     0.000
       315   109.315     0.241     0.000     0.545    -2.156    24.565   109.315  1023.866   914.790    31.144    10.638     0.020    54.657  3061.927  2500.619     8.545    10.051     6.352   500.789     0.000
       316   111.501     0.243     0.000     0.552    -2.158    24.915   111.501  1023.865   896.853    31.144    10.637     0.020    55.751  3058.752  2500.607     8.542     9.992     6.315   491.565     0.000
       317   113.731     0.246     0.000     0.559    -2.160    25.271   113.731  1023.865   879.267    31.143    10.637     0.020    56.866  3055.639  2500.595     8.539     9.935     6.279   482.637     0.000
       318   116.006     0.248     0.000     0.567    -2.162    25.632   116.006  1023.864   862.026    31.143    10.637     0.020    58.003  3052.587  2500.583     8.536     9.879     6.244   473.992     0.000
       319   118.326     0.251     0.000     0.574    -2.164    26.000   118.326  1023.864   845.123    31.142    10.637     0.020    59.163  3049.595  2500.572     8.533     9.824     6.209   465.621     0.000
       320   120.692     0.253     0.000     0.582    -2.166    26.375   120.692  1023.864   828.552    31.142    10.636     0.020    60.346  3046.662  2500.560     8.531     9.770     6.175   457.513     0.000
       321   123.106     0.256     0.000     0.589    -2.169    26.756   123.106  1023.863   812.306    31.141    10.636     0.020    61.553  3043.786  2500.549     8.528     9.717     6.141   449.658     0.000
       322   125.569     0.259     0.000     0.597    -2.171    27.143   125.569  1023.863   796.378    31.141    10.636     0.020    62.784  3040.967  2500.539     8.525     9.666     6.109   442.048     0.000
       323   128.080     0.261     0.000     0.605    -2.173    27.537   128.080  1023.863   780.762    31.140    10.636     0.020    64.040  3038.203  2500.528     8.522     9.615     6.077   434.674     0.000
       324   130.642     0.264     0.000     0.613    -2.175    27.938   130.642  1023.862   765.453    31.140    10.635     0.020    65.321  3035.493  2500.518     8.520     9.565     6.045   427.527     0.000
       325   133.254     0.267     0.000     0.622    -2.177    28.346   133.254  1023.862   750.444    31.139    10.635     0.020    66.627  3032.836  2500.508     8.517     9.517     6.015   420.599     0.000
       326   135.920     0.269     0.000     0.630    -2.179    28.762   135.920  1023.862   735.729    31.139    10.635     0.020    67.960  3030.232  2500.498     8.515     9.469     5.984   413.881     0.000
       327   138.638     0.272     0.000     0.639    -2.181    29.184   138.638  1023.862   721.303    31.138    10.634     0.020    69.319  3027.678  2500.488     8.512     9.423     5.955   407.368     0.000
       328   141.411     0.275     0.000     0.647    -2.184    29.615   141.411  1023.861   707.159    31.138    10.634     0.020    70.705  3025.175  2500.478     8.509     9.377     5.926   401.051     0.000
       329   144.239     0.278     0.000     0.656    -2.186    30.053   144.239  1023.861   693.293    31.138    10.634     0.020    72.120  3022.720  2500.469     8.507     9.332     5.898   394.923     0.000
       330   147.124     0.281     0.000     0.665    -2.188    30.499   147.124  1023.861   679.699    31.137    10.634     0.020    73.562  3020.314  2500.460     8.505     9.288     5.870   388.978     0.000
       331   150.066     0.284     0.000     0.674    -2.190    30.954   150.066  1023.861   666.372    31.137    10.633     0.020    75.033  3017.955  2500.451     8.502     9.245     5.843   383.210     0.000
       332   153.068     0.287     0.000     0.684    -2.193    31.417   153.068  1023.860   653.305    31.137    10.633     0.020    76.534  3015.642  2500.442     8.500     9.203     5.816   377.612     0.000
       333   156.129     0.290     0.000     0.693    -2.195    31.888   156.129  1023.860   640.495    31.136    10.633     0.020    78.065  3013.374  2500.433     8.498     9.162     5.790   372.179     0.000
       334   159.252     0.293     0.000     0.703    -2.197    32.369   159.252  1023.860   627.937    31.136    10.632     0.020    79.626  3011.151  2500.425     8.495     9.121     5.764   366.904     0.000
       335   162.437     0.296     0.000     0.713    -2.200    32.858   162.437  1023.860   615.624    31.136    10.632     0.020    81.218  3008.972  2500.416     8.493     9.081     5.739   361.783     0.000
       336   165.686     0.299     0.000     0.723    -2.202    33.358   165.686  1023.860   603.553    31.135    10.632     0.020    82.843  3006.835  2500.408     8.491     9.043     5.715   356.811     0.000
       337   168.999     0.302     0.000     0.733    -2.204    33.866   168.999  1023.859   591.718    31.135    10.631     0.020    84.500  3004.741  2500.400     8.489     9.004     5.691   351.982     0.000
       338   172.379     0.305     0.000     0.744    -2.207    34.385   172.379  1023.859   580.116    31.135    10.631     0.020    86.190  3002.687  2500.392     8.487     8.967     5.667   347.291     0.000
       339   175.827     0.308     0.000     0.754    -2.209    34.914   175.827  1023.859   568.741    31.134    10.630     0.020    87.913  3000.673  2500.385     8.485     8.930     5.644   342.734     0.000
       340   179.344     0.311     0.000     0.765    -2.212    35.454   179.344  1023.859   557.589    31.134    10.630     0.020    89.672  2998.699  2500.377     8.483     8.895     5.621   338.306     0.000
       341   182.930     0.314     0.000     0.776    -2.214    36.004   182.930  1023.859   546.656    31.134    10.630     0.020    91.465  2996.764  2500.370     8.481     8.860     5.599   334.003     0.000
       342   186.589     0.318     0.000     0.787    -2.216    36.566   186.589  1023.859   535.937    31.134    10.629     0.020    93.295  2994.867  2500.363     8.479     8.825     5.577   329.822     0.000
       343   190.321     0.321     0.000     0.799    -2.219    37.139   190.321  1023.859   525.428    31.133    10.629     0.020    95.160  2993.007  2500.355     8.477     8.791     5.556   325.757     0.000
       344   194.127     0.324     0.000     0.811    -2.221    37.725   194.127  1023.858   515.126    31.133    10.629     0.020    97.064  2991.183  2500.348     8.475     8.758     5.535   321.806     0.000
       345   198.010     0.327     0.000     0.823    -2.224    38.323   198.010  1023.858   505.025    31.133    10.628     0.020    99.005  2989.395  2500.342     8.473     8.726     5.515   317.964     0.000
       346   201.970     0.331     0.000     0.835    -2.227    38.933   201.970  1023.858   495.123    31.133    10.628     0.020   100.985  2987.642  2500.335     8.471     8.694     5.494   314.228     0.000
       347   206.009     0.334     0.000     0.848    -2.229    39.557   206.009  1023.858   485.415    31.133    10.627     0.020   103.005  2985.924  2500.328     8.469     8.663     5.475   310.595     0.000
       348   210.130     0.338     0.000     0.861    -2.232    40.195   210.130  1023.858   475.897    31.132    10.627     0.020   105.065  2984.239  2500.322     8.468     8.633     5.456   307.061     0.000
       349   214.332     0.341     0.000     0.874    -2.234    40.848   214.332  1023.858   466.565    31.132    10.626     0.020   107.166  2982.587  2500.316     8.466     8.603     5.437   303.624     0.000
       350   218.619     0.345     0.000     0.887    -2.237    41.515   218.619  1023.858   457.417    31.132    10.626     0.020   109.309  2980.968  2500.309     8.464     8.573     5.418   300.279     0.000
       351   222.991     0.348     0.000     0.901    -2.240    42.198   222.991  1023.858   448.448    31.132    10.626     0.020   111.496  2979.380  2500.303     8.462     8.545     5.400   297.025     0.000
       352   227.451     0.352     0.000     0.915    -2.242    42.897   227.451  1023.858   439.655    31.132    10.625     0.020   113.726  2977.824  2500.297     8.461     8.517     5.382   293.858     0.000
       353   232.000     0.355     0.000     0.929    -2.245    43.613   232.000  1023.858   431.034    31.131    10.625     0.020   116.000  2976.298  2500.292     8.459     8.489     5.365   290.776     0.000
       354   236.640     0.359     0.000     0.944    -2.248    44.347   236.640  1023.858   422.582    31.131    10.624     0.020   118.320  2974.802  2500.286     8.457     8.462     5.348   287.775     0.000
       355   241.373     0.363     0.000     0.959    -2.251    45.099   241.373  1023.858   414.296    31.131    10.624     0.020   120.687  2973.335  2500.280     8.456     8.435     5.331   284.855     0.000
       356   246.201     0.366     0.000     0.975    -2.253    45.870   246.201  1023.858   406.173    31.131    10.623     0.020   123.100  2971.897  2500.275     8.454     8.410     5.315   282.011     0.000
       357   251.125     0.370     0.000     0.991    -2.256    46.661   251.125  1023.858   398.209    31.131    10.623     0.020   125.562  2970.487  2500.269     8.453     8.384     5.298   279.242     0.000
       358   256.147     0.374     0.000     1.007    -2.259    47.474   256.147  1023.858   390.401    31.131    10.622     0.020   128.074  2969.105  2500.264     8.451     8.359     5.283   276.545     0.000
---------------------------- Plume traps -----------------------------
       359   261.270     0.378     0.000     1.024    -2.262    48.309   261.270  1023.858   382.746    31.131    10.622     0.020   130.635  2967.750  2500.259     8.450     8.335     5.267   273.919     0.000
       360   266.495     0.382     0.000     1.041    -2.265    49.168   266.495  1023.858   375.241    31.131    10.622     0.020   133.248  2966.422  2500.254     8.448     8.311     5.252   271.361     0.000
       361   271.825     0.386     0.000     1.059    -2.268    50.052   271.825  1023.858   367.883    31.131    10.621     0.020   135.913  2965.119  2500.249     8.447     8.287     5.237   268.869     0.000
       362   277.262     0.390     0.000     1.077    -2.271    50.962   277.262  1023.858   360.670    31.130    10.621     0.020   138.631  2963.843  2500.244     8.446     8.264     5.223   266.441     0.000
       363   282.807     0.394     0.000     1.096    -2.273    51.901   282.807  1023.858   353.598    31.130    10.620     0.020   141.404  2962.591  2500.239     8.444     8.242     5.209   264.075     0.000
       364   288.463     0.398     0.000     1.116    -2.276    52.869   288.463  1023.858   346.665    31.130    10.620     0.020   144.232  2961.363  2500.234     8.443     8.220     5.195   261.770     0.000
       365   294.232     0.402     0.000     1.136    -2.279    53.870   294.232  1023.858   339.867    31.130    10.619     0.020   147.116  2960.160  2500.230     8.442     8.198     5.181   259.523     0.000
       366   300.117     0.406     0.000     1.156    -2.282    54.904   300.117  1023.858   333.203    31.130    10.619     0.020   150.059  2958.981  2500.225     8.440     8.177     5.167   257.333     0.000
       367   306.119     0.410     0.000     1.178    -2.285    55.976   306.119  1023.858   326.670    31.130    10.618     0.020   153.060  2957.824  2500.221     8.439     8.156     5.154   255.199     0.000
       368   312.242     0.414     0.000     1.200    -2.288    57.087   312.242  1023.858   320.265    31.130    10.617     0.020   156.121  2956.690  2500.217     8.438     8.136     5.141   253.118     0.000
       369   318.487     0.419     0.000     1.224    -2.291    58.242   318.487  1023.858   313.985    31.130    10.617     0.020   159.243  2955.579  2500.212     8.437     8.116     5.129   251.089     0.000
       370   324.856     0.423     0.000     1.248    -2.294    59.444   324.856  1023.858   307.828    31.130    10.616     0.020   162.428  2954.489  2500.208     8.435     8.096     5.116   249.111     0.000
       371   331.353     0.427     0.000     1.273    -2.297    60.698   331.353  1023.858   301.793    31.130    10.616     0.020   165.677  2953.421  2500.204     8.434     8.077     5.104   247.182     0.000
       372   337.980     0.432     0.000     1.299    -2.300    62.008   337.980  1023.858   295.875    31.130    10.615     0.020   168.990  2952.373  2500.200     8.433     8.058     5.092   245.300     0.000
       373   344.740     0.436     0.000     1.327    -2.304    63.383   344.740  1023.858   290.074    31.130    10.615     0.020   172.370  2951.346  2500.196     8.432     8.040     5.081   243.465     0.000
       374   351.635     0.441     0.000     1.356    -2.307    64.829   351.635  1023.858   284.386    31.130    10.614     0.020   175.817  2950.339  2500.192     8.431     8.022     5.069   241.676     0.000
       375   358.667     0.445     0.000     1.386    -2.310    66.356   358.667  1023.859   278.810    31.130    10.614     0.020   179.334  2949.352  2500.189     8.430     8.004     5.058   239.930     0.000
       376   365.841     0.450     0.000     1.419    -2.313    67.975   365.841  1023.859   273.343    31.130    10.613     0.020   182.920  2948.385  2500.185     8.429     7.986     5.047   238.226     0.000
       377   373.157     0.454     0.000     1.454    -2.316    69.703   373.157  1023.859   267.983    31.130    10.613     0.020   186.579  2947.436  2500.181     8.428     7.969     5.036   236.564     0.000
       378   380.621     0.459     0.000     1.491    -2.319    71.557   380.621  1023.859   262.729    31.130    10.612     0.020   190.310  2946.506  2500.178     8.427     7.953     5.026   234.943     0.000
       379   387.907     0.464     0.000     1.530    -2.322    73.480   387.907  1023.859   257.794    31.130    10.611     0.020   193.953  2945.632  2500.174     8.426     7.937     5.016   233.426     0.000
       380   394.727     0.468     0.000     1.568    -2.324    75.407   394.727  1023.859   253.340    31.130    10.611     0.020   197.363  2944.844  2500.171     8.425     7.923     5.007   232.064     0.000
       381   401.035     0.472     0.000     1.607    -2.327    77.334   401.035  1023.859   249.355    31.130    10.610     0.020   200.518  2944.138  2500.169     8.424     7.910     4.999   230.849     0.000
       382   406.801     0.475     0.000     1.646    -2.329    79.259   406.801  1023.859   245.820    31.130    10.610     0.020   203.400  2943.513  2500.166     8.423     7.899     4.992   229.776     0.000
       383   412.007     0.478     0.000     1.684    -2.330    81.182   412.007  1023.859   242.714    31.130    10.610     0.020   206.004  2942.963  2500.164     8.423     7.889     4.986   228.835     0.000
       384   416.640     0.481     0.000     1.723    -2.332    83.104   416.640  1023.859   240.015    31.130    10.609     0.020   208.320  2942.485  2500.162     8.422     7.881     4.980   228.020     0.000
       385   420.689     0.483     0.000     1.761    -2.333    85.025   420.689  1023.860   237.705    31.130    10.609     0.020   210.344  2942.076  2500.161     8.422     7.873     4.976   227.324     0.000
       386   424.143     0.485     0.000     1.800    -2.334    86.945   424.143  1023.860   235.769    31.130    10.609     0.020   212.072  2941.734  2500.159     8.421     7.867     4.972   226.741     0.000
       387   426.996     0.487     0.000     1.838    -2.335    88.864   426.996  1023.860   234.194    31.130    10.609     0.020   213.498  2941.455  2500.158     8.421     7.862     4.969   226.268     0.000
       388   429.239     0.488     0.000     1.877    -2.335    90.784   429.239  1023.860   232.971    31.130    10.608     0.020   214.619  2941.238  2500.158     8.421     7.858     4.966   225.901     0.000
       389   430.867     0.489     0.000     1.915    -2.335    92.703   430.867  1023.860   232.090    31.130    10.608     0.020   215.434  2941.082  2500.157     8.420     7.856     4.964   225.637     0.000
---------------------- Local maximum rise or fall --------------------
       390   431.879     0.490     0.000     1.954    -2.335    94.623   431.879  1023.860   231.546    31.130    10.608     0.020   215.939  2940.986  2500.157     8.420     7.854     4.963   225.475     0.000
       391   432.564     0.490     0.000     1.992    -2.335    96.543   432.564  1023.860   231.180    31.130    10.608     0.020   216.282  2940.921  2500.156     8.420     7.853     4.963   225.365     0.000
       392   433.375     0.491     0.000     2.031    -2.334    98.465   433.375  1023.860   230.747    31.130    10.608     0.020   216.688  2940.845  2500.156     8.420     7.851     4.962   225.236     0.000
       393   434.547     0.491     0.000     2.070    -2.333   100.400   434.547  1023.860   230.125    31.130    10.608     0.020   217.274  2940.735  2500.156     8.420     7.849     4.960   225.050     0.000
       394   436.211     0.492     0.000     2.109    -2.332   102.361   436.211  1023.860   229.247    31.130    10.608     0.020   218.106  2940.579  2500.155     8.420     7.847     4.959   224.788     0.000
       395   438.459     0.494     0.000     2.149    -2.330   104.364   438.459  1023.860   228.072    31.130    10.608     0.020   219.229  2940.371  2500.154     8.420     7.843     4.956   224.437     0.000
       396   441.372     0.495     0.000     2.191    -2.328   106.431   441.372  1023.860   226.566    31.130    10.608     0.020   220.686  2940.105  2500.153     8.419     7.838     4.953   223.988     0.000
       397   445.047     0.497     0.000     2.234    -2.326   108.585   445.047  1023.860   224.695    31.130    10.607     0.020   222.523  2939.773  2500.152     8.419     7.832     4.950   223.432     0.000
       398   449.607     0.500     0.000     2.280    -2.324   110.856   449.607  1023.860   222.416    31.131    10.607     0.020   224.804  2939.370  2500.150     8.419     7.825     4.945   222.755     0.000
       399   455.226     0.503     0.000     2.328    -2.320   113.285   455.226  1023.860   219.671    31.131    10.607     0.020   227.613  2938.884  2500.149     8.418     7.816     4.939   221.942     0.000
       400   462.155     0.506     0.000     2.381    -2.317   115.927   462.155  1023.860   216.377    31.131    10.606     0.020   231.078  2938.301  2500.146     8.417     7.806     4.933   220.969     0.000
       401   470.786     0.511     0.000     2.440    -2.312   118.866   470.786  1023.860   212.411    31.131    10.606     0.020   235.393  2937.599  2500.144     8.417     7.793     4.925   219.801     0.000
       402   480.202     0.516     0.000     2.498    -2.307   121.759   480.202  1023.860   208.246    31.131    10.605     0.020   240.101  2936.862  2500.141     8.416     7.780     4.917   218.579     0.000
       403   489.806     0.521     0.000     2.553    -2.303   124.466   489.806  1023.860   204.162    31.131    10.605     0.020   244.903  2936.139  2500.138     8.415     7.767     4.908   217.386     0.000
       404   499.602     0.526     0.000     2.604    -2.298   127.041   499.602  1023.861   200.159    31.131    10.605     0.020   249.801  2935.430  2500.135     8.414     7.755     4.900   216.221     0.000
