****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time    Bckgrd     Conc.
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L)
   296.962    49.773     5.389     0.000     0.000   336.743
   296.962    50.178     6.000     0.009     0.000   337.788
   296.962    50.843     7.000     0.023     0.000   337.788
   296.962    51.511     8.000     0.037     0.000   337.788
   296.962    52.182     9.000     0.050     0.000   337.788
   296.963    52.857    10.000     0.064     0.000   337.788
   296.966    53.534    11.000     0.078     0.000   337.787
   296.981    54.213    12.000     0.092     0.000   337.787
   297.022    54.896    13.000     0.106     0.000   337.787
   297.111    55.582    14.000     0.120     0.000   337.787
   297.270    56.270    15.000     0.134     0.000   337.787
   297.521    56.961    16.000     0.148     0.000   337.304
   297.880    57.655    17.000     0.162     0.000   337.304
   298.361    58.352    18.000     0.175     0.000   337.304
   298.971    59.051    19.000     0.189     0.000   337.304
   299.715    59.754    20.000     0.203     0.000   337.304
   300.594    60.459    21.000     0.217     0.000   334.128
   301.606    61.167    22.000     0.231     0.000   334.128
   302.749    61.877    23.000     0.245     0.000   334.128
   304.018    62.590    24.000     0.259     0.000   334.128
   305.408    63.307    25.000     0.273     0.000   334.128
   306.913    64.025    26.000     0.287     0.000   327.398
   308.526    64.747    27.000     0.300     0.000   327.398
   310.243    65.471    28.000     0.314     0.000   327.398
   312.058    66.198    29.000     0.328     0.000   327.398
   313.964    66.927    30.000     0.342     0.000   327.398
   315.956    67.659    31.000     0.356     0.000   318.030
   318.030    68.394    32.000     0.370     0.000   318.030
   320.180    69.132    33.000     0.384     0.000   318.030
   322.402    69.872    34.000     0.398     0.000   318.030
   324.692    70.614    35.000     0.412     0.000   318.030
   327.046    71.360    36.000     0.425     0.000   307.156
   329.460    72.107    37.000     0.439     0.000   307.156
   331.931    72.858    38.000     0.453     0.000   307.156
   334.455    73.611    39.000     0.467     0.000   307.156
   337.031    74.367    40.000     0.481     0.000   307.156
   339.655    75.125    41.000     0.495     0.000   295.614
   342.324    75.886    42.000     0.509     0.000   295.614
   345.037    76.649    43.000     0.523     0.000   295.614
   347.791    77.415    44.000     0.537     0.000   295.614
   350.585    78.183    45.000     0.550     0.000   295.614
   353.416    78.954    46.000     0.564     0.000   283.943
   356.282    79.728    47.000     0.578     0.000   283.943
   359.184    80.504    48.000     0.592     0.000   283.943
   362.117    81.282    49.000     0.606     0.000   283.943
   365.083    82.063    50.000     0.620     0.000   283.943
   368.078    82.847    51.000     0.634     0.000   272.468
   371.102    83.633    52.000     0.648     0.000   272.468
   374.154    84.421    53.000     0.662     0.000   272.468
   377.233    85.212    54.000     0.675     0.000   272.468
   380.338    86.005    55.000     0.689     0.000   272.468
   383.468    86.801    56.000     0.703     0.000   272.468
   386.622    87.599    57.000     0.717     0.000   261.372
   389.799    88.400    58.000     0.731     0.000   261.372
   392.999    89.203    59.000     0.745     0.000   261.372
   396.221    90.008    60.000     0.759     0.000   261.372
   399.465    90.816    61.000     0.773     0.000   261.372
   402.729    91.626    62.000     0.787     0.000   250.753
   406.013    92.439    63.000     0.800     0.000   250.753
   409.316    93.254    64.000     0.814     0.000   250.753
   412.639    94.072    65.000     0.828     0.000   250.753
   415.981    94.891    66.000     0.842     0.000   250.753
   419.340    95.714    67.000     0.856     0.000   240.656
   422.718    96.538    68.000     0.870     0.000   240.656
   426.112    97.365    69.000     0.884     0.000   240.656
   429.524    98.194    70.000     0.898     0.000   240.656
   432.952    99.026    71.000     0.912     0.000   240.656
   436.397    99.860    72.000     0.925     0.000   231.091
   439.857   100.696    73.000     0.939     0.000   231.091
   443.333   101.535    74.000     0.953     0.000   231.091
   446.825   102.376    75.000     0.967     0.000   231.091
   450.332   103.219    76.000     0.981     0.000   231.091
   453.853   104.064    77.000     0.995     0.000   222.052
   457.389   104.912    78.000     1.009     0.000   222.052
   460.940   105.762    79.000     1.023     0.000   222.052
   464.504   106.615    80.000     1.037     0.000   222.052
   468.083   107.469    81.000     1.050     0.000   222.052
   471.675   108.326    82.000     1.064     0.000   213.520
   475.281   109.185    83.000     1.078     0.000   213.520
   478.900   110.047    84.000     1.092     0.000   213.520
   482.532   110.910    85.000     1.106     0.000   213.520
   486.177   111.776    86.000     1.120     0.000   213.520
   489.835   112.645    87.000     1.134     0.000   205.472
   493.506   113.515    88.000     1.148     0.000   205.472
   497.189   114.388    89.000     1.162     0.000   205.472
   500.885   115.263    90.000     1.175     0.000   205.472
   504.593   116.140    91.000     1.189     0.000   205.472
   508.313   117.019    92.000     1.203     0.000   197.880
   512.045   117.901    93.000     1.217     0.000   197.880
   515.789   118.784    94.000     1.231     0.000   197.880
   519.545   119.670    95.000     1.245     0.000   197.880
   523.312   120.558    96.000     1.259     0.000   197.880
   527.091   121.449    97.000     1.273     0.000   190.716
   530.881   122.341    98.000     1.287     0.000   190.716
   534.683   123.236    99.000     1.300     0.000   190.716
   538.496   124.133   100.000     1.314     0.000   190.716
   542.320   125.032   101.000     1.328     0.000   190.716
   546.155   125.933   102.000     1.342     0.000   183.953
   550.002   126.836   103.000     1.356     0.000   183.953
   553.859   127.742   104.000     1.370     0.000   183.953
   557.727   128.649   105.000     1.384     0.000   183.953
   561.605   129.559   106.000     1.398     0.000   183.953
   565.495   130.471   107.000     1.412     0.000   177.564
   569.394   131.385   108.000     1.425     0.000   177.564
   573.305   132.301   109.000     1.439     0.000   177.564
   577.226   133.219   110.000     1.453     0.000   177.564
   581.157   134.139   111.000     1.467     0.000   177.564
   585.099   135.062   112.000     1.481     0.000   171.524
   589.050   135.987   113.000     1.495     0.000   171.524
   593.012   136.913   114.000     1.509     0.000   171.524
   596.985   137.842   115.000     1.523     0.000   171.524
   600.967   138.773   116.000     1.537     0.000   171.524
   604.959   139.706   117.000     1.550     0.000   165.809
   608.962   140.641   118.000     1.564     0.000   165.809
   612.974   141.578   119.000     1.578     0.000   165.809
   616.996   142.517   120.000     1.592     0.000   165.809
   621.028   143.458   121.000     1.606     0.000   165.809
   625.069   144.402   122.000     1.620     0.000   160.397
   629.121   145.347   123.000     1.634     0.000   160.397
   633.182   146.295   124.000     1.648     0.000   160.397
   637.253   147.244   125.000     1.662     0.000   160.397
   641.333   148.196   126.000     1.675     0.000   160.397
   645.423   149.149   127.000     1.689     0.000   155.266
   649.522   150.105   128.000     1.703     0.000   155.266
   653.631   151.062   129.000     1.717     0.000   155.266
   657.750   152.022   130.000     1.731     0.000   155.266
   661.877   152.984   131.000     1.745     0.000   155.266
   666.014   153.947   132.000     1.759     0.000   150.398
   670.161   154.913   133.000     1.773     0.000   150.398
   674.316   155.881   134.000     1.787     0.000   150.398
   678.481   156.851   135.000     1.800     0.000   150.398
   682.655   157.822   136.000     1.814     0.000   150.398
   686.839   158.796   137.000     1.828     0.000   150.398
   691.031   159.772   138.000     1.842     0.000   145.776
   695.232   160.749   139.000     1.856     0.000   145.776
   699.443   161.729   140.000     1.870     0.000   145.776
   703.663   162.711   141.000     1.884     0.000   145.776
   707.891   163.694   142.000     1.898     0.000   145.776
   712.129   164.680   143.000     1.912     0.000   141.382
   716.375   165.668   144.000     1.925     0.000   141.382
   720.631   166.657   145.000     1.939     0.000   141.382
   724.895   167.649   146.000     1.953     0.000   141.382
   729.169   168.642   147.000     1.967     0.000   141.382
   733.451   169.638   148.000     1.981     0.000   137.202
   737.742   170.635   149.000     1.995     0.000   137.202
   742.041   171.635   150.000     2.009     0.000   137.202
   746.350   172.636   151.000     2.023     0.000   137.202
   750.667   173.639   152.000     2.037     0.000   137.202
   754.993   174.644   153.000     2.050     0.000   133.222
   759.327   175.651   154.000     2.064     0.000   133.222
   763.670   176.660   155.000     2.078     0.000   133.222
   768.022   177.671   156.000     2.092     0.000   133.222
   772.383   178.684   157.000     2.106     0.000   133.222
   776.752   179.699   158.000     2.120     0.000   129.429
   781.129   180.716   159.000     2.134     0.000   129.429
   785.515   181.734   160.000     2.148     0.000   129.429
   789.910   182.755   161.000     2.162     0.000   129.429
   794.313   183.777   162.000     2.175     0.000   129.429
   798.725   184.802   163.000     2.189     0.000   125.811
   803.145   185.828   164.000     2.203     0.000   125.811
   807.573   186.856   165.000     2.217     0.000   125.811
   812.010   187.886   166.000     2.231     0.000   125.811
   816.455   188.918   167.000     2.245     0.000   125.811
   820.909   189.952   168.000     2.259     0.000   122.358
   825.370   190.987   169.000     2.273     0.000   122.358
   829.841   192.025   170.000     2.287     0.000   122.358
   834.319   193.064   171.000     2.300     0.000   122.358
   838.806   194.106   172.000     2.314     0.000   122.358
   843.301   195.149   173.000     2.328     0.000   119.058
   847.804   196.194   174.000     2.342     0.000   119.058
   852.316   197.240   175.000     2.356     0.000   119.058
   856.836   198.289   176.000     2.370     0.000   119.058
   861.363   199.340   177.000     2.384     0.000   119.058
   865.899   200.392   178.000     2.398     0.000   115.904
   870.444   201.446   179.000     2.412     0.000   115.904
   874.996   202.503   180.000     2.425     0.000   115.904
   879.556   203.560   181.000     2.439     0.000   115.904
   884.125   204.620   182.000     2.453     0.000   115.904
   888.702   205.682   183.000     2.467     0.000   112.886
   893.286   206.745   184.000     2.481     0.000   112.886
   897.879   207.811   185.000     2.495     0.000   112.886
   902.480   208.878   186.000     2.509     0.000   112.886
   907.088   209.947   187.000     2.523     0.000   112.886
   911.705   211.017   188.000     2.537     0.000   109.995
   916.330   212.090   189.000     2.550     0.000   109.995
   920.962   213.164   190.000     2.564     0.000   109.995
   925.603   214.240   191.000     2.578     0.000   109.995
   930.251   215.318   192.000     2.592     0.000   109.995
   934.908   216.398   193.000     2.606     0.000   107.226
   939.572   217.480   194.000     2.620     0.000   107.226
   944.244   218.563   195.000     2.634     0.000   107.226
   948.924   219.648   196.000     2.648     0.000   107.226
   953.612   220.735   197.000     2.662     0.000   107.226
   958.308   221.824   198.000     2.675     0.000   104.571
   963.011   222.914   199.000     2.689     0.000   104.571
   967.723   224.007   200.000     2.703     0.000   104.571
   972.442   225.101   201.000     2.717     0.000   104.571
   977.169   226.196   202.000     2.731     0.000   104.571
   981.903   227.294   203.000     2.745     0.000   102.023
   986.646   228.393   204.000     2.759     0.000   102.023
   991.396   229.495   205.000     2.773     0.000   102.023
   996.154   230.598   206.000     2.787     0.000   102.023
............................. Reached Chronic Mixing Zone ..........................
  1000.919   231.702   207.000     2.800     0.000   102.023
  1005.692   232.809   208.000     2.814     0.000    99.576
  1010.473   233.917   209.000     2.828     0.000    99.576
  1015.262   235.027   210.000     2.842     0.000    99.576
  1020.058   236.139   211.000     2.856     0.000    99.576
  1024.862   237.252   212.000     2.870     0.000    99.576
  1029.673   238.367   213.000     2.884     0.000    97.226
  1034.492   239.484   214.000     2.898     0.000    97.226
  1039.319   240.603   215.000     2.912     0.000    97.226
  1044.153   241.723   216.000     2.925     0.000    97.226
  1048.994   242.845   217.000     2.939     0.000    97.226
  1053.844   243.969   218.000     2.953     0.000    97.226
  1058.700   245.095   219.000     2.967     0.000    94.966
  1063.565   246.222   220.000     2.981     0.000    94.966
  1068.437   247.351   221.000     2.995     0.000    94.966
  1073.316   248.482   222.000     3.009     0.000    94.966
  1078.203   249.614   223.000     3.023     0.000    94.966
  1083.097   250.749   224.000     3.037     0.000    92.793
  1087.999   251.885   225.000     3.050     0.000    92.793
  1092.908   253.022   226.000     3.064     0.000    92.793
  1097.825   254.162   227.000     3.078     0.000    92.793
  1102.749   255.303   228.000     3.092     0.000    92.793
  1107.680   256.445   229.000     3.106     0.000    90.701
  1112.619   257.590   230.000     3.120     0.000    90.701
  1117.565   258.736   231.000     3.134     0.000    90.701
  1122.519   259.884   232.000     3.148     0.000    90.701
  1127.480   261.033   233.000     3.162     0.000    90.701
  1132.448   262.184   234.000     3.175     0.000    88.686
  1137.424   263.337   235.000     3.189     0.000    88.686
  1142.407   264.492   236.000     3.203     0.000    88.686
  1147.397   265.648   237.000     3.217     0.000    88.686
  1152.395   266.806   238.000     3.231     0.000    88.686
  1157.399   267.966   239.000     3.245     0.000    86.745
  1162.412   269.127   240.000     3.259     0.000    86.745
  1167.431   270.290   241.000     3.273     0.000    86.745
  1172.458   271.455   242.000     3.287     0.000    86.745
  1177.492   272.621   243.000     3.300     0.000    86.745
  1182.533   273.789   244.000     3.314     0.000    84.873
  1187.581   274.959   245.000     3.328     0.000    84.873
  1192.637   276.130   246.000     3.342     0.000    84.873
  1197.700   277.303   247.000     3.356     0.000    84.873
  1202.770   278.478   248.000     3.370     0.000    84.873
  1207.847   279.654   249.000     3.384     0.000    83.068
  1212.931   280.832   250.000     3.398     0.000    83.068
  1218.023   282.011   251.000     3.412     0.000    83.068
  1223.122   283.193   252.000     3.425     0.000    83.068
  1228.227   284.375   253.000     3.439     0.000    83.068
  1233.340   285.560   254.000     3.453     0.000    81.325
  1238.460   286.746   255.000     3.467     0.000    81.325
  1243.588   287.934   256.000     3.481     0.000    81.325
  1248.722   289.123   257.000     3.495     0.000    81.325
  1253.863   290.314   258.000     3.509     0.000    81.325
  1259.012   291.507   259.000     3.523     0.000    79.643
  1264.167   292.701   260.000     3.537     0.000    79.643
  1269.330   293.897   261.000     3.550     0.000    79.643
  1274.499   295.095   262.000     3.564     0.000    79.643
  1279.676   296.294   263.000     3.578     0.000    79.643
  1284.859   297.495   264.000     3.592     0.000    78.018
  1290.050   298.697   265.000     3.606     0.000    78.018
  1295.248   299.901   266.000     3.620     0.000    78.018
  1300.453   301.107   267.000     3.634     0.000    78.018
  1305.664   302.314   268.000     3.648     0.000    78.018
  1310.883   303.523   269.000     3.662     0.000    76.447
  1316.108   304.734   270.000     3.675     0.000    76.447
  1321.341   305.946   271.000     3.689     0.000    76.447
  1326.580   307.159   272.000     3.703     0.000    76.447
  1331.827   308.375   273.000     3.717     0.000    76.447
  1337.080   309.591   274.000     3.731     0.000    74.928
  1342.341   310.810   275.000     3.745     0.000    74.928
  1347.608   312.030   276.000     3.759     0.000    74.928
  1352.882   313.252   277.000     3.773     0.000    74.928
  1358.163   314.475   278.000     3.787     0.000    74.928
  1363.451   315.700   279.000     3.800     0.000    73.459
  1368.745   316.926   280.000     3.814     0.000    73.459
  1374.047   318.154   281.000     3.828     0.000    73.459
  1379.355   319.384   282.000     3.842     0.000    73.459
  1384.671   320.615   283.000     3.856     0.000    73.459
  1389.993   321.848   284.000     3.870     0.000    72.037
  1395.322   323.082   285.000     3.884     0.000    72.037
  1400.658   324.318   286.000     3.898     0.000    72.037
  1406.000   325.556   287.000     3.912     0.000    72.037
  1411.350   326.795   288.000     3.925     0.000    72.037
  1416.706   328.035   289.000     3.939     0.000    70.661
  1422.069   329.277   290.000     3.953     0.000    70.661
  1427.438   330.521   291.000     3.967     0.000    70.661
  1432.815   331.766   292.000     3.981     0.000    70.661
  1438.198   333.013   293.000     3.995     0.000    70.661
  1443.588   334.262   294.000     4.009     0.000    69.328
  1448.985   335.512   295.000     4.023     0.000    69.328
  1454.388   336.763   296.000     4.037     0.000    69.328
  1459.798   338.016   297.000     4.050     0.000    69.328
  1465.215   339.271   298.000     4.064     0.000    69.328
  1470.639   340.527   299.000     4.078     0.000    69.328
  1476.069   341.785   300.000     4.092     0.000    68.036
  1481.506   343.044   301.000     4.106     0.000    68.036
  1486.950   344.305   302.000     4.120     0.000    68.036
  1492.400   345.567   303.000     4.134     0.000    68.036
  1497.857   346.831   304.000     4.148     0.000    68.036
  1503.321   348.097   305.000     4.162     0.000    66.784
  1508.791   349.364   306.000     4.175     0.000    66.784
  1514.268   350.632   307.000     4.189     0.000    66.784
  1519.752   351.902   308.000     4.203     0.000    66.784
  1525.242   353.174   309.000     4.217     0.000    66.784
  1530.738   354.447   310.000     4.231     0.000    65.569
  1536.242   355.722   311.000     4.245     0.000    65.569
  1541.752   356.998   312.000     4.259     0.000    65.569
  1547.268   358.275   313.000     4.273     0.000    65.569
  1552.792   359.555   314.000     4.287     0.000    65.569
  1558.321   360.835   315.000     4.300     0.000    64.391
  1563.857   362.118   316.000     4.314     0.000    64.391
  1569.400   363.401   317.000     4.328     0.000    64.391
  1574.950   364.687   318.000     4.342     0.000    64.391
  1580.506   365.973   319.000     4.356     0.000    64.391
  1586.068   367.262   320.000     4.370     0.000    63.248
  1591.637   368.551   321.000     4.384     0.000    63.248
  1597.213   369.843   322.000     4.398     0.000    63.248
  1602.795   371.135   323.000     4.412     0.000    63.248
  1608.383   372.430   324.000     4.425     0.000    63.248
  1613.978   373.726   325.000     4.439     0.000    62.138
  1619.579   375.023   326.000     4.453     0.000    62.138
  1625.187   376.322   327.000     4.467     0.000    62.138
  1630.802   377.622   328.000     4.481     0.000    62.138
  1636.423   378.924   329.000     4.495     0.000    62.138
  1642.050   380.227   330.000     4.509     0.000    61.061
  1647.684   381.532   331.000     4.523     0.000    61.061
  1653.324   382.838   332.000     4.537     0.000    61.061
  1658.971   384.146   333.000     4.550     0.000    61.061
  1664.624   385.455   334.000     4.564     0.000    61.061
  1670.283   386.766   335.000     4.578     0.000    60.014
  1675.949   388.078   336.000     4.592     0.000    60.014
  1681.622   389.392   337.000     4.606     0.000    60.014
  1687.300   390.707   338.000     4.620     0.000    60.014
  1692.985   392.023   339.000     4.634     0.000    60.014
  1698.677   393.342   340.000     4.648     0.000    58.997
  1704.375   394.661   341.000     4.662     0.000    58.997
  1710.079   395.982   342.000     4.675     0.000    58.997
  1715.789   397.305   343.000     4.689     0.000    58.997
  1721.506   398.629   344.000     4.703     0.000    58.997
  1727.230   399.954   345.000     4.717     0.000    58.008
  1732.959   401.281   346.000     4.731     0.000    58.008
  1738.695   402.610   347.000     4.745     0.000    58.008
  1744.438   403.939   348.000     4.759     0.000    58.008
  1750.186   405.271   349.000     4.773     0.000    58.008
  1755.941   406.604   350.000     4.787     0.000    57.046
  1761.702   407.938   351.000     4.800     0.000    57.046
  1767.470   409.273   352.000     4.814     0.000    57.046
  1773.243   410.611   353.000     4.828     0.000    57.046
  1779.024   411.949   354.000     4.842     0.000    57.046
  1784.810   413.289   355.000     4.856     0.000    56.111
  1790.602   414.631   356.000     4.870     0.000    56.111
  1796.401   415.974   357.000     4.884     0.000    56.111
  1802.206   417.318   358.000     4.898     0.000    56.111
  1808.018   418.664   359.000     4.912     0.000    56.111
  1813.835   420.011   360.000     4.925     0.000    55.201
  1819.659   421.360   361.000     4.939     0.000    55.201
  1825.489   422.710   362.000     4.953     0.000    55.201
  1831.326   424.062   363.000     4.967     0.000    55.201
  1837.168   425.415   364.000     4.981     0.000    55.201
  1843.017   426.769   365.000     4.995     0.000    54.315
  1848.872   428.125   366.000     5.009     0.000    54.315
  1854.733   429.483   367.000     5.023     0.000    54.315
  1860.600   430.841   368.000     5.037     0.000    54.315
  1866.474   432.202   369.000     5.050     0.000    54.315
  1872.353   433.563   370.000     5.064     0.000    53.453
  1878.239   434.926   371.000     5.078     0.000    53.453
  1884.131   436.291   372.000     5.092     0.000    53.453
  1890.029   437.657   373.000     5.106     0.000    53.453
  1895.934   439.024   374.000     5.120     0.000    53.453
  1901.844   440.393   375.000     5.134     0.000    52.613
  1907.760   441.763   376.000     5.148     0.000    52.613
  1913.683   443.135   377.000     5.162     0.000    52.613
  1919.612   444.508   378.000     5.175     0.000    52.613
  1925.547   445.882   379.000     5.189     0.000    52.613
  1931.488   447.258   380.000     5.203     0.000    52.613
  1937.435   448.635   381.000     5.217     0.000    51.795
  1943.388   450.014   382.000     5.231     0.000    51.795
  1949.348   451.394   383.000     5.245     0.000    51.795
  1955.313   452.775   384.000     5.259     0.000    51.795
  1961.285   454.158   385.000     5.273     0.000    51.795
  1967.262   455.543   386.000     5.287     0.000    50.998
  1973.246   456.928   387.000     5.300     0.000    50.998
  1979.235   458.315   388.000     5.314     0.000    50.998
  1985.231   459.704   389.000     5.328     0.000    50.998
  1991.233   461.094   390.000     5.342     0.000    50.998
  1997.241   462.485   391.000     5.356     0.000    50.222
  2003.255   463.878   392.000     5.370     0.000    50.222
  2009.274   465.272   393.000     5.384     0.000    50.222
  2015.300   466.667   394.000     5.398     0.000    50.222
  2021.332   468.064   395.000     5.412     0.000    50.222
  2027.370   469.462   396.000     5.425     0.000    49.464
  2033.414   470.862   397.000     5.439     0.000    49.464
  2039.464   472.263   398.000     5.453     0.000    49.464
  2045.520   473.666   399.000     5.467     0.000    49.464
  2051.582   475.069   400.000     5.481     0.000    49.464
  2057.650   476.475   401.000     5.495     0.000    48.726
  2063.724   477.881   402.000     5.509     0.000    48.726
  2069.804   479.289   403.000     5.523     0.000    48.726
  2075.889   480.698   404.000     5.537     0.000    48.726
  2081.981   482.109   405.000     5.550     0.000    48.726
  2088.079   483.521   406.000     5.564     0.000    48.006
  2094.183   484.935   407.000     5.578     0.000    48.006
  2100.292   486.350   408.000     5.592     0.000    48.006
  2106.408   487.766   409.000     5.606     0.000    48.006
  2112.529   489.183   410.000     5.620     0.000    48.006
  2118.657   490.602   411.000     5.634     0.000    47.303
  2124.790   492.023   412.000     5.648     0.000    47.303
  2130.929   493.444   413.000     5.662     0.000    47.303
  2137.074   494.868   414.000     5.675     0.000    47.303
  2143.225   496.292   415.000     5.689     0.000    47.303
  2149.382   497.718   416.000     5.703     0.000    46.618
  2155.545   499.145   417.000     5.717     0.000    46.618
  2161.714   500.573   418.000     5.731     0.000    46.618
  2167.888   502.003   419.000     5.745     0.000    46.618
  2174.069   503.435   420.000     5.759     0.000    46.618
  2180.255   504.867   421.000     5.773     0.000    45.948
  2186.447   506.301   422.000     5.787     0.000    45.948
  2192.645   507.736   423.000     5.800     0.000    45.948
  2198.849   509.173   424.000     5.814     0.000    45.948
  2205.059   510.611   425.000     5.828     0.000    45.948
  2211.274   512.051   426.000     5.842     0.000    45.295
  2217.496   513.491   427.000     5.856     0.000    45.295
  2223.723   514.933   428.000     5.870     0.000    45.295
  2229.956   516.377   429.000     5.884     0.000    45.295
  2236.195   517.822   430.000     5.898     0.000    45.295
  2242.439   519.268   431.000     5.912     0.000    44.657
  2248.690   520.715   432.000     5.925     0.000    44.657
  2254.946   522.164   433.000     5.939     0.000    44.657
  2261.208   523.614   434.000     5.953     0.000    44.657
  2267.476   525.065   435.000     5.967     0.000    44.657
  2273.749   526.518   436.000     5.981     0.000    44.034
  2280.029   527.972   437.000     5.995     0.000    44.034
  2286.314   529.428   438.000     6.009     0.000    44.034
  2292.605   530.885   439.000     6.023     0.000    44.034
  2298.902   532.343   440.000     6.037     0.000    44.034
  2305.204   533.802   441.000     6.050     0.000    43.425
  2311.512   535.263   442.000     6.064     0.000    43.425
  2317.826   536.725   443.000     6.078     0.000    43.425
  2324.146   538.189   444.000     6.092     0.000    43.425
  2330.471   539.654   445.000     6.106     0.000    43.425
  2336.803   541.120   446.000     6.120     0.000    42.830
  2343.139   542.587   447.000     6.134     0.000    42.830
  2349.482   544.056   448.000     6.148     0.000    42.830
  2355.830   545.526   449.000     6.162     0.000    42.830
  2362.184   546.998   450.000     6.175     0.000    42.830
  2368.544   548.470   451.000     6.189     0.000    42.249
  2374.910   549.944   452.000     6.203     0.000    42.249
  2381.281   551.420   453.000     6.217     0.000    42.249
  2387.657   552.897   454.000     6.231     0.000    42.249
  2394.040   554.375   455.000     6.245     0.000    42.249
  2400.428   555.854   456.000     6.259     0.000    41.680
  2406.822   557.335   457.000     6.273     0.000    41.680
  2413.222   558.816   458.000     6.287     0.000    41.680
  2419.627   560.300   459.000     6.300     0.000    41.680
  2426.038   561.784   460.000     6.314     0.000    41.680
  2432.454   563.270   461.000     6.328     0.000    41.680
  2438.876   564.757   462.000     6.342     0.000    41.124
  2445.304   566.246   463.000     6.356     0.000    41.124
  2451.737   567.736   464.000     6.370     0.000    41.124
  2458.177   569.227   465.000     6.384     0.000    41.124
  2464.621   570.719   466.000     6.398     0.000    41.124
  2471.072   572.213   467.000     6.412     0.000    40.581
  2477.527   573.708   468.000     6.425     0.000    40.581
  2483.989   575.204   469.000     6.439     0.000    40.581
  2490.456   576.702   470.000     6.453     0.000    40.581
  2496.929   578.201   471.000     6.467     0.000    40.581
  2503.407   579.701   472.000     6.481     0.000    40.049
  2509.891   581.203   473.000     6.495     0.000    40.049
  2516.381   582.705   474.000     6.509     0.000    40.049
  2522.876   584.209   475.000     6.523     0.000    40.049
  2529.377   585.715   476.000     6.537     0.000    40.049
  2535.883   587.222   477.000     6.550     0.000    39.529
  2542.395   588.730   478.000     6.564     0.000    39.529
  2548.912   590.239   479.000     6.578     0.000    39.529
  2555.435   591.749   480.000     6.592     0.000    39.529
  2561.964   593.261   481.000     6.606     0.000    39.529
  2568.498   594.774   482.000     6.620     0.000    39.020
  2575.038   596.289   483.000     6.634     0.000    39.020
  2581.583   597.804   484.000     6.648     0.000    39.020
  2588.134   599.321   485.000     6.662     0.000    39.020
  2594.690   600.840   486.000     6.675     0.000    39.020
  2601.252   602.359   487.000     6.689     0.000    38.522
  2607.819   603.880   488.000     6.703     0.000    38.522
  2614.392   605.402   489.000     6.717     0.000    38.522
  2620.970   606.925   490.000     6.731     0.000    38.522
  2627.554   608.450   491.000     6.745     0.000    38.522
  2634.143   609.976   492.000     6.759     0.000    38.034
  2640.738   611.503   493.000     6.773     0.000    38.034
  2647.338   613.032   494.000     6.787     0.000    38.034
  2653.944   614.561   495.000     6.800     0.000    38.034
  2660.556   616.092   496.000     6.814     0.000    38.034
  2667.172   617.625   497.000     6.828     0.000    37.556
  2673.795   619.158   498.000     6.842     0.000    37.556
  2680.423   620.693   499.000     6.856     0.000    37.556
  2687.056   622.229   500.000     6.870     0.000    37.556
  2693.694   623.766   501.000     6.884     0.000    37.556
  2697.141   624.564   501.519     6.891     0.000    37.089
