****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    42.170     2.937     0.000     2.577    -7.116    21.085     0.020     9.911    31.321  2371.373  1024.124    42.170    84.519
       220    42.241     2.950     0.000     2.583    -7.122    21.121     0.020     9.911    31.321  2367.362  1024.124    42.241    84.802
       221    42.310     2.962     0.000     2.590    -7.127    21.155     0.020     9.910    31.322  2363.534  1024.124    42.310    85.079
       222    42.375     2.975     0.000     2.596    -7.133    21.188     0.020     9.910    31.322  2359.876  1024.124    42.375    85.353
       223    42.438     2.987     0.000     2.602    -7.138    21.219     0.020     9.909    31.322  2356.380  1024.124    42.438    85.622
       224    42.498     2.999     0.000     2.608    -7.144    21.249     0.020     9.909    31.322  2353.035  1024.125    42.498    85.887
       225    42.556     3.011     0.000     2.613    -7.149    21.278     0.020     9.908    31.322  2349.834  1024.125    42.556    86.149
       226    42.612     3.022     0.000     2.619    -7.154    21.306     0.020     9.908    31.322  2346.769  1024.125    42.612    86.406
       227    42.665     3.034     0.000     2.625    -7.159    21.333     0.020     9.908    31.322  2343.832  1024.125    42.665    86.660
       228    42.717     3.045     0.000     2.630    -7.163    21.358     0.020     9.907    31.322  2341.015  1024.125    42.717    86.910
       229    42.766     3.056     0.000     2.636    -7.168    21.383     0.020     9.907    31.322  2338.313  1024.125    42.766    87.157
       230    42.813     3.067     0.000     2.641    -7.172    21.407     0.020     9.906    31.322  2335.720  1024.125    42.813    87.400
       231    42.859     3.078     0.000     2.647    -7.177    21.430     0.020     9.906    31.322  2333.229  1024.125    42.859    87.640
       232    42.903     3.089     0.000     2.652    -7.181    21.452     0.020     9.906    31.322  2330.835  1024.126    42.903    87.876
       233    42.945     3.099     0.000     2.657    -7.185    21.473     0.020     9.905    31.323  2328.534  1024.126    42.945    88.110
       234    42.986     3.109     0.000     2.662    -7.189    21.493     0.020     9.905    31.323  2326.320  1024.126    42.986    88.340
       235    43.026     3.120     0.000     2.667    -7.193    21.513     0.020     9.905    31.323  2324.190  1024.126    43.026    88.567
       236    43.064     3.130     0.000     2.672    -7.196    21.532     0.020     9.905    31.323  2322.139  1024.126    43.064    88.792
       237    43.100     3.139     0.000     2.677    -7.200    21.550     0.020     9.904    31.323  2320.163  1024.126    43.100    89.013
       238    43.136     3.149     0.000     2.682    -7.204    21.568     0.020     9.904    31.323  2318.259  1024.126    43.136    89.232
       239    43.170     3.159     0.000     2.687    -7.207    21.585     0.020     9.904    31.323  2316.423  1024.126    43.170    89.448
       240    43.203     3.168     0.000     2.692    -7.210    21.602     0.020     9.904    31.323  2314.652  1024.126    43.203    89.661
       241    43.235     3.177     0.000     2.696    -7.214    21.617     0.020     9.903    31.323  2312.944  1024.126    43.235    89.872
       242    43.266     3.187     0.000     2.701    -7.217    21.633     0.020     9.903    31.323  2311.294  1024.126    43.266    90.080
       243    43.296     3.196     0.000     2.706    -7.220    21.648     0.020     9.903    31.323  2309.702  1024.127    43.296    90.286
       244    43.324     3.205     0.000     2.710    -7.223    21.662     0.020     9.903    31.323  2308.163  1024.127    43.324    90.490
       245    43.352     3.213     0.000     2.715    -7.226    21.676     0.020     9.903    31.323  2306.676  1024.127    43.352    90.691
       246    43.379     3.222     0.000     2.719    -7.229    21.690     0.020     9.902    31.323  2305.239  1024.127    43.379    90.890
       247    43.406     3.230     0.000     2.723    -7.231    21.703     0.020     9.902    31.323  2303.848  1024.127    43.406    91.087
       248    43.431     3.239     0.000     2.728    -7.234    21.715     0.020     9.902    31.323  2302.504  1024.127    43.431    91.281
       249    43.456     3.247     0.000     2.732    -7.237    21.728     0.020     9.902    31.323  2301.203  1024.127    43.456    91.474
       250    43.479     3.255     0.000     2.736    -7.239    21.740     0.020     9.902    31.324  2299.943  1024.127    43.479    91.665
       251    43.502     3.263     0.000     2.740    -7.242    21.751     0.020     9.901    31.324  2298.724  1024.127    43.502    91.853
       252    43.525     3.271     0.000     2.745    -7.244    21.762     0.020     9.901    31.324  2297.543  1024.127    43.525    92.040
       253    43.546     3.279     0.000     2.749    -7.247    21.773     0.020     9.901    31.324  2296.400  1024.127    43.546    92.225
       254    43.567     3.286     0.000     2.753    -7.249    21.784     0.020     9.901    31.324  2295.291  1024.127    43.567    92.408
       255    43.588     3.294     0.000     2.757    -7.251    21.794     0.020     9.901    31.324  2294.217  1024.127    43.588    92.590
       256    43.608     3.301     0.000     2.761    -7.253    21.804     0.020     9.901    31.324  2293.176  1024.127    43.608    92.769
       257    43.627     3.308     0.000     2.765    -7.256    21.813     0.020     9.901    31.324  2292.167  1024.127    43.627    92.947
       258    43.645     3.315     0.000     2.769    -7.258    21.823     0.020     9.900    31.324  2291.188  1024.127    43.645    93.124
       259    43.664     3.322     0.000     2.773    -7.260    21.832     0.020     9.900    31.324  2290.239  1024.128    43.664    93.298
       260    43.681     3.329     0.000     2.777    -7.262    21.841     0.020     9.900    31.324  2289.318  1024.128    43.681    93.472
       261    43.698     3.336     0.000     2.780    -7.264    21.849     0.020     9.900    31.324  2288.425  1024.128    43.698    93.644
       262    43.715     3.343     0.000     2.784    -7.265    21.857     0.020     9.900    31.324  2287.558  1024.128    43.715    93.814
       263    43.731     3.349     0.000     2.788    -7.267    21.865     0.020     9.900    31.324  2286.717  1024.128    43.731    93.983
       264    43.746     3.356     0.000     2.792    -7.269    21.873     0.020     9.900    31.324  2285.900  1024.128    43.746    94.150
       265    43.762     3.362     0.000     2.795    -7.271    21.881     0.020     9.900    31.324  2285.108  1024.128    43.762    94.317
       266    43.776     3.368     0.000     2.799    -7.272    21.888     0.020     9.899    31.324  2284.339  1024.128    43.776    94.481
       267    43.791     3.375     0.000     2.803    -7.274    21.895     0.020     9.899    31.324  2283.592  1024.128    43.791    94.645
       268    43.805     3.381     0.000     2.806    -7.276    21.902     0.020     9.899    31.324  2282.867  1024.128    43.805    94.807
       269    43.818     3.386     0.000     2.810    -7.277    21.909     0.020     9.899    31.324  2282.163  1024.128    43.818    94.969
       270    43.831     3.392     0.000     2.813    -7.279    21.916     0.020     9.899    31.324  2281.480  1024.128    43.831    95.129
       271    43.844     3.398     0.000     2.817    -7.280    21.922     0.020     9.899    31.324  2280.816  1024.128    43.844    95.287
       272    43.856     3.404     0.000     2.820    -7.282    21.928     0.020     9.899    31.324  2280.172  1024.128    43.856    95.445
       273    43.868     3.409     0.000     2.824    -7.283    21.934     0.020     9.899    31.324  2279.546  1024.128    43.868    95.602
       274    43.880     3.414     0.000     2.827    -7.284    21.940     0.020     9.899    31.324  2278.939  1024.128    43.880    95.758
       275    43.891     3.420     0.000     2.831    -7.286    21.946     0.020     9.899    31.324  2278.349  1024.128    43.891    95.912
       276    43.902     3.425     0.000     2.834    -7.287    21.951     0.020     9.899    31.324  2277.777  1024.128    43.902    96.066
       277    43.913     3.430     0.000     2.838    -7.288    21.957     0.020     9.898    31.324  2277.221  1024.128    43.913    96.218
       278    43.924     3.435     0.000     2.841    -7.289    21.962     0.020     9.898    31.324  2276.681  1024.128    43.924    96.370
       279    43.934     3.440     0.000     2.844    -7.291    21.967     0.020     9.898    31.324  2276.158  1024.128    43.934    96.521
       280    43.943     3.444     0.000     2.848    -7.292    21.972     0.020     9.898    31.324  2275.650  1024.128    43.943    96.671
       281    43.953     3.449     0.000     2.851    -7.293    21.977     0.020     9.898    31.324  2275.157  1024.128    43.953    96.820
       282    43.962     3.454     0.000     2.854    -7.294    21.981     0.020     9.898    31.324  2274.678  1024.128    43.962    96.968
       283    43.971     3.458     0.000     2.858    -7.295    21.986     0.020     9.898    31.324  2274.215  1024.128    43.971    97.115
       284    43.980     3.462     0.000     2.861    -7.296    21.990     0.020     9.898    31.324  2273.765  1024.128    43.980    97.262
       285    43.988     3.467     0.000     2.864    -7.297    21.994     0.020     9.898    31.325  2273.329  1024.128    43.988    97.408
       286    43.997     3.471     0.000     2.867    -7.298    21.998     0.020     9.898    31.325  2272.906  1024.128    43.997    97.553
       287    44.004     3.475     0.000     2.870    -7.299    22.002     0.020     9.898    31.325  2272.496  1024.128    44.004    97.697
       288    44.012     3.479     0.000     2.874    -7.300    22.006     0.020     9.898    31.325  2272.099  1024.128    44.012    97.841
       289    44.020     3.483     0.000     2.877    -7.301    22.010     0.020     9.898    31.325  2271.715  1024.129    44.020    97.984
       290    44.027     3.486     0.000     2.880    -7.302    22.013     0.020     9.898    31.325  2271.343  1024.129    44.027    98.126
       291    44.034     3.490     0.000     2.883    -7.302    22.017     0.020     9.898    31.325  2270.983  1024.129    44.034    98.268
       292    44.041     3.493     0.000     2.886    -7.303    22.020     0.020     9.898    31.325  2270.635  1024.129    44.041    98.409
       293    44.047     3.497     0.000     2.889    -7.304    22.024     0.020     9.898    31.325  2270.299  1024.129    44.047    98.550
       294    44.053     3.500     0.000     2.893    -7.305    22.027     0.020     9.897    31.325  2269.973  1024.129    44.053    98.690
       295    44.059     3.503     0.000     2.896    -7.305    22.030     0.020     9.897    31.325  2269.659  1024.129    44.059    98.829
       296    44.065     3.507     0.000     2.899    -7.306    22.033     0.020     9.897    31.325  2269.356  1024.129    44.065    98.968
       297    44.071     3.510     0.000     2.902    -7.307    22.036     0.020     9.897    31.325  2269.064  1024.129    44.071    99.106
       298    44.077     3.513     0.000     2.905    -7.307    22.038     0.020     9.897    31.325  2268.782  1024.129    44.077    99.244
       299    44.082     3.515     0.000     2.908    -7.308    22.041     0.020     9.897    31.325  2268.511  1024.129    44.082    99.381
       300    44.087     3.518     0.000     2.911    -7.309    22.043     0.020     9.897    31.325  2268.250  1024.129    44.087    99.518
       301    44.092     3.521     0.000     2.914    -7.309    22.046     0.020     9.897    31.325  2267.999  1024.129    44.092    99.655
       302    44.096     3.523     0.000     2.917    -7.310    22.048     0.020     9.897    31.325  2267.757  1024.129    44.096    99.791
       303    44.101     3.526     0.000     2.920    -7.310    22.050     0.020     9.897    31.325  2267.526  1024.129    44.101    99.926
       304    44.105     3.528     0.000     2.923    -7.311    22.053     0.020     9.897    31.325  2267.304  1024.129    44.105   100.061
       305    44.109     3.530     0.000     2.926    -7.311    22.055     0.020     9.897    31.325  2267.092  1024.129    44.109   100.196
       306    44.113     3.533     0.000     2.929    -7.312    22.057     0.020     9.897    31.325  2266.890  1024.129    44.113   100.331
       307    44.117     3.535     0.000     2.932    -7.312    22.059     0.020     9.897    31.325  2266.696  1024.129    44.117   100.465
       308    44.121     3.537     0.000     2.935    -7.312    22.060     0.020     9.897    31.325  2266.512  1024.129    44.121   100.599
       309    44.124     3.539     0.000     2.938    -7.313    22.062     0.020     9.897    31.325  2266.336  1024.129    44.124   100.732
       310    44.127     3.540     0.000     2.941    -7.313    22.064     0.020     9.897    31.325  2266.170  1024.129    44.127   100.865
       311    44.130     3.542     0.000     2.944    -7.314    22.065     0.020     9.897    31.325  2266.013  1024.129    44.130   100.998
       312    44.133     3.544     0.000     2.947    -7.314    22.067     0.020     9.897    31.325  2265.864  1024.129    44.133   101.131
       313    44.136     3.545     0.000     2.950    -7.314    22.068     0.020     9.897    31.325  2265.724  1024.129    44.136   101.263
       314    44.139     3.547     0.000     2.953    -7.314    22.069     0.020     9.897    31.325  2265.592  1024.129    44.139   101.396
       315    44.141     3.548     0.000     2.956    -7.315    22.070     0.020     9.897    31.325  2265.469  1024.129    44.141   101.528
       316    44.143     3.549     0.000     2.959    -7.315    22.072     0.020     9.897    31.325  2265.355  1024.129    44.143   101.659
       317    44.145     3.550     0.000     2.961    -7.315    22.073     0.020     9.897    31.325  2265.249  1024.129    44.145   101.791
       318    44.147     3.551     0.000     2.964    -7.315    22.074     0.020     9.897    31.325  2265.151  1024.129    44.147   101.922
       319    44.149     3.552     0.000     2.967    -7.315    22.074     0.020     9.897    31.325  2265.062  1024.129    44.149   102.054
       320    44.150     3.553     0.000     2.970    -7.316    22.075     0.020     9.897    31.325  2264.980  1024.129    44.150   102.185
       321    44.152     3.554     0.000     2.973    -7.316    22.076     0.020     9.897    31.325  2264.907  1024.129    44.152   102.316
       322    44.153     3.554     0.000     2.976    -7.316    22.077     0.020     9.897    31.325  2264.842  1024.129    44.153   102.447
       323    44.154     3.555     0.000     2.979    -7.316    22.077     0.020     9.897    31.325  2264.785  1024.129    44.154   102.578
       324    44.155     3.555     0.000     2.982    -7.316    22.078     0.020     9.897    31.325  2264.736  1024.129    44.155   102.708
       325    44.156     3.556     0.000     2.985    -7.316    22.078     0.020     9.897    31.325  2264.694  1024.129    44.156   102.839
       326    44.157     3.556     0.000     2.988    -7.316    22.078     0.020     9.897    31.325  2264.661  1024.129    44.157   102.970
       327    44.157     3.556     0.000     2.991    -7.316    22.079     0.020     9.897    31.325  2264.634  1024.129    44.157   103.100
---------------------- Local maximum rise or fall --------------------
       328    44.158     3.556     0.000     2.993    -7.316    22.079     0.020     9.897    31.325  2264.613  1024.129    44.158   103.231
       329    44.158     3.556     0.000     2.996    -7.316    22.079     0.020     9.897    31.325  2264.599  1024.129    44.158   103.361
       330    44.158     3.556     0.000     2.999    -7.316    22.079     0.020     9.897    31.325  2264.590  1024.129    44.158   103.492
       331    44.158     3.556     0.000     3.002    -7.316    22.079     0.020     9.897    31.325  2264.580  1024.129    44.158   103.622
       332    44.159     3.556     0.000     3.005    -7.316    22.079     0.020     9.897    31.325  2264.569  1024.129    44.159   103.753
       333    44.159     3.555     0.000     3.008    -7.316    22.079     0.020     9.897    31.325  2264.556  1024.129    44.159   103.884
       334    44.159     3.555     0.000     3.011    -7.316    22.080     0.020     9.897    31.325  2264.542  1024.129    44.159   104.015
       335    44.159     3.554     0.000     3.014    -7.315    22.080     0.020     9.897    31.325  2264.526  1024.129    44.159   104.145
       336    44.160     3.554     0.000     3.017    -7.315    22.080     0.020     9.897    31.325  2264.508  1024.129    44.160   104.276
       337    44.160     3.553     0.000     3.020    -7.315    22.080     0.020     9.897    31.325  2264.489  1024.129    44.160   104.408
       338    44.160     3.552     0.000     3.023    -7.315    22.080     0.020     9.897    31.325  2264.467  1024.129    44.160   104.539
       339    44.161     3.551     0.000     3.025    -7.315    22.080     0.020     9.897    31.325  2264.444  1024.129    44.161   104.670
       340    44.161     3.551     0.000     3.028    -7.314    22.081     0.020     9.897    31.325  2264.419  1024.129    44.161   104.802
       341    44.162     3.549     0.000     3.031    -7.314    22.081     0.020     9.897    31.325  2264.392  1024.129    44.162   104.933
       342    44.163     3.548     0.000     3.034    -7.314    22.081     0.020     9.897    31.325  2264.364  1024.129    44.163   105.065
       343    44.163     3.547     0.000     3.037    -7.313    22.082     0.020     9.897    31.325  2264.333  1024.129    44.163   105.198
       344    44.164     3.546     0.000     3.040    -7.313    22.082     0.020     9.897    31.325  2264.300  1024.129    44.164   105.330
       345    44.164     3.544     0.000     3.043    -7.313    22.082     0.020     9.897    31.325  2264.266  1024.129    44.164   105.463
       346    44.165     3.543     0.000     3.046    -7.312    22.083     0.020     9.897    31.325  2264.229  1024.129    44.165   105.596
       347    44.166     3.541     0.000     3.049    -7.312    22.083     0.020     9.897    31.325  2264.190  1024.129    44.166   105.729
       348    44.167     3.540     0.000     3.052    -7.311    22.083     0.020     9.897    31.325  2264.149  1024.129    44.167   105.862
       349    44.168     3.538     0.000     3.055    -7.311    22.084     0.020     9.897    31.325  2264.106  1024.129    44.168   105.996
       350    44.168     3.536     0.000     3.058    -7.311    22.084     0.020     9.897    31.325  2264.061  1024.129    44.168   106.130
       351    44.169     3.534     0.000     3.061    -7.310    22.085     0.020     9.897    31.325  2264.014  1024.129    44.169   106.265
       352    44.170     3.532     0.000     3.064    -7.310    22.085     0.020     9.897    31.325  2263.964  1024.129    44.170   106.400
       353    44.171     3.530     0.000     3.067    -7.309    22.086     0.020     9.897    31.325  2263.911  1024.129    44.171   106.535
       354    44.172     3.528     0.000     3.070    -7.308    22.086     0.020     9.897    31.325  2263.857  1024.129    44.172   106.671
       355    44.174     3.526     0.000     3.073    -7.308    22.087     0.020     9.897    31.325  2263.800  1024.129    44.174   106.807
       356    44.175     3.524     0.000     3.076    -7.307    22.087     0.020     9.897    31.325  2263.740  1024.129    44.175   106.944
       357    44.176     3.521     0.000     3.079    -7.307    22.088     0.020     9.897    31.325  2263.678  1024.129    44.176   107.081
       358    44.177     3.519     0.000     3.082    -7.306    22.089     0.020     9.897    31.325  2263.613  1024.129    44.177   107.219
       359    44.178     3.516     0.000     3.085    -7.305    22.089     0.020     9.897    31.325  2263.545  1024.129    44.178   107.357
       360    44.180     3.514     0.000     3.088    -7.304    22.090     0.020     9.897    31.325  2263.474  1024.129    44.180   107.495
       361    44.181     3.511     0.000     3.091    -7.304    22.091     0.020     9.897    31.325  2263.401  1024.129    44.181   107.635
       362    44.183     3.508     0.000     3.094    -7.303    22.091     0.020     9.897    31.325  2263.324  1024.129    44.183   107.774
       363    44.184     3.505     0.000     3.098    -7.302    22.092     0.020     9.897    31.325  2263.245  1024.129    44.184   107.915
       364    44.186     3.502     0.000     3.101    -7.301    22.093     0.020     9.897    31.325  2263.162  1024.129    44.186   108.056
       365    44.188     3.499     0.000     3.104    -7.300    22.094     0.020     9.896    31.325  2263.076  1024.129    44.188   108.197
       366    44.189     3.496     0.000     3.107    -7.300    22.095     0.020     9.896    31.325  2262.986  1024.129    44.189   108.340
       367    44.191     3.493     0.000     3.110    -7.299    22.096     0.020     9.896    31.325  2262.893  1024.129    44.191   108.483
       368    44.193     3.489     0.000     3.113    -7.298    22.097     0.020     9.896    31.325  2262.796  1024.129    44.193   108.627
       369    44.195     3.486     0.000     3.117    -7.297    22.098     0.020     9.896    31.325  2262.696  1024.129    44.195   108.771
       370    44.197     3.482     0.000     3.120    -7.296    22.099     0.020     9.896    31.325  2262.591  1024.129    44.197   108.916
       371    44.199     3.479     0.000     3.123    -7.295    22.100     0.020     9.896    31.325  2262.483  1024.129    44.199   109.062
       372    44.201     3.475     0.000     3.126    -7.294    22.101     0.020     9.896    31.325  2262.371  1024.129    44.201   109.209
       373    44.204     3.471     0.000     3.130    -7.293    22.102     0.020     9.896    31.325  2262.254  1024.129    44.204   109.357
       374    44.206     3.467     0.000     3.133    -7.292    22.103     0.020     9.896    31.325  2262.132  1024.129    44.206   109.505
       375    44.209     3.464     0.000     3.136    -7.290    22.104     0.020     9.896    31.325  2262.007  1024.129    44.209   109.655
       376    44.211     3.460     0.000     3.140    -7.289    22.106     0.020     9.896    31.325  2261.876  1024.129    44.211   109.805
       377    44.214     3.455     0.000     3.143    -7.288    22.107     0.020     9.896    31.325  2261.740  1024.129    44.214   109.957
       378    44.216     3.451     0.000     3.146    -7.287    22.108     0.020     9.896    31.325  2261.599  1024.129    44.216   110.109
       379    44.219     3.447     0.000     3.150    -7.285    22.110     0.020     9.896    31.325  2261.453  1024.129    44.219   110.262
       380    44.222     3.443     0.000     3.153    -7.284    22.111     0.020     9.896    31.325  2261.301  1024.129    44.222   110.416
       381    44.225     3.438     0.000     3.157    -7.283    22.113     0.020     9.896    31.325  2261.143  1024.129    44.225   110.572
       382    44.229     3.434     0.000     3.160    -7.281    22.114     0.020     9.896    31.325  2260.980  1024.129    44.229   110.728
       383    44.232     3.429     0.000     3.164    -7.280    22.116     0.020     9.896    31.325  2260.810  1024.129    44.232   110.886
       384    44.235     3.424     0.000     3.167    -7.278    22.118     0.020     9.896    31.325  2260.633  1024.129    44.235   111.045
       385    44.239     3.420     0.000     3.171    -7.277    22.119     0.020     9.896    31.325  2260.449  1024.129    44.239   111.205
       386    44.243     3.415     0.000     3.174    -7.275    22.121     0.020     9.896    31.325  2260.259  1024.129    44.243   111.366
       387    44.247     3.410     0.000     3.178    -7.274    22.123     0.020     9.896    31.325  2260.061  1024.129    44.247   111.529
       388    44.251     3.405     0.000     3.182    -7.272    22.125     0.020     9.896    31.325  2259.855  1024.129    44.251   111.693
       389    44.255     3.400     0.000     3.185    -7.270    22.127     0.020     9.896    31.325  2259.641  1024.129    44.255   111.858
       390    44.259     3.395     0.000     3.189    -7.269    22.130     0.020     9.896    31.325  2259.418  1024.129    44.259   112.025
       391    44.264     3.389     0.000     3.193    -7.267    22.132     0.020     9.896    31.325  2259.186  1024.129    44.264   112.193
       392    44.268     3.384     0.000     3.196    -7.265    22.134     0.020     9.896    31.325  2258.946  1024.129    44.268   112.363
       393    44.273     3.379     0.000     3.200    -7.263    22.137     0.020     9.896    31.325  2258.695  1024.129    44.273   112.534
       394    44.278     3.373     0.000     3.204    -7.261    22.139     0.020     9.896    31.325  2258.434  1024.129    44.278   112.707
       395    44.284     3.368     0.000     3.208    -7.259    22.142     0.020     9.896    31.325  2258.163  1024.129    44.284   112.881
       396    44.289     3.362     0.000     3.212    -7.257    22.145     0.020     9.896    31.325  2257.880  1024.129    44.289   113.057
       397    44.295     3.356     0.000     3.216    -7.255    22.148     0.020     9.896    31.325  2257.585  1024.129    44.295   113.235
       398    44.301     3.350     0.000     3.220    -7.253    22.151     0.020     9.896    31.325  2257.278  1024.129    44.301   113.415
       399    44.307     3.344     0.000     3.224    -7.251    22.154     0.020     9.896    31.325  2256.958  1024.129    44.307   113.597
       400    44.314     3.338     0.000     3.228    -7.249    22.157     0.020     9.896    31.325  2256.625  1024.129    44.314   113.780
       401    44.321     3.332     0.000     3.232    -7.246    22.160     0.020     9.896    31.325  2256.277  1024.129    44.321   113.966
       402    44.328     3.326     0.000     3.236    -7.244    22.164     0.020     9.896    31.325  2255.913  1024.129    44.328   114.153
       403    44.335     3.320     0.000     3.240    -7.241    22.168     0.020     9.895    31.325  2255.534  1024.129    44.335   114.343
       404    44.343     3.314     0.000     3.245    -7.239    22.172     0.020     9.895    31.325  2255.138  1024.129    44.343   114.535
       405    44.351     3.307     0.000     3.249    -7.236    22.176     0.020     9.895    31.325  2254.724  1024.129    44.351   114.729
       406    44.360     3.301     0.000     3.253    -7.234    22.180     0.020     9.895    31.325  2254.291  1024.129    44.360   114.925
       407    44.369     3.294     0.000     3.258    -7.231    22.184     0.020     9.895    31.325  2253.839  1024.129    44.369   115.124
       408    44.378     3.288     0.000     3.262    -7.228    22.189     0.020     9.895    31.325  2253.365  1024.129    44.378   115.325
       409    44.388     3.281     0.000     3.267    -7.225    22.194     0.020     9.895    31.325  2252.869  1024.130    44.388   115.529
       410    44.398     3.274     0.000     3.271    -7.222    22.199     0.020     9.895    31.325  2252.350  1024.130    44.398   115.736
       411    44.409     3.267     0.000     3.276    -7.219    22.204     0.020     9.895    31.325  2251.806  1024.130    44.409   115.945
       412    44.420     3.260     0.000     3.281    -7.216    22.210     0.020     9.895    31.325  2251.235  1024.130    44.420   116.158
       413    44.432     3.253     0.000     3.286    -7.213    22.216     0.020     9.895    31.325  2250.636  1024.130    44.432   116.373
       414    44.444     3.246     0.000     3.290    -7.209    22.222     0.020     9.895    31.325  2250.008  1024.130    44.444   116.591
       415    44.457     3.239     0.000     3.295    -7.206    22.229     0.020     9.895    31.325  2249.347  1024.130    44.457   116.813
       416    44.471     3.232     0.000     3.300    -7.202    22.236     0.020     9.895    31.325  2248.653  1024.130    44.471   117.038
       417    44.486     3.225     0.000     3.305    -7.199    22.243     0.020     9.894    31.325  2247.923  1024.130    44.486   117.266
       418    44.501     3.217     0.000     3.311    -7.195    22.250     0.020     9.894    31.326  2247.154  1024.130    44.501   117.498
       419    44.517     3.210     0.000     3.316    -7.191    22.258     0.020     9.894    31.326  2246.344  1024.130    44.517   117.734
       420    44.534     3.203     0.000     3.321    -7.187    22.267     0.020     9.894    31.326  2245.490  1024.130    44.534   117.974
       421    44.552     3.195     0.000     3.327    -7.183    22.276     0.020     9.894    31.326  2244.588  1024.130    44.552   118.217
       422    44.571     3.187     0.000     3.332    -7.179    22.285     0.020     9.894    31.326  2243.636  1024.130    44.571   118.465
       423    44.590     3.180     0.000     3.338    -7.174    22.295     0.020     9.894    31.326  2242.630  1024.130    44.590   118.718
       424    44.612     3.172     0.000     3.343    -7.170    22.306     0.020     9.894    31.326  2241.566  1024.130    44.612   118.975
       425    44.634     3.164     0.000     3.349    -7.165    22.317     0.020     9.893    31.326  2240.438  1024.130    44.634   119.237
       426    44.658     3.157     0.000     3.355    -7.160    22.329     0.020     9.893    31.326  2239.242  1024.130    44.658   119.504
       427    44.683     3.149     0.000     3.361    -7.155    22.342     0.020     9.893    31.326  2237.973  1024.130    44.683   119.777
       428    44.710     3.141     0.000     3.367    -7.150    22.355     0.020     9.893    31.326  2236.625  1024.130    44.710   120.055
       429    44.739     3.133     0.000     3.374    -7.145    22.369     0.020     9.893    31.326  2235.190  1024.130    44.739   120.339
       430    44.770     3.125     0.000     3.380    -7.139    22.385     0.020     9.893    31.326  2233.661  1024.130    44.770   120.630
       431    44.802     3.117     0.000     3.387    -7.133    22.401     0.020     9.892    31.326  2232.030  1024.130    44.802   120.927
       432    44.837     3.109     0.000     3.393    -7.127    22.419     0.020     9.892    31.326  2230.287  1024.131    44.837   121.231
       433    44.875     3.101     0.000     3.400    -7.121    22.437     0.020     9.892    31.326  2228.423  1024.131    44.875   121.542
       434    44.915     3.093     0.000     3.407    -7.115    22.458     0.020     9.892    31.326  2226.423  1024.131    44.915   121.861
       435    44.958     3.085     0.000     3.415    -7.108    22.479     0.020     9.891    31.326  2224.276  1024.131    44.958   122.189
       436    45.005     3.078     0.000     3.422    -7.101    22.503     0.020     9.891    31.326  2221.966  1024.131    45.005   122.525
       437    45.056     3.070     0.000     3.430    -7.094    22.528     0.020     9.891    31.326  2219.474  1024.131    45.056   122.872
       438    45.110     3.062     0.000     3.438    -7.086    22.555     0.020     9.890    31.326  2216.781  1024.131    45.110   123.228
       439    45.170     3.054     0.000     3.446    -7.078    22.585     0.020     9.890    31.326  2213.861  1024.131    45.170   123.596
       440    45.235     3.046     0.000     3.454    -7.070    22.617     0.020     9.889    31.327  2210.688  1024.131    45.235   123.976
       441    45.306     3.039     0.000     3.463    -7.061    22.653     0.020     9.889    31.327  2207.227  1024.132    45.306   124.369
       442    45.384     3.031     0.000     3.472    -7.052    22.692     0.020     9.889    31.327  2203.440  1024.132    45.384   124.776
       443    45.469     3.024     0.000     3.481    -7.042    22.735     0.020     9.888    31.327  2199.279  1024.132    45.469   125.199
       444    45.565     3.017     0.000     3.491    -7.032    22.782     0.020     9.887    31.327  2194.684  1024.132    45.565   125.639
       445    45.671     3.011     0.000     3.501    -7.021    22.835     0.020     9.887    31.327  2189.584  1024.132    45.671   126.100
       446    45.790     3.004     0.000     3.512    -7.009    22.895     0.020     9.886    31.327  2183.886  1024.132    45.790   126.582
       447    45.925     2.998     0.000     3.523    -6.997    22.962     0.020     9.885    31.327  2177.472  1024.133    45.925   127.089
       448    46.079     2.993     0.000     3.535    -6.984    23.040     0.020     9.884    31.327  2170.185  1024.133    46.079   127.626
       449    46.258     2.989     0.000     3.548    -6.970    23.129     0.020     9.883    31.328  2161.808  1024.133    46.258   128.198
       450    46.468     2.985     0.000     3.561    -6.955    23.234     0.020     9.882    31.328  2152.031  1024.134    46.468   128.811
