****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    42.999     2.938     0.000     2.795    -7.064    21.500     0.020     9.921    31.316  2325.621  1024.118    42.999    84.283
       220    43.075     2.951     0.000     2.802    -7.070    21.538     0.020     9.920    31.316  2321.523  1024.118    43.075    84.572
       221    43.148     2.964     0.000     2.808    -7.076    21.574     0.020     9.919    31.316  2317.612  1024.119    43.148    84.856
       222    43.218     2.976     0.000     2.815    -7.081    21.609     0.020     9.919    31.317  2313.877  1024.119    43.218    85.136
       223    43.284     2.988     0.000     2.821    -7.087    21.642     0.020     9.918    31.317  2310.308  1024.119    43.284    85.412
       224    43.348     3.000     0.000     2.827    -7.092    21.674     0.020     9.918    31.317  2306.895  1024.119    43.348    85.684
       225    43.410     3.012     0.000     2.833    -7.098    21.705     0.020     9.918    31.317  2303.630  1024.119    43.410    85.951
       226    43.469     3.023     0.000     2.840    -7.103    21.734     0.020     9.917    31.317  2300.504  1024.119    43.469    86.215
       227    43.525     3.034     0.000     2.846    -7.108    21.763     0.020     9.917    31.317  2297.510  1024.120    43.525    86.475
       228    43.580     3.046     0.000     2.851    -7.113    21.790     0.020     9.916    31.317  2294.640  1024.120    43.580    86.732
       229    43.632     3.057     0.000     2.857    -7.117    21.816     0.020     9.916    31.317  2291.887  1024.120    43.632    86.984
       230    43.683     3.067     0.000     2.863    -7.122    21.841     0.020     9.916    31.317  2289.246  1024.120    43.683    87.234
       231    43.731     3.078     0.000     2.869    -7.126    21.865     0.020     9.915    31.317  2286.710  1024.120    43.731    87.480
       232    43.778     3.089     0.000     2.874    -7.130    21.889     0.020     9.915    31.317  2284.274  1024.120    43.778    87.722
       233    43.822     3.099     0.000     2.880    -7.135    21.911     0.020     9.915    31.317  2281.933  1024.120    43.822    87.961
       234    43.866     3.109     0.000     2.885    -7.139    21.933     0.020     9.914    31.318  2279.682  1024.120    43.866    88.198
       235    43.907     3.119     0.000     2.891    -7.143    21.954     0.020     9.914    31.318  2277.516  1024.120    43.907    88.431
       236    43.948     3.129     0.000     2.896    -7.146    21.974     0.020     9.914    31.318  2275.431  1024.121    43.948    88.661
       237    43.987     3.138     0.000     2.901    -7.150    21.993     0.020     9.913    31.318  2273.423  1024.121    43.987    88.888
       238    44.024     3.148     0.000     2.906    -7.154    22.012     0.020     9.913    31.318  2271.489  1024.121    44.024    89.113
       239    44.060     3.157     0.000     2.911    -7.157    22.030     0.020     9.913    31.318  2269.624  1024.121    44.060    89.334
       240    44.095     3.167     0.000     2.916    -7.161    22.048     0.020     9.913    31.318  2267.827  1024.121    44.095    89.553
       241    44.129     3.176     0.000     2.921    -7.164    22.064     0.020     9.912    31.318  2266.093  1024.121    44.129    89.770
       242    44.161     3.185     0.000     2.926    -7.167    22.081     0.020     9.912    31.318  2264.419  1024.121    44.161    89.984
       243    44.193     3.193     0.000     2.931    -7.171    22.096     0.020     9.912    31.318  2262.803  1024.121    44.193    90.195
       244    44.223     3.202     0.000     2.936    -7.174    22.112     0.020     9.912    31.318  2261.243  1024.121    44.223    90.404
       245    44.253     3.211     0.000     2.941    -7.177    22.126     0.020     9.911    31.318  2259.736  1024.121    44.253    90.611
       246    44.282     3.219     0.000     2.945    -7.180    22.141     0.020     9.911    31.318  2258.279  1024.121    44.282    90.816
       247    44.309     3.227     0.000     2.950    -7.182    22.155     0.020     9.911    31.318  2256.871  1024.121    44.309    91.018
       248    44.336     3.236     0.000     2.955    -7.185    22.168     0.020     9.911    31.318  2255.509  1024.122    44.336    91.218
       249    44.362     3.244     0.000     2.959    -7.188    22.181     0.020     9.911    31.318  2254.192  1024.122    44.362    91.416
       250    44.387     3.251     0.000     2.964    -7.191    22.193     0.020     9.910    31.318  2252.917  1024.122    44.387    91.612
       251    44.411     3.259     0.000     2.968    -7.193    22.206     0.020     9.910    31.318  2251.683  1024.122    44.411    91.806
       252    44.435     3.267     0.000     2.973    -7.196    22.217     0.020     9.910    31.319  2250.489  1024.122    44.435    91.999
       253    44.458     3.274     0.000     2.977    -7.198    22.229     0.020     9.910    31.319  2249.332  1024.122    44.458    92.189
       254    44.480     3.282     0.000     2.981    -7.200    22.240     0.020     9.910    31.319  2248.212  1024.122    44.480    92.377
       255    44.501     3.289     0.000     2.986    -7.203    22.251     0.020     9.910    31.319  2247.126  1024.122    44.501    92.564
       256    44.522     3.296     0.000     2.990    -7.205    22.261     0.020     9.909    31.319  2246.075  1024.122    44.522    92.749
       257    44.542     3.303     0.000     2.994    -7.207    22.271     0.020     9.909    31.319  2245.055  1024.122    44.542    92.932
       258    44.562     3.310     0.000     2.998    -7.209    22.281     0.020     9.909    31.319  2244.067  1024.122    44.562    93.114
       259    44.581     3.317     0.000     3.002    -7.211    22.290     0.020     9.909    31.319  2243.109  1024.122    44.581    93.294
       260    44.599     3.324     0.000     3.007    -7.213    22.300     0.020     9.909    31.319  2242.180  1024.122    44.599    93.473
       261    44.617     3.330     0.000     3.011    -7.215    22.309     0.020     9.909    31.319  2241.279  1024.122    44.617    93.650
       262    44.635     3.337     0.000     3.015    -7.217    22.317     0.020     9.909    31.319  2240.406  1024.122    44.635    93.825
       263    44.652     3.343     0.000     3.019    -7.219    22.326     0.020     9.909    31.319  2239.558  1024.122    44.652    93.999
       264    44.668     3.349     0.000     3.023    -7.221    22.334     0.020     9.908    31.319  2238.736  1024.122    44.668    94.172
       265    44.684     3.356     0.000     3.027    -7.223    22.342     0.020     9.908    31.319  2237.938  1024.122    44.684    94.343
       266    44.699     3.362     0.000     3.030    -7.224    22.350     0.020     9.908    31.319  2237.163  1024.122    44.699    94.514
       267    44.714     3.368     0.000     3.034    -7.226    22.357     0.020     9.908    31.319  2236.412  1024.123    44.714    94.682
       268    44.729     3.373     0.000     3.038    -7.228    22.365     0.020     9.908    31.319  2235.683  1024.123    44.729    94.850
       269    44.743     3.379     0.000     3.042    -7.229    22.372     0.020     9.908    31.319  2234.976  1024.123    44.743    95.016
       270    44.757     3.385     0.000     3.046    -7.231    22.378     0.020     9.908    31.319  2234.289  1024.123    44.757    95.181
       271    44.770     3.390     0.000     3.050    -7.232    22.385     0.020     9.908    31.319  2233.623  1024.123    44.770    95.345
       272    44.783     3.396     0.000     3.053    -7.234    22.392     0.020     9.908    31.319  2232.976  1024.123    44.783    95.508
       273    44.796     3.401     0.000     3.057    -7.235    22.398     0.020     9.908    31.319  2232.348  1024.123    44.796    95.670
       274    44.808     3.406     0.000     3.061    -7.237    22.404     0.020     9.907    31.319  2231.739  1024.123    44.808    95.831
       275    44.820     3.411     0.000     3.064    -7.238    22.410     0.020     9.907    31.319  2231.148  1024.123    44.820    95.991
       276    44.831     3.416     0.000     3.068    -7.239    22.416     0.020     9.907    31.319  2230.575  1024.123    44.831    96.149
       277    44.843     3.421     0.000     3.072    -7.241    22.421     0.020     9.907    31.319  2230.019  1024.123    44.843    96.307
       278    44.854     3.426     0.000     3.075    -7.242    22.427     0.020     9.907    31.319  2229.479  1024.123    44.854    96.464
       279    44.864     3.430     0.000     3.079    -7.243    22.432     0.020     9.907    31.319  2228.956  1024.123    44.864    96.620
       280    44.874     3.435     0.000     3.082    -7.244    22.437     0.020     9.907    31.319  2228.448  1024.123    44.874    96.775
       281    44.884     3.439     0.000     3.086    -7.245    22.442     0.020     9.907    31.319  2227.956  1024.123    44.884    96.929
       282    44.894     3.444     0.000     3.089    -7.246    22.447     0.020     9.907    31.319  2227.479  1024.123    44.894    97.083
       283    44.903     3.448     0.000     3.093    -7.247    22.452     0.020     9.907    31.319  2227.017  1024.123    44.903    97.235
       284    44.912     3.452     0.000     3.096    -7.248    22.456     0.020     9.907    31.319  2226.569  1024.123    44.912    97.387
       285    44.921     3.456     0.000     3.100    -7.249    22.460     0.020     9.907    31.319  2226.135  1024.123    44.921    97.538
       286    44.929     3.460     0.000     3.103    -7.250    22.465     0.020     9.907    31.319  2225.714  1024.123    44.929    97.688
       287    44.938     3.464     0.000     3.107    -7.251    22.469     0.020     9.907    31.319  2225.308  1024.123    44.938    97.838
       288    44.946     3.467     0.000     3.110    -7.252    22.473     0.020     9.906    31.319  2224.914  1024.123    44.946    97.986
       289    44.953     3.471     0.000     3.114    -7.253    22.477     0.020     9.906    31.320  2224.533  1024.123    44.953    98.135
       290    44.961     3.475     0.000     3.117    -7.254    22.480     0.020     9.906    31.320  2224.165  1024.123    44.961    98.282
       291    44.968     3.478     0.000     3.120    -7.255    22.484     0.020     9.906    31.320  2223.809  1024.123    44.968    98.429
       292    44.975     3.481     0.000     3.124    -7.256    22.487     0.020     9.906    31.320  2223.465  1024.123    44.975    98.575
       293    44.982     3.485     0.000     3.127    -7.256    22.491     0.020     9.906    31.320  2223.133  1024.123    44.982    98.721
       294    44.988     3.488     0.000     3.130    -7.257    22.494     0.020     9.906    31.320  2222.813  1024.123    44.988    98.866
       295    44.994     3.491     0.000     3.134    -7.258    22.497     0.020     9.906    31.320  2222.504  1024.123    44.994    99.011
       296    45.000     3.494     0.000     3.137    -7.258    22.500     0.020     9.906    31.320  2222.206  1024.123    45.000    99.155
       297    45.006     3.496     0.000     3.140    -7.259    22.503     0.020     9.906    31.320  2221.919  1024.123    45.006    99.298
       298    45.012     3.499     0.000     3.144    -7.260    22.506     0.020     9.906    31.320  2221.644  1024.123    45.012    99.442
       299    45.017     3.502     0.000     3.147    -7.260    22.509     0.020     9.906    31.320  2221.379  1024.123    45.017    99.584
       300    45.022     3.504     0.000     3.150    -7.261    22.511     0.020     9.906    31.320  2221.124  1024.123    45.022    99.726
       301    45.027     3.507     0.000     3.153    -7.262    22.514     0.020     9.906    31.320  2220.880  1024.123    45.027    99.868
       302    45.032     3.509     0.000     3.157    -7.262    22.516     0.020     9.906    31.320  2220.646  1024.123    45.032   100.009
       303    45.036     3.511     0.000     3.160    -7.263    22.518     0.020     9.906    31.320  2220.422  1024.123    45.036   100.150
       304    45.041     3.514     0.000     3.163    -7.263    22.520     0.020     9.906    31.320  2220.208  1024.123    45.041   100.291
       305    45.045     3.516     0.000     3.166    -7.263    22.522     0.020     9.906    31.320  2220.004  1024.123    45.045   100.431
       306    45.049     3.518     0.000     3.170    -7.264    22.524     0.020     9.906    31.320  2219.810  1024.123    45.049   100.571
       307    45.053     3.519     0.000     3.173    -7.264    22.526     0.020     9.906    31.320  2219.625  1024.123    45.053   100.710
       308    45.056     3.521     0.000     3.176    -7.265    22.528     0.020     9.906    31.320  2219.450  1024.123    45.056   100.850
       309    45.060     3.523     0.000     3.179    -7.265    22.530     0.020     9.906    31.320  2219.284  1024.123    45.060   100.989
       310    45.063     3.525     0.000     3.182    -7.265    22.531     0.020     9.906    31.320  2219.127  1024.123    45.063   101.127
       311    45.066     3.526     0.000     3.185    -7.266    22.533     0.020     9.906    31.320  2218.979  1024.123    45.066   101.266
       312    45.069     3.527     0.000     3.189    -7.266    22.534     0.020     9.906    31.320  2218.841  1024.123    45.069   101.404
       313    45.071     3.529     0.000     3.192    -7.266    22.536     0.020     9.906    31.320  2218.711  1024.123    45.071   101.542
       314    45.074     3.530     0.000     3.195    -7.267    22.537     0.020     9.906    31.320  2218.590  1024.123    45.074   101.679
       315    45.076     3.531     0.000     3.198    -7.267    22.538     0.020     9.906    31.320  2218.479  1024.123    45.076   101.817
       316    45.078     3.532     0.000     3.201    -7.267    22.539     0.020     9.905    31.320  2218.375  1024.123    45.078   101.954
       317    45.080     3.533     0.000     3.204    -7.267    22.540     0.020     9.905    31.320  2218.281  1024.123    45.080   102.091
       318    45.082     3.534     0.000     3.208    -7.267    22.541     0.020     9.905    31.320  2218.195  1024.124    45.082   102.229
       319    45.083     3.534     0.000     3.211    -7.267    22.542     0.020     9.905    31.320  2218.118  1024.124    45.083   102.365
       320    45.085     3.535     0.000     3.214    -7.268    22.542     0.020     9.905    31.320  2218.049  1024.124    45.085   102.502
       321    45.086     3.536     0.000     3.217    -7.268    22.543     0.020     9.905    31.320  2217.988  1024.124    45.086   102.639
       322    45.087     3.536     0.000     3.220    -7.268    22.543     0.020     9.905    31.320  2217.936  1024.124    45.087   102.776
       323    45.088     3.536     0.000     3.223    -7.268    22.544     0.020     9.905    31.320  2217.892  1024.124    45.088   102.912
       324    45.089     3.537     0.000     3.226    -7.268    22.544     0.020     9.905    31.320  2217.855  1024.124    45.089   103.049
       325    45.089     3.537     0.000     3.230    -7.268    22.545     0.020     9.905    31.320  2217.824  1024.124    45.089   103.185
---------------------- Local maximum rise or fall --------------------
       326    45.090     3.537     0.000     3.233    -7.268    22.545     0.020     9.905    31.320  2217.800  1024.124    45.090   103.322
       327    45.090     3.537     0.000     3.236    -7.268    22.545     0.020     9.905    31.320  2217.783  1024.124    45.090   103.458
       328    45.090     3.537     0.000     3.239    -7.268    22.545     0.020     9.905    31.320  2217.770  1024.124    45.090   103.595
       329    45.091     3.537     0.000     3.242    -7.268    22.545     0.020     9.905    31.320  2217.756  1024.124    45.091   103.731
       330    45.091     3.536     0.000     3.245    -7.267    22.545     0.020     9.905    31.320  2217.741  1024.124    45.091   103.868
       331    45.091     3.536     0.000     3.248    -7.267    22.546     0.020     9.905    31.320  2217.725  1024.124    45.091   104.005
       332    45.092     3.535     0.000     3.251    -7.267    22.546     0.020     9.905    31.320  2217.706  1024.124    45.092   104.141
       333    45.092     3.535     0.000     3.255    -7.267    22.546     0.020     9.905    31.320  2217.686  1024.124    45.092   104.278
       334    45.092     3.534     0.000     3.258    -7.267    22.546     0.020     9.905    31.320  2217.664  1024.124    45.092   104.415
       335    45.093     3.534     0.000     3.261    -7.267    22.546     0.020     9.905    31.320  2217.640  1024.124    45.093   104.552
       336    45.094     3.533     0.000     3.264    -7.266    22.547     0.020     9.905    31.320  2217.614  1024.124    45.094   104.689
       337    45.094     3.532     0.000     3.267    -7.266    22.547     0.020     9.905    31.320  2217.586  1024.124    45.094   104.827
       338    45.095     3.531     0.000     3.270    -7.266    22.547     0.020     9.905    31.320  2217.556  1024.124    45.095   104.964
       339    45.095     3.530     0.000     3.273    -7.265    22.548     0.020     9.905    31.320  2217.524  1024.124    45.095   105.102
       340    45.096     3.529     0.000     3.277    -7.265    22.548     0.020     9.905    31.320  2217.490  1024.124    45.096   105.240
       341    45.097     3.528     0.000     3.280    -7.265    22.548     0.020     9.905    31.320  2217.453  1024.124    45.097   105.378
       342    45.098     3.526     0.000     3.283    -7.264    22.549     0.020     9.905    31.320  2217.414  1024.124    45.098   105.517
       343    45.098     3.525     0.000     3.286    -7.264    22.549     0.020     9.905    31.320  2217.374  1024.124    45.098   105.656
       344    45.099     3.523     0.000     3.289    -7.264    22.550     0.020     9.905    31.320  2217.330  1024.124    45.099   105.795
       345    45.100     3.522     0.000     3.293    -7.263    22.550     0.020     9.905    31.320  2217.285  1024.124    45.100   105.934
       346    45.101     3.520     0.000     3.296    -7.263    22.551     0.020     9.905    31.320  2217.237  1024.124    45.101   106.074
       347    45.102     3.518     0.000     3.299    -7.262    22.551     0.020     9.905    31.320  2217.187  1024.124    45.102   106.214
       348    45.103     3.517     0.000     3.302    -7.262    22.552     0.020     9.905    31.320  2217.134  1024.124    45.103   106.354
       349    45.104     3.515     0.000     3.305    -7.261    22.552     0.020     9.905    31.320  2217.078  1024.124    45.104   106.495
       350    45.106     3.513     0.000     3.309    -7.261    22.553     0.020     9.905    31.320  2217.020  1024.124    45.106   106.636
       351    45.107     3.511     0.000     3.312    -7.260    22.553     0.020     9.905    31.320  2216.960  1024.124    45.107   106.778
       352    45.108     3.509     0.000     3.315    -7.259    22.554     0.020     9.905    31.320  2216.896  1024.124    45.108   106.920
       353    45.109     3.506     0.000     3.318    -7.259    22.555     0.020     9.905    31.320  2216.830  1024.124    45.109   107.063
       354    45.111     3.504     0.000     3.322    -7.258    22.555     0.020     9.905    31.320  2216.761  1024.124    45.111   107.206
       355    45.112     3.502     0.000     3.325    -7.257    22.556     0.020     9.905    31.320  2216.689  1024.124    45.112   107.349
       356    45.114     3.499     0.000     3.328    -7.257    22.557     0.020     9.905    31.320  2216.613  1024.124    45.114   107.494
       357    45.115     3.497     0.000     3.332    -7.256    22.558     0.020     9.905    31.320  2216.535  1024.124    45.115   107.638
       358    45.117     3.494     0.000     3.335    -7.255    22.559     0.020     9.905    31.320  2216.453  1024.124    45.117   107.784
       359    45.119     3.491     0.000     3.338    -7.254    22.559     0.020     9.905    31.320  2216.368  1024.124    45.119   107.929
       360    45.121     3.488     0.000     3.342    -7.253    22.560     0.020     9.905    31.320  2216.280  1024.124    45.121   108.076
       361    45.123     3.486     0.000     3.345    -7.252    22.561     0.020     9.905    31.320  2216.188  1024.124    45.123   108.223
       362    45.124     3.483     0.000     3.348    -7.252    22.562     0.020     9.905    31.320  2216.093  1024.124    45.124   108.371
       363    45.126     3.479     0.000     3.352    -7.251    22.563     0.020     9.905    31.320  2215.993  1024.124    45.126   108.519
       364    45.129     3.476     0.000     3.355    -7.250    22.564     0.020     9.905    31.320  2215.890  1024.124    45.129   108.669
       365    45.131     3.473     0.000     3.359    -7.249    22.565     0.020     9.905    31.320  2215.783  1024.124    45.131   108.819
       366    45.133     3.470     0.000     3.362    -7.248    22.567     0.020     9.905    31.320  2215.672  1024.124    45.133   108.969
       367    45.135     3.466     0.000     3.366    -7.247    22.568     0.020     9.905    31.320  2215.556  1024.124    45.135   109.121
       368    45.138     3.463     0.000     3.369    -7.246    22.569     0.020     9.905    31.320  2215.436  1024.124    45.138   109.273
       369    45.140     3.459     0.000     3.373    -7.244    22.570     0.020     9.905    31.320  2215.311  1024.124    45.140   109.426
       370    45.143     3.456     0.000     3.376    -7.243    22.572     0.020     9.905    31.320  2215.182  1024.124    45.143   109.580
       371    45.146     3.452     0.000     3.380    -7.242    22.573     0.020     9.905    31.320  2215.047  1024.124    45.146   109.735
       372    45.149     3.448     0.000     3.383    -7.241    22.574     0.020     9.905    31.320  2214.908  1024.124    45.149   109.891
       373    45.152     3.444     0.000     3.387    -7.240    22.576     0.020     9.905    31.320  2214.763  1024.124    45.152   110.048
       374    45.155     3.440     0.000     3.391    -7.238    22.577     0.020     9.905    31.320  2214.612  1024.124    45.155   110.206
       375    45.158     3.436     0.000     3.394    -7.237    22.579     0.020     9.905    31.320  2214.456  1024.124    45.158   110.365
       376    45.161     3.432     0.000     3.398    -7.236    22.581     0.020     9.905    31.320  2214.294  1024.124    45.161   110.525
       377    45.165     3.428     0.000     3.402    -7.234    22.582     0.020     9.905    31.320  2214.126  1024.124    45.165   110.686
       378    45.168     3.423     0.000     3.405    -7.233    22.584     0.020     9.905    31.320  2213.951  1024.124    45.168   110.848
       379    45.172     3.419     0.000     3.409    -7.231    22.586     0.020     9.905    31.320  2213.770  1024.124    45.172   111.012
       380    45.176     3.415     0.000     3.413    -7.230    22.588     0.020     9.905    31.320  2213.581  1024.124    45.176   111.176
       381    45.180     3.410     0.000     3.417    -7.228    22.590     0.020     9.905    31.320  2213.385  1024.124    45.180   111.342
       382    45.184     3.405     0.000     3.420    -7.227    22.592     0.020     9.905    31.320  2213.182  1024.124    45.184   111.509
       383    45.188     3.401     0.000     3.424    -7.225    22.594     0.020     9.905    31.320  2212.971  1024.124    45.188   111.678
       384    45.193     3.396     0.000     3.428    -7.223    22.596     0.020     9.905    31.320  2212.751  1024.124    45.193   111.847
       385    45.197     3.391     0.000     3.432    -7.222    22.599     0.020     9.905    31.320  2212.523  1024.124    45.197   112.018
       386    45.202     3.386     0.000     3.436    -7.220    22.601     0.020     9.905    31.320  2212.285  1024.124    45.202   112.191
       387    45.207     3.381     0.000     3.440    -7.218    22.604     0.020     9.905    31.320  2212.039  1024.124    45.207   112.365
       388    45.212     3.376     0.000     3.444    -7.216    22.606     0.020     9.905    31.320  2211.782  1024.124    45.212   112.541
       389    45.218     3.371     0.000     3.448    -7.214    22.609     0.020     9.905    31.320  2211.515  1024.124    45.218   112.718
       390    45.224     3.365     0.000     3.452    -7.212    22.612     0.020     9.904    31.320  2211.237  1024.124    45.224   112.897
       391    45.229     3.360     0.000     3.456    -7.210    22.615     0.020     9.904    31.320  2210.947  1024.124    45.229   113.077
       392    45.236     3.354     0.000     3.461    -7.208    22.618     0.020     9.904    31.320  2210.646  1024.124    45.236   113.260
       393    45.242     3.349     0.000     3.465    -7.206    22.621     0.020     9.904    31.320  2210.332  1024.124    45.242   113.444
       394    45.249     3.343     0.000     3.469    -7.204    22.624     0.020     9.904    31.320  2210.005  1024.124    45.249   113.630
       395    45.256     3.338     0.000     3.473    -7.201    22.628     0.020     9.904    31.320  2209.664  1024.124    45.256   113.818
       396    45.263     3.332     0.000     3.478    -7.199    22.632     0.020     9.904    31.320  2209.309  1024.124    45.263   114.007
       397    45.271     3.326     0.000     3.482    -7.197    22.635     0.020     9.904    31.320  2208.938  1024.124    45.271   114.199
       398    45.279     3.320     0.000     3.487    -7.194    22.639     0.020     9.904    31.320  2208.552  1024.124    45.279   114.393
       399    45.287     3.314     0.000     3.491    -7.192    22.643     0.020     9.904    31.320  2208.148  1024.124    45.287   114.590
       400    45.295     3.308     0.000     3.496    -7.189    22.648     0.020     9.904    31.320  2207.726  1024.124    45.295   114.788
       401    45.305     3.302     0.000     3.500    -7.186    22.652     0.020     9.904    31.320  2207.286  1024.124    45.305   114.989
       402    45.314     3.296     0.000     3.505    -7.183    22.657     0.020     9.904    31.320  2206.825  1024.124    45.314   115.192
       403    45.324     3.289     0.000     3.510    -7.181    22.662     0.020     9.904    31.320  2206.344  1024.124    45.324   115.398
       404    45.334     3.283     0.000     3.514    -7.178    22.667     0.020     9.904    31.320  2205.840  1024.124    45.334   115.606
       405    45.345     3.276     0.000     3.519    -7.175    22.673     0.020     9.904    31.320  2205.313  1024.124    45.345   115.817
       406    45.356     3.270     0.000     3.524    -7.172    22.678     0.020     9.904    31.320  2204.761  1024.124    45.356   116.030
       407    45.368     3.263     0.000     3.529    -7.168    22.684     0.020     9.903    31.320  2204.182  1024.124    45.368   116.247
       408    45.381     3.257     0.000     3.534    -7.165    22.690     0.020     9.903    31.320  2203.575  1024.124    45.381   116.466
       409    45.394     3.250     0.000     3.539    -7.162    22.697     0.020     9.903    31.320  2202.938  1024.124    45.394   116.689
       410    45.408     3.243     0.000     3.544    -7.158    22.704     0.020     9.903    31.320  2202.270  1024.124    45.408   116.915
       411    45.422     3.236     0.000     3.550    -7.155    22.711     0.020     9.903    31.320  2201.568  1024.124    45.422   117.144
       412    45.437     3.229     0.000     3.555    -7.151    22.719     0.020     9.903    31.320  2200.830  1024.124    45.437   117.377
       413    45.453     3.222     0.000     3.560    -7.147    22.727     0.020     9.903    31.320  2200.053  1024.124    45.453   117.613
       414    45.470     3.215     0.000     3.566    -7.143    22.735     0.020     9.903    31.320  2199.236  1024.124    45.470   117.853
       415    45.488     3.208     0.000     3.572    -7.139    22.744     0.020     9.903    31.320  2198.374  1024.125    45.488   118.097
       416    45.507     3.201     0.000     3.577    -7.135    22.753     0.020     9.903    31.321  2197.466  1024.125    45.507   118.345
       417    45.527     3.194     0.000     3.583    -7.131    22.763     0.020     9.902    31.321  2196.508  1024.125    45.527   118.597
       418    45.548     3.187     0.000     3.589    -7.126    22.774     0.020     9.902    31.321  2195.496  1024.125    45.548   118.854
       419    45.570     3.179     0.000     3.595    -7.122    22.785     0.020     9.902    31.321  2194.426  1024.125    45.570   119.116
       420    45.594     3.172     0.000     3.601    -7.117    22.797     0.020     9.902    31.321  2193.293  1024.125    45.594   119.382
       421    45.618     3.164     0.000     3.607    -7.112    22.809     0.020     9.902    31.321  2192.094  1024.125    45.618   119.653
       422    45.645     3.157     0.000     3.614    -7.107    22.822     0.020     9.902    31.321  2190.822  1024.125    45.645   119.930
       423    45.673     3.150     0.000     3.620    -7.102    22.837     0.020     9.901    31.321  2189.471  1024.125    45.673   120.213
       424    45.703     3.142     0.000     3.627    -7.096    22.852     0.020     9.901    31.321  2188.035  1024.125    45.703   120.501
       425    45.735     3.135     0.000     3.633    -7.091    22.868     0.020     9.901    31.321  2186.507  1024.125    45.735   120.796
       426    45.769     3.127     0.000     3.640    -7.085    22.885     0.020     9.901    31.321  2184.878  1024.125    45.769   121.097
       427    45.806     3.119     0.000     3.647    -7.079    22.903     0.020     9.901    31.321  2183.139  1024.125    45.806   121.405
       428    45.845     3.112     0.000     3.655    -7.073    22.922     0.020     9.900    31.321  2181.281  1024.125    45.845   121.721
       429    45.887     3.104     0.000     3.662    -7.066    22.943     0.020     9.900    31.321  2179.290  1024.125    45.887   122.044
       430    45.932     3.097     0.000     3.670    -7.059    22.966     0.020     9.900    31.321  2177.155  1024.125    45.932   122.376
       431    45.980     3.089     0.000     3.677    -7.052    22.990     0.020     9.899    31.321  2174.859  1024.126    45.980   122.717
       432    46.032     3.082     0.000     3.685    -7.045    23.016     0.020     9.899    31.321  2172.386  1024.126    46.032   123.067
       433    46.089     3.074     0.000     3.694    -7.037    23.044     0.020     9.899    31.321  2169.716  1024.126    46.089   123.428
       434    46.150     3.067     0.000     3.702    -7.029    23.075     0.020     9.898    31.321  2166.826  1024.126    46.150   123.800
       435    46.217     3.060     0.000     3.711    -7.021    23.109     0.020     9.898    31.321  2163.688  1024.126    46.217   124.184
       436    46.290     3.053     0.000     3.720    -7.012    23.145     0.020     9.897    31.322  2160.271  1024.126    46.290   124.581
       437    46.371     3.046     0.000     3.729    -7.003    23.185     0.020     9.897    31.322  2156.536  1024.126    46.371   124.992
       438    46.459     3.039     0.000     3.739    -6.993    23.229     0.020     9.896    31.322  2152.438  1024.126    46.459   125.419
       439    46.557     3.032     0.000     3.749    -6.983    23.278     0.020     9.896    31.322  2147.921  1024.127    46.557   125.863
       440    46.665     3.026     0.000     3.760    -6.972    23.333     0.020     9.895    31.322  2142.916  1024.127    46.665   126.327
       441    46.787     3.020     0.000     3.771    -6.961    23.394     0.020     9.894    31.322  2137.335  1024.127    46.787   126.813
       442    46.925     3.015     0.000     3.783    -6.948    23.462     0.020     9.893    31.322  2131.066  1024.127    46.925   127.324
       443    47.082     3.010     0.000     3.795    -6.935    23.541     0.020     9.893    31.322  2123.959  1024.128    47.082   127.864
       444    47.263     3.006     0.000     3.808    -6.921    23.632     0.020     9.891    31.322  2115.813  1024.128    47.263   128.438
       445    47.476     3.003     0.000     3.822    -6.906    23.738     0.020     9.890    31.323  2106.339  1024.128    47.476   129.053
       446    47.714     3.001     0.000     3.837    -6.889    23.857     0.020     9.889    31.323  2095.829  1024.128    47.714   129.720
       447    47.973     2.999     0.000     3.854    -6.871    23.986     0.020     9.887    31.323  2084.507  1024.129    47.973   130.435
       448    48.255     2.998     0.000     3.871    -6.851    24.128     0.020     9.886    31.323  2072.307  1024.129    48.255   131.205
       449    48.566     2.998     0.000     3.890    -6.829    24.283     0.020     9.884    31.323  2059.060  1024.130    48.566   132.039
       450    48.911     2.999     0.000     3.911    -6.805    24.455     0.020     9.882    31.323  2044.545  1024.130    48.911   132.952
