****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    41.180     2.855     0.000     2.862    -7.252    20.590     0.020     9.876    31.335  2428.346  1024.140    41.180    79.504
       220    41.250     2.867     0.000     2.869    -7.258    20.625     0.020     9.876    31.335  2424.261  1024.141    41.250    79.779
       221    41.316     2.879     0.000     2.876    -7.263    20.658     0.020     9.875    31.336  2420.355  1024.141    41.316    80.049
       222    41.380     2.890     0.000     2.882    -7.269    20.690     0.020     9.875    31.336  2416.619  1024.141    41.380    80.316
       223    41.441     2.901     0.000     2.888    -7.274    20.721     0.020     9.874    31.336  2413.043  1024.141    41.441    80.579
       224    41.500     2.912     0.000     2.895    -7.279    20.750     0.020     9.874    31.336  2409.618  1024.141    41.500    80.839
       225    41.557     2.923     0.000     2.901    -7.284    20.778     0.020     9.874    31.336  2406.336  1024.141    41.557    81.095
       226    41.611     2.934     0.000     2.907    -7.289    20.806     0.020     9.873    31.336  2403.190  1024.141    41.611    81.347
       227    41.664     2.944     0.000     2.913    -7.293    20.832     0.020     9.873    31.336  2400.171  1024.142    41.664    81.596
       228    41.714     2.955     0.000     2.919    -7.298    20.857     0.020     9.873    31.336  2397.274  1024.142    41.714    81.842
       229    41.763     2.965     0.000     2.924    -7.302    20.881     0.020     9.872    31.336  2394.492  1024.142    41.763    82.084
       230    41.809     2.975     0.000     2.930    -7.307    20.905     0.020     9.872    31.336  2391.818  1024.142    41.809    82.324
       231    41.854     2.985     0.000     2.936    -7.311    20.927     0.020     9.872    31.337  2389.248  1024.142    41.854    82.560
       232    41.898     2.994     0.000     2.941    -7.315    20.949     0.020     9.871    31.337  2386.777  1024.142    41.898    82.793
       233    41.939     3.004     0.000     2.947    -7.319    20.970     0.020     9.871    31.337  2384.399  1024.142    41.939    83.024
       234    41.980     3.013     0.000     2.952    -7.323    20.990     0.020     9.871    31.337  2382.109  1024.142    41.980    83.251
       235    42.018     3.022     0.000     2.958    -7.326    21.009     0.020     9.870    31.337  2379.904  1024.143    42.018    83.476
       236    42.056     3.032     0.000     2.963    -7.330    21.028     0.020     9.870    31.337  2377.780  1024.143    42.056    83.698
       237    42.092     3.041     0.000     2.968    -7.334    21.046     0.020     9.870    31.337  2375.732  1024.143    42.092    83.918
       238    42.127     3.049     0.000     2.973    -7.337    21.064     0.020     9.870    31.337  2373.758  1024.143    42.127    84.135
       239    42.161     3.058     0.000     2.979    -7.340    21.081     0.020     9.869    31.337  2371.853  1024.143    42.161    84.350
       240    42.194     3.066     0.000     2.984    -7.344    21.097     0.020     9.869    31.337  2370.014  1024.143    42.194    84.562
       241    42.225     3.075     0.000     2.989    -7.347    21.113     0.020     9.869    31.337  2368.239  1024.143    42.225    84.771
       242    42.256     3.083     0.000     2.994    -7.350    21.128     0.020     9.869    31.337  2366.525  1024.143    42.256    84.979
       243    42.286     3.091     0.000     2.998    -7.353    21.143     0.020     9.869    31.337  2364.870  1024.143    42.286    85.184
       244    42.314     3.099     0.000     3.003    -7.356    21.157     0.020     9.868    31.337  2363.269  1024.143    42.314    85.387
       245    42.342     3.107     0.000     3.008    -7.359    21.171     0.020     9.868    31.338  2361.723  1024.143    42.342    85.588
       246    42.369     3.115     0.000     3.013    -7.362    21.184     0.020     9.868    31.338  2360.227  1024.143    42.369    85.787
       247    42.395     3.123     0.000     3.018    -7.364    21.197     0.020     9.868    31.338  2358.780  1024.144    42.395    85.984
       248    42.420     3.130     0.000     3.022    -7.367    21.210     0.020     9.868    31.338  2357.380  1024.144    42.420    86.179
       249    42.444     3.137     0.000     3.027    -7.369    21.222     0.020     9.867    31.338  2356.025  1024.144    42.444    86.372
       250    42.468     3.145     0.000     3.031    -7.372    21.234     0.020     9.867    31.338  2354.714  1024.144    42.468    86.563
       251    42.491     3.152     0.000     3.036    -7.374    21.245     0.020     9.867    31.338  2353.444  1024.144    42.491    86.753
       252    42.513     3.159     0.000     3.040    -7.377    21.257     0.020     9.867    31.338  2352.214  1024.144    42.513    86.941
       253    42.535     3.166     0.000     3.045    -7.379    21.267     0.020     9.867    31.338  2351.023  1024.144    42.535    87.127
       254    42.556     3.172     0.000     3.049    -7.381    21.278     0.020     9.867    31.338  2349.869  1024.144    42.556    87.311
       255    42.576     3.179     0.000     3.054    -7.384    21.288     0.020     9.867    31.338  2348.750  1024.144    42.576    87.494
       256    42.595     3.186     0.000     3.058    -7.386    21.298     0.020     9.866    31.338  2347.666  1024.144    42.595    87.675
       257    42.615     3.192     0.000     3.062    -7.388    21.307     0.020     9.866    31.338  2346.616  1024.144    42.615    87.854
       258    42.633     3.198     0.000     3.067    -7.390    21.317     0.020     9.866    31.338  2345.597  1024.144    42.633    88.032
       259    42.651     3.205     0.000     3.071    -7.392    21.326     0.020     9.866    31.338  2344.609  1024.144    42.651    88.209
       260    42.668     3.211     0.000     3.075    -7.394    21.334     0.020     9.866    31.338  2343.651  1024.144    42.668    88.384
       261    42.685     3.217     0.000     3.079    -7.396    21.343     0.020     9.866    31.338  2342.722  1024.144    42.685    88.558
       262    42.702     3.223     0.000     3.083    -7.397    21.351     0.020     9.866    31.338  2341.821  1024.144    42.702    88.731
       263    42.718     3.228     0.000     3.087    -7.399    21.359     0.020     9.866    31.338  2340.947  1024.144    42.718    88.902
       264    42.733     3.234     0.000     3.091    -7.401    21.367     0.020     9.866    31.338  2340.099  1024.144    42.733    89.072
       265    42.748     3.240     0.000     3.095    -7.403    21.374     0.020     9.865    31.338  2339.277  1024.145    42.748    89.241
       266    42.763     3.245     0.000     3.099    -7.404    21.381     0.020     9.865    31.338  2338.479  1024.145    42.763    89.408
       267    42.777     3.251     0.000     3.103    -7.406    21.389     0.020     9.865    31.338  2337.705  1024.145    42.777    89.575
       268    42.791     3.256     0.000     3.107    -7.407    21.395     0.020     9.865    31.339  2336.954  1024.145    42.791    89.740
       269    42.804     3.261     0.000     3.111    -7.409    21.402     0.020     9.865    31.339  2336.225  1024.145    42.804    89.904
       270    42.817     3.266     0.000     3.115    -7.410    21.409     0.020     9.865    31.339  2335.518  1024.145    42.817    90.067
       271    42.830     3.271     0.000     3.119    -7.412    21.415     0.020     9.865    31.339  2334.832  1024.145    42.830    90.229
       272    42.842     3.276     0.000     3.123    -7.413    21.421     0.020     9.865    31.339  2334.167  1024.145    42.842    90.390
       273    42.854     3.280     0.000     3.127    -7.414    21.427     0.020     9.865    31.339  2333.522  1024.145    42.854    90.550
       274    42.865     3.285     0.000     3.130    -7.416    21.433     0.020     9.865    31.339  2332.896  1024.145    42.865    90.709
       275    42.876     3.290     0.000     3.134    -7.417    21.438     0.020     9.865    31.339  2332.289  1024.145    42.876    90.868
       276    42.887     3.294     0.000     3.138    -7.418    21.444     0.020     9.864    31.339  2331.701  1024.145    42.887    91.025
       277    42.898     3.298     0.000     3.142    -7.419    21.449     0.020     9.864    31.339  2331.131  1024.145    42.898    91.181
       278    42.908     3.303     0.000     3.145    -7.421    21.454     0.020     9.864    31.339  2330.578  1024.145    42.908    91.337
       279    42.918     3.307     0.000     3.149    -7.422    21.459     0.020     9.864    31.339  2330.042  1024.145    42.918    91.491
       280    42.927     3.311     0.000     3.153    -7.423    21.464     0.020     9.864    31.339  2329.523  1024.145    42.927    91.645
       281    42.937     3.315     0.000     3.156    -7.424    21.468     0.020     9.864    31.339  2329.020  1024.145    42.937    91.798
       282    42.945     3.319     0.000     3.160    -7.425    21.473     0.020     9.864    31.339  2328.533  1024.145    42.945    91.951
       283    42.954     3.322     0.000     3.164    -7.426    21.477     0.020     9.864    31.339  2328.062  1024.145    42.954    92.102
       284    42.963     3.326     0.000     3.167    -7.427    21.481     0.020     9.864    31.339  2327.606  1024.145    42.963    92.253
       285    42.971     3.329     0.000     3.171    -7.428    21.485     0.020     9.864    31.339  2327.165  1024.145    42.971    92.404
       286    42.979     3.333     0.000     3.174    -7.429    21.489     0.020     9.864    31.339  2326.738  1024.145    42.979    92.553
       287    42.986     3.336     0.000     3.178    -7.430    21.493     0.020     9.864    31.339  2326.326  1024.145    42.986    92.702
       288    42.994     3.340     0.000     3.181    -7.430    21.497     0.020     9.864    31.339  2325.928  1024.145    42.994    92.850
       289    43.001     3.343     0.000     3.185    -7.431    21.500     0.020     9.864    31.339  2325.543  1024.145    43.001    92.998
       290    43.008     3.346     0.000     3.188    -7.432    21.504     0.020     9.864    31.339  2325.172  1024.145    43.008    93.145
       291    43.014     3.349     0.000     3.192    -7.433    21.507     0.020     9.864    31.339  2324.814  1024.145    43.014    93.292
       292    43.021     3.352     0.000     3.195    -7.433    21.510     0.020     9.864    31.339  2324.469  1024.145    43.021    93.438
       293    43.027     3.354     0.000     3.199    -7.434    21.513     0.020     9.864    31.339  2324.136  1024.145    43.027    93.583
       294    43.033     3.357     0.000     3.202    -7.435    21.516     0.020     9.863    31.339  2323.816  1024.145    43.033    93.728
       295    43.038     3.360     0.000     3.206    -7.435    21.519     0.020     9.863    31.339  2323.509  1024.145    43.038    93.873
       296    43.044     3.362     0.000     3.209    -7.436    21.522     0.020     9.863    31.339  2323.213  1024.145    43.044    94.017
       297    43.049     3.364     0.000     3.213    -7.437    21.525     0.020     9.863    31.339  2322.930  1024.145    43.049    94.161
       298    43.054     3.367     0.000     3.216    -7.437    21.527     0.020     9.863    31.339  2322.658  1024.145    43.054    94.304
       299    43.059     3.369     0.000     3.219    -7.438    21.529     0.020     9.863    31.339  2322.398  1024.145    43.059    94.447
       300    43.064     3.371     0.000     3.223    -7.438    21.532     0.020     9.863    31.339  2322.149  1024.145    43.064    94.589
       301    43.068     3.373     0.000     3.226    -7.439    21.534     0.020     9.863    31.339  2321.911  1024.145    43.068    94.731
       302    43.072     3.375     0.000     3.230    -7.439    21.536     0.020     9.863    31.339  2321.685  1024.145    43.072    94.873
       303    43.076     3.377     0.000     3.233    -7.440    21.538     0.020     9.863    31.339  2321.469  1024.145    43.076    95.015
       304    43.080     3.379     0.000     3.236    -7.440    21.540     0.020     9.863    31.339  2321.264  1024.145    43.080    95.156
       305    43.084     3.380     0.000     3.240    -7.440    21.542     0.020     9.863    31.339  2321.070  1024.145    43.084    95.296
       306    43.087     3.382     0.000     3.243    -7.441    21.543     0.020     9.863    31.339  2320.887  1024.145    43.087    95.437
       307    43.090     3.383     0.000     3.246    -7.441    21.545     0.020     9.863    31.339  2320.713  1024.145    43.090    95.577
       308    43.093     3.385     0.000     3.250    -7.441    21.547     0.020     9.863    31.339  2320.551  1024.146    43.093    95.717
       309    43.096     3.386     0.000     3.253    -7.442    21.548     0.020     9.863    31.339  2320.398  1024.146    43.096    95.857
       310    43.099     3.387     0.000     3.256    -7.442    21.549     0.020     9.863    31.339  2320.256  1024.146    43.099    95.996
       311    43.101     3.388     0.000     3.260    -7.442    21.551     0.020     9.863    31.339  2320.123  1024.146    43.101    96.136
       312    43.103     3.389     0.000     3.263    -7.442    21.552     0.020     9.863    31.339  2320.001  1024.146    43.103    96.275
       313    43.106     3.390     0.000     3.266    -7.443    21.553     0.020     9.863    31.339  2319.888  1024.146    43.106    96.414
       314    43.107     3.391     0.000     3.270    -7.443    21.554     0.020     9.863    31.339  2319.785  1024.146    43.107    96.553
       315    43.109     3.392     0.000     3.273    -7.443    21.555     0.020     9.863    31.339  2319.692  1024.146    43.109    96.692
       316    43.111     3.392     0.000     3.276    -7.443    21.555     0.020     9.863    31.339  2319.608  1024.146    43.111    96.830
       317    43.112     3.393     0.000     3.280    -7.443    21.556     0.020     9.863    31.339  2319.533  1024.146    43.112    96.969
       318    43.113     3.393     0.000     3.283    -7.443    21.557     0.020     9.863    31.339  2319.468  1024.146    43.113    97.107
       319    43.114     3.394     0.000     3.286    -7.443    21.557     0.020     9.863    31.339  2319.411  1024.146    43.114    97.246
       320    43.115     3.394     0.000     3.289    -7.443    21.558     0.020     9.863    31.339  2319.362  1024.146    43.115    97.384
       321    43.116     3.394     0.000     3.293    -7.443    21.558     0.020     9.863    31.339  2319.321  1024.146    43.116    97.522
---------------------- Local maximum rise or fall --------------------
       322    43.117     3.394     0.000     3.296    -7.443    21.558     0.020     9.863    31.339  2319.286  1024.146    43.117    97.660
       323    43.117     3.394     0.000     3.299    -7.443    21.559     0.020     9.863    31.339  2319.259  1024.146    43.117    97.799
       324    43.118     3.394     0.000     3.303    -7.443    21.559     0.020     9.863    31.339  2319.238  1024.146    43.118    97.937
       325    43.118     3.394     0.000     3.306    -7.443    21.559     0.020     9.863    31.339  2319.218  1024.146    43.118    98.075
       326    43.118     3.394     0.000     3.309    -7.443    21.559     0.020     9.863    31.339  2319.197  1024.146    43.118    98.214
       327    43.119     3.393     0.000     3.313    -7.443    21.559     0.020     9.863    31.339  2319.174  1024.146    43.119    98.352
       328    43.119     3.393     0.000     3.316    -7.443    21.560     0.020     9.863    31.339  2319.149  1024.146    43.119    98.490
       329    43.120     3.392     0.000     3.319    -7.443    21.560     0.020     9.863    31.339  2319.122  1024.146    43.120    98.629
       330    43.120     3.392     0.000     3.322    -7.442    21.560     0.020     9.863    31.339  2319.093  1024.146    43.120    98.768
       331    43.121     3.391     0.000     3.326    -7.442    21.560     0.020     9.863    31.339  2319.062  1024.146    43.121    98.907
       332    43.122     3.391     0.000     3.329    -7.442    21.561     0.020     9.863    31.339  2319.028  1024.146    43.122    99.046
       333    43.122     3.390     0.000     3.332    -7.442    21.561     0.020     9.863    31.339  2318.992  1024.146    43.122    99.185
       334    43.123     3.389     0.000     3.336    -7.441    21.561     0.020     9.863    31.339  2318.954  1024.146    43.123    99.324
       335    43.124     3.388     0.000     3.339    -7.441    21.562     0.020     9.863    31.339  2318.913  1024.146    43.124    99.464
       336    43.124     3.387     0.000     3.342    -7.441    21.562     0.020     9.863    31.339  2318.869  1024.146    43.124    99.603
       337    43.125     3.386     0.000     3.346    -7.440    21.563     0.020     9.863    31.339  2318.823  1024.146    43.125    99.743
       338    43.126     3.384     0.000     3.349    -7.440    21.563     0.020     9.863    31.339  2318.774  1024.146    43.126    99.884
       339    43.127     3.383     0.000     3.352    -7.439    21.564     0.020     9.863    31.339  2318.723  1024.146    43.127   100.024
       340    43.128     3.382     0.000     3.356    -7.439    21.564     0.020     9.863    31.339  2318.669  1024.146    43.128   100.165
       341    43.129     3.380     0.000     3.359    -7.439    21.565     0.020     9.863    31.339  2318.612  1024.146    43.129   100.306
       342    43.130     3.379     0.000     3.362    -7.438    21.565     0.020     9.863    31.339  2318.552  1024.146    43.130   100.448
       343    43.132     3.377     0.000     3.366    -7.438    21.566     0.020     9.863    31.339  2318.489  1024.146    43.132   100.590
       344    43.133     3.375     0.000     3.369    -7.437    21.566     0.020     9.863    31.339  2318.423  1024.146    43.133   100.732
       345    43.134     3.374     0.000     3.373    -7.436    21.567     0.020     9.863    31.339  2318.354  1024.146    43.134   100.874
       346    43.135     3.372     0.000     3.376    -7.436    21.568     0.020     9.863    31.339  2318.282  1024.146    43.135   101.017
       347    43.137     3.370     0.000     3.379    -7.435    21.568     0.020     9.863    31.339  2318.206  1024.146    43.137   101.161
       348    43.138     3.368     0.000     3.383    -7.435    21.569     0.020     9.863    31.339  2318.128  1024.146    43.138   101.305
       349    43.140     3.366     0.000     3.386    -7.434    21.570     0.020     9.863    31.339  2318.046  1024.146    43.140   101.449
       350    43.141     3.363     0.000     3.390    -7.433    21.571     0.020     9.863    31.339  2317.960  1024.146    43.141   101.594
       351    43.143     3.361     0.000     3.393    -7.432    21.572     0.020     9.863    31.339  2317.871  1024.146    43.143   101.740
       352    43.145     3.359     0.000     3.397    -7.432    21.572     0.020     9.863    31.339  2317.778  1024.146    43.145   101.885
       353    43.147     3.356     0.000     3.400    -7.431    21.573     0.020     9.863    31.339  2317.681  1024.146    43.147   102.032
       354    43.148     3.354     0.000     3.404    -7.430    21.574     0.020     9.863    31.339  2317.580  1024.146    43.148   102.179
       355    43.150     3.351     0.000     3.407    -7.429    21.575     0.020     9.863    31.339  2317.475  1024.146    43.150   102.327
       356    43.152     3.349     0.000     3.411    -7.428    21.576     0.020     9.863    31.339  2317.367  1024.146    43.152   102.475
       357    43.155     3.346     0.000     3.414    -7.428    21.577     0.020     9.863    31.339  2317.253  1024.146    43.155   102.624
       358    43.157     3.343     0.000     3.418    -7.427    21.578     0.020     9.863    31.339  2317.136  1024.146    43.157   102.774
       359    43.159     3.340     0.000     3.421    -7.426    21.580     0.020     9.863    31.339  2317.013  1024.146    43.159   102.924
       360    43.161     3.337     0.000     3.425    -7.425    21.581     0.020     9.863    31.339  2316.887  1024.146    43.161   103.075
       361    43.164     3.334     0.000     3.429    -7.424    21.582     0.020     9.863    31.339  2316.755  1024.146    43.164   103.227
       362    43.166     3.331     0.000     3.432    -7.423    21.583     0.020     9.863    31.339  2316.618  1024.146    43.166   103.380
       363    43.169     3.328     0.000     3.436    -7.421    21.585     0.020     9.863    31.339  2316.476  1024.146    43.169   103.533
       364    43.172     3.324     0.000     3.440    -7.420    21.586     0.020     9.863    31.339  2316.328  1024.146    43.172   103.688
       365    43.175     3.321     0.000     3.443    -7.419    21.587     0.020     9.863    31.339  2316.175  1024.146    43.175   103.843
       366    43.178     3.318     0.000     3.447    -7.418    21.589     0.020     9.862    31.339  2316.016  1024.146    43.178   103.999
       367    43.181     3.314     0.000     3.451    -7.417    21.590     0.020     9.862    31.339  2315.851  1024.146    43.181   104.156
       368    43.184     3.310     0.000     3.455    -7.415    21.592     0.020     9.862    31.339  2315.680  1024.146    43.184   104.314
       369    43.187     3.307     0.000     3.458    -7.414    21.594     0.020     9.862    31.339  2315.503  1024.146    43.187   104.473
       370    43.191     3.303     0.000     3.462    -7.413    21.595     0.020     9.862    31.339  2315.318  1024.146    43.191   104.633
       371    43.194     3.299     0.000     3.466    -7.411    21.597     0.020     9.862    31.339  2315.127  1024.146    43.194   104.794
       372    43.198     3.295     0.000     3.470    -7.410    21.599     0.020     9.862    31.339  2314.928  1024.146    43.198   104.956
       373    43.202     3.291     0.000     3.474    -7.408    21.601     0.020     9.862    31.339  2314.722  1024.146    43.202   105.119
       374    43.206     3.287     0.000     3.478    -7.407    21.603     0.020     9.862    31.339  2314.508  1024.146    43.206   105.283
       375    43.210     3.283     0.000     3.482    -7.405    21.605     0.020     9.862    31.339  2314.286  1024.146    43.210   105.449
       376    43.214     3.279     0.000     3.486    -7.404    21.607     0.020     9.862    31.339  2314.055  1024.146    43.214   105.616
       377    43.219     3.274     0.000     3.490    -7.402    21.609     0.020     9.862    31.339  2313.815  1024.146    43.219   105.784
       378    43.223     3.270     0.000     3.494    -7.400    21.612     0.020     9.862    31.339  2313.566  1024.146    43.223   105.953
       379    43.228     3.265     0.000     3.498    -7.399    21.614     0.020     9.862    31.340  2313.307  1024.146    43.228   106.124
       380    43.233     3.261     0.000     3.502    -7.397    21.617     0.020     9.862    31.340  2313.039  1024.146    43.233   106.296
       381    43.238     3.256     0.000     3.506    -7.395    21.619     0.020     9.862    31.340  2312.759  1024.146    43.238   106.469
       382    43.244     3.251     0.000     3.510    -7.393    21.622     0.020     9.862    31.340  2312.469  1024.146    43.244   106.644
       383    43.249     3.247     0.000     3.514    -7.391    21.625     0.020     9.862    31.340  2312.167  1024.146    43.249   106.821
       384    43.255     3.242     0.000     3.518    -7.389    21.628     0.020     9.862    31.340  2311.853  1024.146    43.255   106.999
       385    43.261     3.237     0.000     3.523    -7.387    21.631     0.020     9.862    31.340  2311.526  1024.146    43.261   107.178
       386    43.268     3.232     0.000     3.527    -7.385    21.634     0.020     9.862    31.340  2311.186  1024.146    43.268   107.360
       387    43.274     3.227     0.000     3.531    -7.383    21.637     0.020     9.862    31.340  2310.832  1024.146    43.274   107.543
       388    43.281     3.222     0.000     3.536    -7.381    21.641     0.020     9.862    31.340  2310.464  1024.146    43.281   107.728
       389    43.289     3.216     0.000     3.540    -7.379    21.644     0.020     9.862    31.340  2310.080  1024.146    43.289   107.914
       390    43.296     3.211     0.000     3.545    -7.376    21.648     0.020     9.862    31.340  2309.680  1024.146    43.296   108.103
       391    43.304     3.206     0.000     3.549    -7.374    21.652     0.020     9.862    31.340  2309.263  1024.146    43.304   108.293
       392    43.312     3.200     0.000     3.554    -7.371    21.656     0.020     9.862    31.340  2308.828  1024.146    43.312   108.486
       393    43.321     3.195     0.000     3.559    -7.369    21.660     0.020     9.862    31.340  2308.375  1024.146    43.321   108.681
       394    43.329     3.189     0.000     3.563    -7.366    21.665     0.020     9.861    31.340  2307.902  1024.146    43.329   108.877
       395    43.339     3.183     0.000     3.568    -7.364    21.669     0.020     9.861    31.340  2307.408  1024.146    43.339   109.077
       396    43.348     3.178     0.000     3.573    -7.361    21.674     0.020     9.861    31.340  2306.892  1024.146    43.348   109.278
       397    43.358     3.172     0.000     3.578    -7.358    21.679     0.020     9.861    31.340  2306.353  1024.146    43.358   109.482
       398    43.369     3.166     0.000     3.583    -7.355    21.685     0.020     9.861    31.340  2305.790  1024.146    43.369   109.688
       399    43.380     3.160     0.000     3.588    -7.352    21.690     0.020     9.861    31.340  2305.200  1024.146    43.380   109.897
       400    43.392     3.154     0.000     3.593    -7.349    21.696     0.020     9.861    31.340  2304.584  1024.146    43.392   110.108
       401    43.404     3.148     0.000     3.598    -7.346    21.702     0.020     9.861    31.340  2303.938  1024.146    43.404   110.323
       402    43.417     3.142     0.000     3.603    -7.343    21.708     0.020     9.861    31.340  2303.262  1024.146    43.417   110.540
       403    43.430     3.135     0.000     3.608    -7.339    21.715     0.020     9.861    31.340  2302.553  1024.146    43.430   110.760
       404    43.444     3.129     0.000     3.613    -7.336    21.722     0.020     9.861    31.340  2301.810  1024.146    43.444   110.983
       405    43.459     3.123     0.000     3.619    -7.332    21.729     0.020     9.861    31.340  2301.030  1024.147    43.459   111.209
       406    43.474     3.116     0.000     3.624    -7.329    21.737     0.020     9.861    31.340  2300.211  1024.147    43.474   111.439
       407    43.491     3.110     0.000     3.630    -7.325    21.745     0.020     9.860    31.340  2299.350  1024.147    43.491   111.672
       408    43.508     3.103     0.000     3.635    -7.321    21.754     0.020     9.860    31.340  2298.445  1024.147    43.508   111.909
       409    43.526     3.097     0.000     3.641    -7.317    21.763     0.020     9.860    31.340  2297.492  1024.147    43.526   112.149
       410    43.545     3.090     0.000     3.647    -7.313    21.772     0.020     9.860    31.340  2296.489  1024.147    43.545   112.394
       411    43.565     3.084     0.000     3.653    -7.309    21.782     0.020     9.860    31.340  2295.432  1024.147    43.565   112.642
       412    43.586     3.077     0.000     3.659    -7.304    21.793     0.020     9.860    31.340  2294.316  1024.147    43.586   112.895
       413    43.608     3.070     0.000     3.665    -7.300    21.804     0.020     9.860    31.340  2293.139  1024.147    43.608   113.152
       414    43.632     3.063     0.000     3.671    -7.295    21.816     0.020     9.860    31.340  2291.894  1024.147    43.632   113.414
       415    43.657     3.057     0.000     3.678    -7.290    21.829     0.020     9.859    31.340  2290.578  1024.147    43.657   113.680
       416    43.684     3.050     0.000     3.684    -7.285    21.842     0.020     9.859    31.340  2289.184  1024.147    43.684   113.952
       417    43.712     3.043     0.000     3.691    -7.280    21.856     0.020     9.859    31.340  2287.706  1024.147    43.712   114.229
       418    43.742     3.036     0.000     3.697    -7.275    21.871     0.020     9.859    31.340  2286.138  1024.147    43.742   114.512
       419    43.774     3.029     0.000     3.704    -7.269    21.887     0.020     9.859    31.341  2284.471  1024.147    43.774   114.801
       420    43.808     3.022     0.000     3.711    -7.263    21.904     0.020     9.858    31.341  2282.698  1024.147    43.808   115.096
       421    43.844     3.015     0.000     3.718    -7.257    21.922     0.020     9.858    31.341  2280.809  1024.147    43.844   115.397
       422    43.883     3.008     0.000     3.726    -7.251    21.941     0.020     9.858    31.341  2278.793  1024.148    43.883   115.706
       423    43.924     3.001     0.000     3.733    -7.245    21.962     0.020     9.858    31.341  2276.638  1024.148    43.924   116.022
       424    43.969     2.994     0.000     3.741    -7.238    21.984     0.020     9.857    31.341  2274.332  1024.148    43.969   116.346
       425    44.017     2.987     0.000     3.749    -7.231    22.008     0.020     9.857    31.341  2271.858  1024.148    44.017   116.678
       426    44.068     2.980     0.000     3.757    -7.224    22.034     0.020     9.857    31.341  2269.200  1024.148    44.068   117.020
       427    44.124     2.974     0.000     3.765    -7.217    22.062     0.020     9.856    31.341  2266.337  1024.148    44.124   117.371
       428    44.184     2.967     0.000     3.774    -7.209    22.092     0.020     9.856    31.341  2263.246  1024.148    44.184   117.732
       429    44.250     2.960     0.000     3.783    -7.201    22.125     0.020     9.856    31.341  2259.901  1024.148    44.250   118.104
       430    44.321     2.954     0.000     3.792    -7.192    22.160     0.020     9.855    31.341  2256.270  1024.148    44.321   118.489
       431    44.399     2.947     0.000     3.801    -7.183    22.199     0.020     9.855    31.341  2252.316  1024.149    44.399   118.887
       432    44.484     2.941     0.000     3.811    -7.174    22.242     0.020     9.854    31.342  2247.993  1024.149    44.484   119.300
       433    44.578     2.935     0.000     3.821    -7.164    22.289     0.020     9.854    31.342  2243.250  1024.149    44.578   119.728
       434    44.682     2.930     0.000     3.832    -7.153    22.341     0.020     9.853    31.342  2238.019  1024.149    44.682   120.174
       435    44.798     2.924     0.000     3.843    -7.142    22.399     0.020     9.852    31.342  2232.219  1024.149    44.798   120.640
       436    44.929     2.919     0.000     3.854    -7.130    22.464     0.020     9.852    31.342  2225.747  1024.150    44.929   121.129
       437    45.076     2.915     0.000     3.866    -7.118    22.538     0.020     9.851    31.342  2218.466  1024.150    45.076   121.644
       438    45.245     2.911     0.000     3.879    -7.104    22.622     0.020     9.850    31.342  2210.198  1024.150    45.245   122.188
       439    45.440     2.909     0.000     3.893    -7.090    22.720     0.020     9.849    31.343  2200.694  1024.150    45.440   122.768
       440    45.659     2.907     0.000     3.908    -7.074    22.829     0.020     9.848    31.343  2190.160  1024.151    45.659   123.392
       441    45.896     2.905     0.000     3.923    -7.057    22.948     0.020     9.846    31.343  2178.856  1024.151    45.896   124.059
       442    46.152     2.904     0.000     3.940    -7.038    23.076     0.020     9.845    31.343  2166.754  1024.152    46.152   124.771
       443    46.431     2.904     0.000     3.958    -7.018    23.216     0.020     9.844    31.343  2153.719  1024.152    46.431   125.536
       444    46.738     2.904     0.000     3.978    -6.996    23.369     0.020     9.842    31.344  2139.577  1024.152    46.738   126.366
       445    47.082     2.906     0.000     3.999    -6.972    23.541     0.020     9.840    31.344  2123.954  1024.153    47.082   127.273
       446    47.477     2.909     0.000     4.023    -6.944    23.739     0.020     9.838    31.344  2106.265  1024.153    47.477   128.284
       447    47.944     2.915     0.000     4.050    -6.913    23.972     0.020     9.836    31.344  2085.749  1024.154    47.944   129.435
       448    48.513     2.924     0.000     4.082    -6.875    24.257     0.020     9.833    31.344  2061.286  1024.154    48.513   130.787
       449    49.239     2.938     0.000     4.120    -6.829    24.620     0.020     9.830    31.344  2030.910  1024.155    49.239   132.448
       450    50.224     2.962     0.000     4.171    -6.768    25.112     0.020     9.826    31.344  1991.090  1024.156    50.224   134.616
