****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    35.980     2.385     0.000     1.760    -6.918    17.990     0.020     9.930    31.326  2779.299  1024.125    35.980    74.191
       220    36.254     2.408     0.000     1.770    -6.933    18.127     0.020     9.928    31.327  2758.315  1024.125    36.254    74.641
       221    36.521     2.432     0.000     1.779    -6.948    18.261     0.020     9.925    31.327  2738.130  1024.126    36.521    75.078
------------------------- merging happened ---------------------------
       222    36.774     2.455     0.000     1.788    -6.961    18.387     0.020     9.923    31.327  2719.313  1024.126    36.774    75.502
       223    37.015     2.477     0.000     1.796    -6.975    18.508     0.020     9.921    31.327  2701.604  1024.127    37.015    75.920
       224    37.245     2.498     0.000     1.805    -6.988    18.622     0.020     9.919    31.327  2684.958  1024.127    37.245    76.332
       225    37.464     2.520     0.000     1.813    -7.000    18.732     0.020     9.917    31.328  2669.224  1024.128    37.464    76.741
       226    37.673     2.540     0.000     1.822    -7.012    18.837     0.020     9.916    31.328  2654.390  1024.128    37.673    77.144
       227    37.873     2.561     0.000     1.830    -7.024    18.937     0.020     9.914    31.328  2640.379  1024.129    37.873    77.543
       228    38.064     2.581     0.000     1.838    -7.036    19.032     0.020     9.912    31.328  2627.163  1024.129    38.064    77.936
       229    38.246     2.600     0.000     1.846    -7.047    19.123     0.020     9.911    31.328  2614.685  1024.129    38.246    78.323
       230    38.419     2.620     0.000     1.854    -7.058    19.209     0.020     9.910    31.329  2602.909  1024.130    38.419    78.705
       231    38.583     2.638     0.000     1.862    -7.069    19.292     0.020     9.908    31.329  2591.789  1024.130    38.583    79.081
       232    38.740     2.657     0.000     1.869    -7.079    19.370     0.020     9.907    31.329  2581.288  1024.130    38.740    79.452
       233    38.890     2.675     0.000     1.877    -7.089    19.445     0.020     9.906    31.329  2571.367  1024.131    38.890    79.817
       234    39.032     2.693     0.000     1.884    -7.099    19.516     0.020     9.905    31.329  2561.991  1024.131    39.032    80.176
       235    39.168     2.710     0.000     1.892    -7.108    19.584     0.020     9.904    31.330  2553.128  1024.131    39.168    80.530
       236    39.297     2.727     0.000     1.899    -7.117    19.648     0.020     9.903    31.330  2544.744  1024.132    39.297    80.877
       237    39.420     2.744     0.000     1.906    -7.126    19.710     0.020     9.902    31.330  2536.811  1024.132    39.420    81.220
       238    39.537     2.761     0.000     1.913    -7.134    19.768     0.020     9.901    31.330  2529.301  1024.132    39.537    81.556
       239    39.648     2.777     0.000     1.920    -7.143    19.824     0.020     9.900    31.330  2522.187  1024.133    39.648    81.887
       240    39.754     2.793     0.000     1.926    -7.151    19.877     0.020     9.899    31.330  2515.444  1024.133    39.754    82.213
       241    39.856     2.808     0.000     1.933    -7.159    19.928     0.020     9.898    31.331  2509.051  1024.133    39.856    82.533
       242    39.952     2.824     0.000     1.939    -7.166    19.976     0.020     9.898    31.331  2502.984  1024.133    39.952    82.848
       243    40.044     2.839     0.000     1.946    -7.173    20.022     0.020     9.897    31.331  2497.224  1024.133    40.044    83.158
       244    40.132     2.854     0.000     1.952    -7.181    20.066     0.020     9.896    31.331  2491.751  1024.134    40.132    83.462
       245    40.216     2.869     0.000     1.958    -7.187    20.108     0.020     9.896    31.331  2486.549  1024.134    40.216    83.761
       246    40.297     2.883     0.000     1.964    -7.194    20.148     0.020     9.895    31.331  2481.600  1024.134    40.297    84.056
       247    40.373     2.897     0.000     1.970    -7.200    20.187     0.020     9.894    31.331  2476.890  1024.134    40.373    84.346
       248    40.446     2.911     0.000     1.976    -7.207    20.223     0.020     9.894    31.331  2472.403  1024.134    40.446    84.630
       249    40.517     2.925     0.000     1.982    -7.213    20.258     0.020     9.893    31.332  2468.127  1024.135    40.517    84.911
       250    40.584     2.938     0.000     1.988    -7.219    20.292     0.020     9.893    31.332  2464.049  1024.135    40.584    85.186
       251    40.648     2.952     0.000     1.993    -7.224    20.324     0.020     9.892    31.332  2460.156  1024.135    40.648    85.458
       252    40.709     2.965     0.000     1.999    -7.230    20.355     0.020     9.892    31.332  2456.439  1024.135    40.709    85.725
       253    40.768     2.978     0.000     2.004    -7.235    20.384     0.020     9.892    31.332  2452.887  1024.135    40.768    85.987
       254    40.825     2.990     0.000     2.010    -7.241    20.412     0.020     9.891    31.332  2449.491  1024.135    40.825    86.246
       255    40.879     3.003     0.000     2.015    -7.246    20.440     0.020     9.891    31.332  2446.242  1024.136    40.879    86.501
       256    40.931     3.015     0.000     2.020    -7.251    20.466     0.020     9.890    31.332  2443.131  1024.136    40.931    86.751
       257    40.981     3.028     0.000     2.025    -7.255    20.491     0.020     9.890    31.332  2440.151  1024.136    40.981    86.998
       258    41.029     3.040     0.000     2.030    -7.260    20.515     0.020     9.890    31.333  2437.294  1024.136    41.029    87.242
       259    41.075     3.051     0.000     2.035    -7.264    20.538     0.020     9.889    31.333  2434.555  1024.136    41.075    87.481
       260    41.120     3.063     0.000     2.040    -7.269    20.560     0.020     9.889    31.333  2431.926  1024.136    41.120    87.717
       261    41.162     3.074     0.000     2.045    -7.273    20.581     0.020     9.889    31.333  2429.401  1024.136    41.162    87.950
       262    41.204     3.086     0.000     2.050    -7.277    20.602     0.020     9.888    31.333  2426.976  1024.136    41.204    88.179
       263    41.243     3.097     0.000     2.054    -7.281    20.622     0.020     9.888    31.333  2424.645  1024.137    41.243    88.405
       264    41.281     3.108     0.000     2.059    -7.285    20.641     0.020     9.888    31.333  2422.404  1024.137    41.281    88.628
       265    41.318     3.119     0.000     2.063    -7.289    20.659     0.020     9.887    31.333  2420.247  1024.137    41.318    88.848
       266    41.354     3.130     0.000     2.068    -7.293    20.677     0.020     9.887    31.333  2418.170  1024.137    41.354    89.065
       267    41.388     3.140     0.000     2.072    -7.296    20.694     0.020     9.887    31.333  2416.170  1024.137    41.388    89.279
       268    41.421     3.151     0.000     2.077    -7.300    20.710     0.020     9.887    31.333  2414.243  1024.137    41.421    89.490
       269    41.453     3.161     0.000     2.081    -7.303    20.726     0.020     9.886    31.333  2412.385  1024.137    41.453    89.699
       270    41.484     3.171     0.000     2.085    -7.306    20.742     0.020     9.886    31.333  2410.593  1024.137    41.484    89.904
       271    41.513     3.181     0.000     2.089    -7.309    20.757     0.020     9.886    31.333  2408.865  1024.137    41.513    90.107
       272    41.542     3.191     0.000     2.093    -7.313    20.771     0.020     9.886    31.334  2407.196  1024.137    41.542    90.308
       273    41.570     3.200     0.000     2.098    -7.316    20.785     0.020     9.886    31.334  2405.584  1024.137    41.570    90.506
       274    41.597     3.210     0.000     2.102    -7.319    20.798     0.020     9.885    31.334  2404.027  1024.138    41.597    90.702
       275    41.623     3.219     0.000     2.106    -7.321    20.811     0.020     9.885    31.334  2402.523  1024.138    41.623    90.895
       276    41.648     3.229     0.000     2.110    -7.324    20.824     0.020     9.885    31.334  2401.068  1024.138    41.648    91.086
       277    41.673     3.238     0.000     2.113    -7.327    20.836     0.020     9.885    31.334  2399.661  1024.138    41.673    91.275
       278    41.696     3.247     0.000     2.117    -7.330    20.848     0.020     9.885    31.334  2398.300  1024.138    41.696    91.461
       279    41.719     3.256     0.000     2.121    -7.332    20.860     0.020     9.885    31.334  2396.983  1024.138    41.719    91.646
       280    41.741     3.265     0.000     2.125    -7.335    20.871     0.020     9.884    31.334  2395.708  1024.138    41.741    91.828
       281    41.763     3.273     0.000     2.129    -7.337    20.881     0.020     9.884    31.334  2394.474  1024.138    41.763    92.009
       282    41.784     3.282     0.000     2.132    -7.340    20.892     0.020     9.884    31.334  2393.278  1024.138    41.784    92.187
       283    41.804     3.290     0.000     2.136    -7.342    20.902     0.020     9.884    31.334  2392.119  1024.138    41.804    92.364
       284    41.824     3.299     0.000     2.139    -7.344    20.912     0.020     9.884    31.334  2390.996  1024.138    41.824    92.539
       285    41.843     3.307     0.000     2.143    -7.346    20.921     0.020     9.884    31.334  2389.908  1024.138    41.843    92.712
       286    41.861     3.315     0.000     2.147    -7.349    20.931     0.020     9.883    31.334  2388.852  1024.138    41.861    92.883
       287    41.879     3.323     0.000     2.150    -7.351    20.940     0.020     9.883    31.334  2387.828  1024.138    41.879    93.053
       288    41.896     3.331     0.000     2.154    -7.353    20.948     0.020     9.883    31.334  2386.835  1024.138    41.896    93.221
       289    41.913     3.338     0.000     2.157    -7.355    20.957     0.020     9.883    31.334  2385.872  1024.138    41.913    93.387
       290    41.930     3.346     0.000     2.160    -7.357    20.965     0.020     9.883    31.334  2384.936  1024.138    41.930    93.552
       291    41.946     3.353     0.000     2.164    -7.359    20.973     0.020     9.883    31.334  2384.029  1024.139    41.946    93.715
       292    41.961     3.361     0.000     2.167    -7.360    20.981     0.020     9.883    31.334  2383.148  1024.139    41.961    93.877
       293    41.976     3.368     0.000     2.170    -7.362    20.988     0.020     9.883    31.334  2382.292  1024.139    41.976    94.037
       294    41.991     3.375     0.000     2.174    -7.364    20.996     0.020     9.883    31.334  2381.461  1024.139    41.991    94.196
       295    42.005     3.382     0.000     2.177    -7.366    21.003     0.020     9.882    31.334  2380.654  1024.139    42.005    94.353
       296    42.019     3.389     0.000     2.180    -7.367    21.010     0.020     9.882    31.335  2379.870  1024.139    42.019    94.509
       297    42.033     3.396     0.000     2.183    -7.369    21.016     0.020     9.882    31.335  2379.109  1024.139    42.033    94.664
       298    42.046     3.402     0.000     2.186    -7.370    21.023     0.020     9.882    31.335  2378.369  1024.139    42.046    94.818
       299    42.058     3.409     0.000     2.190    -7.372    21.029     0.020     9.882    31.335  2377.650  1024.139    42.058    94.970
       300    42.071     3.415     0.000     2.193    -7.373    21.035     0.020     9.882    31.335  2376.951  1024.139    42.071    95.121
       301    42.083     3.422     0.000     2.196    -7.375    21.041     0.020     9.882    31.335  2376.272  1024.139    42.083    95.271
       302    42.094     3.428     0.000     2.199    -7.376    21.047     0.020     9.882    31.335  2375.612  1024.139    42.094    95.420
       303    42.106     3.434     0.000     2.202    -7.378    21.053     0.020     9.882    31.335  2374.971  1024.139    42.106    95.567
       304    42.117     3.440     0.000     2.205    -7.379    21.058     0.020     9.882    31.335  2374.348  1024.139    42.117    95.714
       305    42.128     3.446     0.000     2.208    -7.380    21.064     0.020     9.882    31.335  2373.742  1024.139    42.128    95.859
       306    42.138     3.452     0.000     2.211    -7.382    21.069     0.020     9.881    31.335  2373.153  1024.139    42.138    96.004
       307    42.148     3.458     0.000     2.214    -7.383    21.074     0.020     9.881    31.335  2372.581  1024.139    42.148    96.147
       308    42.158     3.463     0.000     2.217    -7.384    21.079     0.020     9.881    31.335  2372.024  1024.139    42.158    96.290
       309    42.168     3.469     0.000     2.220    -7.385    21.084     0.020     9.881    31.335  2371.484  1024.139    42.168    96.431
       310    42.177     3.474     0.000     2.223    -7.386    21.089     0.020     9.881    31.335  2370.958  1024.139    42.177    96.572
       311    42.186     3.479     0.000     2.226    -7.388    21.093     0.020     9.881    31.335  2370.448  1024.139    42.186    96.712
       312    42.195     3.485     0.000     2.228    -7.389    21.097     0.020     9.881    31.335  2369.952  1024.139    42.195    96.851
       313    42.204     3.490     0.000     2.231    -7.390    21.102     0.020     9.881    31.335  2369.470  1024.139    42.204    96.989
       314    42.212     3.495     0.000     2.234    -7.391    21.106     0.020     9.881    31.335  2369.001  1024.139    42.212    97.126
       315    42.220     3.500     0.000     2.237    -7.392    21.110     0.020     9.881    31.335  2368.546  1024.139    42.220    97.262
       316    42.228     3.504     0.000     2.240    -7.393    21.114     0.020     9.881    31.335  2368.105  1024.139    42.228    97.398
       317    42.236     3.509     0.000     2.242    -7.394    21.118     0.020     9.881    31.335  2367.675  1024.139    42.236    97.532
       318    42.243     3.514     0.000     2.245    -7.395    21.121     0.020     9.881    31.335  2367.259  1024.139    42.243    97.667
       319    42.250     3.518     0.000     2.248    -7.396    21.125     0.020     9.881    31.335  2366.855  1024.139    42.250    97.800
       320    42.257     3.522     0.000     2.251    -7.396    21.129     0.020     9.881    31.335  2366.462  1024.139    42.257    97.933
       321    42.264     3.527     0.000     2.253    -7.397    21.132     0.020     9.881    31.335  2366.081  1024.139    42.264    98.064
       322    42.271     3.531     0.000     2.256    -7.398    21.135     0.020     9.880    31.335  2365.712  1024.139    42.271    98.196
       323    42.277     3.535     0.000     2.259    -7.399    21.138     0.020     9.880    31.335  2365.354  1024.140    42.277    98.326
       324    42.283     3.539     0.000     2.262    -7.400    21.142     0.020     9.880    31.335  2365.007  1024.140    42.283    98.457
       325    42.289     3.543     0.000     2.264    -7.400    21.145     0.020     9.880    31.335  2364.671  1024.140    42.289    98.586
       326    42.295     3.547     0.000     2.267    -7.401    21.148     0.020     9.880    31.335  2364.345  1024.140    42.295    98.715
       327    42.301     3.550     0.000     2.269    -7.402    21.150     0.020     9.880    31.335  2364.029  1024.140    42.301    98.843
       328    42.306     3.554     0.000     2.272    -7.402    21.153     0.020     9.880    31.335  2363.724  1024.140    42.306    98.971
       329    42.311     3.557     0.000     2.275    -7.403    21.156     0.020     9.880    31.335  2363.429  1024.140    42.311    99.098
       330    42.317     3.561     0.000     2.277    -7.404    21.158     0.020     9.880    31.335  2363.143  1024.140    42.317    99.225
       331    42.321     3.564     0.000     2.280    -7.404    21.161     0.020     9.880    31.335  2362.868  1024.140    42.321    99.351
       332    42.326     3.567     0.000     2.283    -7.405    21.163     0.020     9.880    31.335  2362.601  1024.140    42.326    99.477
       333    42.331     3.570     0.000     2.285    -7.406    21.165     0.020     9.880    31.335  2362.344  1024.140    42.331    99.602
       334    42.335     3.573     0.000     2.288    -7.406    21.168     0.020     9.880    31.335  2362.096  1024.140    42.335    99.727
       335    42.340     3.576     0.000     2.290    -7.407    21.170     0.020     9.880    31.335  2361.857  1024.140    42.340    99.852
       336    42.344     3.579     0.000     2.293    -7.407    21.172     0.020     9.880    31.335  2361.627  1024.140    42.344    99.976
       337    42.348     3.582     0.000     2.295    -7.408    21.174     0.020     9.880    31.335  2361.406  1024.140    42.348   100.099
       338    42.351     3.584     0.000     2.298    -7.408    21.176     0.020     9.880    31.335  2361.193  1024.140    42.351   100.222
       339    42.355     3.587     0.000     2.300    -7.408    21.178     0.020     9.880    31.335  2360.989  1024.140    42.355   100.345
       340    42.359     3.589     0.000     2.303    -7.409    21.179     0.020     9.880    31.335  2360.794  1024.140    42.359   100.468
       341    42.362     3.591     0.000     2.306    -7.409    21.181     0.020     9.880    31.335  2360.606  1024.140    42.362   100.590
       342    42.365     3.594     0.000     2.308    -7.410    21.183     0.020     9.880    31.335  2360.427  1024.140    42.365   100.712
       343    42.368     3.596     0.000     2.311    -7.410    21.184     0.020     9.880    31.335  2360.256  1024.140    42.368   100.833
       344    42.371     3.598     0.000     2.313    -7.410    21.186     0.020     9.880    31.335  2360.093  1024.140    42.371   100.955
       345    42.374     3.600     0.000     2.316    -7.411    21.187     0.020     9.880    31.335  2359.938  1024.140    42.374   101.076
       346    42.377     3.602     0.000     2.318    -7.411    21.188     0.020     9.880    31.335  2359.791  1024.140    42.377   101.196
       347    42.379     3.603     0.000     2.320    -7.411    21.190     0.020     9.880    31.335  2359.652  1024.140    42.379   101.317
       348    42.382     3.605     0.000     2.323    -7.412    21.191     0.020     9.880    31.335  2359.520  1024.140    42.382   101.437
       349    42.384     3.607     0.000     2.325    -7.412    21.192     0.020     9.880    31.335  2359.396  1024.140    42.384   101.557
       350    42.386     3.608     0.000     2.328    -7.412    21.193     0.020     9.880    31.335  2359.279  1024.140    42.386   101.677
       351    42.388     3.609     0.000     2.330    -7.412    21.194     0.020     9.880    31.335  2359.170  1024.140    42.388   101.796
       352    42.390     3.611     0.000     2.333    -7.413    21.195     0.020     9.880    31.335  2359.069  1024.140    42.390   101.916
       353    42.391     3.612     0.000     2.335    -7.413    21.196     0.020     9.880    31.335  2358.975  1024.140    42.391   102.035
       354    42.393     3.613     0.000     2.338    -7.413    21.196     0.020     9.880    31.335  2358.888  1024.140    42.393   102.154
       355    42.394     3.614     0.000     2.340    -7.413    21.197     0.020     9.880    31.335  2358.808  1024.140    42.394   102.273
       356    42.396     3.615     0.000     2.343    -7.413    21.198     0.020     9.880    31.335  2358.736  1024.140    42.396   102.392
       357    42.397     3.615     0.000     2.345    -7.413    21.198     0.020     9.880    31.335  2358.671  1024.140    42.397   102.511
       358    42.398     3.616     0.000     2.348    -7.413    21.199     0.020     9.880    31.335  2358.613  1024.140    42.398   102.629
       359    42.399     3.617     0.000     2.350    -7.413    21.199     0.020     9.880    31.335  2358.563  1024.140    42.399   102.748
       360    42.399     3.617     0.000     2.352    -7.414    21.200     0.020     9.880    31.335  2358.519  1024.140    42.399   102.866
       361    42.400     3.618     0.000     2.355    -7.414    21.200     0.020     9.880    31.335  2358.483  1024.140    42.400   102.985
       362    42.401     3.618     0.000     2.357    -7.414    21.200     0.020     9.880    31.335  2358.453  1024.140    42.401   103.103
       363    42.401     3.618     0.000     2.360    -7.414    21.201     0.020     9.880    31.335  2358.431  1024.140    42.401   103.222
---------------------- Local maximum rise or fall --------------------
       364    42.401     3.618     0.000     2.362    -7.414    21.201     0.020     9.880    31.335  2358.415  1024.140    42.401   103.340
       365    42.402     3.618     0.000     2.365    -7.414    21.201     0.020     9.880    31.335  2358.406  1024.140    42.402   103.458
       366    42.402     3.618     0.000     2.367    -7.414    21.201     0.020     9.880    31.335  2358.401  1024.140    42.402   103.576
       367    42.402     3.618     0.000     2.370    -7.414    21.201     0.020     9.880    31.335  2358.398  1024.140    42.402   103.695
       368    42.402     3.618     0.000     2.372    -7.413    21.201     0.020     9.880    31.335  2358.392  1024.140    42.402   103.813
       369    42.402     3.618     0.000     2.374    -7.413    21.201     0.020     9.880    31.335  2358.386  1024.140    42.402   103.931
       370    42.402     3.617     0.000     2.377    -7.413    21.201     0.020     9.880    31.335  2358.378  1024.140    42.402   104.050
       371    42.402     3.617     0.000     2.379    -7.413    21.201     0.020     9.880    31.335  2358.369  1024.140    42.402   104.168
       372    42.402     3.616     0.000     2.382    -7.413    21.201     0.020     9.880    31.335  2358.359  1024.140    42.402   104.287
       373    42.403     3.615     0.000     2.384    -7.413    21.201     0.020     9.880    31.335  2358.347  1024.140    42.403   104.406
       374    42.403     3.615     0.000     2.387    -7.413    21.201     0.020     9.880    31.335  2358.334  1024.140    42.403   104.524
       375    42.403     3.614     0.000     2.389    -7.412    21.202     0.020     9.880    31.335  2358.319  1024.140    42.403   104.643
       376    42.403     3.613     0.000     2.392    -7.412    21.202     0.020     9.880    31.335  2358.303  1024.140    42.403   104.762
       377    42.404     3.612     0.000     2.394    -7.412    21.202     0.020     9.880    31.335  2358.285  1024.140    42.404   104.882
       378    42.404     3.611     0.000     2.396    -7.412    21.202     0.020     9.880    31.335  2358.266  1024.140    42.404   105.001
       379    42.404     3.610     0.000     2.399    -7.411    21.202     0.020     9.880    31.335  2358.246  1024.140    42.404   105.121
       380    42.405     3.608     0.000     2.401    -7.411    21.202     0.020     9.880    31.335  2358.224  1024.140    42.405   105.240
       381    42.405     3.607     0.000     2.404    -7.411    21.203     0.020     9.880    31.335  2358.201  1024.140    42.405   105.360
       382    42.406     3.605     0.000     2.406    -7.411    21.203     0.020     9.880    31.335  2358.176  1024.140    42.406   105.481
       383    42.406     3.604     0.000     2.409    -7.410    21.203     0.020     9.880    31.335  2358.149  1024.140    42.406   105.601
       384    42.407     3.602     0.000     2.411    -7.410    21.203     0.020     9.879    31.335  2358.121  1024.140    42.407   105.722
       385    42.407     3.600     0.000     2.414    -7.410    21.204     0.020     9.879    31.335  2358.091  1024.140    42.407   105.843
       386    42.408     3.599     0.000     2.416    -7.409    21.204     0.020     9.879    31.335  2358.060  1024.140    42.408   105.964
       387    42.408     3.597     0.000     2.419    -7.409    21.204     0.020     9.879    31.335  2358.027  1024.140    42.408   106.086
       388    42.409     3.595     0.000     2.421    -7.408    21.204     0.020     9.879    31.335  2357.992  1024.140    42.409   106.208
       389    42.410     3.593     0.000     2.424    -7.408    21.205     0.020     9.879    31.335  2357.955  1024.140    42.410   106.330
       390    42.410     3.591     0.000     2.426    -7.407    21.205     0.020     9.879    31.335  2357.917  1024.140    42.410   106.453
       391    42.411     3.588     0.000     2.429    -7.407    21.206     0.020     9.879    31.335  2357.877  1024.140    42.411   106.576
       392    42.412     3.586     0.000     2.431    -7.406    21.206     0.020     9.879    31.335  2357.835  1024.140    42.412   106.699
       393    42.413     3.584     0.000     2.434    -7.406    21.206     0.020     9.879    31.335  2357.791  1024.140    42.413   106.823
       394    42.413     3.581     0.000     2.437    -7.405    21.207     0.020     9.879    31.335  2357.744  1024.140    42.413   106.947
       395    42.414     3.578     0.000     2.439    -7.405    21.207     0.020     9.879    31.335  2357.696  1024.140    42.414   107.072
       396    42.415     3.576     0.000     2.442    -7.404    21.208     0.020     9.879    31.335  2357.646  1024.140    42.415   107.197
       397    42.416     3.573     0.000     2.444    -7.404    21.208     0.020     9.879    31.335  2357.594  1024.140    42.416   107.322
       398    42.417     3.570     0.000     2.447    -7.403    21.209     0.020     9.879    31.335  2357.539  1024.140    42.417   107.448
       399    42.418     3.567     0.000     2.450    -7.402    21.209     0.020     9.879    31.335  2357.482  1024.140    42.418   107.575
       400    42.419     3.564     0.000     2.452    -7.402    21.210     0.020     9.879    31.335  2357.423  1024.140    42.419   107.702
       401    42.420     3.561     0.000     2.455    -7.401    21.210     0.020     9.879    31.335  2357.361  1024.140    42.420   107.830
       402    42.421     3.558     0.000     2.457    -7.400    21.211     0.020     9.879    31.335  2357.297  1024.140    42.421   107.958
       403    42.423     3.555     0.000     2.460    -7.399    21.211     0.020     9.879    31.335  2357.231  1024.140    42.423   108.087
       404    42.424     3.551     0.000     2.463    -7.399    21.212     0.020     9.879    31.335  2357.161  1024.140    42.424   108.216
       405    42.425     3.548     0.000     2.465    -7.398    21.213     0.020     9.879    31.335  2357.089  1024.140    42.425   108.346
       406    42.427     3.544     0.000     2.468    -7.397    21.213     0.020     9.879    31.335  2357.014  1024.140    42.427   108.477
       407    42.428     3.541     0.000     2.471    -7.396    21.214     0.020     9.879    31.335  2356.937  1024.140    42.428   108.608
       408    42.429     3.537     0.000     2.474    -7.395    21.215     0.020     9.879    31.335  2356.856  1024.140    42.429   108.740
       409    42.431     3.533     0.000     2.476    -7.394    21.215     0.020     9.879    31.335  2356.772  1024.140    42.431   108.873
       410    42.432     3.529     0.000     2.479    -7.393    21.216     0.020     9.879    31.335  2356.685  1024.140    42.432   109.007
       411    42.434     3.525     0.000     2.482    -7.393    21.217     0.020     9.879    31.335  2356.594  1024.140    42.434   109.141
       412    42.436     3.521     0.000     2.485    -7.392    21.218     0.020     9.879    31.335  2356.500  1024.140    42.436   109.276
       413    42.438     3.517     0.000     2.487    -7.391    21.219     0.020     9.879    31.335  2356.402  1024.140    42.438   109.412
       414    42.439     3.513     0.000     2.490    -7.390    21.220     0.020     9.879    31.335  2356.301  1024.140    42.439   109.548
       415    42.441     3.508     0.000     2.493    -7.388    21.221     0.020     9.879    31.335  2356.196  1024.140    42.441   109.686
       416    42.443     3.504     0.000     2.496    -7.387    21.222     0.020     9.879    31.335  2356.087  1024.140    42.443   109.824
       417    42.445     3.499     0.000     2.499    -7.386    21.223     0.020     9.879    31.335  2355.973  1024.140    42.445   109.964
       418    42.447     3.495     0.000     2.502    -7.385    21.224     0.020     9.879    31.335  2355.856  1024.140    42.447   110.104
       419    42.450     3.490     0.000     2.505    -7.384    21.225     0.020     9.879    31.336  2355.733  1024.140    42.450   110.245
       420    42.452     3.485     0.000     2.508    -7.383    21.226     0.020     9.879    31.336  2355.607  1024.140    42.452   110.387
       421    42.454     3.480     0.000     2.510    -7.381    21.227     0.020     9.879    31.336  2355.475  1024.140    42.454   110.531
       422    42.457     3.475     0.000     2.513    -7.380    21.228     0.020     9.879    31.336  2355.338  1024.140    42.457   110.675
       423    42.459     3.470     0.000     2.516    -7.379    21.230     0.020     9.879    31.336  2355.196  1024.140    42.459   110.820
       424    42.462     3.465     0.000     2.519    -7.378    21.231     0.020     9.879    31.336  2355.048  1024.140    42.462   110.967
       425    42.465     3.460     0.000     2.523    -7.376    21.232     0.020     9.879    31.336  2354.894  1024.140    42.465   111.114
       426    42.468     3.455     0.000     2.526    -7.375    21.234     0.020     9.879    31.336  2354.735  1024.140    42.468   111.263
       427    42.471     3.449     0.000     2.529    -7.373    21.235     0.020     9.879    31.336  2354.569  1024.140    42.471   111.413
       428    42.474     3.444     0.000     2.532    -7.372    21.237     0.020     9.879    31.336  2354.397  1024.140    42.474   111.565
       429    42.477     3.438     0.000     2.535    -7.370    21.238     0.020     9.879    31.336  2354.218  1024.140    42.477   111.717
       430    42.480     3.433     0.000     2.538    -7.369    21.240     0.020     9.879    31.336  2354.031  1024.140    42.480   111.871
       431    42.484     3.427     0.000     2.541    -7.367    21.242     0.020     9.879    31.336  2353.838  1024.140    42.484   112.026
       432    42.487     3.421     0.000     2.545    -7.365    21.244     0.020     9.879    31.336  2353.636  1024.140    42.487   112.183
       433    42.491     3.415     0.000     2.548    -7.364    21.246     0.020     9.879    31.336  2353.426  1024.140    42.491   112.341
       434    42.495     3.409     0.000     2.551    -7.362    21.248     0.020     9.879    31.336  2353.207  1024.140    42.495   112.501
       435    42.499     3.403     0.000     2.554    -7.360    21.250     0.020     9.879    31.336  2352.980  1024.140    42.499   112.662
       436    42.504     3.397     0.000     2.558    -7.358    21.252     0.020     9.879    31.336  2352.743  1024.140    42.504   112.825
       437    42.508     3.391     0.000     2.561    -7.356    21.254     0.020     9.879    31.336  2352.496  1024.140    42.508   112.989
       438    42.513     3.385     0.000     2.565    -7.354    21.256     0.020     9.879    31.336  2352.238  1024.140    42.513   113.155
       439    42.518     3.378     0.000     2.568    -7.352    21.259     0.020     9.879    31.336  2351.970  1024.140    42.518   113.323
       440    42.523     3.372     0.000     2.572    -7.350    21.261     0.020     9.879    31.336  2351.690  1024.140    42.523   113.493
       441    42.528     3.365     0.000     2.575    -7.348    21.264     0.020     9.879    31.336  2351.398  1024.140    42.528   113.664
       442    42.533     3.358     0.000     2.579    -7.346    21.267     0.020     9.879    31.336  2351.093  1024.140    42.533   113.837
       443    42.539     3.352     0.000     2.582    -7.344    21.270     0.020     9.879    31.336  2350.774  1024.140    42.539   114.013
       444    42.545     3.345     0.000     2.586    -7.342    21.273     0.020     9.879    31.336  2350.441  1024.140    42.545   114.190
       445    42.551     3.338     0.000     2.590    -7.339    21.276     0.020     9.878    31.336  2350.094  1024.140    42.551   114.369
       446    42.558     3.331     0.000     2.593    -7.337    21.279     0.020     9.878    31.336  2349.730  1024.140    42.558   114.551
       447    42.565     3.324     0.000     2.597    -7.334    21.282     0.020     9.878    31.336  2349.350  1024.140    42.565   114.735
       448    42.572     3.317     0.000     2.601    -7.332    21.286     0.020     9.878    31.336  2348.952  1024.140    42.572   114.921
       449    42.580     3.309     0.000     2.605    -7.329    21.290     0.020     9.878    31.336  2348.535  1024.140    42.580   115.109
