****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       413    75.350     4.591     0.000     2.805    -9.403    95.197    75.350  1024.342  1327.135    31.567     9.745     0.020    37.675
       414    75.351     4.587     0.000     2.807    -9.403    95.301    75.351  1024.342  1327.121    31.567     9.745     0.020    37.676
       415    75.352     4.584     0.000     2.809    -9.402    95.405    75.352  1024.342  1327.107    31.567     9.745     0.020    37.676
       416    75.353     4.580     0.000     2.812    -9.401    95.509    75.353  1024.342  1327.092    31.567     9.745     0.020    37.676
       417    75.354     4.576     0.000     2.814    -9.401    95.614    75.354  1024.342  1327.076    31.567     9.745     0.020    37.677
       418    75.355     4.572     0.000     2.816    -9.400    95.719    75.355  1024.342  1327.060    31.567     9.745     0.020    37.677
       419    75.356     4.568     0.000     2.819    -9.400    95.824    75.356  1024.342  1327.043    31.567     9.745     0.020    37.678
       420    75.356     4.563     0.000     2.821    -9.399    95.930    75.356  1024.342  1327.026    31.567     9.745     0.020    37.678
       421    75.358     4.559     0.000     2.823    -9.398    96.036    75.358  1024.342  1327.008    31.567     9.745     0.020    37.679
       422    75.359     4.554     0.000     2.826    -9.397    96.143    75.359  1024.342  1326.989    31.567     9.745     0.020    37.679
       423    75.360     4.550     0.000     2.828    -9.397    96.250    75.360  1024.342  1326.969    31.567     9.745     0.020    37.680
       424    75.361     4.545     0.000     2.831    -9.396    96.358    75.361  1024.342  1326.949    31.567     9.745     0.020    37.680
       425    75.362     4.540     0.000     2.833    -9.395    96.466    75.362  1024.342  1326.928    31.567     9.745     0.020    37.681
       426    75.363     4.535     0.000     2.835    -9.394    96.575    75.363  1024.342  1326.907    31.567     9.745     0.020    37.682
       427    75.365     4.530     0.000     2.838    -9.394    96.684    75.365  1024.342  1326.884    31.567     9.745     0.020    37.682
       428    75.366     4.525     0.000     2.840    -9.393    96.794    75.366  1024.342  1326.861    31.567     9.745     0.020    37.683
       429    75.367     4.519     0.000     2.843    -9.392    96.904    75.367  1024.342  1326.837    31.567     9.745     0.020    37.684
       430    75.369     4.514     0.000     2.845    -9.391    97.014    75.369  1024.342  1326.812    31.567     9.745     0.020    37.684
       431    75.370     4.508     0.000     2.848    -9.390    97.126    75.370  1024.342  1326.786    31.567     9.745     0.020    37.685
       432    75.372     4.503     0.000     2.850    -9.389    97.238    75.372  1024.342  1326.760    31.567     9.745     0.020    37.686
       433    75.373     4.497     0.000     2.853    -9.388    97.350    75.373  1024.342  1326.732    31.567     9.745     0.020    37.687
       434    75.375     4.491     0.000     2.855    -9.387    97.463    75.375  1024.342  1326.703    31.567     9.745     0.020    37.687
       435    75.376     4.485     0.000     2.858    -9.386    97.577    75.376  1024.342  1326.674    31.567     9.745     0.020    37.688
       436    75.378     4.479     0.000     2.860    -9.385    97.691    75.378  1024.342  1326.643    31.567     9.745     0.020    37.689
       437    75.380     4.473     0.000     2.863    -9.384    97.807    75.380  1024.342  1326.611    31.567     9.745     0.020    37.690
       438    75.382     4.466     0.000     2.865    -9.383    97.922    75.382  1024.342  1326.578    31.567     9.745     0.020    37.691
       439    75.384     4.460     0.000     2.868    -9.382    98.039    75.384  1024.342  1326.544    31.567     9.745     0.020    37.692
       440    75.386     4.453     0.000     2.871    -9.381    98.156    75.386  1024.342  1326.509    31.567     9.745     0.020    37.693
       441    75.388     4.447     0.000     2.873    -9.380    98.274    75.388  1024.342  1326.472    31.567     9.745     0.020    37.694
       442    75.390     4.440     0.000     2.876    -9.378    98.393    75.390  1024.342  1326.434    31.567     9.745     0.020    37.695
       443    75.392     4.433     0.000     2.878    -9.377    98.512    75.392  1024.342  1326.395    31.567     9.745     0.020    37.696
       444    75.395     4.426     0.000     2.881    -9.376    98.632    75.395  1024.342  1326.354    31.567     9.745     0.020    37.697
       445    75.397     4.419     0.000     2.884    -9.375    98.753    75.397  1024.342  1326.312    31.567     9.745     0.020    37.699
       446    75.400     4.411     0.000     2.887    -9.373    98.875    75.400  1024.342  1326.269    31.567     9.745     0.020    37.700
       447    75.402     4.404     0.000     2.889    -9.372    98.998    75.402  1024.342  1326.223    31.567     9.745     0.020    37.701
       448    75.405     4.396     0.000     2.892    -9.370    99.122    75.405  1024.342  1326.176    31.567     9.745     0.020    37.702
       449    75.408     4.389     0.000     2.895    -9.369    99.247    75.408  1024.342  1326.128    31.567     9.745     0.020    37.704
       450    75.410     4.381     0.000     2.898    -9.368    99.372    75.410  1024.342  1326.077    31.567     9.745     0.020    37.705
       451    75.413     4.373     0.000     2.900    -9.366    99.499    75.413  1024.342  1326.025    31.567     9.745     0.020    37.707
       452    75.416     4.365     0.000     2.903    -9.364    99.626    75.416  1024.342  1325.971    31.567     9.745     0.020    37.708
       453    75.420     4.357     0.000     2.906    -9.363    99.755    75.420  1024.342  1325.914    31.567     9.745     0.020    37.710
       454    75.423     4.349     0.000     2.909    -9.361    99.884    75.423  1024.342  1325.856    31.567     9.745     0.020    37.711
       455    75.426     4.341     0.000     2.912    -9.360   100.015    75.426  1024.342  1325.795    31.567     9.745     0.020    37.713
       456    75.430     4.332     0.000     2.915    -9.358   100.146    75.430  1024.342  1325.732    31.567     9.745     0.020    37.715
       457    75.434     4.324     0.000     2.918    -9.356   100.279    75.434  1024.342  1325.667    31.567     9.745     0.020    37.717
       458    75.438     4.315     0.000     2.921    -9.354   100.413    75.438  1024.342  1325.599    31.567     9.745     0.020    37.719
       459    75.442     4.306     0.000     2.924    -9.353   100.548    75.442  1024.342  1325.528    31.567     9.745     0.020    37.721
       460    75.446     4.297     0.000     2.927    -9.351   100.685    75.446  1024.342  1325.455    31.567     9.745     0.020    37.723
       461    75.450     4.288     0.000     2.930    -9.349   100.822    75.450  1024.342  1325.378    31.567     9.745     0.020    37.725
       462    75.455     4.279     0.000     2.933    -9.347   100.961    75.455  1024.342  1325.299    31.567     9.744     0.020    37.727
       463    75.459     4.270     0.000     2.936    -9.345   101.101    75.459  1024.342  1325.216    31.567     9.744     0.020    37.730
       464    75.464     4.260     0.000     2.939    -9.343   101.242    75.464  1024.342  1325.131    31.567     9.744     0.020    37.732
       465    75.469     4.251     0.000     2.942    -9.341   101.385    75.469  1024.342  1325.041    31.567     9.744     0.020    37.735
       466    75.475     4.241     0.000     2.945    -9.338   101.529    75.475  1024.342  1324.948    31.567     9.744     0.020    37.737
       467    75.480     4.232     0.000     2.949    -9.336   101.675    75.480  1024.342  1324.852    31.567     9.744     0.020    37.740
       468    75.486     4.222     0.000     2.952    -9.334   101.822    75.486  1024.342  1324.751    31.567     9.744     0.020    37.743
       469    75.492     4.212     0.000     2.955    -9.332   101.971    75.492  1024.342  1324.646    31.567     9.744     0.020    37.746
       470    75.498     4.202     0.000     2.959    -9.329   102.121    75.498  1024.342  1324.536    31.567     9.744     0.020    37.749
       471    75.505     4.192     0.000     2.962    -9.327   102.273    75.505  1024.342  1324.422    31.567     9.744     0.020    37.752
       472    75.511     4.181     0.000     2.965    -9.324   102.426    75.511  1024.342  1324.303    31.567     9.744     0.020    37.756
       473    75.519     4.171     0.000     2.969    -9.322   102.581    75.519  1024.342  1324.178    31.567     9.744     0.020    37.759
       474    75.526     4.160     0.000     2.972    -9.319   102.738    75.526  1024.342  1324.049    31.567     9.744     0.020    37.763
       475    75.534     4.150     0.000     2.976    -9.316   102.897    75.534  1024.342  1323.913    31.567     9.744     0.020    37.767
       476    75.542     4.139     0.000     2.979    -9.313   103.057    75.542  1024.342  1323.771    31.567     9.744     0.020    37.771
       477    75.550     4.128     0.000     2.983    -9.310   103.219    75.550  1024.342  1323.624    31.567     9.744     0.020    37.775
       478    75.559     4.117     0.000     2.987    -9.308   103.384    75.559  1024.342  1323.469    31.567     9.744     0.020    37.780
       479    75.568     4.106     0.000     2.990    -9.305   103.550    75.568  1024.342  1323.307    31.567     9.744     0.020    37.784
       480    75.578     4.094     0.000     2.994    -9.301   103.718    75.578  1024.342  1323.138    31.567     9.744     0.020    37.789
       481    75.588     4.083     0.000     2.998    -9.298   103.888    75.588  1024.342  1322.961    31.568     9.744     0.020    37.794
       482    75.599     4.072     0.000     3.002    -9.295   104.061    75.599  1024.343  1322.775    31.568     9.744     0.020    37.799
       483    75.610     4.060     0.000     3.006    -9.292   104.236    75.610  1024.343  1322.581    31.568     9.744     0.020    37.805
       484    75.621     4.048     0.000     3.009    -9.288   104.413    75.621  1024.343  1322.377    31.568     9.744     0.020    37.811
       485    75.634     4.037     0.000     3.013    -9.285   104.592    75.634  1024.343  1322.163    31.568     9.744     0.020    37.817
       486    75.646     4.025     0.000     3.017    -9.281   104.774    75.646  1024.343  1321.939    31.568     9.744     0.020    37.823
       487    75.660     4.013     0.000     3.022    -9.277   104.958    75.660  1024.343  1321.703    31.568     9.744     0.020    37.830
       488    75.674     4.000     0.000     3.026    -9.273   105.145    75.674  1024.343  1321.456    31.568     9.744     0.020    37.837
       489    75.689     3.988     0.000     3.030    -9.269   105.335    75.689  1024.343  1321.196    31.568     9.744     0.020    37.845
       490    75.705     3.976     0.000     3.034    -9.265   105.527    75.705  1024.343  1320.922    31.568     9.743     0.020    37.852
       491    75.721     3.963     0.000     3.039    -9.261   105.722    75.721  1024.343  1320.634    31.568     9.743     0.020    37.861
       492    75.739     3.951     0.000     3.043    -9.257   105.920    75.739  1024.343  1320.332    31.568     9.743     0.020    37.869
       493    75.757     3.938     0.000     3.047    -9.252   106.121    75.757  1024.343  1320.013    31.568     9.743     0.020    37.878
       494    75.776     3.925     0.000     3.052    -9.248   106.326    75.776  1024.343  1319.676    31.568     9.743     0.020    37.888
       495    75.797     3.912     0.000     3.056    -9.243   106.533    75.797  1024.343  1319.322    31.568     9.743     0.020    37.898
       496    75.818     3.899     0.000     3.061    -9.238   106.744    75.818  1024.343  1318.947    31.568     9.743     0.020    37.909
       497    75.841     3.886     0.000     3.066    -9.233   106.958    75.841  1024.343  1318.552    31.568     9.743     0.020    37.920
       498    75.865     3.872     0.000     3.071    -9.228   107.176    75.865  1024.343  1318.134    31.568     9.743     0.020    37.932
       499    75.890     3.859     0.000     3.076    -9.223   107.397    75.890  1024.343  1317.692    31.568     9.743     0.020    37.945
       500    75.917     3.846     0.000     3.081    -9.217   107.622    75.917  1024.343  1317.225    31.568     9.743     0.020    37.959
       501    75.946     3.832     0.000     3.086    -9.212   107.851    75.946  1024.343  1316.729    31.568     9.742     0.020    37.973
       502    75.976     3.818     0.000     3.091    -9.206   108.085    75.976  1024.343  1316.205    31.568     9.742     0.020    37.988
       503    76.008     3.805     0.000     3.096    -9.200   108.322    76.008  1024.343  1315.648    31.568     9.742     0.020    38.004
       504    76.042     3.791     0.000     3.102    -9.194   108.564    76.042  1024.343  1315.056    31.568     9.742     0.020    38.021
       505    76.079     3.777     0.000     3.107    -9.187   108.811    76.079  1024.344  1314.428    31.568     9.742     0.020    38.039
       506    76.117     3.763     0.000     3.113    -9.180   109.062    76.117  1024.344  1313.760    31.568     9.742     0.020    38.059
       507    76.159     3.748     0.000     3.118    -9.174   109.319    76.159  1024.344  1313.049    31.569     9.742     0.020    38.079
       508    76.203     3.734     0.000     3.124    -9.166   109.581    76.203  1024.344  1312.291    31.569     9.741     0.020    38.101
       509    76.250     3.720     0.000     3.130    -9.159   109.848    76.250  1024.344  1311.483    31.569     9.741     0.020    38.125
       510    76.300     3.706     0.000     3.136    -9.152   110.120    76.300  1024.344  1310.620    31.569     9.741     0.020    38.150
       511    76.354     3.691     0.000     3.142    -9.144   110.399    76.354  1024.344  1309.697    31.569     9.741     0.020    38.177
       512    76.411     3.677     0.000     3.149    -9.135   110.684    76.411  1024.344  1308.710    31.569     9.741     0.020    38.206
       513    76.473     3.662     0.000     3.155    -9.127   110.976    76.473  1024.344  1307.652    31.569     9.740     0.020    38.236
       514    76.539     3.648     0.000     3.162    -9.118   111.274    76.539  1024.344  1306.517    31.569     9.740     0.020    38.270
       515    76.611     3.633     0.000     3.168    -9.109   111.579    76.611  1024.345  1305.298    31.569     9.740     0.020    38.305
       516    76.688     3.618     0.000     3.175    -9.099   111.892    76.688  1024.345  1303.986    31.569     9.739     0.020    38.344
       517    76.771     3.604     0.000     3.182    -9.090   112.213    76.771  1024.345  1302.574    31.570     9.739     0.020    38.386
       518    76.861     3.589     0.000     3.190    -9.079   112.543    76.861  1024.345  1301.049    31.570     9.739     0.020    38.431
       519    76.958     3.574     0.000     3.197    -9.068   112.881    76.958  1024.345  1299.402    31.570     9.738     0.020    38.479
       520    77.064     3.560     0.000     3.205    -9.057   113.229    77.064  1024.346  1297.618    31.570     9.738     0.020    38.532
       521    77.179     3.545     0.000     3.213    -9.046   113.587    77.179  1024.346  1295.683    31.570     9.738     0.020    38.590
       522    77.305     3.531     0.000     3.221    -9.033   113.956    77.305  1024.346  1293.579    31.571     9.737     0.020    38.652
       523    77.442     3.516     0.000     3.230    -9.021   114.337    77.442  1024.346  1291.286    31.571     9.737     0.020    38.721
       524    77.593     3.502     0.000     3.238    -9.007   114.730    77.593  1024.347  1288.782    31.571     9.736     0.020    38.796
       525    77.758     3.488     0.000     3.247    -8.993   115.136    77.758  1024.347  1286.039    31.571     9.735     0.020    38.879
       526    77.941     3.474     0.000     3.257    -8.978   115.557    77.941  1024.347  1283.026    31.572     9.735     0.020    38.970
       527    78.143     3.461     0.000     3.266    -8.963   115.994    78.143  1024.348  1279.704    31.572     9.734     0.020    39.072
       528    78.371     3.448     0.000     3.276    -8.946   116.451    78.371  1024.348  1275.985    31.572     9.733     0.020    39.185
       529    78.633     3.435     0.000     3.287    -8.928   116.934    78.633  1024.348  1271.733    31.573     9.732     0.020    39.316
       530    78.938     3.424     0.000     3.298    -8.909   117.448    78.938  1024.349  1266.818    31.573     9.731     0.020    39.469
       531    79.298     3.414     0.000     3.311    -8.888   117.998    79.298  1024.350  1261.063    31.574     9.730     0.020    39.649
       532    79.695     3.404     0.000     3.324    -8.866   118.593    79.695  1024.350  1254.778    31.574     9.728     0.020    39.848
       533    80.125     3.395     0.000     3.338    -8.841   119.228    80.125  1024.351  1248.050    31.575     9.727     0.020    40.062
       534    80.592     3.386     0.000     3.353    -8.814   119.906    80.592  1024.352  1240.824    31.575     9.725     0.020    40.296
       535    81.102     3.378     0.000     3.369    -8.785   120.635    81.102  1024.352  1233.022    31.576     9.723     0.020    40.551
       536    81.662     3.371     0.000     3.386    -8.753   121.424    81.662  1024.353  1224.552    31.577     9.722     0.020    40.831
       537    82.285     3.365     0.000     3.405    -8.717   122.286    82.285  1024.354  1215.294    31.577     9.720     0.020    41.142
       538    82.982     3.361     0.000     3.426    -8.678   123.235    82.982  1024.355  1205.087    31.578     9.717     0.020    41.491
       539    83.772     3.358     0.000     3.449    -8.633   124.295    83.772  1024.356  1193.711    31.579     9.715     0.020    41.886
       540    84.685     3.358     0.000     3.476    -8.581   125.497    84.685  1024.357  1180.844    31.579     9.712     0.020    42.343
       541    85.764     3.361     0.000     3.506    -8.520   126.892    85.764  1024.358  1165.993    31.580     9.709     0.020    42.882
       542    87.102     3.370     0.000     3.543    -8.446   128.569    87.102  1024.359  1148.082    31.581     9.706     0.020    43.551
       543    88.844     3.387     0.000     3.589    -8.352   130.680    88.844  1024.360  1125.572    31.582     9.701     0.020    44.422
       544    90.621     3.407     0.000     3.635    -8.258   132.759    90.621  1024.362  1103.503    31.582     9.697     0.020    45.310
       545    92.433     3.436     0.000     3.680    -8.165   134.840    92.433  1024.362  1081.867    31.582     9.693     0.020    46.216
       546    94.281     3.474     0.000     3.725    -8.074   136.906    94.281  1024.363  1060.654    31.582     9.689     0.020    47.141
       547    96.167     3.521     0.000     3.770    -7.984   138.961    96.167  1024.363  1039.857    31.582     9.686     0.020    48.084
---------------------------- Plume traps -----------------------------
       548    98.090     3.577     0.000     3.814    -7.896   141.012    98.090  1024.363  1019.468    31.581     9.683     0.020    49.045
       549    99.910     3.640     0.000     3.855    -7.817   142.914    99.910  1024.363  1000.905    31.580     9.680     0.020    49.955
       550   101.309     3.702     0.000     3.886    -7.758   144.342   101.309  1024.362   987.076    31.579     9.678     0.020    50.655
       551   102.473     3.756     0.000     3.911    -7.713   145.471   102.473  1024.362   975.866    31.579     9.676     0.020    51.237
       552   103.454     3.806     0.000     3.931    -7.677   146.397   103.454  1024.362   966.617    31.578     9.675     0.020    51.727
       553   104.340     3.852     0.000     3.948    -7.646   147.211   104.340  1024.361   958.407    31.577     9.674     0.020    52.170
       554   105.152     3.895     0.000     3.964    -7.618   147.950   105.152  1024.361   951.000    31.576     9.673     0.020    52.576
       555   105.918     3.936     0.000     3.979    -7.592   148.637   105.918  1024.360   944.131    31.575     9.672     0.020    52.959
       556   106.642     3.977     0.000     3.993    -7.569   149.282   106.642  1024.360   937.714    31.575     9.671     0.020    53.321
       557   107.285     4.015     0.000     4.006    -7.547   149.891   107.285  1024.359   932.094    31.574     9.670     0.020    53.643
       558   107.884     4.051     0.000     4.019    -7.526   150.484   107.884  1024.359   926.922    31.573     9.670     0.020    53.942
       559   108.430     4.087     0.000     4.031    -7.506   151.059   108.430  1024.359   922.257    31.573     9.669     0.020    54.215
       560   108.938     4.121     0.000     4.043    -7.487   151.620   108.938  1024.358   917.956    31.572     9.669     0.020    54.469
       561   109.405     4.154     0.000     4.055    -7.469   152.163   109.405  1024.358   914.033    31.572     9.668     0.020    54.703
       562   109.839     4.187     0.000     4.066    -7.451   152.691   109.839  1024.358   910.423    31.571     9.668     0.020    54.920
       563   110.240     4.218     0.000     4.077    -7.434   153.204   110.240  1024.357   907.112    31.571     9.668     0.020    55.120
       564   110.612     4.249     0.000     4.088    -7.418   153.702   110.612  1024.357   904.061    31.570     9.667     0.020    55.306
       565   110.957     4.280     0.000     4.098    -7.403   154.185   110.957  1024.357   901.251    31.570     9.667     0.020    55.478
       566   111.277     4.309     0.000     4.108    -7.389   154.655   111.277  1024.357   898.654    31.570     9.667     0.020    55.639
       567   111.576     4.338     0.000     4.118    -7.375   155.111   111.576  1024.356   896.253    31.569     9.666     0.020    55.788
       568   111.853     4.366     0.000     4.128    -7.361   155.555   111.853  1024.356   894.028    31.569     9.666     0.020    55.927
       569   112.112     4.394     0.000     4.137    -7.349   155.986   112.112  1024.356   891.962    31.569     9.666     0.020    56.056
       570   112.354     4.421     0.000     4.146    -7.336   156.405   112.354  1024.356   890.041    31.568     9.666     0.020    56.177
       571   112.581     4.448     0.000     4.155    -7.325   156.813   112.581  1024.355   888.252    31.568     9.666     0.020    56.290
       572   112.793     4.474     0.000     4.163    -7.313   157.210   112.793  1024.355   886.582    31.568     9.665     0.020    56.396
       573   112.992     4.500     0.000     4.172    -7.303   157.596   112.992  1024.355   885.021    31.567     9.665     0.020    56.496
       574   113.178     4.525     0.000     4.180    -7.292   157.973   113.178  1024.355   883.560    31.567     9.665     0.020    56.589
       575   113.354     4.550     0.000     4.188    -7.282   158.340   113.354  1024.355   882.190    31.567     9.665     0.020    56.677
       576   113.520     4.574     0.000     4.195    -7.273   158.697   113.520  1024.355   880.904    31.567     9.665     0.020    56.760
       577   113.676     4.598     0.000     4.203    -7.264   159.046   113.676  1024.354   879.694    31.567     9.665     0.020    56.838
       578   113.823     4.621     0.000     4.210    -7.255   159.387   113.823  1024.354   878.555    31.566     9.665     0.020    56.912
       579   113.963     4.645     0.000     4.217    -7.246   159.719   113.963  1024.354   877.480    31.566     9.665     0.020    56.981
       580   114.095     4.668     0.000     4.224    -7.238   160.044   114.095  1024.354   876.465    31.566     9.664     0.020    57.047
       581   114.220     4.690     0.000     4.231    -7.230   160.361   114.220  1024.354   875.504    31.566     9.664     0.020    57.110
       582   114.339     4.712     0.000     4.238    -7.223   160.672   114.339  1024.354   874.595    31.566     9.664     0.020    57.169
       583   114.451     4.734     0.000     4.244    -7.215   160.975   114.451  1024.354   873.734    31.565     9.664     0.020    57.226
       584   114.559     4.756     0.000     4.250    -7.208   161.272   114.559  1024.354   872.915    31.565     9.664     0.020    57.279
       585   114.661     4.777     0.000     4.257    -7.202   161.562   114.661  1024.354   872.138    31.565     9.664     0.020    57.330
       586   114.758     4.798     0.000     4.263    -7.195   161.847   114.758  1024.353   871.399    31.565     9.664     0.020    57.379
       587   114.851     4.819     0.000     4.269    -7.189   162.125   114.851  1024.353   870.694    31.565     9.664     0.020    57.425
       588   114.939     4.839     0.000     4.275    -7.183   162.398   114.939  1024.353   870.023    31.565     9.664     0.020    57.470
       589   115.024     4.859     0.000     4.280    -7.177   162.666   115.024  1024.353   869.382    31.565     9.664     0.020    57.512
       590   115.105     4.879     0.000     4.286    -7.171   162.928   115.105  1024.353   868.771    31.565     9.664     0.020    57.553
       591   115.183     4.899     0.000     4.292    -7.165   163.185   115.183  1024.353   868.186    31.564     9.664     0.020    57.591
       592   115.257     4.918     0.000     4.297    -7.160   163.438   115.257  1024.353   867.626    31.564     9.664     0.020    57.629
       593   115.328     4.937     0.000     4.302    -7.155   163.686   115.328  1024.353   867.090    31.564     9.664     0.020    57.664
       594   115.397     4.956     0.000     4.307    -7.150   163.929   115.397  1024.353   866.577    31.564     9.664     0.020    57.698
       595   115.462     4.975     0.000     4.313    -7.145   164.169   115.462  1024.353   866.084    31.564     9.664     0.020    57.731
       596   115.525     4.993     0.000     4.318    -7.140   164.404   115.525  1024.353   865.612    31.564     9.664     0.020    57.763
       597   115.586     5.011     0.000     4.323    -7.136   164.635   115.586  1024.353   865.158    31.564     9.663     0.020    57.793
       598   115.644     5.029     0.000     4.327    -7.131   164.862   115.644  1024.353   864.721    31.564     9.663     0.020    57.822
       599   115.700     5.047     0.000     4.332    -7.127   165.085   115.700  1024.352   864.302    31.564     9.663     0.020    57.850
       600   115.754     5.064     0.000     4.337    -7.123   165.305   115.754  1024.352   863.898    31.564     9.663     0.020    57.877
       601   115.807     5.081     0.000     4.342    -7.119   165.521   115.807  1024.352   863.509    31.563     9.663     0.020    57.903
       602   115.857     5.098     0.000     4.346    -7.115   165.734   115.857  1024.352   863.134    31.563     9.663     0.020    57.928
       603   115.905     5.115     0.000     4.351    -7.111   165.944   115.905  1024.352   862.773    31.563     9.663     0.020    57.953
       604   115.952     5.132     0.000     4.355    -7.108   166.150   115.952  1024.352   862.425    31.563     9.663     0.020    57.976
       605   115.997     5.148     0.000     4.359    -7.104   166.353   115.997  1024.352   862.088    31.563     9.663     0.020    57.999
       606   116.041     5.164     0.000     4.364    -7.101   166.554   116.041  1024.352   861.764    31.563     9.663     0.020    58.021
       607   116.083     5.180     0.000     4.368    -7.097   166.751   116.083  1024.352   861.450    31.563     9.663     0.020    58.042
       608   116.124     5.196     0.000     4.372    -7.094   166.946   116.124  1024.352   861.147    31.563     9.663     0.020    58.062
       609   116.164     5.211     0.000     4.376    -7.091   167.138   116.164  1024.352   860.854    31.563     9.663     0.020    58.082
       610   116.202     5.227     0.000     4.380    -7.088   167.328   116.202  1024.352   860.570    31.563     9.663     0.020    58.101
       611   116.239     5.242     0.000     4.384    -7.085   167.514   116.239  1024.352   860.296    31.563     9.663     0.020    58.120
       612   116.275     5.257     0.000     4.388    -7.082   167.699   116.275  1024.352   860.030    31.563     9.663     0.020    58.137
       613   116.310     5.271     0.000     4.392    -7.079   167.881   116.310  1024.352   859.773    31.563     9.663     0.020    58.155
       614   116.343     5.286     0.000     4.396    -7.076   168.061   116.343  1024.352   859.524    31.563     9.663     0.020    58.172
       615   116.376     5.300     0.000     4.400    -7.073   168.238   116.376  1024.352   859.283    31.563     9.663     0.020    58.188
       616   116.408     5.314     0.000     4.404    -7.071   168.414   116.408  1024.352   859.049    31.563     9.663     0.020    58.204
       617   116.439     5.328     0.000     4.407    -7.068   168.587   116.439  1024.352   858.822    31.563     9.663     0.020    58.219
       618   116.468     5.342     0.000     4.411    -7.066   168.758   116.468  1024.352   858.602    31.562     9.663     0.020    58.234
       619   116.497     5.356     0.000     4.415    -7.063   168.927   116.497  1024.352   858.388    31.562     9.663     0.020    58.249
       620   116.526     5.369     0.000     4.418    -7.061   169.094   116.526  1024.352   858.181    31.562     9.663     0.020    58.263
       621   116.553     5.382     0.000     4.422    -7.059   169.260   116.553  1024.351   857.980    31.562     9.663     0.020    58.276
       622   116.579     5.395     0.000     4.425    -7.057   169.423   116.579  1024.351   857.784    31.562     9.663     0.020    58.290
       623   116.605     5.408     0.000     4.429    -7.054   169.585   116.605  1024.351   857.595    31.562     9.663     0.020    58.303
       624   116.630     5.421     0.000     4.432    -7.052   169.745   116.630  1024.351   857.410    31.562     9.663     0.020    58.315
       625   116.655     5.434     0.000     4.435    -7.050   169.904   116.655  1024.351   857.231    31.562     9.663     0.020    58.327
       626   116.678     5.446     0.000     4.439    -7.048   170.060   116.678  1024.351   857.057    31.562     9.663     0.020    58.339
       627   116.701     5.458     0.000     4.442    -7.046   170.215   116.701  1024.351   856.888    31.562     9.663     0.020    58.351
       628   116.724     5.470     0.000     4.445    -7.044   170.369   116.724  1024.351   856.724    31.562     9.663     0.020    58.362
       629   116.746     5.482     0.000     4.449    -7.043   170.521   116.746  1024.351   856.564    31.562     9.663     0.020    58.373
       630   116.767     5.493     0.000     4.452    -7.041   170.672   116.767  1024.351   856.408    31.562     9.663     0.020    58.383
       631   116.787     5.505     0.000     4.455    -7.039   170.821   116.787  1024.351   856.257    31.562     9.663     0.020    58.394
       632   116.807     5.516     0.000     4.458    -7.037   170.969   116.807  1024.351   856.110    31.562     9.663     0.020    58.404
       633   116.827     5.527     0.000     4.461    -7.036   171.116   116.827  1024.351   855.967    31.562     9.663     0.020    58.413
       634   116.846     5.538     0.000     4.465    -7.034   171.261   116.846  1024.351   855.827    31.562     9.663     0.020    58.423
       635   116.864     5.549     0.000     4.468    -7.032   171.405   116.864  1024.351   855.692    31.562     9.663     0.020    58.432
       636   116.882     5.560     0.000     4.471    -7.031   171.547   116.882  1024.351   855.560    31.562     9.663     0.020    58.441
       637   116.900     5.570     0.000     4.474    -7.029   171.689   116.900  1024.351   855.432    31.562     9.663     0.020    58.450
       638   116.917     5.580     0.000     4.477    -7.028   171.829   116.917  1024.351   855.307    31.562     9.663     0.020    58.459
       639   116.934     5.590     0.000     4.480    -7.026   171.968   116.934  1024.351   855.186    31.562     9.663     0.020    58.467
       640   116.950     5.600     0.000     4.483    -7.025   172.106   116.950  1024.351   855.067    31.562     9.663     0.020    58.475
