****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    47.298     3.092     0.000     3.151    -6.690    91.599    47.298  1024.080  2114.235    31.284    10.000     0.020    23.649
       220    47.392     3.105     0.000     3.159    -6.697    91.929    47.392  1024.081  2110.052    31.284    10.000     0.020    23.696
       221    47.482     3.118     0.000     3.167    -6.704    92.254    47.482  1024.081  2106.073    31.284     9.999     0.020    23.741
       222    47.567     3.131     0.000     3.174    -6.710    92.573    47.567  1024.081  2102.284    31.284     9.998     0.020    23.784
       223    47.649     3.144     0.000     3.182    -6.716    92.887    47.649  1024.081  2098.674    31.284     9.998     0.020    23.825
       224    47.727     3.156     0.000     3.189    -6.722    93.197    47.727  1024.081  2095.231    31.285     9.997     0.020    23.864
       225    47.802     3.168     0.000     3.196    -6.728    93.501    47.802  1024.081  2091.946    31.285     9.996     0.020    23.901
       226    47.874     3.180     0.000     3.203    -6.733    93.801    47.874  1024.081  2088.809    31.285     9.996     0.020    23.937
       227    47.943     3.192     0.000     3.210    -6.739    94.096    47.943  1024.082  2085.811    31.285     9.995     0.020    23.971
       228    48.009     3.203     0.000     3.217    -6.744    94.387    48.009  1024.082  2082.945    31.285     9.995     0.020    24.004
       229    48.072     3.215     0.000     3.224    -6.749    94.674    48.072  1024.082  2080.202    31.285     9.994     0.020    24.036
       230    48.133     3.226     0.000     3.230    -6.754    94.956    48.133  1024.082  2077.576    31.285     9.994     0.020    24.067
       231    48.191     3.237     0.000     3.237    -6.759    95.235    48.191  1024.082  2075.059    31.285     9.993     0.020    24.096
       232    48.247     3.247     0.000     3.243    -6.764    95.509    48.247  1024.082  2072.647    31.285     9.993     0.020    24.124
       233    48.301     3.258     0.000     3.250    -6.768    95.780    48.301  1024.082  2070.333    31.285     9.993     0.020    24.151
       234    48.353     3.268     0.000     3.256    -6.772    96.046    48.353  1024.082  2068.112    31.285     9.992     0.020    24.177
       235    48.403     3.279     0.000     3.262    -6.777    96.310    48.403  1024.082  2065.980    31.285     9.992     0.020    24.202
       236    48.451     3.289     0.000     3.268    -6.781    96.569    48.451  1024.083  2063.930    31.285     9.991     0.020    24.226
       237    48.498     3.299     0.000     3.274    -6.785    96.826    48.498  1024.083  2061.960    31.285     9.991     0.020    24.249
       238    48.542     3.308     0.000     3.280    -6.789    97.079    48.542  1024.083  2060.065    31.285     9.991     0.020    24.271
       239    48.585     3.318     0.000     3.286    -6.793    97.329    48.585  1024.083  2058.242    31.285     9.990     0.020    24.293
       240    48.627     3.327     0.000     3.292    -6.796    97.576    48.627  1024.083  2056.486    31.285     9.990     0.020    24.313
       241    48.667     3.336     0.000     3.297    -6.800    97.819    48.667  1024.083  2054.795    31.285     9.990     0.020    24.333
       242    48.705     3.346     0.000     3.303    -6.804    98.060    48.705  1024.083  2053.166    31.285     9.990     0.020    24.353
       243    48.743     3.354     0.000     3.308    -6.807    98.298    48.743  1024.083  2051.595    31.285     9.989     0.020    24.371
       244    48.779     3.363     0.000     3.314    -6.810    98.533    48.779  1024.083  2050.080    31.285     9.989     0.020    24.389
       245    48.813     3.372     0.000     3.319    -6.814    98.766    48.813  1024.083  2048.618    31.285     9.989     0.020    24.407
       246    48.847     3.380     0.000     3.325    -6.817    98.996    48.847  1024.083  2047.207    31.285     9.989     0.020    24.424
       247    48.880     3.389     0.000     3.330    -6.820    99.223    48.880  1024.083  2045.845    31.286     9.988     0.020    24.440
       248    48.911     3.397     0.000     3.335    -6.823    99.448    48.911  1024.083  2044.530    31.286     9.988     0.020    24.456
       249    48.941     3.405     0.000     3.341    -6.826    99.671    48.941  1024.084  2043.259    31.286     9.988     0.020    24.471
       250    48.971     3.413     0.000     3.346    -6.829    99.891    48.971  1024.084  2042.030    31.286     9.988     0.020    24.485
       251    48.999     3.421     0.000     3.351    -6.831   100.109    48.999  1024.084  2040.843    31.286     9.987     0.020    24.500
       252    49.027     3.429     0.000     3.356    -6.834   100.325    49.027  1024.084  2039.694    31.286     9.987     0.020    24.513
       253    49.054     3.436     0.000     3.361    -6.837   100.538    49.054  1024.084  2038.584    31.286     9.987     0.020    24.527
       254    49.080     3.444     0.000     3.366    -6.839   100.750    49.080  1024.084  2037.509    31.286     9.987     0.020    24.540
       255    49.105     3.451     0.000     3.371    -6.842   100.959    49.105  1024.084  2036.469    31.286     9.987     0.020    24.552
       256    49.129     3.458     0.000     3.375    -6.844   101.167    49.129  1024.084  2035.463    31.286     9.986     0.020    24.564
       257    49.152     3.465     0.000     3.380    -6.846   101.373    49.152  1024.084  2034.488    31.286     9.986     0.020    24.576
       258    49.175     3.472     0.000     3.385    -6.849   101.576    49.175  1024.084  2033.544    31.286     9.986     0.020    24.588
       259    49.197     3.479     0.000     3.390    -6.851   101.778    49.197  1024.084  2032.630    31.286     9.986     0.020    24.599
       260    49.219     3.486     0.000     3.394    -6.853   101.979    49.219  1024.084  2031.745    31.286     9.986     0.020    24.609
       261    49.240     3.492     0.000     3.399    -6.855   102.177    49.240  1024.084  2030.888    31.286     9.986     0.020    24.620
       262    49.260     3.499     0.000     3.404    -6.857   102.374    49.260  1024.084  2030.057    31.286     9.985     0.020    24.630
       263    49.279     3.505     0.000     3.408    -6.859   102.570    49.279  1024.084  2029.252    31.286     9.985     0.020    24.640
       264    49.298     3.511     0.000     3.413    -6.861   102.763    49.298  1024.084  2028.471    31.286     9.985     0.020    24.649
       265    49.317     3.517     0.000     3.417    -6.863   102.956    49.317  1024.084  2027.715    31.286     9.985     0.020    24.658
       266    49.334     3.523     0.000     3.422    -6.865   103.146    49.334  1024.084  2026.982    31.286     9.985     0.020    24.667
       267    49.352     3.529     0.000     3.426    -6.866   103.336    49.352  1024.084  2026.272    31.286     9.985     0.020    24.676
       268    49.369     3.535     0.000     3.431    -6.868   103.524    49.369  1024.084  2025.583    31.286     9.985     0.020    24.684
       269    49.385     3.540     0.000     3.435    -6.870   103.710    49.385  1024.084  2024.915    31.286     9.984     0.020    24.692
       270    49.401     3.546     0.000     3.439    -6.871   103.896    49.401  1024.084  2024.268    31.286     9.984     0.020    24.700
       271    49.416     3.551     0.000     3.443    -6.873   104.080    49.416  1024.085  2023.641    31.286     9.984     0.020    24.708
       272    49.431     3.557     0.000     3.448    -6.875   104.263    49.431  1024.085  2023.033    31.286     9.984     0.020    24.715
       273    49.445     3.562     0.000     3.452    -6.876   104.444    49.445  1024.085  2022.444    31.286     9.984     0.020    24.723
       274    49.459     3.567     0.000     3.456    -6.878   104.625    49.459  1024.085  2021.873    31.286     9.984     0.020    24.730
       275    49.473     3.572     0.000     3.460    -6.879   104.804    49.473  1024.085  2021.319    31.286     9.984     0.020    24.736
       276    49.486     3.577     0.000     3.465    -6.880   104.982    49.486  1024.085  2020.783    31.286     9.984     0.020    24.743
       277    49.498     3.581     0.000     3.469    -6.882   105.159    49.498  1024.085  2020.264    31.286     9.984     0.020    24.749
       278    49.511     3.586     0.000     3.473    -6.883   105.335    49.511  1024.085  2019.760    31.286     9.984     0.020    24.755
       279    49.523     3.591     0.000     3.477    -6.884   105.511    49.523  1024.085  2019.273    31.286     9.983     0.020    24.761
       280    49.534     3.595     0.000     3.481    -6.885   105.685    49.534  1024.085  2018.801    31.286     9.983     0.020    24.767
       281    49.546     3.599     0.000     3.485    -6.887   105.858    49.546  1024.085  2018.344    31.286     9.983     0.020    24.773
       282    49.556     3.603     0.000     3.489    -6.888   106.030    49.556  1024.085  2017.902    31.286     9.983     0.020    24.778
       283    49.567     3.607     0.000     3.493    -6.889   106.202    49.567  1024.085  2017.474    31.286     9.983     0.020    24.783
       284    49.577     3.611     0.000     3.497    -6.890   106.372    49.577  1024.085  2017.061    31.286     9.983     0.020    24.789
       285    49.587     3.615     0.000     3.501    -6.891   106.542    49.587  1024.085  2016.661    31.286     9.983     0.020    24.793
       286    49.596     3.619     0.000     3.505    -6.892   106.711    49.596  1024.085  2016.274    31.286     9.983     0.020    24.798
       287    49.606     3.623     0.000     3.509    -6.893   106.879    49.606  1024.085  2015.900    31.286     9.983     0.020    24.803
       288    49.615     3.626     0.000     3.513    -6.894   107.046    49.615  1024.085  2015.540    31.286     9.983     0.020    24.807
       289    49.623     3.630     0.000     3.517    -6.895   107.213    49.623  1024.085  2015.191    31.286     9.983     0.020    24.812
       290    49.631     3.633     0.000     3.520    -6.896   107.379    49.631  1024.085  2014.856    31.286     9.983     0.020    24.816
       291    49.639     3.636     0.000     3.524    -6.896   107.544    49.639  1024.085  2014.532    31.286     9.983     0.020    24.820
       292    49.647     3.639     0.000     3.528    -6.897   107.709    49.647  1024.085  2014.220    31.286     9.983     0.020    24.824
       293    49.654     3.642     0.000     3.532    -6.898   107.873    49.654  1024.085  2013.920    31.286     9.982     0.020    24.827
       294    49.662     3.645     0.000     3.536    -6.899   108.037    49.662  1024.085  2013.631    31.286     9.982     0.020    24.831
       295    49.668     3.648     0.000     3.540    -6.899   108.200    49.668  1024.085  2013.353    31.286     9.982     0.020    24.834
       296    49.675     3.651     0.000     3.543    -6.900   108.362    49.675  1024.085  2013.087    31.286     9.982     0.020    24.837
       297    49.681     3.654     0.000     3.547    -6.901   108.524    49.681  1024.085  2012.831    31.286     9.982     0.020    24.841
       298    49.687     3.656     0.000     3.551    -6.901   108.685    49.687  1024.085  2012.586    31.286     9.982     0.020    24.844
       299    49.693     3.658     0.000     3.555    -6.902   108.846    49.693  1024.085  2012.351    31.286     9.982     0.020    24.847
       300    49.699     3.661     0.000     3.558    -6.903   109.006    49.699  1024.085  2012.127    31.286     9.982     0.020    24.849
       301    49.704     3.663     0.000     3.562    -6.903   109.166    49.704  1024.085  2011.913    31.286     9.982     0.020    24.852
       302    49.709     3.665     0.000     3.566    -6.904   109.326    49.709  1024.085  2011.709    31.286     9.982     0.020    24.854
       303    49.714     3.667     0.000     3.570    -6.904   109.485    49.714  1024.085  2011.515    31.286     9.982     0.020    24.857
       304    49.718     3.669     0.000     3.573    -6.905   109.644    49.718  1024.085  2011.331    31.287     9.982     0.020    24.859
       305    49.723     3.671     0.000     3.577    -6.905   109.802    49.723  1024.085  2011.156    31.287     9.982     0.020    24.861
       306    49.727     3.673     0.000     3.581    -6.905   109.960    49.727  1024.085  2010.991    31.287     9.982     0.020    24.863
       307    49.731     3.674     0.000     3.584    -6.906   110.118    49.731  1024.085  2010.835    31.287     9.982     0.020    24.865
       308    49.734     3.676     0.000     3.588    -6.906   110.275    49.734  1024.085  2010.689    31.287     9.982     0.020    24.867
       309    49.738     3.677     0.000     3.592    -6.906   110.432    49.738  1024.085  2010.552    31.287     9.982     0.020    24.869
       310    49.741     3.678     0.000     3.595    -6.907   110.589    49.741  1024.085  2010.424    31.287     9.982     0.020    24.870
       311    49.744     3.680     0.000     3.599    -6.907   110.746    49.744  1024.085  2010.306    31.287     9.982     0.020    24.872
       312    49.746     3.681     0.000     3.603    -6.907   110.903    49.746  1024.085  2010.196    31.287     9.982     0.020    24.873
       313    49.749     3.682     0.000     3.606    -6.907   111.059    49.749  1024.085  2010.095    31.287     9.982     0.020    24.874
       314    49.751     3.683     0.000     3.610    -6.908   111.215    49.751  1024.085  2010.003    31.287     9.982     0.020    24.876
       315    49.753     3.683     0.000     3.614    -6.908   111.371    49.753  1024.085  2009.920    31.287     9.982     0.020    24.877
       316    49.755     3.684     0.000     3.617    -6.908   111.527    49.755  1024.085  2009.845    31.287     9.982     0.020    24.878
       317    49.757     3.685     0.000     3.621    -6.908   111.682    49.757  1024.085  2009.779    31.287     9.982     0.020    24.878
       318    49.758     3.685     0.000     3.624    -6.908   111.838    49.758  1024.085  2009.721    31.287     9.982     0.020    24.879
       319    49.759     3.686     0.000     3.628    -6.908   111.993    49.759  1024.085  2009.671    31.287     9.982     0.020    24.880
       320    49.760     3.686     0.000     3.632    -6.908   112.149    49.760  1024.085  2009.629    31.287     9.982     0.020    24.880
       321    49.761     3.686     0.000     3.635    -6.908   112.304    49.761  1024.085  2009.594    31.287     9.982     0.020    24.881
---------------------- Local maximum rise or fall --------------------
       322    49.762     3.686     0.000     3.639    -6.908   112.459    49.762  1024.085  2009.564    31.287     9.982     0.020    24.881
       323    49.763     3.686     0.000     3.643    -6.908   112.615    49.763  1024.085  2009.542    31.287     9.982     0.020    24.881
       324    49.763     3.686     0.000     3.646    -6.908   112.770    49.763  1024.085  2009.525    31.287     9.982     0.020    24.882
       325    49.763     3.686     0.000     3.650    -6.908   112.925    49.763  1024.085  2009.509    31.287     9.982     0.020    24.882
       326    49.764     3.686     0.000     3.653    -6.908   113.081    49.764  1024.085  2009.492    31.287     9.982     0.020    24.882
       327    49.764     3.685     0.000     3.657    -6.908   113.236    49.764  1024.085  2009.473    31.287     9.982     0.020    24.882
       328    49.765     3.685     0.000     3.661    -6.908   113.392    49.765  1024.085  2009.452    31.287     9.982     0.020    24.882
       329    49.765     3.684     0.000     3.664    -6.907   113.548    49.765  1024.085  2009.429    31.287     9.982     0.020    24.883
       330    49.766     3.684     0.000     3.668    -6.907   113.704    49.766  1024.085  2009.405    31.287     9.982     0.020    24.883
       331    49.767     3.683     0.000     3.672    -6.907   113.860    49.767  1024.085  2009.378    31.287     9.982     0.020    24.883
       332    49.767     3.682     0.000     3.675    -6.907   114.016    49.767  1024.085  2009.349    31.287     9.982     0.020    24.884
       333    49.768     3.681     0.000     3.679    -6.906   114.172    49.768  1024.085  2009.318    31.287     9.982     0.020    24.884
       334    49.769     3.680     0.000     3.683    -6.906   114.329    49.769  1024.085  2009.285    31.287     9.982     0.020    24.884
       335    49.770     3.679     0.000     3.686    -6.906   114.485    49.770  1024.085  2009.249    31.287     9.982     0.020    24.885
       336    49.771     3.678     0.000     3.690    -6.905   114.643    49.771  1024.085  2009.211    31.287     9.982     0.020    24.885
       337    49.772     3.677     0.000     3.693    -6.905   114.800    49.772  1024.085  2009.171    31.287     9.982     0.020    24.886
       338    49.773     3.676     0.000     3.697    -6.904   114.958    49.773  1024.085  2009.128    31.287     9.982     0.020    24.886
       339    49.774     3.674     0.000     3.701    -6.904   115.116    49.774  1024.085  2009.083    31.287     9.982     0.020    24.887
       340    49.775     3.673     0.000     3.705    -6.903   115.274    49.775  1024.085  2009.035    31.287     9.982     0.020    24.888
       341    49.776     3.671     0.000     3.708    -6.903   115.433    49.776  1024.085  2008.985    31.287     9.982     0.020    24.888
       342    49.778     3.669     0.000     3.712    -6.902   115.592    49.778  1024.085  2008.932    31.287     9.982     0.020    24.889
       343    49.779     3.668     0.000     3.716    -6.902   115.751    49.779  1024.085  2008.876    31.287     9.982     0.020    24.890
       344    49.781     3.666     0.000     3.719    -6.901   115.911    49.781  1024.085  2008.818    31.287     9.982     0.020    24.890
       345    49.782     3.664     0.000     3.723    -6.901   116.072    49.782  1024.085  2008.757    31.287     9.982     0.020    24.891
       346    49.784     3.662     0.000     3.727    -6.900   116.233    49.784  1024.085  2008.693    31.287     9.982     0.020    24.892
       347    49.785     3.660     0.000     3.731    -6.899   116.394    49.785  1024.085  2008.626    31.287     9.982     0.020    24.893
       348    49.787     3.658     0.000     3.734    -6.899   116.556    49.787  1024.085  2008.556    31.287     9.982     0.020    24.894
       349    49.789     3.655     0.000     3.738    -6.898   116.719    49.789  1024.085  2008.482    31.287     9.982     0.020    24.894
       350    49.791     3.653     0.000     3.742    -6.897   116.882    49.791  1024.085  2008.406    31.287     9.981     0.020    24.895
       351    49.793     3.650     0.000     3.746    -6.896   117.046    49.793  1024.085  2008.326    31.287     9.981     0.020    24.896
       352    49.795     3.648     0.000     3.750    -6.895   117.210    49.795  1024.085  2008.243    31.287     9.981     0.020    24.897
       353    49.797     3.645     0.000     3.754    -6.895   117.375    49.797  1024.085  2008.157    31.287     9.981     0.020    24.898
       354    49.799     3.643     0.000     3.757    -6.894   117.541    49.799  1024.085  2008.066    31.287     9.981     0.020    24.900
       355    49.801     3.640     0.000     3.761    -6.893   117.708    49.801  1024.085  2007.973    31.287     9.981     0.020    24.901
       356    49.804     3.637     0.000     3.765    -6.892   117.875    49.804  1024.085  2007.875    31.287     9.981     0.020    24.902
       357    49.806     3.634     0.000     3.769    -6.891   118.043    49.806  1024.085  2007.773    31.287     9.981     0.020    24.903
       358    49.809     3.631     0.000     3.773    -6.890   118.212    49.809  1024.085  2007.667    31.287     9.981     0.020    24.905
       359    49.812     3.628     0.000     3.777    -6.889   118.381    49.812  1024.085  2007.557    31.287     9.981     0.020    24.906
       360    49.815     3.624     0.000     3.781    -6.888   118.552    49.815  1024.085  2007.443    31.287     9.981     0.020    24.907
       361    49.818     3.621     0.000     3.785    -6.886   118.723    49.818  1024.085  2007.324    31.287     9.981     0.020    24.909
       362    49.821     3.618     0.000     3.789    -6.885   118.896    49.821  1024.085  2007.201    31.287     9.981     0.020    24.910
       363    49.824     3.614     0.000     3.793    -6.884   119.069    49.824  1024.085  2007.072    31.287     9.981     0.020    24.912
       364    49.827     3.611     0.000     3.797    -6.883   119.243    49.827  1024.085  2006.939    31.287     9.981     0.020    24.914
       365    49.831     3.607     0.000     3.801    -6.882   119.419    49.831  1024.085  2006.800    31.287     9.981     0.020    24.915
       366    49.834     3.603     0.000     3.805    -6.880   119.595    49.834  1024.085  2006.656    31.287     9.981     0.020    24.917
       367    49.838     3.599     0.000     3.809    -6.879   119.773    49.838  1024.085  2006.507    31.287     9.981     0.020    24.919
       368    49.842     3.595     0.000     3.814    -6.877   119.952    49.842  1024.085  2006.351    31.287     9.981     0.020    24.921
       369    49.846     3.591     0.000     3.818    -6.876   120.132    49.846  1024.085  2006.190    31.287     9.981     0.020    24.923
       370    49.850     3.587     0.000     3.822    -6.875   120.313    49.850  1024.085  2006.022    31.287     9.981     0.020    24.925
       371    49.854     3.583     0.000     3.826    -6.873   120.495    49.854  1024.085  2005.848    31.287     9.981     0.020    24.927
       372    49.859     3.579     0.000     3.831    -6.871   120.679    49.859  1024.085  2005.667    31.287     9.981     0.020    24.929
       373    49.863     3.575     0.000     3.835    -6.870   120.864    49.863  1024.085  2005.479    31.287     9.981     0.020    24.932
       374    49.868     3.570     0.000     3.839    -6.868   121.050    49.868  1024.085  2005.283    31.287     9.981     0.020    24.934
       375    49.873     3.566     0.000     3.844    -6.866   121.238    49.873  1024.085  2005.080    31.287     9.981     0.020    24.937
       376    49.879     3.561     0.000     3.848    -6.865   121.428    49.879  1024.086  2004.868    31.287     9.981     0.020    24.939
       377    49.884     3.556     0.000     3.852    -6.863   121.619    49.884  1024.086  2004.648    31.287     9.981     0.020    24.942
       378    49.890     3.552     0.000     3.857    -6.861   121.811    49.890  1024.086  2004.420    31.287     9.981     0.020    24.945
       379    49.896     3.547     0.000     3.861    -6.859   122.005    49.896  1024.086  2004.182    31.287     9.981     0.020    24.948
       380    49.902     3.542     0.000     3.866    -6.857   122.201    49.902  1024.086  2003.935    31.287     9.981     0.020    24.951
       381    49.908     3.537     0.000     3.871    -6.855   122.399    49.908  1024.086  2003.677    31.287     9.981     0.020    24.954
       382    49.915     3.532     0.000     3.875    -6.853   122.598    49.915  1024.086  2003.409    31.287     9.981     0.020    24.957
       383    49.922     3.527     0.000     3.880    -6.851   122.799    49.922  1024.086  2003.130    31.287     9.981     0.020    24.961
       384    49.929     3.521     0.000     3.885    -6.849   123.003    49.929  1024.086  2002.839    31.287     9.980     0.020    24.965
       385    49.937     3.516     0.000     3.889    -6.846   123.208    49.937  1024.086  2002.536    31.287     9.980     0.020    24.968
       386    49.945     3.511     0.000     3.894    -6.844   123.415    49.945  1024.086  2002.221    31.287     9.980     0.020    24.972
       387    49.953     3.505     0.000     3.899    -6.842   123.624    49.953  1024.086  2001.892    31.287     9.980     0.020    24.976
       388    49.961     3.499     0.000     3.904    -6.839   123.836    49.961  1024.086  2001.548    31.287     9.980     0.020    24.981
       389    49.970     3.494     0.000     3.909    -6.837   124.050    49.970  1024.086  2001.190    31.287     9.980     0.020    24.985
       390    49.980     3.488     0.000     3.914    -6.834   124.266    49.980  1024.086  2000.816    31.287     9.980     0.020    24.990
       391    49.989     3.482     0.000     3.919    -6.831   124.485    49.989  1024.086  2000.426    31.287     9.980     0.020    24.995
       392    50.000     3.476     0.000     3.924    -6.828   124.706    50.000  1024.086  2000.018    31.287     9.980     0.020    25.000
       393    50.010     3.470     0.000     3.930    -6.826   124.930    50.010  1024.086  1999.592    31.287     9.980     0.020    25.005
       394    50.021     3.464     0.000     3.935    -6.823   125.156    50.021  1024.086  1999.146    31.287     9.980     0.020    25.011
       395    50.033     3.458     0.000     3.940    -6.820   125.386    50.033  1024.086  1998.680    31.287     9.980     0.020    25.017
       396    50.045     3.452     0.000     3.946    -6.817   125.618    50.045  1024.086  1998.192    31.287     9.980     0.020    25.023
       397    50.058     3.446     0.000     3.951    -6.813   125.853    50.058  1024.086  1997.681    31.287     9.980     0.020    25.029
       398    50.071     3.439     0.000     3.957    -6.810   126.092    50.071  1024.086  1997.146    31.287     9.979     0.020    25.036
       399    50.086     3.433     0.000     3.962    -6.807   126.334    50.086  1024.086  1996.584    31.287     9.979     0.020    25.043
       400    50.100     3.427     0.000     3.968    -6.803   126.579    50.100  1024.086  1995.995    31.287     9.979     0.020    25.050
       401    50.116     3.420     0.000     3.974    -6.800   126.828    50.116  1024.086  1995.376    31.287     9.979     0.020    25.058
       402    50.132     3.413     0.000     3.980    -6.796   127.080    50.132  1024.086  1994.727    31.287     9.979     0.020    25.066
       403    50.149     3.407     0.000     3.986    -6.792   127.336    50.149  1024.086  1994.044    31.287     9.979     0.020    25.075
       404    50.167     3.400     0.000     3.992    -6.788   127.596    50.167  1024.086  1993.325    31.287     9.979     0.020    25.084
       405    50.186     3.393     0.000     3.998    -6.784   127.861    50.186  1024.086  1992.569    31.287     9.979     0.020    25.093
       406    50.207     3.386     0.000     4.004    -6.780   128.130    50.207  1024.086  1991.771    31.287     9.978     0.020    25.103
       407    50.228     3.380     0.000     4.010    -6.776   128.403    50.228  1024.086  1990.930    31.287     9.978     0.020    25.114
       408    50.250     3.373     0.000     4.017    -6.771   128.681    50.250  1024.086  1990.043    31.287     9.978     0.020    25.125
       409    50.274     3.366     0.000     4.024    -6.767   128.964    50.274  1024.086  1989.105    31.287     9.978     0.020    25.137
       410    50.299     3.359     0.000     4.030    -6.762   129.252    50.299  1024.086  1988.113    31.287     9.978     0.020    25.149
       411    50.326     3.351     0.000     4.037    -6.757   129.546    50.326  1024.086  1987.063    31.287     9.978     0.020    25.163
       412    50.354     3.344     0.000     4.044    -6.752   129.846    50.354  1024.086  1985.950    31.287     9.977     0.020    25.177
       413    50.384     3.337     0.000     4.051    -6.747   130.151    50.384  1024.086  1984.769    31.287     9.977     0.020    25.192
       414    50.416     3.330     0.000     4.058    -6.741   130.463    50.416  1024.087  1983.514    31.287     9.977     0.020    25.208
       415    50.450     3.323     0.000     4.066    -6.736   130.782    50.450  1024.087  1982.179    31.287     9.977     0.020    25.225
       416    50.486     3.315     0.000     4.073    -6.730   131.108    50.486  1024.087  1980.756    31.287     9.977     0.020    25.243
       417    50.524     3.308     0.000     4.081    -6.724   131.441    50.524  1024.087  1979.238    31.287     9.976     0.020    25.262
       418    50.566     3.301     0.000     4.089    -6.717   131.783    50.566  1024.087  1977.615    31.287     9.976     0.020    25.283
       419    50.610     3.294     0.000     4.097    -6.711   132.133    50.610  1024.087  1975.878    31.287     9.976     0.020    25.305
       420    50.658     3.287     0.000     4.106    -6.704   132.492    50.658  1024.087  1974.014    31.287     9.975     0.020    25.329
       421    50.710     3.279     0.000     4.114    -6.697   132.861    50.710  1024.087  1972.011    31.287     9.975     0.020    25.355
       422    50.765     3.272     0.000     4.123    -6.689   133.241    50.765  1024.087  1969.852    31.287     9.975     0.020    25.383
       423    50.825     3.265     0.000     4.132    -6.682   133.631    50.825  1024.087  1967.520    31.287     9.974     0.020    25.413
       424    50.891     3.258     0.000     4.142    -6.674   134.034    50.891  1024.087  1964.995    31.288     9.974     0.020    25.445
       425    50.962     3.251     0.000     4.151    -6.665   134.451    50.962  1024.087  1962.251    31.288     9.973     0.020    25.481
       426    51.040     3.245     0.000     4.161    -6.656   134.882    51.040  1024.087  1959.260    31.288     9.973     0.020    25.520
       427    51.125     3.238     0.000     4.172    -6.647   135.329    51.125  1024.088  1955.988    31.288     9.972     0.020    25.563
       428    51.219     3.232     0.000     4.182    -6.637   135.793    51.219  1024.088  1952.391    31.288     9.972     0.020    25.610
       429    51.324     3.225     0.000     4.194    -6.627   136.277    51.324  1024.088  1948.419    31.288     9.971     0.020    25.662
       430    51.440     3.220     0.000     4.205    -6.616   136.783    51.440  1024.088  1944.006    31.288     9.970     0.020    25.720
       431    51.571     3.214     0.000     4.218    -6.604   137.314    51.571  1024.088  1939.069    31.288     9.969     0.020    25.786
       432    51.720     3.209     0.000     4.231    -6.592   137.874    51.720  1024.088  1933.500    31.288     9.968     0.020    25.860
       433    51.890     3.205     0.000     4.244    -6.578   138.468    51.890  1024.089  1927.154    31.288     9.967     0.020    25.945
       434    52.088     3.202     0.000     4.259    -6.564   139.101    52.088  1024.089  1919.829    31.288     9.966     0.020    26.044
       435    52.322     3.200     0.000     4.275    -6.548   139.783    52.322  1024.089  1911.231    31.288     9.965     0.020    26.161
       436    52.584     3.199     0.000     4.292    -6.531   140.527    52.584  1024.089  1901.728    31.288     9.963     0.020    26.292
       437    52.870     3.198     0.000     4.311    -6.512   141.330    52.870  1024.090  1891.446    31.288     9.961     0.020    26.435
       438    53.184     3.198     0.000     4.331    -6.491   142.201    53.184  1024.090  1880.263    31.288     9.959     0.020    26.592
       439    53.535     3.199     0.000     4.353    -6.467   143.158    53.535  1024.090  1867.924    31.288     9.957     0.020    26.768
       440    53.941     3.202     0.000     4.377    -6.441   144.226    53.941  1024.091  1853.863    31.288     9.955     0.020    26.971
       441    54.427     3.208     0.000     4.406    -6.411   145.454    54.427  1024.091  1837.335    31.288     9.952     0.020    27.213
       442    55.029     3.217     0.000     4.439    -6.374   146.914    55.029  1024.091  1817.212    31.288     9.949     0.020    27.515
       443    55.822     3.233     0.000     4.482    -6.328   148.754    55.822  1024.092  1791.415    31.287     9.945     0.020    27.911
       444    56.938     3.259     0.000     4.538    -6.265   151.234    56.938  1024.092  1756.290    31.287     9.939     0.020    28.469
       445    58.077     3.289     0.000     4.594    -6.204   153.657    58.077  1024.093  1721.854    31.286     9.934     0.020    29.038
       446    59.238     3.326     0.000     4.648    -6.144   156.053    59.238  1024.093  1688.092    31.285     9.929     0.020    29.619
       447    60.423     3.371     0.000     4.701    -6.086   158.393    60.423  1024.093  1654.992    31.284     9.924     0.020    30.212
---------------------------- Plume traps -----------------------------
       448    61.491     3.420     0.000     4.747    -6.038   160.396    61.491  1024.093  1626.243    31.283     9.919     0.020    30.746
       449    62.244     3.464     0.000     4.777    -6.007   161.715    62.244  1024.093  1606.576    31.283     9.917     0.020    31.122
