****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    43.780     2.941     0.000     2.972    -7.018    84.081    43.780  1024.114  2284.171    31.312     9.929     0.020    21.890
       220    43.860     2.954     0.000     2.979    -7.024    84.376    43.860  1024.114  2279.996    31.312     9.928     0.020    21.930
       221    43.936     2.967     0.000     2.986    -7.030    84.666    43.936  1024.114  2276.014    31.312     9.928     0.020    21.968
       222    44.010     2.979     0.000     2.993    -7.036    84.952    44.010  1024.114  2272.212    31.312     9.927     0.020    22.005
       223    44.080     2.991     0.000     3.000    -7.042    85.234    44.080  1024.114  2268.581    31.312     9.927     0.020    22.040
       224    44.148     3.003     0.000     3.006    -7.047    85.512    44.148  1024.114  2265.110    31.312     9.926     0.020    22.074
       225    44.213     3.014     0.000     3.013    -7.053    85.785    44.213  1024.115  2261.790    31.312     9.926     0.020    22.106
       226    44.275     3.026     0.000     3.019    -7.058    86.055    44.275  1024.115  2258.613    31.313     9.925     0.020    22.137
       227    44.335     3.037     0.000     3.026    -7.063    86.321    44.335  1024.115  2255.571    31.313     9.925     0.020    22.167
       228    44.392     3.048     0.000     3.032    -7.068    86.583    44.392  1024.115  2252.656    31.313     9.924     0.020    22.196
       229    44.447     3.059     0.000     3.038    -7.073    86.841    44.447  1024.115  2249.861    31.313     9.924     0.020    22.224
       230    44.500     3.069     0.000     3.044    -7.077    87.096    44.500  1024.115  2247.180    31.313     9.924     0.020    22.250
       231    44.551     3.080     0.000     3.050    -7.082    87.348    44.551  1024.115  2244.606    31.313     9.923     0.020    22.276
       232    44.600     3.090     0.000     3.056    -7.086    87.596    44.600  1024.115  2242.135    31.313     9.923     0.020    22.300
       233    44.648     3.100     0.000     3.062    -7.090    87.841    44.648  1024.116  2239.761    31.313     9.923     0.020    22.324
       234    44.693     3.110     0.000     3.067    -7.095    88.082    44.693  1024.116  2237.478    31.313     9.922     0.020    22.347
       235    44.737     3.120     0.000     3.073    -7.099    88.321    44.737  1024.116  2235.283    31.313     9.922     0.020    22.369
       236    44.779     3.130     0.000     3.079    -7.103    88.556    44.779  1024.116  2233.170    31.313     9.922     0.020    22.390
       237    44.820     3.139     0.000     3.084    -7.106    88.789    44.820  1024.116  2231.137    31.313     9.921     0.020    22.410
       238    44.860     3.149     0.000     3.090    -7.110    89.019    44.860  1024.116  2229.178    31.313     9.921     0.020    22.430
       239    44.898     3.158     0.000     3.095    -7.114    89.246    44.898  1024.116  2227.290    31.313     9.921     0.020    22.449
       240    44.934     3.167     0.000     3.100    -7.117    89.470    44.934  1024.116  2225.471    31.314     9.920     0.020    22.467
       241    44.970     3.176     0.000     3.105    -7.121    89.691    44.970  1024.116  2223.716    31.314     9.920     0.020    22.485
       242    45.004     3.185     0.000     3.111    -7.124    89.911    45.004  1024.116  2222.023    31.314     9.920     0.020    22.502
       243    45.037     3.193     0.000     3.116    -7.127    90.127    45.037  1024.116  2220.390    31.314     9.920     0.020    22.519
       244    45.069     3.202     0.000     3.121    -7.130    90.341    45.069  1024.117  2218.812    31.314     9.919     0.020    22.535
       245    45.100     3.210     0.000     3.126    -7.133    90.553    45.100  1024.117  2217.289    31.314     9.919     0.020    22.550
       246    45.130     3.219     0.000     3.131    -7.136    90.763    45.130  1024.117  2215.817    31.314     9.919     0.020    22.565
       247    45.159     3.227     0.000     3.136    -7.139    90.970    45.159  1024.117  2214.394    31.314     9.919     0.020    22.580
       248    45.187     3.235     0.000     3.141    -7.142    91.175    45.187  1024.117  2213.019    31.314     9.919     0.020    22.594
       249    45.214     3.243     0.000     3.145    -7.145    91.378    45.214  1024.117  2211.689    31.314     9.918     0.020    22.607
       250    45.241     3.250     0.000     3.150    -7.148    91.579    45.241  1024.117  2210.403    31.314     9.918     0.020    22.620
       251    45.266     3.258     0.000     3.155    -7.150    91.779    45.266  1024.117  2209.158    31.314     9.918     0.020    22.633
       252    45.291     3.265     0.000     3.159    -7.153    91.976    45.291  1024.117  2207.953    31.314     9.918     0.020    22.645
       253    45.315     3.273     0.000     3.164    -7.155    92.171    45.315  1024.117  2206.787    31.314     9.918     0.020    22.657
       254    45.338     3.280     0.000     3.169    -7.158    92.364    45.338  1024.117  2205.657    31.314     9.918     0.020    22.669
       255    45.360     3.287     0.000     3.173    -7.160    92.556    45.360  1024.117  2204.563    31.314     9.917     0.020    22.680
       256    45.382     3.294     0.000     3.178    -7.162    92.746    45.382  1024.117  2203.504    31.314     9.917     0.020    22.691
       257    45.403     3.301     0.000     3.182    -7.164    92.934    45.403  1024.117  2202.477    31.314     9.917     0.020    22.702
       258    45.424     3.308     0.000     3.187    -7.167    93.120    45.424  1024.117  2201.482    31.314     9.917     0.020    22.712
       259    45.444     3.314     0.000     3.191    -7.169    93.305    45.444  1024.117  2200.518    31.314     9.917     0.020    22.722
       260    45.463     3.321     0.000     3.195    -7.171    93.489    45.463  1024.118  2199.584    31.314     9.917     0.020    22.732
       261    45.482     3.327     0.000     3.200    -7.173    93.670    45.482  1024.118  2198.677    31.314     9.917     0.020    22.741
       262    45.500     3.334     0.000     3.204    -7.175    93.851    45.500  1024.118  2197.799    31.314     9.916     0.020    22.750
       263    45.518     3.340     0.000     3.208    -7.177    94.030    45.518  1024.118  2196.947    31.314     9.916     0.020    22.759
       264    45.535     3.346     0.000     3.212    -7.178    94.207    45.535  1024.118  2196.121    31.315     9.916     0.020    22.767
       265    45.551     3.352     0.000     3.216    -7.180    94.383    45.551  1024.118  2195.319    31.315     9.916     0.020    22.776
       266    45.568     3.358     0.000     3.220    -7.182    94.558    45.568  1024.118  2194.542    31.315     9.916     0.020    22.784
       267    45.583     3.363     0.000     3.225    -7.184    94.732    45.583  1024.118  2193.788    31.315     9.916     0.020    22.792
       268    45.598     3.369     0.000     3.229    -7.185    94.904    45.598  1024.118  2193.057    31.315     9.916     0.020    22.799
       269    45.613     3.375     0.000     3.233    -7.187    95.075    45.613  1024.118  2192.347    31.315     9.916     0.020    22.807
       270    45.628     3.380     0.000     3.237    -7.189    95.245    45.628  1024.118  2191.659    31.315     9.916     0.020    22.814
       271    45.641     3.385     0.000     3.241    -7.190    95.414    45.641  1024.118  2190.991    31.315     9.915     0.020    22.821
       272    45.655     3.390     0.000     3.245    -7.192    95.581    45.655  1024.118  2190.344    31.315     9.915     0.020    22.827
       273    45.668     3.396     0.000     3.249    -7.193    95.748    45.668  1024.118  2189.716    31.315     9.915     0.020    22.834
       274    45.681     3.401     0.000     3.252    -7.194    95.913    45.681  1024.118  2189.107    31.315     9.915     0.020    22.840
       275    45.693     3.405     0.000     3.256    -7.196    96.078    45.693  1024.118  2188.516    31.315     9.915     0.020    22.847
       276    45.705     3.410     0.000     3.260    -7.197    96.241    45.705  1024.118  2187.943    31.315     9.915     0.020    22.853
       277    45.717     3.415     0.000     3.264    -7.198    96.404    45.717  1024.118  2187.387    31.315     9.915     0.020    22.858
       278    45.728     3.419     0.000     3.268    -7.200    96.565    45.728  1024.118  2186.849    31.315     9.915     0.020    22.864
       279    45.739     3.424     0.000     3.272    -7.201    96.726    45.739  1024.118  2186.327    31.315     9.915     0.020    22.869
       280    45.749     3.428     0.000     3.275    -7.202    96.886    45.749  1024.118  2185.821    31.315     9.915     0.020    22.875
       281    45.760     3.432     0.000     3.279    -7.203    97.045    45.760  1024.118  2185.331    31.315     9.915     0.020    22.880
       282    45.770     3.437     0.000     3.283    -7.204    97.203    45.770  1024.118  2184.856    31.315     9.914     0.020    22.885
       283    45.779     3.441     0.000     3.287    -7.205    97.360    45.779  1024.118  2184.396    31.315     9.914     0.020    22.890
       284    45.789     3.445     0.000     3.290    -7.206    97.517    45.789  1024.118  2183.950    31.315     9.914     0.020    22.894
       285    45.798     3.448     0.000     3.294    -7.207    97.672    45.798  1024.118  2183.519    31.315     9.914     0.020    22.899
       286    45.806     3.452     0.000     3.298    -7.208    97.827    45.806  1024.118  2183.102    31.315     9.914     0.020    22.903
       287    45.815     3.456     0.000     3.301    -7.209    97.982    45.815  1024.118  2182.699    31.315     9.914     0.020    22.907
       288    45.823     3.459     0.000     3.305    -7.210    98.135    45.823  1024.118  2182.309    31.315     9.914     0.020    22.912
       289    45.831     3.463     0.000     3.309    -7.211    98.288    45.831  1024.118  2181.932    31.315     9.914     0.020    22.915
       290    45.839     3.466     0.000     3.312    -7.212    98.441    45.839  1024.118  2181.568    31.315     9.914     0.020    22.919
       291    45.846     3.469     0.000     3.316    -7.213    98.592    45.846  1024.118  2181.217    31.315     9.914     0.020    22.923
       292    45.853     3.473     0.000     3.319    -7.214    98.743    45.853  1024.119  2180.878    31.315     9.914     0.020    22.927
       293    45.860     3.476     0.000     3.323    -7.214    98.894    45.860  1024.119  2180.551    31.315     9.914     0.020    22.930
       294    45.867     3.479     0.000     3.326    -7.215    99.044    45.867  1024.119  2180.236    31.315     9.914     0.020    22.933
       295    45.873     3.481     0.000     3.330    -7.216    99.193    45.873  1024.119  2179.933    31.315     9.914     0.020    22.936
       296    45.879     3.484     0.000     3.333    -7.216    99.342    45.879  1024.119  2179.641    31.315     9.914     0.020    22.940
       297    45.885     3.487     0.000     3.337    -7.217    99.491    45.885  1024.119  2179.361    31.315     9.914     0.020    22.943
       298    45.891     3.489     0.000     3.340    -7.218    99.638    45.891  1024.119  2179.091    31.315     9.914     0.020    22.945
       299    45.896     3.492     0.000     3.344    -7.218    99.786    45.896  1024.119  2178.833    31.315     9.914     0.020    22.948
       300    45.901     3.494     0.000     3.347    -7.219    99.933    45.901  1024.119  2178.585    31.315     9.914     0.020    22.951
       301    45.906     3.496     0.000     3.351    -7.219   100.080    45.906  1024.119  2178.348    31.315     9.914     0.020    22.953
       302    45.911     3.499     0.000     3.354    -7.220   100.226    45.911  1024.119  2178.122    31.315     9.913     0.020    22.956
       303    45.916     3.501     0.000     3.358    -7.220   100.372    45.916  1024.119  2177.906    31.315     9.913     0.020    22.958
       304    45.920     3.503     0.000     3.361    -7.221   100.517    45.920  1024.119  2177.700    31.315     9.913     0.020    22.960
       305    45.924     3.505     0.000     3.365    -7.221   100.662    45.924  1024.119  2177.504    31.315     9.913     0.020    22.962
       306    45.928     3.506     0.000     3.368    -7.222   100.807    45.928  1024.119  2177.318    31.315     9.913     0.020    22.964
       307    45.932     3.508     0.000     3.371    -7.222   100.952    45.932  1024.119  2177.142    31.315     9.913     0.020    22.966
       308    45.935     3.510     0.000     3.375    -7.222   101.096    45.935  1024.119  2176.975    31.315     9.913     0.020    22.968
       309    45.939     3.511     0.000     3.378    -7.223   101.240    45.939  1024.119  2176.818    31.315     9.913     0.020    22.969
       310    45.942     3.513     0.000     3.382    -7.223   101.384    45.942  1024.119  2176.671    31.315     9.913     0.020    22.971
       311    45.945     3.514     0.000     3.385    -7.223   101.527    45.945  1024.119  2176.533    31.315     9.913     0.020    22.972
       312    45.947     3.515     0.000     3.388    -7.224   101.670    45.947  1024.119  2176.405    31.315     9.913     0.020    22.974
       313    45.950     3.516     0.000     3.392    -7.224   101.813    45.950  1024.119  2176.285    31.315     9.913     0.020    22.975
       314    45.952     3.517     0.000     3.395    -7.224   101.956    45.952  1024.119  2176.175    31.315     9.913     0.020    22.976
       315    45.954     3.518     0.000     3.398    -7.224   102.099    45.954  1024.119  2176.074    31.315     9.913     0.020    22.977
       316    45.956     3.519     0.000     3.402    -7.224   102.242    45.956  1024.119  2175.982    31.315     9.913     0.020    22.978
       317    45.958     3.520     0.000     3.405    -7.225   102.384    45.958  1024.119  2175.898    31.315     9.913     0.020    22.979
       318    45.960     3.520     0.000     3.409    -7.225   102.526    45.960  1024.119  2175.824    31.315     9.913     0.020    22.980
       319    45.961     3.521     0.000     3.412    -7.225   102.668    45.961  1024.119  2175.758    31.315     9.913     0.020    22.980
       320    45.962     3.521     0.000     3.415    -7.225   102.811    45.962  1024.119  2175.700    31.315     9.913     0.020    22.981
       321    45.963     3.522     0.000     3.419    -7.225   102.953    45.963  1024.119  2175.651    31.315     9.913     0.020    22.982
       322    45.964     3.522     0.000     3.422    -7.225   103.095    45.964  1024.119  2175.609    31.315     9.913     0.020    22.982
       323    45.965     3.522     0.000     3.425    -7.225   103.237    45.965  1024.119  2175.573    31.315     9.913     0.020    22.982
---------------------- Local maximum rise or fall --------------------
       324    45.966     3.522     0.000     3.429    -7.225   103.379    45.966  1024.119  2175.544    31.315     9.913     0.020    22.983
       325    45.966     3.522     0.000     3.432    -7.225   103.520    45.966  1024.119  2175.522    31.315     9.913     0.020    22.983
       326    45.966     3.522     0.000     3.435    -7.225   103.662    45.966  1024.119  2175.504    31.315     9.913     0.020    22.983
       327    45.967     3.522     0.000     3.439    -7.225   103.804    45.967  1024.119  2175.487    31.315     9.913     0.020    22.983
       328    45.967     3.522     0.000     3.442    -7.225   103.946    45.967  1024.119  2175.468    31.315     9.913     0.020    22.984
       329    45.968     3.521     0.000     3.445    -7.224   104.089    45.968  1024.119  2175.448    31.315     9.913     0.020    22.984
       330    45.968     3.521     0.000     3.449    -7.224   104.231    45.968  1024.119  2175.426    31.315     9.913     0.020    22.984
       331    45.969     3.520     0.000     3.452    -7.224   104.373    45.969  1024.119  2175.402    31.315     9.913     0.020    22.984
       332    45.969     3.520     0.000     3.455    -7.224   104.516    45.969  1024.119  2175.376    31.315     9.913     0.020    22.985
       333    45.970     3.519     0.000     3.459    -7.224   104.658    45.970  1024.119  2175.347    31.315     9.913     0.020    22.985
       334    45.970     3.518     0.000     3.462    -7.223   104.801    45.970  1024.119  2175.317    31.315     9.913     0.020    22.985
       335    45.971     3.517     0.000     3.466    -7.223   104.944    45.971  1024.119  2175.284    31.315     9.913     0.020    22.986
       336    45.972     3.516     0.000     3.469    -7.223   105.087    45.972  1024.119  2175.250    31.315     9.913     0.020    22.986
       337    45.973     3.515     0.000     3.472    -7.222   105.230    45.973  1024.119  2175.212    31.315     9.913     0.020    22.986
       338    45.973     3.514     0.000     3.476    -7.222   105.374    45.973  1024.119  2175.173    31.315     9.913     0.020    22.987
       339    45.974     3.513     0.000     3.479    -7.222   105.518    45.974  1024.119  2175.131    31.315     9.913     0.020    22.987
       340    45.975     3.512     0.000     3.482    -7.221   105.662    45.975  1024.119  2175.087    31.315     9.913     0.020    22.988
       341    45.976     3.510     0.000     3.486    -7.221   105.806    45.976  1024.119  2175.040    31.315     9.913     0.020    22.988
       342    45.977     3.509     0.000     3.489    -7.220   105.951    45.977  1024.119  2174.991    31.315     9.913     0.020    22.989
       343    45.978     3.507     0.000     3.493    -7.220   106.096    45.978  1024.119  2174.939    31.315     9.913     0.020    22.989
       344    45.979     3.506     0.000     3.496    -7.219   106.241    45.979  1024.119  2174.885    31.315     9.913     0.020    22.990
       345    45.981     3.504     0.000     3.500    -7.219   106.387    45.981  1024.119  2174.828    31.315     9.913     0.020    22.990
       346    45.982     3.502     0.000     3.503    -7.218   106.533    45.982  1024.119  2174.768    31.315     9.913     0.020    22.991
       347    45.983     3.500     0.000     3.507    -7.218   106.680    45.983  1024.119  2174.705    31.315     9.913     0.020    22.992
       348    45.985     3.498     0.000     3.510    -7.217   106.827    45.985  1024.119  2174.640    31.315     9.913     0.020    22.992
       349    45.986     3.496     0.000     3.513    -7.216   106.974    45.986  1024.119  2174.571    31.315     9.913     0.020    22.993
       350    45.988     3.494     0.000     3.517    -7.216   107.122    45.988  1024.119  2174.499    31.315     9.913     0.020    22.994
       351    45.989     3.492     0.000     3.520    -7.215   107.270    45.989  1024.119  2174.425    31.315     9.913     0.020    22.995
       352    45.991     3.490     0.000     3.524    -7.214   107.419    45.991  1024.119  2174.347    31.315     9.913     0.020    22.995
       353    45.993     3.487     0.000     3.527    -7.214   107.569    45.993  1024.119  2174.265    31.315     9.913     0.020    22.996
       354    45.994     3.485     0.000     3.531    -7.213   107.719    45.994  1024.119  2174.181    31.315     9.913     0.020    22.997
       355    45.996     3.482     0.000     3.535    -7.212   107.869    45.996  1024.119  2174.093    31.315     9.913     0.020    22.998
       356    45.998     3.480     0.000     3.538    -7.211   108.021    45.998  1024.119  2174.001    31.315     9.913     0.020    22.999
       357    46.000     3.477     0.000     3.542    -7.210   108.173    46.000  1024.119  2173.905    31.315     9.913     0.020    23.000
       358    46.002     3.474     0.000     3.545    -7.209   108.325    46.002  1024.119  2173.806    31.315     9.913     0.020    23.001
       359    46.004     3.471     0.000     3.549    -7.209   108.478    46.004  1024.119  2173.703    31.315     9.913     0.020    23.002
       360    46.007     3.468     0.000     3.553    -7.208   108.632    46.007  1024.119  2173.596    31.315     9.913     0.020    23.003
       361    46.009     3.465     0.000     3.556    -7.207   108.787    46.009  1024.119  2173.484    31.315     9.913     0.020    23.005
       362    46.012     3.462     0.000     3.560    -7.206   108.943    46.012  1024.119  2173.368    31.315     9.913     0.020    23.006
       363    46.014     3.459     0.000     3.564    -7.205   109.099    46.014  1024.119  2173.248    31.315     9.913     0.020    23.007
       364    46.017     3.456     0.000     3.567    -7.203   109.256    46.017  1024.119  2173.123    31.315     9.913     0.020    23.008
       365    46.019     3.452     0.000     3.571    -7.202   109.414    46.019  1024.119  2172.993    31.315     9.913     0.020    23.010
       366    46.022     3.449     0.000     3.575    -7.201   109.573    46.022  1024.119  2172.859    31.315     9.913     0.020    23.011
       367    46.025     3.445     0.000     3.579    -7.200   109.732    46.025  1024.119  2172.719    31.315     9.913     0.020    23.013
       368    46.028     3.442     0.000     3.582    -7.199   109.893    46.028  1024.119  2172.574    31.315     9.913     0.020    23.014
       369    46.032     3.438     0.000     3.586    -7.197   110.055    46.032  1024.119  2172.423    31.315     9.913     0.020    23.016
       370    46.035     3.434     0.000     3.590    -7.196   110.217    46.035  1024.119  2172.266    31.315     9.913     0.020    23.017
       371    46.038     3.430     0.000     3.594    -7.195   110.381    46.038  1024.119  2172.104    31.315     9.913     0.020    23.019
       372    46.042     3.426     0.000     3.598    -7.193   110.545    46.042  1024.119  2171.935    31.315     9.913     0.020    23.021
       373    46.046     3.422     0.000     3.602    -7.192   110.711    46.046  1024.119  2171.760    31.315     9.913     0.020    23.023
       374    46.049     3.418     0.000     3.606    -7.191   110.878    46.049  1024.119  2171.578    31.315     9.913     0.020    23.025
       375    46.053     3.414     0.000     3.609    -7.189   111.046    46.053  1024.119  2171.390    31.315     9.912     0.020    23.027
       376    46.058     3.410     0.000     3.613    -7.188   111.216    46.058  1024.119  2171.194    31.316     9.912     0.020    23.029
       377    46.062     3.405     0.000     3.618    -7.186   111.386    46.062  1024.119  2170.990    31.316     9.912     0.020    23.031
       378    46.066     3.401     0.000     3.622    -7.184   111.558    46.066  1024.119  2170.779    31.316     9.912     0.020    23.033
       379    46.071     3.396     0.000     3.626    -7.183   111.731    46.071  1024.119  2170.559    31.316     9.912     0.020    23.036
       380    46.076     3.392     0.000     3.630    -7.181   111.906    46.076  1024.119  2170.331    31.316     9.912     0.020    23.038
       381    46.081     3.387     0.000     3.634    -7.179   112.082    46.081  1024.119  2170.093    31.316     9.912     0.020    23.040
       382    46.086     3.382     0.000     3.638    -7.177   112.259    46.086  1024.119  2169.847    31.316     9.912     0.020    23.043
       383    46.092     3.378     0.000     3.642    -7.175   112.438    46.092  1024.119  2169.590    31.316     9.912     0.020    23.046
       384    46.097     3.373     0.000     3.647    -7.173   112.618    46.097  1024.119  2169.324    31.316     9.912     0.020    23.049
       385    46.103     3.368     0.000     3.651    -7.172   112.800    46.103  1024.119  2169.046    31.316     9.912     0.020    23.052
       386    46.109     3.363     0.000     3.655    -7.169   112.984    46.109  1024.119  2168.758    31.316     9.912     0.020    23.055
       387    46.116     3.357     0.000     3.660    -7.167   113.170    46.116  1024.119  2168.458    31.316     9.912     0.020    23.058
       388    46.122     3.352     0.000     3.664    -7.165   113.357    46.122  1024.119  2168.145    31.316     9.912     0.020    23.061
       389    46.129     3.347     0.000     3.668    -7.163   113.546    46.129  1024.119  2167.820    31.316     9.912     0.020    23.065
       390    46.137     3.342     0.000     3.673    -7.161   113.737    46.137  1024.119  2167.480    31.316     9.912     0.020    23.068
       391    46.144     3.336     0.000     3.677    -7.158   113.929    46.144  1024.119  2167.127    31.316     9.912     0.020    23.072
       392    46.152     3.330     0.000     3.682    -7.156   114.124    46.152  1024.119  2166.759    31.316     9.912     0.020    23.076
       393    46.160     3.325     0.000     3.687    -7.154   114.321    46.160  1024.119  2166.375    31.316     9.912     0.020    23.080
       394    46.169     3.319     0.000     3.691    -7.151   114.520    46.169  1024.119  2165.974    31.316     9.912     0.020    23.084
       395    46.178     3.313     0.000     3.696    -7.148   114.721    46.178  1024.119  2165.556    31.316     9.912     0.020    23.089
       396    46.187     3.308     0.000     3.701    -7.146   114.925    46.187  1024.119  2165.120    31.316     9.912     0.020    23.093
       397    46.197     3.302     0.000     3.706    -7.143   115.131    46.197  1024.119  2164.664    31.316     9.911     0.020    23.098
       398    46.207     3.296     0.000     3.711    -7.140   115.339    46.207  1024.119  2164.187    31.316     9.911     0.020    23.103
       399    46.217     3.290     0.000     3.716    -7.137   115.550    46.217  1024.119  2163.689    31.316     9.911     0.020    23.109
       400    46.228     3.283     0.000     3.721    -7.134   115.763    46.228  1024.119  2163.168    31.316     9.911     0.020    23.114
       401    46.240     3.277     0.000     3.726    -7.131   115.979    46.240  1024.119  2162.623    31.316     9.911     0.020    23.120
       402    46.252     3.271     0.000     3.731    -7.128   116.198    46.252  1024.120  2162.052    31.316     9.911     0.020    23.126
       403    46.265     3.265     0.000     3.736    -7.125   116.420    46.265  1024.120  2161.454    31.316     9.911     0.020    23.133
       404    46.279     3.258     0.000     3.741    -7.122   116.645    46.279  1024.120  2160.828    31.316     9.911     0.020    23.139
       405    46.293     3.252     0.000     3.747    -7.118   116.873    46.293  1024.120  2160.170    31.316     9.911     0.020    23.146
       406    46.307     3.245     0.000     3.752    -7.115   117.105    46.307  1024.120  2159.480    31.316     9.911     0.020    23.154
       407    46.323     3.239     0.000     3.758    -7.111   117.340    46.323  1024.120  2158.756    31.316     9.911     0.020    23.161
       408    46.339     3.232     0.000     3.763    -7.107   117.578    46.339  1024.120  2157.994    31.316     9.911     0.020    23.170
       409    46.357     3.225     0.000     3.769    -7.103   117.820    46.357  1024.120  2157.193    31.316     9.910     0.020    23.178
       410    46.375     3.218     0.000     3.775    -7.099   118.066    46.375  1024.120  2156.350    31.316     9.910     0.020    23.187
       411    46.394     3.212     0.000     3.781    -7.095   118.315    46.394  1024.120  2155.463    31.316     9.910     0.020    23.197
       412    46.414     3.205     0.000     3.787    -7.091   118.569    46.414  1024.120  2154.527    31.316     9.910     0.020    23.207
       413    46.435     3.198     0.000     3.793    -7.086   118.828    46.435  1024.120  2153.540    31.316     9.910     0.020    23.218
       414    46.458     3.191     0.000     3.799    -7.082   119.091    46.458  1024.120  2152.497    31.316     9.910     0.020    23.229
       415    46.481     3.184     0.000     3.805    -7.077   119.358    46.481  1024.120  2151.396    31.316     9.910     0.020    23.241
       416    46.507     3.177     0.000     3.812    -7.072   119.631    46.507  1024.120  2150.230    31.316     9.909     0.020    23.253
       417    46.533     3.170     0.000     3.818    -7.067   119.909    46.533  1024.120  2148.996    31.316     9.909     0.020    23.267
       418    46.562     3.162     0.000     3.825    -7.062   120.192    46.562  1024.120  2147.687    31.316     9.909     0.020    23.281
       419    46.592     3.155     0.000     3.832    -7.057   120.481    46.592  1024.120  2146.297    31.316     9.909     0.020    23.296
       420    46.624     3.148     0.000     3.839    -7.051   120.777    46.624  1024.120  2144.821    31.316     9.909     0.020    23.312
       421    46.658     3.141     0.000     3.846    -7.046   121.078    46.658  1024.120  2143.249    31.316     9.908     0.020    23.329
       422    46.695     3.134     0.000     3.853    -7.040   121.387    46.695  1024.120  2141.574    31.316     9.908     0.020    23.347
       423    46.734     3.126     0.000     3.861    -7.033   121.702    46.734  1024.121  2139.787    31.316     9.908     0.020    23.367
       424    46.775     3.119     0.000     3.868    -7.027   122.025    46.775  1024.121  2137.876    31.317     9.908     0.020    23.388
       425    46.820     3.112     0.000     3.876    -7.020   122.357    46.820  1024.121  2135.830    31.317     9.907     0.020    23.410
       426    46.868     3.105     0.000     3.884    -7.013   122.697    46.868  1024.121  2133.635    31.317     9.907     0.020    23.434
       427    46.920     3.098     0.000     3.892    -7.006   123.046    46.920  1024.121  2131.276    31.317     9.907     0.020    23.460
       428    46.976     3.090     0.000     3.901    -6.999   123.405    46.976  1024.121  2128.734    31.317     9.906     0.020    23.488
       429    47.037     3.083     0.000     3.909    -6.991   123.775    47.037  1024.121  2125.989    31.317     9.906     0.020    23.518
       430    47.103     3.077     0.000     3.918    -6.983   124.156    47.103  1024.121  2123.016    31.317     9.906     0.020    23.551
       431    47.175     3.070     0.000     3.928    -6.974   124.550    47.175  1024.121  2119.788    31.317     9.905     0.020    23.587
       432    47.253     3.063     0.000     3.937    -6.965   124.958    47.253  1024.122  2116.270    31.317     9.905     0.020    23.626
       433    47.339     3.057     0.000     3.947    -6.956   125.380    47.339  1024.122  2112.424    31.317     9.904     0.020    23.669
       434    47.434     3.050     0.000     3.957    -6.946   125.819    47.434  1024.122  2108.200    31.317     9.903     0.020    23.717
       435    47.539     3.044     0.000     3.968    -6.935   126.276    47.539  1024.122  2103.540    31.317     9.903     0.020    23.769
       436    47.656     3.039     0.000     3.979    -6.924   126.754    47.656  1024.122  2098.369    31.317     9.902     0.020    23.828
       437    47.788     3.033     0.000     3.991    -6.912   127.254    47.788  1024.122  2092.593    31.318     9.901     0.020    23.894
       438    47.937     3.029     0.000     4.003    -6.900   127.782    47.937  1024.123  2086.090    31.318     9.900     0.020    23.968
       439    48.107     3.025     0.000     4.016    -6.886   128.340    48.107  1024.123  2078.698    31.318     9.899     0.020    24.054
       440    48.305     3.021     0.000     4.030    -6.871   128.936    48.305  1024.123  2070.192    31.318     9.898     0.020    24.152
       441    48.532     3.019     0.000     4.045    -6.856   129.576    48.532  1024.124  2060.496    31.318     9.897     0.020    24.266
       442    48.781     3.018     0.000     4.062    -6.838   130.266    48.781  1024.124  2049.993    31.318     9.895     0.020    24.390
       443    49.050     3.016     0.000     4.079    -6.819   131.006    49.050  1024.124  2038.725    31.318     9.894     0.020    24.525
       444    49.345     3.016     0.000     4.097    -6.799   131.802    49.345  1024.125  2026.551    31.318     9.892     0.020    24.672
       445    49.670     3.017     0.000     4.118    -6.776   132.669    49.670  1024.125  2013.291    31.319     9.891     0.020    24.835
       446    50.036     3.018     0.000     4.140    -6.751   133.623    50.036  1024.125  1998.550    31.319     9.889     0.020    25.018
       447    50.461     3.022     0.000     4.165    -6.723   134.693    50.461  1024.126  1981.710    31.319     9.886     0.020    25.231
       448    50.970     3.029     0.000     4.193    -6.689   135.925    50.970  1024.126  1961.936    31.319     9.884     0.020    25.485
       449    51.602     3.039     0.000     4.227    -6.649   137.396    51.602  1024.127  1937.927    31.319     9.881     0.020    25.801
       450    52.432     3.056     0.000     4.271    -6.599   139.256    52.432  1024.127  1907.241    31.319     9.877     0.020    26.216
