****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       219    37.458     2.748     0.000     2.737    -7.572    74.219    37.458  1024.181  2669.663    31.373     9.805     0.020    18.729
       220    37.513     2.758     0.000     2.743    -7.577    74.471    37.513  1024.181  2665.726    31.373     9.804     0.020    18.757
       221    37.566     2.768     0.000     2.749    -7.582    74.720    37.566  1024.181  2661.951    31.373     9.804     0.020    18.783
       222    37.618     2.778     0.000     2.755    -7.586    74.965    37.618  1024.182  2658.328    31.373     9.804     0.020    18.809
       223    37.667     2.788     0.000     2.761    -7.591    75.208    37.667  1024.182  2654.850    31.373     9.803     0.020    18.833
       224    37.714     2.798     0.000     2.766    -7.595    75.447    37.714  1024.182  2651.510    31.373     9.803     0.020    18.857
       225    37.760     2.807     0.000     2.772    -7.599    75.684    37.760  1024.182  2648.300    31.373     9.803     0.020    18.880
       226    37.804     2.817     0.000     2.778    -7.604    75.918    37.804  1024.182  2645.214    31.374     9.803     0.020    18.902
       227    37.847     2.826     0.000     2.784    -7.608    76.148    37.847  1024.182  2642.246    31.374     9.802     0.020    18.923
       228    37.888     2.835     0.000     2.789    -7.612    76.377    37.888  1024.182  2639.389    31.374     9.802     0.020    18.944
       229    37.927     2.844     0.000     2.795    -7.615    76.602    37.927  1024.182  2636.639    31.374     9.802     0.020    18.964
       230    37.965     2.853     0.000     2.800    -7.619    76.825    37.965  1024.183  2633.991    31.374     9.802     0.020    18.983
       231    38.002     2.862     0.000     2.805    -7.623    77.045    38.002  1024.183  2631.439    31.374     9.801     0.020    19.001
       232    38.038     2.870     0.000     2.811    -7.626    77.262    38.038  1024.183  2628.979    31.374     9.801     0.020    19.019
       233    38.072     2.878     0.000     2.816    -7.630    77.478    38.072  1024.183  2626.607    31.374     9.801     0.020    19.036
       234    38.105     2.887     0.000     2.821    -7.633    77.690    38.105  1024.183  2624.319    31.374     9.801     0.020    19.053
       235    38.137     2.895     0.000     2.826    -7.636    77.901    38.137  1024.183  2622.111    31.374     9.800     0.020    19.069
       236    38.168     2.903     0.000     2.831    -7.640    78.109    38.168  1024.183  2619.979    31.374     9.800     0.020    19.084
       237    38.198     2.911     0.000     2.836    -7.643    78.315    38.198  1024.183  2617.921    31.375     9.800     0.020    19.099
       238    38.227     2.918     0.000     2.841    -7.646    78.519    38.227  1024.183  2615.932    31.375     9.800     0.020    19.114
       239    38.255     2.926     0.000     2.846    -7.649    78.721    38.255  1024.183  2614.011    31.375     9.800     0.020    19.128
       240    38.283     2.933     0.000     2.851    -7.651    78.921    38.283  1024.184  2612.154    31.375     9.799     0.020    19.141
       241    38.309     2.941     0.000     2.856    -7.654    79.118    38.309  1024.184  2610.358    31.375     9.799     0.020    19.154
       242    38.334     2.948     0.000     2.861    -7.657    79.314    38.334  1024.184  2608.621    31.375     9.799     0.020    19.167
       243    38.359     2.955     0.000     2.865    -7.660    79.508    38.359  1024.184  2606.941    31.375     9.799     0.020    19.180
       244    38.383     2.962     0.000     2.870    -7.662    79.700    38.383  1024.184  2605.315    31.375     9.799     0.020    19.192
       245    38.406     2.969     0.000     2.875    -7.665    79.891    38.406  1024.184  2603.742    31.375     9.799     0.020    19.203
       246    38.429     2.976     0.000     2.879    -7.667    80.079    38.429  1024.184  2602.218    31.375     9.799     0.020    19.214
       247    38.451     2.982     0.000     2.884    -7.669    80.266    38.451  1024.184  2600.743    31.375     9.798     0.020    19.225
       248    38.472     2.989     0.000     2.888    -7.672    80.451    38.472  1024.184  2599.314    31.375     9.798     0.020    19.236
       249    38.492     2.995     0.000     2.893    -7.674    80.635    38.492  1024.184  2597.930    31.375     9.798     0.020    19.246
       250    38.512     3.002     0.000     2.897    -7.676    80.817    38.512  1024.184  2596.589    31.375     9.798     0.020    19.256
       251    38.531     3.008     0.000     2.901    -7.678    80.998    38.531  1024.184  2595.290    31.375     9.798     0.020    19.266
       252    38.550     3.014     0.000     2.906    -7.680    81.177    38.550  1024.184  2594.030    31.375     9.798     0.020    19.275
       253    38.568     3.020     0.000     2.910    -7.682    81.354    38.568  1024.184  2592.810    31.376     9.798     0.020    19.284
       254    38.586     3.026     0.000     2.914    -7.684    81.531    38.586  1024.184  2591.626    31.376     9.797     0.020    19.293
       255    38.603     3.032     0.000     2.919    -7.686    81.705    38.603  1024.184  2590.479    31.376     9.797     0.020    19.301
       256    38.619     3.037     0.000     2.923    -7.688    81.879    38.619  1024.185  2589.366    31.376     9.797     0.020    19.310
       257    38.636     3.043     0.000     2.927    -7.690    82.051    38.636  1024.185  2588.287    31.376     9.797     0.020    19.318
       258    38.651     3.048     0.000     2.931    -7.692    82.222    38.651  1024.185  2587.240    31.376     9.797     0.020    19.326
       259    38.666     3.054     0.000     2.935    -7.694    82.392    38.666  1024.185  2586.226    31.376     9.797     0.020    19.333
       260    38.681     3.059     0.000     2.939    -7.695    82.560    38.681  1024.185  2585.241    31.376     9.797     0.020    19.341
       261    38.695     3.064     0.000     2.943    -7.697    82.727    38.695  1024.185  2584.286    31.376     9.797     0.020    19.348
       262    38.709     3.069     0.000     2.947    -7.699    82.894    38.709  1024.185  2583.360    31.376     9.797     0.020    19.355
       263    38.723     3.074     0.000     2.951    -7.700    83.059    38.723  1024.185  2582.462    31.376     9.797     0.020    19.361
       264    38.736     3.079     0.000     2.955    -7.702    83.223    38.736  1024.185  2581.591    31.376     9.797     0.020    19.368
       265    38.748     3.084     0.000     2.959    -7.703    83.386    38.748  1024.185  2580.745    31.376     9.796     0.020    19.374
       266    38.761     3.088     0.000     2.963    -7.704    83.548    38.761  1024.185  2579.926    31.376     9.796     0.020    19.380
       267    38.773     3.093     0.000     2.967    -7.706    83.708    38.773  1024.185  2579.131    31.376     9.796     0.020    19.386
       268    38.784     3.097     0.000     2.971    -7.707    83.868    38.784  1024.185  2578.360    31.376     9.796     0.020    19.392
       269    38.796     3.102     0.000     2.975    -7.708    84.027    38.796  1024.185  2577.613    31.376     9.796     0.020    19.398
       270    38.806     3.106     0.000     2.979    -7.710    84.186    38.806  1024.185  2576.888    31.376     9.796     0.020    19.403
       271    38.817     3.110     0.000     2.983    -7.711    84.343    38.817  1024.185  2576.186    31.376     9.796     0.020    19.409
       272    38.827     3.114     0.000     2.986    -7.712    84.499    38.827  1024.185  2575.505    31.376     9.796     0.020    19.414
       273    38.837     3.118     0.000     2.990    -7.713    84.655    38.837  1024.185  2574.845    31.376     9.796     0.020    19.419
       274    38.847     3.122     0.000     2.994    -7.714    84.810    38.847  1024.185  2574.206    31.376     9.796     0.020    19.423
       275    38.856     3.126     0.000     2.998    -7.716    84.964    38.856  1024.185  2573.587    31.376     9.796     0.020    19.428
       276    38.865     3.130     0.000     3.001    -7.717    85.117    38.865  1024.185  2572.988    31.376     9.796     0.020    19.433
       277    38.874     3.133     0.000     3.005    -7.718    85.269    38.874  1024.185  2572.408    31.376     9.796     0.020    19.437
       278    38.883     3.137     0.000     3.009    -7.719    85.421    38.883  1024.185  2571.846    31.376     9.796     0.020    19.441
       279    38.891     3.140     0.000     3.012    -7.720    85.572    38.891  1024.185  2571.303    31.376     9.796     0.020    19.445
       280    38.899     3.143     0.000     3.016    -7.721    85.723    38.899  1024.185  2570.777    31.376     9.795     0.020    19.449
       281    38.906     3.147     0.000     3.020    -7.721    85.872    38.906  1024.185  2570.270    31.376     9.795     0.020    19.453
       282    38.914     3.150     0.000     3.023    -7.722    86.021    38.914  1024.185  2569.779    31.377     9.795     0.020    19.457
       283    38.921     3.153     0.000     3.027    -7.723    86.170    38.921  1024.186  2569.305    31.377     9.795     0.020    19.461
       284    38.928     3.156     0.000     3.031    -7.724    86.318    38.928  1024.186  2568.848    31.377     9.795     0.020    19.464
       285    38.935     3.159     0.000     3.034    -7.725    86.465    38.935  1024.186  2568.406    31.377     9.795     0.020    19.467
       286    38.941     3.161     0.000     3.038    -7.725    86.612    38.941  1024.186  2567.981    31.377     9.795     0.020    19.471
       287    38.947     3.164     0.000     3.041    -7.726    86.758    38.947  1024.186  2567.571    31.377     9.795     0.020    19.474
       288    38.953     3.167     0.000     3.045    -7.727    86.904    38.953  1024.186  2567.177    31.377     9.795     0.020    19.477
       289    38.959     3.169     0.000     3.048    -7.728    87.050    38.959  1024.186  2566.797    31.377     9.795     0.020    19.480
       290    38.965     3.172     0.000     3.052    -7.728    87.195    38.965  1024.186  2566.432    31.377     9.795     0.020    19.482
       291    38.970     3.174     0.000     3.055    -7.729    87.339    38.970  1024.186  2566.082    31.377     9.795     0.020    19.485
       292    38.975     3.176     0.000     3.059    -7.729    87.483    38.975  1024.186  2565.746    31.377     9.795     0.020    19.488
       293    38.980     3.178     0.000     3.062    -7.730    87.627    38.980  1024.186  2565.425    31.377     9.795     0.020    19.490
       294    38.985     3.180     0.000     3.066    -7.730    87.770    38.985  1024.186  2565.117    31.377     9.795     0.020    19.492
       295    38.989     3.182     0.000     3.069    -7.731    87.913    38.989  1024.186  2564.823    31.377     9.795     0.020    19.495
       296    38.993     3.184     0.000     3.073    -7.731    88.055    38.993  1024.186  2564.542    31.377     9.795     0.020    19.497
       297    38.997     3.186     0.000     3.076    -7.732    88.197    38.997  1024.186  2564.274    31.377     9.795     0.020    19.499
       298    39.001     3.188     0.000     3.079    -7.732    88.339    39.001  1024.186  2564.020    31.377     9.795     0.020    19.501
       299    39.005     3.189     0.000     3.083    -7.733    88.481    39.005  1024.186  2563.779    31.377     9.795     0.020    19.502
       300    39.008     3.191     0.000     3.086    -7.733    88.622    39.008  1024.186  2563.550    31.377     9.795     0.020    19.504
       301    39.012     3.192     0.000     3.090    -7.733    88.763    39.012  1024.186  2563.335    31.377     9.795     0.020    19.506
       302    39.015     3.193     0.000     3.093    -7.734    88.903    39.015  1024.186  2563.131    31.377     9.795     0.020    19.507
       303    39.018     3.195     0.000     3.097    -7.734    89.044    39.018  1024.186  2562.941    31.377     9.795     0.020    19.509
       304    39.020     3.196     0.000     3.100    -7.734    89.184    39.020  1024.186  2562.762    31.377     9.795     0.020    19.510
       305    39.023     3.197     0.000     3.103    -7.735    89.324    39.023  1024.186  2562.596    31.377     9.795     0.020    19.511
       306    39.025     3.198     0.000     3.107    -7.735    89.464    39.025  1024.186  2562.441    31.377     9.795     0.020    19.513
       307    39.027     3.199     0.000     3.110    -7.735    89.604    39.027  1024.186  2562.298    31.377     9.795     0.020    19.514
       308    39.029     3.200     0.000     3.114    -7.735    89.743    39.029  1024.186  2562.168    31.377     9.795     0.020    19.515
       309    39.031     3.200     0.000     3.117    -7.735    89.883    39.031  1024.186  2562.048    31.377     9.795     0.020    19.516
       310    39.033     3.201     0.000     3.120    -7.736    90.022    39.033  1024.186  2561.941    31.377     9.795     0.020    19.516
       311    39.034     3.202     0.000     3.124    -7.736    90.161    39.034  1024.186  2561.844    31.377     9.795     0.020    19.517
       312    39.036     3.202     0.000     3.127    -7.736    90.300    39.036  1024.186  2561.759    31.377     9.795     0.020    19.518
       313    39.037     3.202     0.000     3.130    -7.736    90.439    39.037  1024.186  2561.684    31.377     9.795     0.020    19.518
       314    39.038     3.203     0.000     3.134    -7.736    90.578    39.038  1024.186  2561.618    31.377     9.795     0.020    19.519
       315    39.039     3.203     0.000     3.137    -7.736    90.717    39.039  1024.186  2561.561    31.377     9.795     0.020    19.519
---------------------- Local maximum rise or fall --------------------
------------------------- merging happened ---------------------------
       316    39.039     3.203     0.000     3.140    -7.736    90.856    39.039  1024.186  2561.512    31.377     9.795     0.020    19.520
       317    39.040     3.203     0.000     3.144    -7.736    90.995    39.040  1024.186  2561.471    31.377     9.795     0.020    19.520
       318    39.041     3.203     0.000     3.147    -7.736    91.134    39.041  1024.186  2561.439    31.377     9.795     0.020    19.520
       319    39.041     3.203     0.000     3.151    -7.736    91.273    39.041  1024.186  2561.411    31.377     9.795     0.020    19.520
       320    39.041     3.203     0.000     3.154    -7.736    91.412    39.041  1024.186  2561.383    31.377     9.795     0.020    19.521
       321    39.042     3.202     0.000     3.157    -7.735    91.551    39.042  1024.186  2561.352    31.377     9.795     0.020    19.521
       322    39.042     3.202     0.000     3.161    -7.735    91.690    39.042  1024.186  2561.320    31.377     9.795     0.020    19.521
       323    39.043     3.202     0.000     3.164    -7.735    91.829    39.043  1024.186  2561.285    31.377     9.795     0.020    19.521
       324    39.043     3.201     0.000     3.167    -7.735    91.969    39.043  1024.186  2561.247    31.377     9.795     0.020    19.522
       325    39.044     3.200     0.000     3.171    -7.735    92.108    39.044  1024.186  2561.206    31.377     9.795     0.020    19.522
       326    39.045     3.200     0.000     3.174    -7.734    92.248    39.045  1024.186  2561.163    31.377     9.795     0.020    19.522
       327    39.045     3.199     0.000     3.178    -7.734    92.387    39.045  1024.186  2561.116    31.377     9.795     0.020    19.523
       328    39.046     3.198     0.000     3.181    -7.734    92.527    39.046  1024.186  2561.067    31.377     9.795     0.020    19.523
       329    39.047     3.197     0.000     3.184    -7.734    92.667    39.047  1024.186  2561.014    31.377     9.795     0.020    19.524
       330    39.048     3.196     0.000     3.188    -7.733    92.808    39.048  1024.186  2560.959    31.377     9.795     0.020    19.524
       331    39.049     3.195     0.000     3.191    -7.733    92.948    39.049  1024.186  2560.899    31.377     9.795     0.020    19.524
       332    39.050     3.194     0.000     3.195    -7.732    93.089    39.050  1024.186  2560.837    31.377     9.795     0.020    19.525
       333    39.051     3.193     0.000     3.198    -7.732    93.230    39.051  1024.186  2560.771    31.377     9.795     0.020    19.525
       334    39.052     3.192     0.000     3.201    -7.732    93.372    39.052  1024.186  2560.702    31.377     9.795     0.020    19.526
       335    39.053     3.190     0.000     3.205    -7.731    93.513    39.053  1024.186  2560.629    31.377     9.795     0.020    19.526
       336    39.054     3.189     0.000     3.208    -7.731    93.655    39.054  1024.186  2560.552    31.377     9.795     0.020    19.527
       337    39.055     3.187     0.000     3.212    -7.730    93.798    39.055  1024.186  2560.472    31.377     9.794     0.020    19.528
       338    39.057     3.186     0.000     3.215    -7.730    93.941    39.057  1024.186  2560.388    31.377     9.794     0.020    19.528
       339    39.058     3.184     0.000     3.219    -7.729    94.084    39.058  1024.186  2560.300    31.377     9.794     0.020    19.529
       340    39.059     3.183     0.000     3.222    -7.728    94.227    39.059  1024.186  2560.208    31.377     9.794     0.020    19.530
       341    39.061     3.181     0.000     3.226    -7.728    94.371    39.061  1024.186  2560.112    31.377     9.794     0.020    19.530
       342    39.062     3.179     0.000     3.229    -7.727    94.516    39.062  1024.186  2560.012    31.377     9.794     0.020    19.531
       343    39.064     3.177     0.000     3.233    -7.726    94.661    39.064  1024.186  2559.907    31.377     9.794     0.020    19.532
       344    39.066     3.175     0.000     3.236    -7.726    94.806    39.066  1024.186  2559.798    31.377     9.794     0.020    19.533
       345    39.067     3.173     0.000     3.240    -7.725    94.952    39.067  1024.186  2559.684    31.377     9.794     0.020    19.534
       346    39.069     3.171     0.000     3.243    -7.724    95.099    39.069  1024.186  2559.566    31.377     9.794     0.020    19.535
       347    39.071     3.168     0.000     3.247    -7.723    95.246    39.071  1024.186  2559.443    31.377     9.794     0.020    19.536
       348    39.073     3.166     0.000     3.250    -7.723    95.393    39.073  1024.186  2559.315    31.377     9.794     0.020    19.536
       349    39.075     3.164     0.000     3.254    -7.722    95.542    39.075  1024.186  2559.182    31.377     9.794     0.020    19.537
       350    39.077     3.161     0.000     3.258    -7.721    95.691    39.077  1024.186  2559.043    31.377     9.794     0.020    19.539
       351    39.079     3.159     0.000     3.261    -7.720    95.840    39.079  1024.186  2558.899    31.377     9.794     0.020    19.540
       352    39.082     3.156     0.000     3.265    -7.719    95.990    39.082  1024.186  2558.750    31.377     9.794     0.020    19.541
       353    39.084     3.153     0.000     3.268    -7.718    96.141    39.084  1024.186  2558.594    31.377     9.794     0.020    19.542
       354    39.086     3.150     0.000     3.272    -7.717    96.293    39.086  1024.186  2558.433    31.377     9.794     0.020    19.543
       355    39.089     3.148     0.000     3.276    -7.716    96.445    39.089  1024.186  2558.265    31.377     9.794     0.020    19.544
       356    39.092     3.145     0.000     3.280    -7.715    96.598    39.092  1024.186  2558.092    31.377     9.794     0.020    19.546
       357    39.094     3.142     0.000     3.283    -7.714    96.752    39.094  1024.186  2557.911    31.377     9.794     0.020    19.547
       358    39.097     3.139     0.000     3.287    -7.713    96.907    39.097  1024.186  2557.724    31.377     9.794     0.020    19.549
       359    39.100     3.135     0.000     3.291    -7.711    97.063    39.100  1024.186  2557.529    31.377     9.794     0.020    19.550
       360    39.103     3.132     0.000     3.295    -7.710    97.220    39.103  1024.186  2557.328    31.377     9.794     0.020    19.552
       361    39.107     3.129     0.000     3.298    -7.709    97.377    39.107  1024.186  2557.118    31.377     9.794     0.020    19.553
       362    39.110     3.126     0.000     3.302    -7.708    97.536    39.110  1024.186  2556.901    31.377     9.794     0.020    19.555
       363    39.113     3.122     0.000     3.306    -7.706    97.695    39.113  1024.186  2556.675    31.377     9.794     0.020    19.557
       364    39.117     3.119     0.000     3.310    -7.705    97.855    39.117  1024.186  2556.442    31.377     9.794     0.020    19.558
       365    39.121     3.115     0.000     3.314    -7.704    98.017    39.121  1024.186  2556.199    31.377     9.794     0.020    19.560
       366    39.124     3.111     0.000     3.318    -7.702    98.180    39.124  1024.186  2555.947    31.377     9.794     0.020    19.562
       367    39.128     3.108     0.000     3.322    -7.701    98.343    39.128  1024.186  2555.685    31.377     9.794     0.020    19.564
       368    39.133     3.104     0.000     3.326    -7.699    98.508    39.133  1024.186  2555.413    31.377     9.794     0.020    19.566
       369    39.137     3.100     0.000     3.330    -7.698    98.674    39.137  1024.186  2555.132    31.377     9.794     0.020    19.568
       370    39.141     3.096     0.000     3.334    -7.696    98.842    39.141  1024.186  2554.839    31.377     9.794     0.020    19.571
       371    39.146     3.092     0.000     3.338    -7.694    99.010    39.146  1024.186  2554.535    31.377     9.794     0.020    19.573
       372    39.151     3.088     0.000     3.342    -7.693    99.180    39.151  1024.186  2554.219    31.377     9.794     0.020    19.575
       373    39.156     3.084     0.000     3.346    -7.691    99.351    39.156  1024.186  2553.891    31.377     9.794     0.020    19.578
       374    39.161     3.079     0.000     3.350    -7.689    99.524    39.161  1024.186  2553.550    31.377     9.794     0.020    19.581
       375    39.167     3.075     0.000     3.355    -7.687    99.698    39.167  1024.186  2553.196    31.377     9.794     0.020    19.583
       376    39.172     3.071     0.000     3.359    -7.685    99.874    39.172  1024.186  2552.828    31.377     9.794     0.020    19.586
       377    39.178     3.066     0.000     3.363    -7.683   100.051    39.178  1024.186  2552.445    31.377     9.794     0.020    19.589
       378    39.184     3.062     0.000     3.367    -7.681   100.229    39.184  1024.186  2552.047    31.377     9.794     0.020    19.592
       379    39.191     3.057     0.000     3.372    -7.679   100.410    39.191  1024.186  2551.633    31.377     9.794     0.020    19.595
       380    39.197     3.052     0.000     3.376    -7.677   100.592    39.197  1024.186  2551.202    31.377     9.794     0.020    19.599
       381    39.204     3.048     0.000     3.381    -7.675   100.775    39.204  1024.186  2550.753    31.377     9.794     0.020    19.602
       382    39.211     3.043     0.000     3.385    -7.673   100.961    39.211  1024.186  2550.286    31.377     9.794     0.020    19.606
       383    39.219     3.038     0.000     3.390    -7.670   101.148    39.219  1024.186  2549.800    31.377     9.793     0.020    19.609
       384    39.227     3.033     0.000     3.394    -7.668   101.337    39.227  1024.186  2549.293    31.377     9.793     0.020    19.613
       385    39.235     3.028     0.000     3.399    -7.666   101.529    39.235  1024.187  2548.765    31.377     9.793     0.020    19.617
       386    39.243     3.023     0.000     3.404    -7.663   101.722    39.243  1024.187  2548.214    31.377     9.793     0.020    19.622
       387    39.252     3.018     0.000     3.408    -7.661   101.917    39.252  1024.187  2547.640    31.377     9.793     0.020    19.626
       388    39.261     3.013     0.000     3.413    -7.658   102.115    39.261  1024.187  2547.040    31.377     9.793     0.020    19.631
       389    39.271     3.007     0.000     3.418    -7.655   102.315    39.271  1024.187  2546.415    31.377     9.793     0.020    19.635
       390    39.281     3.002     0.000     3.423    -7.652   102.517    39.281  1024.187  2545.761    31.378     9.793     0.020    19.640
       391    39.292     2.997     0.000     3.428    -7.650   102.721    39.292  1024.187  2545.078    31.378     9.793     0.020    19.646
       392    39.303     2.991     0.000     3.433    -7.647   102.928    39.303  1024.187  2544.364    31.378     9.793     0.020    19.651
       393    39.314     2.986     0.000     3.438    -7.644   103.138    39.314  1024.187  2543.618    31.378     9.793     0.020    19.657
       394    39.326     2.980     0.000     3.443    -7.640   103.351    39.326  1024.187  2542.837    31.378     9.793     0.020    19.663
       395    39.339     2.974     0.000     3.448    -7.637   103.566    39.339  1024.187  2542.019    31.378     9.793     0.020    19.669
       396    39.352     2.969     0.000     3.454    -7.634   103.784    39.352  1024.187  2541.162    31.378     9.793     0.020    19.676
       397    39.366     2.963     0.000     3.459    -7.631   104.005    39.366  1024.187  2540.263    31.378     9.793     0.020    19.683
       398    39.381     2.957     0.000     3.464    -7.627   104.229    39.381  1024.187  2539.321    31.378     9.792     0.020    19.690
       399    39.396     2.951     0.000     3.470    -7.623   104.456    39.396  1024.187  2538.333    31.378     9.792     0.020    19.698
       400    39.412     2.945     0.000     3.475    -7.620   104.687    39.412  1024.187  2537.294    31.378     9.792     0.020    19.706
       401    39.429     2.940     0.000     3.481    -7.616   104.921    39.429  1024.187  2536.203    31.378     9.792     0.020    19.715
       402    39.447     2.933     0.000     3.487    -7.612   105.159    39.447  1024.187  2535.055    31.378     9.792     0.020    19.723
       403    39.466     2.927     0.000     3.493    -7.608   105.401    39.466  1024.187  2533.848    31.378     9.792     0.020    19.733
       404    39.485     2.921     0.000     3.499    -7.604   105.647    39.485  1024.187  2532.575    31.378     9.792     0.020    19.743
       405    39.506     2.915     0.000     3.505    -7.599   105.897    39.506  1024.187  2531.234    31.378     9.792     0.020    19.753
       406    39.529     2.909     0.000     3.511    -7.595   106.151    39.529  1024.187  2529.819    31.378     9.792     0.020    19.764
       407    39.552     2.903     0.000     3.517    -7.590   106.410    39.552  1024.187  2528.324    31.378     9.791     0.020    19.776
       408    39.577     2.897     0.000     3.523    -7.586   106.673    39.577  1024.187  2526.744    31.378     9.791     0.020    19.788
       409    39.603     2.890     0.000     3.530    -7.581   106.942    39.603  1024.188  2525.073    31.378     9.791     0.020    19.801
       410    39.631     2.884     0.000     3.536    -7.576   107.215    39.631  1024.188  2523.302    31.378     9.791     0.020    19.815
       411    39.660     2.878     0.000     3.543    -7.570   107.494    39.660  1024.188  2521.423    31.378     9.791     0.020    19.830
       412    39.692     2.871     0.000     3.550    -7.565   107.779    39.692  1024.188  2519.429    31.378     9.791     0.020    19.846
       413    39.725     2.865     0.000     3.557    -7.559   108.071    39.725  1024.188  2517.309    31.379     9.790     0.020    19.862
       414    39.761     2.859     0.000     3.564    -7.553   108.368    39.761  1024.188  2515.052    31.379     9.790     0.020    19.880
       415    39.799     2.852     0.000     3.572    -7.547   108.672    39.799  1024.188  2512.645    31.379     9.790     0.020    19.899
       416    39.839     2.846     0.000     3.579    -7.541   108.984    39.839  1024.188  2510.076    31.379     9.790     0.020    19.920
       417    39.883     2.840     0.000     3.587    -7.534   109.303    39.883  1024.188  2507.327    31.379     9.790     0.020    19.942
       418    39.930     2.834     0.000     3.595    -7.528   109.631    39.930  1024.188  2504.382    31.379     9.789     0.020    19.965
       419    39.980     2.827     0.000     3.603    -7.521   109.967    39.980  1024.188  2501.220    31.379     9.789     0.020    19.990
       420    40.035     2.821     0.000     3.611    -7.513   110.313    40.035  1024.189  2497.817    31.379     9.789     0.020    20.017
       421    40.094     2.815     0.000     3.620    -7.505   110.669    40.094  1024.189  2494.148    31.379     9.788     0.020    20.047
       422    40.158     2.809     0.000     3.629    -7.497   111.035    40.158  1024.189  2490.180    31.379     9.788     0.020    20.079
       423    40.227     2.804     0.000     3.638    -7.489   111.414    40.227  1024.189  2485.877    31.379     9.788     0.020    20.114
       424    40.303     2.798     0.000     3.647    -7.480   111.806    40.303  1024.189  2481.196    31.380     9.787     0.020    20.152
       425    40.386     2.793     0.000     3.657    -7.471   112.211    40.386  1024.189  2476.086    31.380     9.787     0.020    20.193
       426    40.478     2.787     0.000     3.667    -7.461   112.633    40.478  1024.190  2470.483    31.380     9.786     0.020    20.239
       427    40.579     2.782     0.000     3.678    -7.451   113.071    40.579  1024.190  2464.313    31.380     9.786     0.020    20.290
       428    40.692     2.778     0.000     3.689    -7.440   113.529    40.692  1024.190  2457.478    31.380     9.785     0.020    20.346
       429    40.819     2.774     0.000     3.700    -7.429   114.010    40.819  1024.190  2449.860    31.380     9.784     0.020    20.409
       430    40.962     2.770     0.000     3.712    -7.416   114.515    40.962  1024.191  2441.301    31.381     9.784     0.020    20.481
       431    41.125     2.767     0.000     3.725    -7.403   115.050    41.125  1024.191  2431.593    31.381     9.783     0.020    20.563
       432    41.313     2.765     0.000     3.739    -7.389   115.620    41.313  1024.191  2420.574    31.381     9.782     0.020    20.656
       433    41.516     2.764     0.000     3.754    -7.373   116.230    41.516  1024.192  2408.727    31.381     9.781     0.020    20.758
       434    41.734     2.763     0.000     3.769    -7.357   116.877    41.734  1024.192  2396.130    31.382     9.780     0.020    20.867
       435    41.970     2.762     0.000     3.786    -7.339   117.566    41.970  1024.192  2382.674    31.382     9.779     0.020    20.985
       436    42.226     2.762     0.000     3.803    -7.320   118.305    42.226  1024.193  2368.219    31.382     9.777     0.020    21.113
       437    42.506     2.763     0.000     3.822    -7.299   119.103    42.506  1024.193  2352.595    31.382     9.776     0.020    21.253
       438    42.821     2.765     0.000     3.843    -7.275   119.972    42.821  1024.194  2335.307    31.383     9.775     0.020    21.410
       439    43.182     2.768     0.000     3.866    -7.249   120.937    43.182  1024.194  2315.797    31.383     9.773     0.020    21.591
       440    43.604     2.774     0.000     3.892    -7.219   122.028    43.604  1024.195  2293.357    31.383     9.771     0.020    21.802
       441    44.112     2.783     0.000     3.922    -7.184   123.294    44.112  1024.195  2266.948    31.384     9.769     0.020    22.056
       442    44.747     2.796     0.000     3.958    -7.142   124.820    44.747  1024.196  2234.810    31.384     9.766     0.020    22.373
       443    45.590     2.816     0.000     4.004    -7.087   126.776    45.590  1024.197  2193.447    31.384     9.763     0.020    22.795
       444    46.502     2.840     0.000     4.052    -7.029   128.814    46.502  1024.197  2150.439    31.384     9.760     0.020    23.251
       445    47.432     2.868     0.000     4.100    -6.973   130.837    47.432  1024.198  2108.275    31.384     9.757     0.020    23.716
       446    48.381     2.902     0.000     4.147    -6.917   132.834    48.381  1024.198  2066.936    31.384     9.754     0.020    24.190
       447    49.348     2.941     0.000     4.192    -6.864   134.796    49.348  1024.198  2026.409    31.383     9.751     0.020    24.674
---------------------------- Plume traps -----------------------------
       448    50.335     2.986     0.000     4.237    -6.812   136.725    50.335  1024.198  1986.675    31.383     9.748     0.020    25.168
       449    51.130     3.029     0.000     4.272    -6.773   138.223    51.130  1024.198  1955.817    31.382     9.746     0.020    25.565
